
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.260]   [
[00:00:03.260 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.550]   Welcome
[00:00:22.550 --> 00:00:22.710]   to
[00:00:22.710 --> 00:00:23.260]   episode
[00:00:23.260 --> 00:00:23.500]   3
[00:00:23.500 --> 00:00:24.000]  14
[00:00:24.000 --> 00:00:24.200]   of
[00:00:24.200 --> 00:00:24.600]   Tech
[00:00:24.600 --> 00:00:24.690]  S
[00:00:24.690 --> 00:00:25.000]  ing
[00:00:25.000 --> 00:00:25.060]  ,
[00:00:25.060 --> 00:00:25.290]   hosted
[00:00:25.290 --> 00:00:25.360]   by
[00:00:25.360 --> 00:00:25.580]   myself
[00:00:25.580 --> 00:00:25.640]  ,
[00:00:25.640 --> 00:00:25.880]   Justin
[00:00:25.880 --> 00:00:25.890]   V
[00:00:25.890 --> 00:00:25.940]  inc
[00:00:25.940 --> 00:00:26.000]  ent
[00:00:26.000 --> 00:00:26.250]  ,
[00:00:26.250 --> 00:00:26.640]   and
[00:00:26.640 --> 00:00:27.000]   Jason
[00:00:27.000 --> 00:00:27.000]   Roberts
[00:00:27.000 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.070]   I
[00:00:27.070 --> 00:00:27.290]  've
[00:00:27.290 --> 00:00:27.640]   just
[00:00:27.640 --> 00:00:28.060]   walked
[00:00:28.060 --> 00:00:28.360]   into
[00:00:28.360 --> 00:00:28.740]   Jason
[00:00:28.740 --> 00:00:28.890]  's
[00:00:28.890 --> 00:00:29.130]   Pas
[00:00:29.130 --> 00:00:29.280]  ad
[00:00:29.280 --> 00:00:29.550]  ena
[00:00:29.550 --> 00:00:30.060]   Palace
[00:00:30.060 --> 00:00:30.290]  ,
[00:00:30.290 --> 00:00:30.450]   and
[00:00:30.450 --> 00:00:30.630]   we
[00:00:30.630 --> 00:00:31.010]   were
[00:00:31.010 --> 00:00:31.380]   supposed
[00:00:31.380 --> 00:00:31.470]   to
[00:00:31.470 --> 00:00:31.580]   be
[00:00:31.580 --> 00:00:31.930]   working
[00:00:31.930 --> 00:00:32.000]   on
[00:00:32.000 --> 00:00:32.420]   Math
[00:00:32.420 --> 00:00:32.820]   Academy
[00:00:32.820 --> 00:00:33.000]  ,
[00:00:33.000 --> 00:00:33.180]   but
[00:00:33.180 --> 00:00:33.240]   I
[00:00:33.240 --> 00:00:33.490]   made
[00:00:33.490 --> 00:00:33.670]   the
[00:00:33.670 --> 00:00:34.100]   mistake
[00:00:34.100 --> 00:00:34.220]   of
[00:00:34.220 --> 00:00:34.650]   showing
[00:00:34.650 --> 00:00:34.830]   him
[00:00:34.830 --> 00:00:34.980]   a
[00:00:34.980 --> 00:00:35.070]   few
[00:00:35.070 --> 00:00:35.250]   nug
[00:00:35.250 --> 00:00:35.430]  get
[00:00:35.430 --> 00:00:35.740]   mock
[00:00:35.740 --> 00:00:35.740]  -
[00:00:35.740 --> 00:00:36.140]  ups
[00:00:36.140 --> 00:00:36.160]  ,
[00:00:36.160 --> 00:00:36.350]   and
[00:00:36.350 --> 00:00:36.560]   now
[00:00:36.560 --> 00:00:36.700]   he
[00:00:36.700 --> 00:00:37.000]   will
[00:00:37.000 --> 00:00:37.330]   refuse
[00:00:37.330 --> 00:00:37.440]   to
[00:00:37.440 --> 00:00:37.620]   do
[00:00:37.620 --> 00:00:38.030]   anything
[00:00:38.030 --> 00:00:38.270]   unless
[00:00:38.270 --> 00:00:38.360]   we
[00:00:38.360 --> 00:00:38.610]   talk
[00:00:38.610 --> 00:00:38.760]   about
[00:00:38.760 --> 00:00:38.850]   it
[00:00:38.850 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.160]   No
[00:00:39.160 --> 00:00:39.310]  ,
[00:00:39.310 --> 00:00:39.470]   no
[00:00:39.470 --> 00:00:39.760]  ,
[00:00:39.760 --> 00:00:39.860]   not
[00:00:39.860 --> 00:00:40.410]   exactly
[00:00:40.410 --> 00:00:40.730]   true
[00:00:40.730 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.140]   I
[00:00:41.140 --> 00:00:41.350]   said
[00:00:41.350 --> 00:00:41.490]  ,
[00:00:41.490 --> 00:00:41.570]   "
[00:00:41.570 --> 00:00:41.900]  Look
[00:00:41.900 --> 00:00:42.020]  ,
[00:00:42.020 --> 00:00:42.050]   I
[00:00:42.050 --> 00:00:42.130]   will
[00:00:42.130 --> 00:00:42.290]   either
[00:00:42.290 --> 00:00:42.400]   give
[00:00:42.400 --> 00:00:42.550]   you
[00:00:42.550 --> 00:00:42.560]   the
[00:00:42.560 --> 00:00:42.720]   silent
[00:00:42.720 --> 00:00:43.000]   treatment
[00:00:43.000 --> 00:00:43.110]  ,
