
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.260]   [
[00:00:03.260 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.550]   Welcome
[00:00:22.550 --> 00:00:22.710]   to
[00:00:22.710 --> 00:00:23.260]   episode
[00:00:23.260 --> 00:00:23.500]   3
[00:00:23.500 --> 00:00:24.000]  12
[00:00:24.000 --> 00:00:24.200]   of
[00:00:24.200 --> 00:00:24.600]   Tech
[00:00:24.600 --> 00:00:24.690]  S
[00:00:24.690 --> 00:00:25.000]  ing
[00:00:25.000 --> 00:00:25.120]  ,
[00:00:25.120 --> 00:00:25.490]   hosted
[00:00:25.490 --> 00:00:25.610]   by
[00:00:25.610 --> 00:00:26.000]   myself
[00:00:26.000 --> 00:00:26.090]  ,
[00:00:26.090 --> 00:00:26.390]   Justin
[00:00:26.390 --> 00:00:26.720]   Vincent
[00:00:26.720 --> 00:00:26.820]  ,
[00:00:26.820 --> 00:00:27.000]   and
[00:00:27.000 --> 00:00:27.360]   Jason
[00:00:27.360 --> 00:00:27.990]   Roberts
[00:00:27.990 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.240]   And
[00:00:28.240 --> 00:00:28.610]   today
[00:00:28.610 --> 00:00:28.760]  's
[00:00:28.760 --> 00:00:29.040]   show
[00:00:29.040 --> 00:00:29.210]   is
[00:00:29.210 --> 00:00:29.440]   a
[00:00:29.440 --> 00:00:29.740]   Sunday
[00:00:29.740 --> 00:00:30.040]   show
[00:00:30.040 --> 00:00:30.610]   coming
[00:00:30.610 --> 00:00:30.660]   to
[00:00:30.660 --> 00:00:30.940]   you
[00:00:30.940 --> 00:00:31.180]   from
[00:00:31.180 --> 00:00:31.570]   Jason
[00:00:31.570 --> 00:00:31.760]  's
[00:00:31.760 --> 00:00:31.960]   Pas
[00:00:31.960 --> 00:00:32.090]  ad
[00:00:32.090 --> 00:00:32.290]  ena
[00:00:32.290 --> 00:00:32.710]   Palace
[00:00:32.710 --> 00:00:32.720]  .
[00:00:32.720 --> 00:00:32.960]   How
[00:00:32.960 --> 00:00:33.400]   are
[00:00:33.400 --> 00:00:33.440]   you
[00:00:33.440 --> 00:00:33.830]   doing
[00:00:33.830 --> 00:00:33.970]  ,
[00:00:33.970 --> 00:00:34.370]   Jason
[00:00:34.370 --> 00:00:34.640]  ?
[00:00:34.640 --> 00:00:34.770]   I
[00:00:34.770 --> 00:00:34.790]  'm
[00:00:34.790 --> 00:00:34.980]   good
[00:00:34.980 --> 00:00:35.120]  .
[00:00:35.120 --> 00:00:35.250]   How
[00:00:35.250 --> 00:00:35.510]   about
[00:00:35.510 --> 00:00:35.680]   yourself
[00:00:35.680 --> 00:00:36.000]  ?
[00:00:36.000 --> 00:00:36.250]   Pretty
[00:00:36.250 --> 00:00:36.420]   good
[00:00:36.420 --> 00:00:36.740]  .
[00:00:36.740 --> 00:00:36.780]   Pretty
[00:00:36.780 --> 00:00:36.920]   good
[00:00:36.920 --> 00:00:37.040]  .
[00:00:37.040 --> 00:00:37.790]   All
[00:00:37.790 --> 00:00:37.840]   right
[00:00:37.840 --> 00:00:38.160]  .
[00:00:38.160 --> 00:00:38.410]   So
[00:00:38.410 --> 00:00:38.910]   this
[00:00:38.910 --> 00:00:39.170]   is
[00:00:39.170 --> 00:00:39.380]   a
[00:00:39.380 --> 00:00:39.670]   new
[00:00:39.670 --> 00:00:40.300]   thing
[00:00:40.300 --> 00:00:40.720]  .
[00:00:40.720 --> 00:00:40.850]   We
[00:00:40.850 --> 00:00:41.050]  're
[00:00:41.050 --> 00:00:41.440]   doing
[00:00:41.440 --> 00:00:41.450]   a
[00:00:41.450 --> 00:00:41.760]   show
[00:00:41.760 --> 00:00:41.880]  ,
[00:00:41.880 --> 00:00:42.240]   what
[00:00:42.240 --> 00:00:42.490]  ,
[00:00:42.490 --> 00:00:42.620]   maybe
[00:00:42.620 --> 00:00:42.740]   it
[00:00:42.740 --> 00:00:42.980]   hadn
[00:00:42.980 --> 00:00:43.100]  't
[00:00:43.100 --> 00:00:43.360]   even
[00:00:43.360 --> 00:00:43.550]   been
[00:00:43.550 --> 00:00:43.600]   a
[00:00:43.600 --> 00:00:43.970]   month
[00:00:43.970 --> 00:00:44.160]  .
[00:00:44.160 --> 00:00:44.450]   This
[00:00:44.450 --> 00:00:44.550]   is
[00:00:44.550 --> 00:00:44.730]   so
[00:00:44.730 --> 00:00:45.140]   bizarre
[00:00:45.140 --> 00:00:45.340]  .
[00:00:45.340 --> 00:00:45.400]   I
[00:00:45.400 --> 00:00:45.660]   mean
[00:00:45.660 --> 00:00:45.840]  ,
[00:00:45.840 --> 00:00:46.160]   you
[00:00:46.160 --> 00:00:46.810]   called
[00:00:46.810 --> 00:00:47.240]   this
