
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.470]  Q
[00:00:04.470 --> 00:00:04.990]  ual
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:05.850]   Welcome
[00:00:05.850 --> 00:00:06.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.910]   episode
[00:00:28.910 --> 00:00:29.400]   200
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.050]  h
[00:00:30.050 --> 00:00:30.150]  ,
[00:00:30.150 --> 00:00:30.310]   not
[00:00:30.310 --> 00:00:30.630]   hosted
[00:00:30.630 --> 00:00:30.730]   by
[00:00:30.730 --> 00:00:31.060]   myself
[00:00:31.060 --> 00:00:31.150]  ,
[00:00:31.150 --> 00:00:31.470]   Justin
[00:00:31.470 --> 00:00:31.840]   Vincent
[00:00:31.840 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.370]   and
[00:00:32.370 --> 00:00:33.000]   Jason
[00:00:33.000 --> 00:00:33.680]   Roberts
[00:00:33.680 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.310]   To
[00:00:34.310 --> 00:00:34.520]   celebrate
[00:00:34.520 --> 00:00:34.950]   200
[00:00:34.950 --> 00:00:35.340]   episodes
[00:00:35.340 --> 00:00:35.480]   of
[00:00:35.480 --> 00:00:35.620]   Tech
[00:00:35.620 --> 00:00:35.660]  S
[00:00:35.660 --> 00:00:35.800]  ing
[00:00:35.800 --> 00:00:35.840]  h
[00:00:35.840 --> 00:00:36.000]  ,
[00:00:36.000 --> 00:00:36.130]   we
[00:00:36.130 --> 00:00:36.670]   wanted
[00:00:36.670 --> 00:00:36.790]   to
[00:00:36.790 --> 00:00:37.420]   acknowledge
[00:00:37.420 --> 00:00:37.620]   the
[00:00:37.620 --> 00:00:38.000]   women
[00:00:38.000 --> 00:00:38.180]   who
[00:00:38.180 --> 00:00:38.500]   helped
[00:00:38.500 --> 00:00:38.790]   us
[00:00:38.790 --> 00:00:39.150]   get
[00:00:39.150 --> 00:00:40.060]   here
[00:00:40.060 --> 00:00:40.060]  .
[00:00:40.060 --> 00:00:40.380]   They
[00:00:40.380 --> 00:00:40.620]   say
[00:00:40.620 --> 00:00:41.100]   behind
[00:00:41.100 --> 00:00:41.770]   every
[00:00:41.770 --> 00:00:41.820]   tech
[00:00:41.820 --> 00:00:42.010]  ie
[00:00:42.010 --> 00:00:42.170]   is
[00:00:42.170 --> 00:00:42.220]   a
[00:00:42.220 --> 00:00:42.520]   good
[00:00:42.520 --> 00:00:43.130]   woman
[00:00:43.130 --> 00:00:43.240]  .
[00:00:43.240 --> 00:00:43.690]   Here
