
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.070]   [
[00:00:03.070 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.430]   Welcome
[00:00:21.430 --> 00:00:21.550]   to
[00:00:21.550 --> 00:00:21.980]   episode
[00:00:21.980 --> 00:00:22.350]   39
[00:00:22.350 --> 00:00:22.460]   of
[00:00:22.460 --> 00:00:22.720]   Tech
[00:00:22.720 --> 00:00:22.780]  S
[00:00:22.780 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.080]  ,
[00:00:23.080 --> 00:00:23.360]   hosted
[00:00:23.360 --> 00:00:23.480]   by
[00:00:23.480 --> 00:00:23.840]   myself
[00:00:23.840 --> 00:00:23.900]  ,
[00:00:23.900 --> 00:00:24.120]   Justin
[00:00:24.120 --> 00:00:24.640]   Vincent
[00:00:24.640 --> 00:00:24.670]  ,
[00:00:24.670 --> 00:00:24.720]   and
[00:00:24.720 --> 00:00:25.120]   Jason
[00:00:25.120 --> 00:00:25.880]   Roberts
[00:00:25.880 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.200]   And
[00:00:26.200 --> 00:00:26.530]   today
[00:00:26.530 --> 00:00:26.670]   we
[00:00:26.670 --> 00:00:26.930]   have
[00:00:26.930 --> 00:00:26.990]   a
[00:00:26.990 --> 00:00:27.460]   special
[00:00:27.460 --> 00:00:27.790]   guest
[00:00:27.790 --> 00:00:27.940]   with
[00:00:27.940 --> 00:00:28.310]   us
[00:00:28.310 --> 00:00:28.320]  ,
[00:00:28.320 --> 00:00:28.590]   Mike
[00:00:28.590 --> 00:00:28.710]   De
[00:00:28.710 --> 00:00:28.850]  er
[00:00:28.850 --> 00:00:29.050]  olf
[00:00:29.050 --> 00:00:29.510]   from
[00:00:29.510 --> 00:00:29.650]   Mongo
[00:00:29.650 --> 00:00:29.780]  DB
[00:00:29.780 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.050]   he
[00:00:30.050 --> 00:00:30.090]  's
[00:00:30.090 --> 00:00:30.200]   lead
[00:00:30.200 --> 00:00:30.760]   development
[00:00:30.760 --> 00:00:31.050]   of
[00:00:31.050 --> 00:00:31.300]   Py
[00:00:31.300 --> 00:00:31.420]  M
[00:00:31.420 --> 00:00:32.030]  ongo
[00:00:32.030 --> 00:00:32.400]  .
[00:00:32.400 --> 00:00:32.700]   Jason
[00:00:32.700 --> 00:00:32.880]   got
[00:00:32.880 --> 00:00:32.990]   in
[00:00:32.990 --> 00:00:33.330]   touch
[00:00:33.330 --> 00:00:33.580]   with
[00:00:33.580 --> 00:00:33.780]   Mike
[00:00:33.780 --> 00:00:33.900]  ,
[00:00:33.900 --> 00:00:34.020]   so
[00:00:34.020 --> 00:00:34.080]   I
[00:00:34.080 --> 00:00:34.290]  'll
[00:00:34.290 --> 00:00:34.500]   just
[00:00:34.500 --> 00:00:34.740]   hand
[00:00:34.740 --> 00:00:34.990]   over
[00:00:34.990 --> 00:00:35.120]   to
[00:00:35.120 --> 00:00:35.400]   Jason
[00:00:35.400 --> 00:00:35.640]   from
[00:00:35.640 --> 00:00:35.880]   this
[00:00:35.880 --> 00:00:36.160]   point
[00:00:36.160 --> 00:00:36.400]  .
[00:00:36.400 --> 00:00:36.790]   Yeah
[00:00:36.790 --> 00:00:37.090]  ,
[00:00:37.090 --> 00:00:37.170]   so
[00:00:37.170 --> 00:00:37.260]   I
[00:00:37.260 --> 00:00:37.740]   guess
[00:00:37.740 --> 00:00:37.980]   I
[00:00:37.980 --> 00:00:38.230]   sent
[00:00:38.230 --> 00:00:38.420]   an
[00:00:38.420 --> 00:00:38.980]   email
[00:00:38.980 --> 00:00:39.100]   to
[00:00:39.100 --> 00:00:39.390]   the
[00:00:39.390 --> 00:00:39.680]   CEO
[00:00:39.680 --> 00:00:39.870]   of
[00:00:39.870 --> 00:00:40.360]   Mongo
[00:00:40.360 --> 00:00:40.560]  DB
[00:00:40.560 --> 00:00:40.740]  ,
[00:00:40.740 --> 00:00:40.830]   I
[00:00:40.830 --> 00:00:41.220]   just
[00:00:41.220 --> 00:00:41.610]   kind
[00:00:41.610 --> 00:00:41.800]   of
[00:00:41.800 --> 00:00:42.480]   guessed
[00:00:42.480 --> 00:00:42.770]   his
[00:00:42.770 --> 00:00:43.400]   email
[00:00:43.400 --> 00:00:43.940]   address
[00:00:43.940 --> 00:00:44.090]  ,
[00:00:44.090 --> 00:00:44.320]   and
[00:00:44.320 --> 00:00:44.860]   because
[00:00:44.860 --> 00:00:44.930]   I
[00:00:44.930 --> 00:00:45.390]   wanted
[00:00:45.390 --> 00:00:45.660]   to
[00:00:45.660 --> 00:00:45.850]   talk
[00:00:45.850 --> 00:00:46.000]   to
[00:00:46.000 --> 00:00:46.620]   somebody
[00:00:46.620 --> 00:00:46.930]   from
[00:00:46.930 --> 00:00:47.460]   Mongo
[00:00:47.460 --> 00:00:47.490]  ,
[00:00:47.490 --> 00:00:47.610]   or
[00:00:47.610 --> 00:00:47.920]   from
[00:00:47.920 --> 00:00:48.150]   Ten
[00:00:48.150 --> 00:00:48.380]  Gen
[00:00:48.380 --> 00:00:48.510]   I
[00:00:48.510 --> 00:00:48.830]   guess
[00:00:48.830 --> 00:00:49.050]   you
[00:00:49.050 --> 00:00:49.640]   should
[00:00:49.640 --> 00:00:49.860]   say
[00:00:49.860 --> 00:00:50.000]  ,
[00:00:50.000 --> 00:00:50.370]   about
[00:00:50.370 --> 00:00:50.770]   Mongo
[00:00:50.770 --> 00:00:50.880]  DB
[00:00:50.880 --> 00:00:51.020]  ,
[00:00:51.020 --> 00:00:51.530]   because
[00:00:51.530 --> 00:00:51.820]   this
[00:00:51.820 --> 00:00:52.190]   whole
[00:00:52.190 --> 00:00:52.330]   No
[00:00:52.330 --> 00:00:52.550]  SQL
[00:00:52.550 --> 00:00:53.150]   movement
[00:00:53.150 --> 00:00:53.280]  ,
[00:00:53.280 --> 00:00:53.420]   it
[00:00:53.420 --> 00:00:53.930]   keeps
[00:00:53.930 --> 00:00:54.300]   gaining
[00:00:54.300 --> 00:00:54.890]   traction
[00:00:54.890 --> 00:00:55.030]  ,
[00:00:55.030 --> 00:00:55.220]   it
[00:00:55.220 --> 00:00:55.640]   seems
[00:00:55.640 --> 00:00:55.640]  
[00:00:55.640 --> 00:00:55.770]   to
[00:00:55.770 --> 00:00:56.100]   be
[00:00:56.100 --> 00:00:56.410]   getting
[00:00:56.410 --> 00:00:56.480]   a
[00:00:56.480 --> 00:00:56.710]   lot
[00:00:56.710 --> 00:00:56.830]   of
[00:00:56.830 --> 00:00:57.460]   attention
[00:00:57.460 --> 00:00:57.600]  ,
[00:00:57.600 --> 00:00:57.810]   and
[00:00:57.810 --> 00:00:58.110]   sort
[00:00:58.110 --> 00:00:58.230]   of
[00:00:58.230 --> 00:00:59.070]   transforming
[00:00:59.070 --> 00:00:59.280]   the
[00:00:59.280 --> 00:00:59.670]   landscape
[00:00:59.670 --> 00:01:00.180]   of
[00:01:00.180 --> 00:01:00.470]   things
[00:01:00.470 --> 00:01:00.610]  ,
[00:01:00.610 --> 00:01:00.840]   and
[00:01:00.840 --> 00:01:00.880]   I
[00:01:00.880 --> 00:01:01.050]   keep
[00:01:01.050 --> 00:01:01.310]   seeing
[00:01:01.310 --> 00:01:01.440]   it
[00:01:01.440 --> 00:01:01.540]   pop
[00:01:01.540 --> 00:01:01.600]   up
[00:01:01.600 --> 00:01:01.680]   on
[00:01:01.680 --> 00:01:01.720]   H
[00:01:01.720 --> 00:01:01.930]  acker
[00:01:01.930 --> 00:01:02.100]   News
[00:01:02.100 --> 00:01:02.210]  ,
[00:01:02.210 --> 00:01:02.310]   and
[00:01:02.310 --> 00:01:02.350]   I
[00:01:02.350 --> 00:01:02.470]  'm
[00:01:02.470 --> 00:01:02.600]   like
[00:01:02.600 --> 00:01:02.680]  ,
[00:01:02.680 --> 00:01:02.930]   well
[00:01:02.930 --> 00:01:03.000]   we
[00:01:03.000 --> 00:01:03.100]   need
[00:01:03.100 --> 00:01:03.180]   to
[00:01:03.180 --> 00:01:03.350]   talk
[00:01:03.350 --> 00:01:03.430]   to
[00:01:03.430 --> 00:01:03.880]   somebody
[00:01:03.880 --> 00:01:04.330]   over
[00:01:04.330 --> 00:01:04.630]   at
[00:01:04.630 --> 00:01:04.830]   Ten
[00:01:04.830 --> 00:01:05.140]  Gen
[00:01:05.140 --> 00:01:05.460]   and
[00:01:05.460 --> 00:01:05.880]   find
[00:01:05.880 --> 00:01:06.220]   out
[00:01:06.220 --> 00:01:06.620]   what
[00:01:06.620 --> 00:01:07.080]   the
[00:01:07.080 --> 00:01:07.520]   story
[00:01:07.520 --> 00:01:07.680]   is
[00:01:07.680 --> 00:01:08.040]  .
[00:01:08.040 --> 00:01:08.190]   So
[00:01:08.190 --> 00:01:08.500]   yeah
[00:01:08.500 --> 00:01:08.650]  ,
[00:01:08.650 --> 00:01:08.800]   so
[00:01:08.800 --> 00:01:08.870]   I
[00:01:08.870 --> 00:01:09.260]   guess
[00:01:09.260 --> 00:01:09.820]   whoever
[00:01:09.820 --> 00:01:10.080]   it
[00:01:10.080 --> 00:01:10.190]   was
[00:01:10.190 --> 00:01:10.500]   over
[00:01:10.500 --> 00:01:10.650]   at
[00:01:10.650 --> 00:01:10.880]   Ten
[00:01:10.880 --> 00:01:11.110]  Gen
[00:01:11.110 --> 00:01:11.420]   said
[00:01:11.420 --> 00:01:11.730]   that
[00:01:11.730 --> 00:01:11.960]   you
[00:01:11.960 --> 00:01:12.330]   were
[00:01:12.330 --> 00:01:12.520]   the
[00:01:12.520 --> 00:01:12.730]   guy
[00:01:12.730 --> 00:01:12.880]   to
[00:01:12.880 --> 00:01:13.360]   talk
[00:01:13.360 --> 00:01:13.540]   to
[00:01:13.540 --> 00:01:13.760]  ,
[00:01:13.760 --> 00:01:14.080]   Mike
[00:01:14.080 --> 00:01:14.360]  .
[00:01:14.360 --> 00:01:14.590]   Yes
[00:01:14.590 --> 00:01:14.990]  ,
[00:01:14.990 --> 00:01:15.080]   so
[00:01:15.080 --> 00:01:15.180]   I
[00:01:15.180 --> 00:01:15.350]  've
[00:01:15.350 --> 00:01:15.720]   done
[00:01:15.720 --> 00:01:15.810]   a
[00:01:15.810 --> 00:01:16.360]   couple
[00:01:16.360 --> 00:01:16.540]   of
[00:01:16.540 --> 00:01:17.460]   podcasts
[00:01:17.460 --> 00:01:17.650]   here
[00:01:17.650 --> 00:01:18.300]   talking
[00:01:18.300 --> 00:01:18.760]   about
[00:01:18.760 --> 00:01:19.220]   Mongo
[00:01:19.220 --> 00:01:19.470]  DB
[00:01:19.470 --> 00:01:19.670]   and
[00:01:19.670 --> 00:01:20.040]   what
[00:01:20.040 --> 00:01:20.220]   we
[00:01:20.220 --> 00:01:20.600]  're
[00:01:20.600 --> 00:01:20.920]   working
[00:01:20.920 --> 00:01:20.920]  
[00:01:20.920 --> 00:01:21.070]   on
[00:01:21.070 --> 00:01:21.370]   over
[00:01:21.370 --> 00:01:21.530]   at
[00:01:21.530 --> 00:01:21.760]   Ten
[00:01:21.760 --> 00:01:21.990]  Gen
[00:01:21.990 --> 00:01:22.140]  ,
[00:01:22.140 --> 00:01:22.290]   so
[00:01:22.290 --> 00:01:22.360]   I
[00:01:22.360 --> 00:01:22.750]   guess
[00:01:22.750 --> 00:01:23.060]   that
[00:01:23.060 --> 00:01:23.210]  's
[00:01:23.210 --> 00:01:23.440]   how
[00:01:23.440 --> 00:01:23.590]   my
[00:01:23.590 --> 00:01:23.900]   name
[00:01:23.900 --> 00:01:24.390]   popped
[00:01:24.390 --> 00:01:24.650]   into
[00:01:24.650 --> 00:01:24.830]   things
[00:01:24.830 --> 00:01:25.480]  .
[00:01:25.480 --> 00:01:25.920]   Great
[00:01:25.920 --> 00:01:26.160]  ,
[00:01:26.160 --> 00:01:26.260]   so
[00:01:26.260 --> 00:01:26.340]   I
[00:01:26.340 --> 00:01:26.860]   guess
[00:01:26.860 --> 00:01:26.890]   I
[00:01:26.890 --> 00:01:27.300]   think
[00:01:27.300 --> 00:01:27.470]   we
[00:01:27.470 --> 00:01:28.000]   should
[00:01:28.000 --> 00:01:28.700]   probably
[00:01:28.700 --> 00:01:29.160]   start
[00:01:29.160 --> 00:01:29.400]   off
[00:01:29.400 --> 00:01:29.600]  ,
[00:01:29.600 --> 00:01:29.920]   tell
[00:01:29.920 --> 00:01:30.170]   us
[00:01:30.170 --> 00:01:30.290]   a
[00:01:30.290 --> 00:01:30.700]   little
[00:01:30.700 --> 00:01:30.960]   bit
[00:01:30.960 --> 00:01:31.400]   about
[00:01:31.400 --> 00:01:32.240]   yourself
[00:01:32.240 --> 00:01:32.320]  .
[00:01:32.320 --> 00:01:32.510]   So
[00:01:32.510 --> 00:01:32.980]   you
[00:01:32.980 --> 00:01:33.140]  're
[00:01:33.140 --> 00:01:33.540]   the
[00:01:33.540 --> 00:01:33.860]   lead
[00:01:33.860 --> 00:01:34.790]   developer
[00:01:34.790 --> 00:01:34.990]   of
[00:01:34.990 --> 00:01:35.190]   Py
[00:01:35.190 --> 00:01:35.290]  M
[00:01:35.290 --> 00:01:35.700]  ongo
[00:01:35.700 --> 00:01:35.930]  ,
[00:01:35.930 --> 00:01:36.410]   which
[00:01:36.410 --> 00:01:36.720]   I
[00:01:36.720 --> 00:01:37.050]   guess
[00:01:37.050 --> 00:01:37.230]   is
[00:01:37.230 --> 00:01:37.560]   the
[00:01:37.560 --> 00:01:38.150]   Python
[00:01:38.150 --> 00:01:39.060]   binding
[00:01:39.060 --> 00:01:39.070]   to
[00:01:39.070 --> 00:01:39.380]   the
[00:01:39.380 --> 00:01:40.000]   Mongo
[00:01:40.000 --> 00:01:40.720]   database
[00:01:40.720 --> 00:01:41.000]  ?
[00:01:41.000 --> 00:01:41.490]   Right
[00:01:41.490 --> 00:01:41.680]  ,
[00:01:41.680 --> 00:01:42.070]   yeah
[00:01:42.070 --> 00:01:42.260]  ,
[00:01:42.260 --> 00:01:42.440]   Py
[00:01:42.440 --> 00:01:42.540]  M
[00:01:42.540 --> 00:01:43.010]  ongo
[00:01:43.010 --> 00:01:43.120]   is
[00:01:43.120 --> 00:01:43.510]   like
[00:01:43.510 --> 00:01:43.800]   the
[00:01:43.800 --> 00:01:44.390]   Python
[00:01:44.390 --> 00:01:44.980]   driver
[00:01:44.980 --> 00:01:45.270]   for
[00:01:45.270 --> 00:01:45.610]   Mongo
[00:01:45.610 --> 00:01:46.150]  DB
[00:01:46.150 --> 00:01:46.320]  .
[00:01:46.320 --> 00:01:46.360]  
[00:01:46.360 --> 00:01:46.860]   Okay
[00:01:46.860 --> 00:01:47.020]  ,
[00:01:47.020 --> 00:01:47.130]   and
[00:01:47.130 --> 00:01:47.490]   what
[00:01:47.490 --> 00:01:47.740]  's
[00:01:47.740 --> 00:01:48.210]   your
[00:01:48.210 --> 00:01:48.300]  ,
[00:01:48.300 --> 00:01:48.740]   well
[00:01:48.740 --> 00:01:48.930]   okay
[00:01:48.930 --> 00:01:49.110]  ,
[00:01:49.110 --> 00:01:49.380]   let
[00:01:49.380 --> 00:01:49.560]  's
[00:01:49.560 --> 00:01:49.960]   take
[00:01:49.960 --> 00:01:50.190]   one
[00:01:50.190 --> 00:01:50.550]   step
[00:01:50.550 --> 00:01:50.910]   back
[00:01:50.910 --> 00:01:51.200]  .
[00:01:51.200 --> 00:01:51.520]   Mongo
[00:01:51.520 --> 00:01:51.640]  DB
[00:01:51.640 --> 00:01:51.760]   is
[00:01:51.760 --> 00:01:51.930]   a
