
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.070]   [
[00:00:03.070 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.430]   Welcome
[00:00:21.430 --> 00:00:21.550]   to
[00:00:21.550 --> 00:00:21.980]   episode
[00:00:21.980 --> 00:00:22.350]   52
[00:00:22.350 --> 00:00:22.470]   of
[00:00:22.470 --> 00:00:22.720]   Tech
[00:00:22.720 --> 00:00:22.780]  S
[00:00:22.780 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.000]  ,
[00:00:23.000 --> 00:00:23.410]   hosted
[00:00:23.410 --> 00:00:23.540]   by
[00:00:23.540 --> 00:00:23.950]   myself
[00:00:23.950 --> 00:00:24.080]  ,
[00:00:24.080 --> 00:00:24.490]   Justin
[00:00:24.490 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.110]  ,
[00:00:25.110 --> 00:00:25.280]   and
[00:00:25.280 --> 00:00:25.570]   Jason
[00:00:25.570 --> 00:00:26.000]   Roberts
[00:00:26.000 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.140]   And
[00:00:26.140 --> 00:00:26.330]   this
[00:00:26.330 --> 00:00:26.520]   week
[00:00:26.520 --> 00:00:26.610]  ,
[00:00:26.610 --> 00:00:26.700]   we
[00:00:26.700 --> 00:00:26.890]   have
[00:00:26.890 --> 00:00:26.930]   a
[00:00:26.930 --> 00:00:27.110]   very
[00:00:27.110 --> 00:00:27.450]   special
[00:00:27.450 --> 00:00:27.680]   guest
[00:00:27.680 --> 00:00:27.870]   with
[00:00:27.870 --> 00:00:27.990]   us
[00:00:27.990 --> 00:00:28.000]  ,
[00:00:28.000 --> 00:00:28.010]  
[00:00:28.010 --> 00:00:28.350]   Chris
[00:00:28.350 --> 00:00:28.540]   McC
[00:00:28.540 --> 00:00:28.740]  ann
[00:00:28.740 --> 00:00:28.870]  ,
[00:00:28.870 --> 00:00:29.340]   founder
[00:00:29.340 --> 00:00:29.470]   of
[00:00:29.470 --> 00:00:29.670]   the
[00:00:29.670 --> 00:00:30.010]  start
[00:00:30.010 --> 00:00:30.140]  up
[00:00:30.140 --> 00:00:30.340]  dig
[00:00:30.340 --> 00:00:30.540]  est
[00:00:30.540 --> 00:00:30.740]  .
[00:00:30.740 --> 00:00:31.000]  com
[00:00:31.000 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.150]   and
[00:00:31.150 --> 00:00:31.430]   by
[00:00:31.430 --> 00:00:31.440]   all
[00:00:31.440 --> 00:00:31.870]   accounts
[00:00:31.870 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:33.000]   entrepreneurial
[00:00:33.000 --> 00:00:33.080]   go
[00:00:33.080 --> 00:00:33.100]  -
[00:00:33.100 --> 00:00:33.170]  to
[00:00:33.170 --> 00:00:33.280]   guy
[00:00:33.280 --> 00:00:33.350]   in
[00:00:33.350 --> 00:00:33.610]   Silicon
[00:00:33.610 --> 00:00:33.870]   Valley
[00:00:33.870 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.250]   Hey
[00:00:34.250 --> 00:00:34.750]   Chris
[00:00:34.750 --> 00:00:34.820]  ,
[00:00:34.820 --> 00:00:35.070]   how
[00:00:35.070 --> 00:00:35.320]   you
[00:00:35.320 --> 00:00:36.000]   doing
[00:00:36.000 --> 00:00:36.000]  ?
[00:00:36.000 --> 00:00:36.180]   Good
[00:00:36.180 --> 00:00:36.270]  ,
[00:00:36.270 --> 00:00:36.400]   how
[00:00:36.400 --> 00:00:36.530]   are
[00:00:36.530 --> 00:00:36.660]   you
[00:00:36.660 --> 00:00:36.840]   guys
[00:00:36.840 --> 00:00:37.000]  ?
[00:00:37.000 --> 00:00:37.250]   Yeah
[00:00:37.250 --> 00:00:37.340]  ,
[00:00:37.340 --> 00:00:37.570]   very
[00:00:37.570 --> 00:00:37.800]   good
[00:00:37.800 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.210]   Hey
[00:00:38.210 --> 00:00:38.440]  ,
[00:00:38.440 --> 00:00:38.490]   so
[00:00:38.490 --> 00:00:38.840]   Jason
[00:00:38.840 --> 00:00:39.000]  ,
[00:00:39.000 --> 00:00:39.220]   what
[00:00:39.220 --> 00:00:39.330]  's
[00:00:39.330 --> 00:00:39.490]   the
[00:00:39.490 --> 00:00:40.000]   backstory
[00:00:40.000 --> 00:00:40.110]   on
[00:00:40.110 --> 00:00:40.310]   how
[00:00:40.310 --> 00:00:40.380]   we
[00:00:40.380 --> 00:00:40.540]   met
[00:00:40.540 --> 00:00:40.810]   Chris
[00:00:40.810 --> 00:00:41.000]  ?
[00:00:41.000 --> 00:00:41.260]   Well
[00:00:41.260 --> 00:00:41.540]  ,
[00:00:41.540 --> 00:00:41.590]   you
[00:00:41.590 --> 00:00:41.850]   know
[00:00:41.850 --> 00:00:42.000]  ,
[00:00:42.000 --> 00:00:42.060]   I
[00:00:42.060 --> 00:00:42.320]   just
[00:00:42.320 --> 00:00:42.580]   came
[00:00:42.580 --> 00:00:43.000]   across
[00:00:43.000 --> 00:00:43.240]  ,
[00:00:43.240 --> 00:00:43.360]   I
[00:00:43.360 --> 00:00:44.010]   think
[00:00:44.010 --> 00:00:44.290]   there
[00:00:44.290 --> 00:00:44.460]   was
[00:00:44.460 --> 00:00:44.590]   an
[00:00:44.590 --> 00:00:45.000]   article
[00:00:45.000 --> 00:00:45.000]  ,
[00:00:45.000 --> 00:00:45.550]   a
[00:00:45.550 --> 00:00:46.100]   blog
[00:00:46.100 --> 00:00:47.000]   post
[00:00:47.000 --> 00:00:47.350]   that
[00:00:47.350 --> 00:00:47.820]   popped
[00:00:47.820 --> 00:00:48.000]   up
[00:00:48.000 --> 00:00:48.220]   on
[00:00:48.220 --> 00:00:48.240]   H
[00:00:48.240 --> 00:00:48.650]  acker
[00:00:48.650 --> 00:00:49.000]   News
[00:00:49.000 --> 00:00:49.550]   about
[00:00:49.550 --> 00:00:50.100]   Start
[00:00:50.100 --> 00:00:50.320]  up
[00:00:50.320 --> 00:00:50.650]   Dig
[00:00:50.650 --> 00:00:51.000]  est
[00:00:51.000 --> 00:00:51.000]  .
[00:00:51.000 --> 00:00:51.330]   And
[00:00:51.330 --> 00:00:51.880]   there
[00:00:51.880 --> 00:00:52.100]  's
[00:00:52.100 --> 00:00:52.540]   been
[00:00:52.540 --> 00:00:52.650]   a
[00:00:52.650 --> 00:00:53.000]   few
[00:00:53.000 --> 00:00:54.060]   articles
[00:00:54.060 --> 00:00:54.330]   that
[00:00:54.330 --> 00:00:54.820]   popped
[00:00:54.820 --> 00:00:55.000]   up
[00:00:55.000 --> 00:00:55.160]   on
[00:00:55.160 --> 00:00:55.240]   H
[00:00:55.240 --> 00:00:55.640]  acker
[00:00:55.640 --> 00:00:56.000]   News
[00:00:56.000 --> 00:00:56.240]  
[00:00:56.240 --> 00:00:56.650]   about
[00:00:56.650 --> 00:00:56.990]   the
[00:00:56.990 --> 00:00:57.600]   whole
[00:00:57.600 --> 00:00:58.600]   email
[00:00:58.600 --> 00:00:59.470]   newsletter
[00:00:59.470 --> 00:01:00.000]   idea
[00:01:00.000 --> 00:01:00.000]  ,
[00:01:00.000 --> 00:01:00.140]   or
[00:01:00.140 --> 00:01:00.700]   concept
[00:01:00.700 --> 00:01:00.890]   that
[00:01:00.890 --> 00:01:01.020]  's
[00:01:01.020 --> 00:01:01.460]   been
[00:01:01.460 --> 00:01:01.770]   gaining
[00:01:01.770 --> 00:01:02.320]   traction
[00:01:02.320 --> 00:01:02.730]   lately
[00:01:02.730 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.480]   And
[00:01:03.480 --> 00:01:03.700]  ,
[00:01:03.700 --> 00:01:04.120]   you
[00:01:04.120 --> 00:01:04.690]   know
[00:01:04.690 --> 00:01:05.000]  ,
[00:01:05.000 --> 00:01:05.130]   so
[00:01:05.130 --> 00:01:05.190]   I
[00:01:05.190 --> 00:01:05.580]   wanted
[00:01:05.580 --> 00:01:05.710]   to
[00:01:05.710 --> 00:01:05.980]   talk
[00:01:05.980 --> 00:01:06.100]   to
[00:01:06.100 --> 00:01:06.430]   Start
[00:01:06.430 --> 00:01:06.560]  up
[00:01:06.560 --> 00:01:06.760]   Dig
[00:01:06.760 --> 00:01:07.000]  est
[00:01:07.000 --> 00:01:07.310]   because
[00:01:07.310 --> 00:01:07.440]   not
[00:01:07.440 --> 00:01:07.620]   only
[00:01:07.620 --> 00:01:07.750]   are
[00:01:07.750 --> 00:01:07.960]   they
[00:01:07.960 --> 00:01:08.150]   doing
[00:01:08.150 --> 00:01:08.280]   the
[00:01:08.280 --> 00:01:08.730]   newsletter
[00:01:08.730 --> 00:01:08.910]   thing
[00:01:08.910 --> 00:01:09.000]  ,
[00:01:09.000 --> 00:01:09.290]   but
[00:01:09.290 --> 00:01:09.670]   they
[00:01:09.670 --> 00:01:09.950]  're
[00:01:09.950 --> 00:01:10.330]   also
[00:01:10.330 --> 00:01:11.160]   focused
[00:01:11.160 --> 00:01:11.190]   on
[00:01:11.190 --> 00:01:12.000]   startups
[00:01:12.000 --> 00:01:12.210]   and
[00:01:12.210 --> 00:01:12.700]   hacker
[00:01:12.700 --> 00:01:13.000]   stuff
[00:01:13.000 --> 00:01:13.000]  .
[00:01:13.000 --> 00:01:13.110]   So
[00:01:13.110 --> 00:01:13.280]  ,
[00:01:13.280 --> 00:01:13.600]   thought
[00:01:13.600 --> 00:01:13.820]   it
[00:01:13.820 --> 00:01:13.840]  'd
[00:01:13.840 --> 00:01:13.930]   be
[00:01:13.930 --> 00:01:14.150]   cool
[00:01:14.150 --> 00:01:14.280]   to
[00:01:14.280 --> 00:01:14.500]   talk
[00:01:14.500 --> 00:01:14.590]   to
[00:01:14.590 --> 00:01:14.810]   them
[00:01:14.810 --> 00:01:15.000]  .
[00:01:15.000 --> 00:01:15.230]   Yeah
[00:01:15.230 --> 00:01:15.340]  ,
[00:01:15.340 --> 00:01:15.510]   and
[00:01:15.510 --> 00:01:15.740]   they
[00:01:15.740 --> 00:01:15.910]  're
[00:01:15.910 --> 00:01:16.200]   doing
[00:01:16.200 --> 00:01:16.310]   aw
[00:01:16.310 --> 00:01:16.420]  es
[00:01:16.420 --> 00:01:16.530]  om
[00:01:16.530 --> 00:01:16.700]  ely
[00:01:16.700 --> 00:01:17.000]   well
[00:01:17.000 --> 00:01:17.200]   with
[00:01:17.200 --> 00:01:17.500]   55
[00:01:17.500 --> 00:01:17.600]  ,
[00:01:17.600 --> 00:01:18.070]  000
[00:01:18.070 --> 00:01:18.260]   plus
[00:01:18.260 --> 00:01:18.820]   subscribers
[00:01:18.820 --> 00:01:19.000]  .
[00:01:19.000 --> 00:01:19.830]   Nic
[00:01:19.830 --> 00:01:19.920]  ely
[00:01:19.920 --> 00:01:20.810]   done
[00:01:20.810 --> 00:01:21.000]  .
[00:01:21.000 --> 00:01:21.180]   So
[00:01:21.180 --> 00:01:21.360]  ,
[00:01:21.360 --> 00:01:21.810]   Chris
[00:01:21.810 --> 00:01:22.000]  ,
[00:01:22.000 --> 00:01:22.080]   why
[00:01:22.080 --> 00:01:22.160]   don
[00:01:22.160 --> 00:01:22.210]  't
[00:01:22.210 --> 00:01:22.290]   you
[00:01:22.290 --> 00:01:22.400]   give
[00:01:22.400 --> 00:01:22.450]   us
[00:01:22.450 --> 00:01:22.470]   a
[00:01:22.470 --> 00:01:22.640]   little
[00:01:22.640 --> 00:01:23.000]   background
[00:01:23.000 --> 00:01:23.000]   first
[00:01:23.000 --> 00:01:23.000]  
[00:01:23.000 --> 00:01:23.290]   on
[00:01:23.290 --> 00:01:23.850]   what
[00:01:23.850 --> 00:01:24.130]   is
[00:01:24.130 --> 00:01:24.840]   Start
[00:01:24.840 --> 00:01:25.120]  up
[00:01:25.120 --> 00:01:25.530]   Dig
[00:01:25.530 --> 00:01:26.100]  est
[00:01:26.100 --> 00:01:27.000]   exactly
[00:01:27.000 --> 00:01:27.420]   and
[00:01:27.420 --> 00:01:27.840]   why
[00:01:27.840 --> 00:01:28.260]   you
[00:01:28.260 --> 00:01:29.530]   started
[00:01:29.530 --> 00:01:29.530]   it
[00:01:29.530 --> 00:01:30.000]  ?
[00:01:30.000 --> 00:01:30.210]   Yeah
[00:01:30.210 --> 00:01:30.310]  ,
[00:01:30.310 --> 00:01:30.360]   I
[00:01:30.360 --> 00:01:30.520]  'll
[00:01:30.520 --> 00:01:30.730]   give
[00:01:30.730 --> 00:01:30.890]   you
[00:01:30.890 --> 00:01:31.100]   guys
[00:01:31.100 --> 00:01:31.260]   the
[00:01:31.260 --> 00:01:31.560]   short
[00:01:31.560 --> 00:01:31.800]   story
[00:01:31.800 --> 00:01:32.000]  .
[00:01:32.000 --> 00:01:32.180]   So
[00:01:32.180 --> 00:01:32.240]  ,
[00:01:32.240 --> 00:01:32.600]   I
[00:01:32.600 --> 00:01:32.950]   moved
[00:01:32.950 --> 00:01:33.330]   here
[00:01:33.330 --> 00:01:33.580]   to
[00:01:33.580 --> 00:01:34.190]   Silicon
[00:01:34.190 --> 00:01:34.770]   Valley
[00:01:34.770 --> 00:01:35.000]  ,
[00:01:35.000 --> 00:01:35.250]   to
[00:01:35.250 --> 00:01:35.520]   Pal
[00:01:35.520 --> 00:01:35.590]  o
[00:01:35.590 --> 00:01:36.000]   Alto
[00:01:36.000 --> 00:01:36.000]  ,
[00:01:36.000 --> 00:01:36.460]   exactly
[00:01:36.460 --> 00:01:36.660]   one
[00:01:36.660 --> 00:01:36.920]   year
[00:01:36.920 --> 00:01:37.050]  ,
[00:01:37.050 --> 00:01:37.240]   one
[00:01:37.240 --> 00:01:37.570]   month
[00:01:37.570 --> 00:01:38.000]   ago
[00:01:38.000 --> 00:01:38.000]  .
[00:01:38.000 --> 00:01:38.150]   So
[00:01:38.150 --> 00:01:38.300]  ,
[00:01:38.300 --> 00:01:38.370]   I
[00:01:38.370 --> 00:01:39.110]   graduated
[00:01:39.110 --> 00:01:39.380]   from
[00:01:39.380 --> 00:01:39.610]   Cal
[00:01:39.610 --> 00:01:39.920]   Poly
[00:01:39.920 --> 00:01:40.150]   San
[00:01:40.150 --> 00:01:40.460]   Luis
[00:01:40.460 --> 00:01:40.610]   Ob
[00:01:40.610 --> 00:01:40.760]  is
[00:01:40.760 --> 00:01:41.000]  po
[00:01:41.000 --> 00:01:41.000]  ,
[00:01:41.000 --> 00:01:41.200]   and
[00:01:41.200 --> 00:01:41.830]   literally
[00:01:41.830 --> 00:01:42.020]   the
[00:01:42.020 --> 00:01:42.220]   day
[00:01:42.220 --> 00:01:42.570]   after
[00:01:42.570 --> 00:01:42.630]   I
[00:01:42.630 --> 00:01:43.170]   walked
[00:01:43.170 --> 00:01:43.240]   for
[00:01:43.240 --> 00:01:44.000]   graduation
[00:01:44.000 --> 00:01:44.000]  ,
[00:01:44.000 --> 00:01:44.160]   I
[00:01:44.160 --> 00:01:44.990]   moved
[00:01:44.990 --> 00:01:45.320]   up
[00:01:45.320 --> 00:01:46.160]   here
[00:01:46.160 --> 00:01:46.490]   because
[00:01:46.490 --> 00:01:46.560]   I
[00:01:46.560 --> 00:01:46.840]   just
[00:01:46.840 --> 00:01:47.260]   wanted
[00:01:47.260 --> 00:01:47.400]   to
[00:01:47.400 --> 00:01:47.680]   move
[00:01:47.680 --> 00:01:47.820]   to
[00:01:47.820 --> 00:01:48.310]   Silicon
[00:01:48.310 --> 00:01:48.730]   Valley
[00:01:48.730 --> 00:01:49.000]  .
[00:01:49.000 --> 00:01:49.080]   So
[00:01:49.080 --> 00:01:49.160]  ,
