
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.470]  c
[00:00:04.470 --> 00:00:04.990]  row
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:05.850]   Welcome
[00:00:05.850 --> 00:00:06.000]  !
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.630]   Welcome
[00:00:27.630 --> 00:00:27.810]   to
[00:00:27.810 --> 00:00:28.440]   episode
[00:00:28.440 --> 00:00:28.980]   21
[00:00:28.980 --> 00:00:29.250]  7
[00:00:29.250 --> 00:00:29.430]   of
[00:00:29.430 --> 00:00:29.700]   Tex
[00:00:29.700 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.110]  ,
[00:00:30.110 --> 00:00:30.440]   hosted
[00:00:30.440 --> 00:00:30.550]   by
[00:00:30.550 --> 00:00:30.880]   myself
[00:00:30.880 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.310]   Justin
[00:00:31.310 --> 00:00:31.670]   Vincent
[00:00:31.670 --> 00:00:31.770]  ,
[00:00:31.770 --> 00:00:31.920]   and
[00:00:31.920 --> 00:00:32.200]   Jason
[00:00:32.200 --> 00:00:33.000]   Roberts
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.110]   On
[00:00:33.110 --> 00:00:33.390]   today
[00:00:33.390 --> 00:00:33.500]  's
[00:00:33.500 --> 00:00:33.740]   show
[00:00:33.740 --> 00:00:33.840]  ,
[00:00:33.840 --> 00:00:34.010]   our
[00:00:34.010 --> 00:00:34.410]   special
[00:00:34.410 --> 00:00:34.690]   guest
[00:00:34.690 --> 00:00:34.800]   is
[00:00:34.800 --> 00:00:35.020]   Rob
[00:00:35.020 --> 00:00:35.200]   Wall
[00:00:35.200 --> 00:00:35.370]  ing
[00:00:35.370 --> 00:00:35.650]  ,
[00:00:35.650 --> 00:00:35.720]   who
[00:00:35.720 --> 00:00:35.950]   needs
[00:00:35.950 --> 00:00:36.040]   no
[00:00:36.040 --> 00:00:36.720]   introduction
[00:00:36.720 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.230]   Hey
[00:00:37.230 --> 00:00:37.440]   Rob
[00:00:37.440 --> 00:00:37.580]  ,
[00:00:37.580 --> 00:00:38.090]   welcome
[00:00:38.090 --> 00:00:38.450]   to
[00:00:38.450 --> 00:00:38.740]   the
[00:00:38.740 --> 00:00:38.800]   show
[00:00:38.800 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.360]   Well
[00:00:39.360 --> 00:00:39.420]  ,
[00:00:39.420 --> 00:00:39.770]   thank
[00:00:39.770 --> 00:00:39.970]   you
[00:00:39.970 --> 00:00:40.610]   for
[00:00:40.610 --> 00:00:40.660]   having
[00:00:40.660 --> 00:00:40.750]   me
[00:00:40.750 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.080]   It
[00:00:41.080 --> 00:00:41.160]  's
