
[00:00:00.000 --> 00:00:01.180]  
[00:00:01.180 --> 00:00:04.200]   [
[00:00:04.200 --> 00:00:24.820]   Music
[00:00:24.820 --> 00:00:29.000]   ]
[00:00:29.500 --> 00:00:29.500]  
[00:00:29.500 --> 00:00:29.730]   >>
[00:00:29.730 --> 00:00:30.540]   Welcome
[00:00:30.540 --> 00:00:30.780]   to
[00:00:30.780 --> 00:00:31.610]   episode
[00:00:31.610 --> 00:00:32.700]   330
[00:00:32.700 --> 00:00:32.830]   of
[00:00:32.830 --> 00:00:33.070]   Tech
[00:00:33.070 --> 00:00:33.130]  S
[00:00:33.130 --> 00:00:33.360]  ing
[00:00:33.360 --> 00:00:33.400]  ,
[00:00:33.400 --> 00:00:33.600]   hosted
[00:00:33.600 --> 00:00:33.680]   by
[00:00:33.680 --> 00:00:33.940]   myself
[00:00:33.940 --> 00:00:34.040]  ,
[00:00:34.040 --> 00:00:34.340]   Justin
[00:00:34.340 --> 00:00:34.700]   Vincent
[00:00:34.700 --> 00:00:34.820]  ,
[00:00:34.820 --> 00:00:34.950]   and
[00:00:34.950 --> 00:00:35.260]   Jason
[00:00:35.260 --> 00:00:35.560]   Roberts
[00:00:35.560 --> 00:00:35.740]  .
[00:00:35.740 --> 00:00:36.170]   Today
[00:00:36.170 --> 00:00:36.270]   is
[00:00:36.270 --> 00:00:36.840]   Saturday
[00:00:36.840 --> 00:00:37.280]  ,
[00:00:37.280 --> 00:00:37.570]   February
[00:00:37.570 --> 00:00:37.790]   the
[00:00:37.790 --> 00:00:38.040]   8
[00:00:38.040 --> 00:00:38.140]  th
[00:00:38.140 --> 00:00:38.420]  .
[00:00:38.420 --> 00:00:38.860]   It
[00:00:38.860 --> 00:00:38.870]   is
[00:00:38.870 --> 00:00:39.190]   9
[00:00:39.190 --> 00:00:39.860]  16
[00:00:39.860 --> 00:00:39.970]   a
[00:00:39.970 --> 00:00:40.300]  .
[00:00:40.300 --> 00:00:40.410]  m
[00:00:40.410 --> 00:00:40.740]  .
[00:00:40.740 --> 00:00:40.960]   in
[00:00:40.960 --> 00:00:41.410]   the
[00:00:41.410 --> 00:00:41.620]   Bat
[00:00:41.620 --> 00:00:42.650]   Cave
[00:00:42.650 --> 00:00:42.840]   Mansion
[00:00:42.840 --> 00:00:43.240]  .
[00:00:43.240 --> 00:00:43.390]   And
[00:00:43.390 --> 00:00:43.610]   I
[00:00:43.610 --> 00:00:43.720]  'm
[00:00:43.720 --> 00:00:44.180]   sitting
[00:00:44.180 --> 00:00:44.510]   here
[00:00:44.510 --> 00:00:44.760]   with
[00:00:44.760 --> 00:00:45.170]   Jason
[00:00:45.170 --> 00:00:45.320]  ,
[00:00:45.320 --> 00:00:45.690]   and
[00:00:45.690 --> 00:00:45.940]   he
[00:00:45.940 --> 00:00:46.450]   gets
[00:00:46.450 --> 00:00:46.820]   mad
[00:00:46.820 --> 00:00:46.890]   at
[00:00:46.890 --> 00:00:46.960]   me
[00:00:46.960 --> 00:00:47.160]   every
[00:00:47.160 --> 00:00:47.280]   time
[00:00:47.280 --> 00:00:47.310]   I
[00:00:47.310 --> 00:00:47.420]   say
[00:00:47.420 --> 00:00:47.700]   mansion
[00:00:47.700 --> 00:00:47.820]  .
[00:00:47.820 --> 00:00:47.970]   Okay
[00:00:47.970 --> 00:00:48.040]  ,
[00:00:48.040 --> 00:00:48.110]   it
[00:00:48.110 --> 00:00:48.250]  's
[00:00:48.250 --> 00:00:48.290]   not
[00:00:48.290 --> 00:00:48.320]   a
[00:00:48.320 --> 00:00:48.590]   mansion
[00:00:48.590 --> 00:00:48.760]  .
[00:00:48.760 --> 00:00:49.040]   It
[00:00:49.040 --> 00:00:49.060]  's
[00:00:49.060 --> 00:00:49.420]   just
[00:00:49.420 --> 00:00:49.560]   a
[00:00:49.560 --> 00:00:49.730]   tiny
[00:00:49.730 --> 00:00:50.230]   little
[00:00:50.230 --> 00:00:50.570]   house
[00:00:50.570 --> 00:00:50.840]  .
[00:00:50.840 --> 00:00:51.360]   How
[00:00:51.360 --> 00:00:51.880]   are
