
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.890]   This
[00:00:00.890 --> 00:00:01.260]   show
[00:00:01.260 --> 00:00:01.500]   is
[00:00:01.500 --> 00:00:03.180]   distributed
[00:00:03.180 --> 00:00:03.460]   by
[00:00:03.460 --> 00:00:03.910]   Sun
[00:00:03.910 --> 00:00:04.220]  c
[00:00:04.220 --> 00:00:04.570]  row
[00:00:04.570 --> 00:00:05.520]  .
[00:00:05.520 --> 00:00:06.400]   Welcome
[00:00:06.400 --> 00:00:07.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   16
[00:00:29.230 --> 00:00:29.400]  8
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.150]  ,
[00:00:30.150 --> 00:00:30.640]   hosted
[00:00:30.640 --> 00:00:30.760]   by
[00:00:30.760 --> 00:00:31.200]   myself
[00:00:31.200 --> 00:00:31.200]  ,
[00:00:31.200 --> 00:00:31.480]   Justin
[00:00:31.480 --> 00:00:32.000]   Vincent
[00:00:32.000 --> 00:00:32.110]  ,
[00:00:32.110 --> 00:00:32.290]   and
[00:00:32.290 --> 00:00:32.640]   Jason
[00:00:32.640 --> 00:00:33.000]   Roberts
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.130]   On
[00:00:33.130 --> 00:00:33.440]   today
[00:00:33.440 --> 00:00:33.580]  's
[00:00:33.580 --> 00:00:33.910]   show
[00:00:33.910 --> 00:00:33.970]  ,
[00:00:33.970 --> 00:00:34.140]   we
[00:00:34.140 --> 00:00:34.290]  're
[00:00:34.290 --> 00:00:34.750]   talking
[00:00:34.750 --> 00:00:34.870]   to
[00:00:34.870 --> 00:00:35.320]   Patrick
[00:00:35.320 --> 00:00:35.620]   Coll
[00:00:35.620 --> 00:00:35.860]  ison
[00:00:35.860 --> 00:00:36.080]  ,
[00:00:36.080 --> 00:00:36.090]   co
[00:00:36.090 --> 00:00:36.130]  -
[00:00:36.130 --> 00:00:36.460]  founder
[00:00:36.460 --> 00:00:36.550]   of
[00:00:36.550 --> 00:00:36.740]   Stri
[00:00:36.740 --> 00:00:36.830]  pe
[00:00:36.830 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.140]   The
[00:00:37.140 --> 00:00:37.760]   way
[00:00:37.760 --> 00:00:37.930]   that
[00:00:37.930 --> 00:00:38.110]   we
[00:00:38.110 --> 00:00:38.480]   met
[00:00:38.480 --> 00:00:39.160]   Patrick
[00:00:39.160 --> 00:00:39.320]   was
[00:00:39.320 --> 00:00:40.120]   because
[00:00:40.120 --> 00:00:40.170]   I
[00:00:40.170 --> 00:00:41.000]   decided
[00:00:41.000 --> 00:00:41.100]   to
[00:00:41.100 --> 00:00:41.680]   implement
[00:00:41.680 --> 00:00:41.890]   Stri
[00:00:41.890 --> 00:00:42.000]  pe
[00:00:42.000 --> 00:00:42.390]   on
[00:00:42.390 --> 00:00:42.440]   Plug
[00:00:42.440 --> 00:00:42.520]  ge
[00:00:42.520 --> 00:00:42.580]  o
[00:00:42.580 --> 00:00:42.770]  .
[00:00:42.770 --> 00:00:43.000]  com
[00:00:43.000 --> 00:00:43.330]  ,
[00:00:43.330 --> 00:00:44.000]   move
[00:00:44.000 --> 00:00:44.320]   away
[00:00:44.320 --> 00:00:44.560]   from
[00:00:44.560 --> 00:00:44.960]   PayPal
[00:00:44.960 --> 00:00:45.000]  ,
[00:00:45.000 --> 00:00:45.390]   and
[00:00:45.390 --> 00:00:45.460]   honestly
[00:00:45.460 --> 00:00:45.550]  ,
[00:00:45.550 --> 00:00:45.580]   I
[00:00:45.580 --> 00:00:45.770]   just
[00:00:45.770 --> 00:00:46.040]   thought
[00:00:46.040 --> 00:00:46.160]   the
[00:00:46.160 --> 00:00:46.620]   experience
[00:00:46.620 --> 00:00:46.700]   was
[00:00:46.700 --> 00:00:46.830]   so
[00:00:46.830 --> 00:00:47.000]   good
[00:00:47.000 --> 00:00:47.190]   that
[00:00:47.190 --> 00:00:47.290]   I
[00:00:47.290 --> 00:00:47.650]   contacted
[00:00:47.650 --> 00:00:47.790]   the
[00:00:47.790 --> 00:00:48.010]   guys
[00:00:48.010 --> 00:00:48.420]   and
[00:00:48.420 --> 00:00:49.000]   said
[00:00:49.000 --> 00:00:49.000]  ,
[00:00:49.000 --> 00:00:49.060]   "
[00:00:49.060 --> 00:00:49.400]  Would
[00:00:49.400 --> 00:00:49.600]   you
[00:00:49.600 --> 00:00:49.870]   like
[00:00:49.870 --> 00:00:50.000]   to
[00:00:50.000 --> 00:00:50.160]   do
[00:00:50.160 --> 00:00:50.190]   a
[00:00:50.190 --> 00:00:50.880]   podcast
[00:00:50.880 --> 00:00:51.000]  ?"
