
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.480]   Welcome
[00:00:21.480 --> 00:00:21.610]   to
[00:00:21.610 --> 00:00:22.090]   episode
[00:00:22.090 --> 00:00:22.290]   two
[00:00:22.290 --> 00:00:22.420]   of
[00:00:22.420 --> 00:00:22.690]   Tech
[00:00:22.690 --> 00:00:22.750]  S
[00:00:22.750 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.190]  ,
[00:00:23.190 --> 00:00:23.800]   hosted
[00:00:23.800 --> 00:00:24.000]   by
[00:00:24.000 --> 00:00:24.240]   myself
[00:00:24.240 --> 00:00:24.300]  ,
[00:00:24.300 --> 00:00:24.600]   Justin
[00:00:24.600 --> 00:00:25.120]   Vincent
[00:00:25.120 --> 00:00:25.240]  ,
[00:00:25.240 --> 00:00:25.440]   and
[00:00:25.440 --> 00:00:25.480]   the
[00:00:25.480 --> 00:00:25.640]   other
[00:00:25.640 --> 00:00:25.900]   blo
[00:00:25.900 --> 00:00:26.080]  ke
[00:00:26.080 --> 00:00:26.120]  ,
[00:00:26.120 --> 00:00:26.530]   Jason
[00:00:26.530 --> 00:00:27.120]   Roberts
[00:00:27.120 --> 00:00:27.960]  .
[00:00:27.960 --> 00:00:27.960]  
[00:00:27.960 --> 00:00:28.290]   From
[00:00:28.290 --> 00:00:28.560]   Pas
[00:00:28.560 --> 00:00:28.720]  ad
[00:00:28.720 --> 00:00:28.980]  ena
[00:00:28.980 --> 00:00:29.450]  ,
[00:00:29.450 --> 00:00:30.040]   California
[00:00:30.040 --> 00:00:30.080]  .
[00:00:30.080 --> 00:00:30.870]   Hello
[00:00:30.870 --> 00:00:31.080]   Jason
[00:00:31.080 --> 00:00:31.080]  .
[00:00:31.080 --> 00:00:31.430]   Hello
[00:00:31.430 --> 00:00:31.850]   Justin
[00:00:31.850 --> 00:00:32.080]  .
[00:00:32.080 --> 00:00:33.080]   Hello
[00:00:33.080 --> 00:00:33.080]  .
[00:00:33.080 --> 00:00:33.220]   Let
[00:00:33.220 --> 00:00:33.330]  's
[00:00:33.330 --> 00:00:33.430]   do
[00:00:33.430 --> 00:00:33.640]   this
[00:00:33.640 --> 00:00:33.900]   thing
[00:00:33.900 --> 00:00:34.080]  .
[00:00:34.080 --> 00:00:34.150]   Yeah
[00:00:34.150 --> 00:00:34.520]  ,
[00:00:34.520 --> 00:00:35.000]   okay
[00:00:35.000 --> 00:00:35.080]  .
[00:00:35.080 --> 00:00:35.390]   So
[00:00:35.390 --> 00:00:35.970]   the
[00:00:35.970 --> 00:00:36.310]   one
[00:00:36.310 --> 00:00:37.100]   thing
[00:00:37.100 --> 00:00:37.230]   I
[00:00:37.230 --> 00:00:37.690]   was
[00:00:37.690 --> 00:00:38.460]   going
[00:00:38.460 --> 00:00:38.770]   to
[00:00:38.770 --> 00:00:39.360]   say
[00:00:39.360 --> 00:00:39.750]   is
[00:00:39.750 --> 00:00:39.940]  ,
[00:00:39.940 --> 00:00:39.980]   if
[00:00:39.980 --> 00:00:40.280]   anyone
[00:00:40.280 --> 00:00:40.760]   listening
[00:00:40.760 --> 00:00:40.870]   to
[00:00:40.870 --> 00:00:41.070]   this
[00:00:41.070 --> 00:00:41.430]   wants
[00:00:41.430 --> 00:00:41.440]   to
[00:00:41.440 --> 00:00:41.840]   comment
[00:00:41.840 --> 00:00:42.000]   on
[00:00:42.000 --> 00:00:42.670]   anything
[00:00:42.670 --> 00:00:42.830]   we
[00:00:42.830 --> 00:00:43.080]  're
[00:00:43.080 --> 00:00:43.660]   talking
[00:00:43.660 --> 00:00:44.080]   about
[00:00:44.080 --> 00:00:44.250]  ,
[00:00:44.250 --> 00:00:44.570]   they
[00:00:44.570 --> 00:00:44.880]   can
[00:00:44.880 --> 00:00:44.980]   go
[00:00:44.980 --> 00:00:45.140]   to
[00:00:45.140 --> 00:00:45.470]   trim
[00:00:45.470 --> 00:00:45.550]  /
[00:00:45.550 --> 00:00:45.880]  tech
[00:00:45.880 --> 00:00:45.960]  s
[00:00:45.960 --> 00:00:46.210]  ing
[00:00:46.210 --> 00:00:46.690]  2
[00:00:46.690 --> 00:00:46.800]  .
[00:00:46.800 --> 00:00:47.010]   So
[00:00:47.010 --> 00:00:47.430]   that
[00:00:47.430 --> 00:00:47.630]  's
[00:00:47.630 --> 00:00:47.880]   tr
[00:00:47.880 --> 00:00:48.160]  .
[00:00:48.160 --> 00:00:48.370]  im
[00:00:48.370 --> 00:00:48.470]  /
[00:00:48.470 --> 00:00:48.890]  tech
[00:00:48.890 --> 00:00:48.990]  s
[00:00:48.990 --> 00:00:49.300]  ing
[00:00:49.300 --> 00:00:49.890]  2
[00:00:49.890 --> 00:00:49.960]  .
[00:00:49.960 --> 00:00:50.120]   And
[00:00:50.120 --> 00:00:50.340]   that
[00:00:50.340 --> 00:00:50.450]  's
[00:00:50.450 --> 00:00:50.670]   just
[00:00:50.670 --> 00:00:50.940]   going
[00:00:50.940 --> 00:00:51.050]   to
[00:00:51.050 --> 00:00:51.210]   get
[00:00:51.210 --> 00:00:51.430]   them
[00:00:51.430 --> 00:00:51.910]   straight
[00:00:51.910 --> 00:00:52.090]   into
[00:00:52.090 --> 00:00:52.310]   this
[00:00:52.310 --> 00:00:52.780]   episode
[00:00:52.780 --> 00:00:52.800]  ,
[00:00:52.800 --> 00:00:53.120]   where
[00:00:53.120 --> 00:00:53.180]   we
[00:00:53.180 --> 00:00:53.340]  've
[00:00:53.340 --> 00:00:53.670]   posted
[00:00:53.670 --> 00:00:53.840]   it
[00:00:53.840 --> 00:00:53.920]   on
[00:00:53.920 --> 00:00:54.210]   the
[00:00:54.210 --> 00:00:54.810]   blog
[00:00:54.810 --> 00:00:54.920]  .
[00:00:54.920 --> 00:00:54.920]  
[00:00:54.920 --> 00:00:55.160]   So
[00:00:55.160 --> 00:00:55.520]   you
[00:00:55.520 --> 00:00:55.720]   can
[00:00:55.720 --> 00:00:56.210]   add
[00:00:56.210 --> 00:00:57.460]   comments
[00:00:57.460 --> 00:00:57.890]   there
[00:00:57.890 --> 00:00:58.160]  .
[00:00:58.160 --> 00:00:58.310]   So
[00:00:58.310 --> 00:00:58.510]   did
[00:00:58.510 --> 00:00:58.740]   you
[00:00:58.740 --> 00:00:58.960]   see
[00:00:58.960 --> 00:00:59.180]   the
[00:00:59.180 --> 00:00:59.790]   Project
[00:00:59.790 --> 00:00:59.920]   Nat
[00:00:59.920 --> 00:01:00.060]  al
[00:01:00.060 --> 00:01:00.430]   thing
[00:01:00.430 --> 00:01:00.720]   that
[00:01:00.720 --> 00:01:00.790]   I
[00:01:00.790 --> 00:01:01.080]   sent
[00:01:01.080 --> 00:01:01.880]   through
[00:01:01.880 --> 00:01:01.880]  ?
[00:01:01.880 --> 00:01:01.940]   I
[00:01:01.940 --> 00:01:02.100]   didn
[00:01:02.100 --> 00:01:02.190]  't
[00:01:02.190 --> 00:01:02.320]   get
[00:01:02.320 --> 00:01:02.400]   a
[00:01:02.400 --> 00:01:02.640]   chance
[00:01:02.640 --> 00:01:02.720]   to
[00:01:02.720 --> 00:01:02.910]   take
[00:01:02.910 --> 00:01:02.940]   a
[00:01:02.940 --> 00:01:03.120]   look
[00:01:03.120 --> 00:01:03.260]   at
[00:01:03.260 --> 00:01:03.300]   it
[00:01:03.300 --> 00:01:03.480]  .
[00:01:03.480 --> 00:01:03.520]   I
[00:01:03.520 --> 00:01:03.640]   saw
[00:01:03.640 --> 00:01:03.810]   some
[00:01:03.810 --> 00:01:04.190]   headlines
[00:01:04.190 --> 00:01:04.400]   about
[00:01:04.400 --> 00:01:04.480]   it
[00:01:04.480 --> 00:01:04.640]  .
