
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.260]   [
[00:00:03.260 --> 00:00:19.260]  MUSIC
[00:00:19.260 --> 00:00:22.480]  ]
[00:00:22.480 --> 00:00:23.090]   Welcome
[00:00:23.090 --> 00:00:23.260]   to
[00:00:23.260 --> 00:00:23.870]   episode
[00:00:23.870 --> 00:00:24.130]   3
[00:00:24.130 --> 00:00:24.680]  13
[00:00:24.680 --> 00:00:24.810]   of
[00:00:24.810 --> 00:00:25.040]   Tech
[00:00:25.040 --> 00:00:25.090]  S
[00:00:25.090 --> 00:00:25.280]  ing
[00:00:25.280 --> 00:00:25.280]  ,
[00:00:25.280 --> 00:00:25.590]   hosted
[00:00:25.590 --> 00:00:25.690]   by
[00:00:25.690 --> 00:00:26.000]   myself
[00:00:26.000 --> 00:00:26.100]  ,
[00:00:26.100 --> 00:00:26.410]   Justin
[00:00:26.410 --> 00:00:26.780]   Vincent
[00:00:26.780 --> 00:00:26.920]  ,
[00:00:26.920 --> 00:00:27.170]   and
[00:00:27.170 --> 00:00:27.500]   Jason
[00:00:27.500 --> 00:00:28.020]   Roberts
[00:00:28.020 --> 00:00:28.240]  .
[00:00:28.240 --> 00:00:28.240]  
[00:00:28.240 --> 00:00:28.510]   3
[00:00:28.510 --> 00:00:29.050]  13
[00:00:29.050 --> 00:00:29.230]  ,
[00:00:29.230 --> 00:00:29.890]   unlucky
[00:00:29.890 --> 00:00:30.140]   for
[00:00:30.140 --> 00:00:30.260]   some
[00:00:30.260 --> 00:00:30.800]  .
[00:00:30.800 --> 00:00:31.260]   Well
[00:00:31.260 --> 00:00:31.270]  ,
[00:00:31.270 --> 00:00:31.420]   we
[00:00:31.420 --> 00:00:31.660]   are
[00:00:31.660 --> 00:00:31.820]   on
[00:00:31.820 --> 00:00:31.900]   a
[00:00:31.900 --> 00:00:32.260]   roll
[00:00:32.260 --> 00:00:32.480]  .
[00:00:32.480 --> 00:00:32.700]   Oh
[00:00:32.700 --> 00:00:32.710]  ,
[00:00:32.710 --> 00:00:32.810]   we
[00:00:32.810 --> 00:00:32.980]   are
[00:00:32.980 --> 00:00:33.160]  .
[00:00:33.160 --> 00:00:33.240]   We
[00:00:33.240 --> 00:00:33.350]   are
[00:00:33.350 --> 00:00:33.430]   on
[00:00:33.430 --> 00:00:33.470]   a
[00:00:33.470 --> 00:00:33.620]   roll
[00:00:33.620 --> 00:00:33.850]  .
[00:00:33.850 --> 00:00:33.870]   We
[00:00:33.870 --> 00:00:34.020]  've
[00:00:34.020 --> 00:00:34.200]   done
[00:00:34.200 --> 00:00:34.640]   what
[00:00:34.640 --> 00:00:34.640]  ?
[00:00:34.640 --> 00:00:34.880]   Three
[00:00:34.880 --> 00:00:35.270]   podcasts
[00:00:35.270 --> 00:00:35.360]   in
[00:00:35.360 --> 00:00:35.540]   six
[00:00:35.540 --> 00:00:35.790]   weeks
[00:00:35.790 --> 00:00:35.870]   or
[00:00:35.870 --> 00:00:36.280]   something
[00:00:36.280 --> 00:00:36.450]   like
[00:00:36.450 --> 00:00:36.640]   that
[00:00:36.640 --> 00:00:36.840]  ?
[00:00:36.840 --> 00:00:37.100]   This
[00:00:37.100 --> 00:00:37.230]   is
[00:00:37.230 --> 00:00:37.760]   crazy
[00:00:37.760 --> 00:00:37.760]  .
[00:00:37.760 --> 00:00:37.960]   I
[00:00:37.960 --> 00:00:38.000]   don
[00:00:38.000 --> 00:00:38.050]  't
[00:00:38.050 --> 00:00:38.250]   know
[00:00:38.250 --> 00:00:38.440]   what
[00:00:38.440 --> 00:00:38.540]  's
[00:00:38.540 --> 00:00:38.970]   happening
[00:00:38.970 --> 00:00:39.160]  .
[00:00:39.160 --> 00:00:39.440]   It
[00:00:39.440 --> 00:00:39.470]  's
[00:00:39.470 --> 00:00:40.020]   because
[00:00:40.020 --> 00:00:40.180]   of
[00:00:40.180 --> 00:00:40.430]   the
[00:00:40.430 --> 00:00:40.660]   new
[00:00:40.660 --> 00:00:40.890]   Pas
[00:00:40.890 --> 00:00:41.050]  ad
[00:00:41.050 --> 00:00:41.280]  ena
[00:00:41.280 --> 00:00:41.610]   Palace
[00:00:41.610 --> 00:00:42.040]  .
[00:00:42.040 --> 00:00:42.580]   Yeah
[00:00:42.580 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.320]   That
