
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.900]   [
[00:00:02.900 --> 00:00:17.140]  Music
[00:00:17.140 --> 00:00:20.000]  ]
[00:00:20.000 --> 00:00:20.650]   Welcome
[00:00:20.650 --> 00:00:20.830]   to
[00:00:20.830 --> 00:00:21.480]   episode
[00:00:21.480 --> 00:00:22.040]   15
[00:00:22.040 --> 00:00:22.220]   of
[00:00:22.220 --> 00:00:22.590]   Tech
[00:00:22.590 --> 00:00:22.680]  S
[00:00:22.680 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.070]  ,
[00:00:23.070 --> 00:00:23.290]   hosted
[00:00:23.290 --> 00:00:23.360]   by
[00:00:23.360 --> 00:00:23.600]   myself
[00:00:23.600 --> 00:00:23.690]  ,
[00:00:23.690 --> 00:00:23.990]   Justin
[00:00:23.990 --> 00:00:24.580]   Vincent
[00:00:24.580 --> 00:00:24.740]  ,
[00:00:24.740 --> 00:00:25.000]   and
[00:00:25.000 --> 00:00:25.600]   usually
[00:00:25.600 --> 00:00:26.000]   Jason
[00:00:26.000 --> 00:00:26.190]   Roberts
[00:00:26.190 --> 00:00:26.240]  ,
[00:00:26.240 --> 00:00:26.320]   but
[00:00:26.320 --> 00:00:26.370]   he
[00:00:26.370 --> 00:00:26.540]   couldn
[00:00:26.540 --> 00:00:26.590]  't
[00:00:26.590 --> 00:00:26.640]   be
[00:00:26.640 --> 00:00:26.750]   with
[00:00:26.750 --> 00:00:26.800]   us
[00:00:26.800 --> 00:00:27.000]   today
[00:00:27.000 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.430]   Today
[00:00:28.430 --> 00:00:28.600]  's
[00:00:28.600 --> 00:00:29.030]   guest
[00:00:29.030 --> 00:00:29.210]   is
[00:00:29.210 --> 00:00:29.630]   Corin
[00:00:29.630 --> 00:00:29.970]   Yu
[00:00:29.970 --> 00:00:30.010]  ,
[00:00:30.010 --> 00:00:30.470]   who
[00:00:30.470 --> 00:00:30.590]   works
[00:00:30.590 --> 00:00:30.810]   for
[00:00:30.810 --> 00:00:31.480]   Microsoft
[00:00:31.480 --> 00:00:31.570]   in
[00:00:31.570 --> 00:00:32.020]   the
[00:00:32.020 --> 00:00:32.150]   Xbox
[00:00:32.150 --> 00:00:32.740]   division
[00:00:32.740 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.300]   She
[00:00:33.300 --> 00:00:33.790]   helps
[00:00:33.790 --> 00:00:33.990]   to
[00:00:33.990 --> 00:00:34.380]   code
[00:00:34.380 --> 00:00:34.680]   the
[00:00:34.680 --> 00:00:35.170]   great
[00:00:35.170 --> 00:00:35.550]   game
[00:00:35.550 --> 00:00:36.140]   Halo
[00:00:36.140 --> 00:00:36.260]   and
[00:00:36.260 --> 00:00:36.430]   is
[00:00:36.430 --> 00:00:36.720]   the
[00:00:36.720 --> 00:00:37.140]   Halo
[00:00:37.140 --> 00:00:37.370]   team
