
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.060]   [
[00:00:03.060 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.830]   Welcome
[00:00:21.830 --> 00:00:22.070]   to
[00:00:22.070 --> 00:00:22.900]   episode
[00:00:22.900 --> 00:00:23.620]   27
[00:00:23.620 --> 00:00:24.000]  5
[00:00:24.000 --> 00:00:24.000]   of
[00:00:24.000 --> 00:00:24.000]   Tech
[00:00:24.000 --> 00:00:24.000]  S
[00:00:24.000 --> 00:00:24.000]  ing
[00:00:24.000 --> 00:00:24.000]  ,
[00:00:24.000 --> 00:00:24.370]   hosted
[00:00:24.370 --> 00:00:24.490]   by
[00:00:24.490 --> 00:00:24.860]   myself
[00:00:24.860 --> 00:00:25.000]  ,
[00:00:25.000 --> 00:00:25.470]   Justin
[00:00:25.470 --> 00:00:26.000]   Vincent
[00:00:26.000 --> 00:00:26.110]  ,
[00:00:26.110 --> 00:00:26.280]   and
[00:00:26.280 --> 00:00:26.570]   Jason
[00:00:26.570 --> 00:00:26.990]   Roberts
[00:00:26.990 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.400]   Today
[00:00:27.400 --> 00:00:27.660]   we
[00:00:27.660 --> 00:00:27.800]  're
[00:00:27.800 --> 00:00:28.520]   recording
[00:00:28.520 --> 00:00:28.810]   the
[00:00:28.810 --> 00:00:29.080]   show
[00:00:29.080 --> 00:00:29.390]   from
[00:00:29.390 --> 00:00:29.580]   my
[00:00:29.580 --> 00:00:30.000]   house
[00:00:30.000 --> 00:00:30.000]   in
[00:00:30.000 --> 00:00:30.000]   Pas
[00:00:30.000 --> 00:00:30.000]  ad
[00:00:30.000 --> 00:00:30.000]  ena
[00:00:30.000 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.260]   It
[00:00:30.260 --> 00:00:30.440]  's
[00:00:30.440 --> 00:00:30.600]   a
[00:00:30.600 --> 00:00:31.210]   Sunday
[00:00:31.210 --> 00:00:32.000]   morning
[00:00:32.000 --> 00:00:32.420]   and
[00:00:32.420 --> 00:00:32.860]   it
[00:00:32.860 --> 00:00:33.000]  's
[00:00:33.000 --> 00:00:33.560]   beautiful
[00:00:33.560 --> 00:00:33.740]   outside
[00:00:33.740 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.350]   So
[00:00:34.350 --> 00:00:34.590]  ,
[00:00:34.590 --> 00:00:35.190]   what
[00:00:35.190 --> 00:00:35.340]   a
[00:00:35.340 --> 00:00:36.080]   great
[00:00:36.080 --> 00:00:36.530]   day
[00:00:36.530 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.000]   Hey
[00:00:37.000 --> 00:00:37.000]   Jason
[00:00:37.000 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.300]   Hey
[00:00:37.300 --> 00:00:37.790]  ,
[00:00:37.790 --> 00:00:37.840]   how
[00:00:37.840 --> 00:00:37.980]  's
[00:00:37.980 --> 00:00:38.180]   it
[00:00:38.180 --> 00:00:38.910]   going
[00:00:38.910 --> 00:00:39.000]  ?
[00:00:39.000 --> 00:00:39.220]   Great
[00:00:39.220 --> 00:00:39.430]  .
[00:00:39.430 --> 00:00:39.500]   How
[00:00:39.500 --> 00:00:39.550]   are
[00:00:39.550 --> 00:00:39.670]   you
[00:00:39.670 --> 00:00:39.870]   doing
[00:00:39.870 --> 00:00:40.000]  ?
[00:00:40.000 --> 00:00:40.150]   What
[00:00:40.150 --> 00:00:40.230]   do
[00:00:40.230 --> 00:00:40.360]   you
[00:00:40.360 --> 00:00:40.430]   up
[00:00:40.430 --> 00:00:40.510]   to
[00:00:40.510 --> 00:00:40.700]   these
[00:00:40.700 --> 00:00:40.880]   days
[00:00:40.880 --> 00:00:41.000]  ?
[00:00:41.000 --> 00:00:41.220]   Well
[00:00:41.220 --> 00:00:41.360]  ,
[00:00:41.360 --> 00:00:41.440]   it
[00:00:41.440 --> 00:00:41.550]  's
[00:00:41.550 --> 00:00:41.770]   been
[00:00:41.770 --> 00:00:41.820]   a
[00:00:41.820 --> 00:00:42.040]   long
[00:00:42.040 --> 00:00:42.260]   time
[00:00:42.260 --> 00:00:42.370]  ,
[00:00:42.370 --> 00:00:42.590]   hasn
[00:00:42.590 --> 00:00:42.700]  't
[00:00:42.700 --> 00:00:42.810]   it
[00:00:42.810 --> 00:00:43.000]  ?
[00:00:43.000 --> 00:00:43.150]   It
[00:00:43.150 --> 00:00:43.180]  's
[00:00:43.180 --> 00:00:43.380]   been
[00:00:43.380 --> 00:00:43.560]   over
[00:00:43.560 --> 00:00:43.600]   a
[00:00:43.600 --> 00:00:43.820]   month
[00:00:43.820 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.460]   That
[00:00:44.460 --> 00:00:44.570]  's
[00:00:44.570 --> 00:00:44.850]   weird
[00:00:44.850 --> 00:00:45.080]  .
[00:00:45.080 --> 00:00:45.280]   We
[00:00:45.280 --> 00:00:45.460]   did
[00:00:45.460 --> 00:00:45.690]   two
[00:00:45.690 --> 00:00:46.080]   shows
[00:00:46.080 --> 00:00:46.540]   within
[00:00:46.540 --> 00:00:46.620]   a
[00:00:46.620 --> 00:00:46.630]   week
[00:00:46.630 --> 00:00:47.000]  ,
[00:00:47.000 --> 00:00:47.160]   and
[00:00:47.160 --> 00:00:47.310]   then
[00:00:47.310 --> 00:00:47.400]   we
[00:00:47.400 --> 00:00:47.570]   did
[00:00:47.570 --> 00:00:47.620]   no
[00:00:47.620 --> 00:00:47.920]   shows
[00:00:47.920 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.150]   Then
[00:00:48.150 --> 00:00:48.340]   there
[00:00:48.340 --> 00:00:48.450]   was
[00:00:48.450 --> 00:00:48.560]   the
[00:00:48.560 --> 00:00:48.940]   Christmas
[00:00:48.940 --> 00:00:49.000]  ,
[00:00:49.000 --> 00:00:49.170]   then
[00:00:49.170 --> 00:00:49.380]   there
[00:00:49.380 --> 00:00:49.510]   was
[00:00:49.510 --> 00:00:49.640]   the
[00:00:49.640 --> 00:00:49.850]   break
[00:00:49.850 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.150]   You
[00:00:50.150 --> 00:00:50.440]   figure
[00:00:50.440 --> 00:00:50.540]   it
[00:00:50.540 --> 00:00:50.690]   was
[00:00:50.690 --> 00:00:50.740]   a
[00:00:50.740 --> 00:00:50.890]   two
[00:00:50.890 --> 00:00:51.000]  ,
[00:00:51.000 --> 00:00:51.680]   potentially
[00:00:51.680 --> 00:00:52.000]   three
[00:00:52.000 --> 00:00:52.000]  ,
[00:00:52.000 --> 00:00:52.150]   but
[00:00:52.150 --> 00:00:52.350]   then
[00:00:52.350 --> 00:00:52.750]   last
[00:00:52.750 --> 00:00:52.790]   week
[00:00:52.790 --> 00:00:52.900]   you
[00:00:52.900 --> 00:00:53.100]   were
[00:00:53.100 --> 00:00:53.560]   otherwise
[00:00:53.560 --> 00:00:54.000]   occupied
[00:00:54.000 --> 00:00:54.000]  ,
[00:00:54.000 --> 00:00:54.230]   and
[00:00:54.230 --> 00:00:54.530]   that
[00:00:54.530 --> 00:00:54.880]   just
[00:00:54.880 --> 00:00:55.130]   kind
[00:00:55.130 --> 00:00:55.160]   of
[00:00:55.160 --> 00:00:55.730]   sent
[00:00:55.730 --> 00:00:55.750]   us
[00:00:55.750 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.000]  
[00:00:56.000 --> 00:00:56.150]   You
[00:00:56.150 --> 00:00:56.340]   were
[00:00:56.340 --> 00:00:56.760]   obsessed
[00:00:56.760 --> 00:00:56.960]   with
[00:00:56.960 --> 00:00:57.190]   high
[00:00:57.190 --> 00:00:57.620]   frequency
[00:00:57.620 --> 00:00:58.000]   trading
[00:00:58.000 --> 00:00:58.110]   in
[00:00:58.110 --> 00:00:58.570]   that
[00:00:58.570 --> 00:00:58.570]   last
[00:00:58.570 --> 00:00:59.000]   show
[00:00:59.000 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.250]   Yeah
[00:00:59.250 --> 00:00:59.370]  ,
[00:00:59.370 --> 00:00:59.490]   so
[00:00:59.490 --> 00:00:59.680]   you
[00:00:59.680 --> 00:00:59.870]   got
[00:00:59.870 --> 00:00:59.980]   me
[00:00:59.980 --> 00:01:00.500]   thinking
[00:01:00.500 --> 00:01:00.820]   about
[00:01:00.820 --> 00:01:01.000]   it
[00:01:01.000 --> 00:01:02.000]  .
[00:01:02.000 --> 00:01:02.430]   Actually
[00:01:02.430 --> 00:01:02.480]  ,
[00:01:02.480 --> 00:01:02.830]   because
[00:01:02.830 --> 00:01:02.970]   you
[00:01:02.970 --> 00:01:03.140]   got
[00:01:03.140 --> 00:01:03.220]   me
[00:01:03.220 --> 00:01:03.610]   thinking
[00:01:03.610 --> 00:01:03.860]   about
[00:01:03.860 --> 00:01:04.000]   it
[00:01:04.000 --> 00:01:04.000]  ,
[00:01:04.000 --> 00:01:04.050]   I
