
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.070]   [
[00:00:03.070 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.650]   Welcome
[00:00:21.650 --> 00:00:21.830]   to
[00:00:21.830 --> 00:00:22.480]   episode
[00:00:22.480 --> 00:00:23.040]   56
[00:00:23.040 --> 00:00:23.220]   of
[00:00:23.220 --> 00:00:23.590]   Tech
[00:00:23.590 --> 00:00:23.680]  S
[00:00:23.680 --> 00:00:24.000]  ing
[00:00:24.000 --> 00:00:24.040]  ,
[00:00:24.040 --> 00:00:24.180]   hosted
[00:00:24.180 --> 00:00:24.230]   by
[00:00:24.230 --> 00:00:24.400]   myself
[00:00:24.400 --> 00:00:24.540]  ,
[00:00:24.540 --> 00:00:25.000]   Justin
[00:00:25.000 --> 00:00:25.480]   Vincent
[00:00:25.480 --> 00:00:25.600]  ,
[00:00:25.600 --> 00:00:25.760]   and
[00:00:25.760 --> 00:00:26.120]   Jason
[00:00:26.120 --> 00:00:27.000]   Roberts
[00:00:27.000 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.050]  
[00:00:27.050 --> 00:00:27.180]   And
[00:00:27.180 --> 00:00:27.300]   on
[00:00:27.300 --> 00:00:27.600]   today
[00:00:27.600 --> 00:00:27.720]  's
[00:00:27.720 --> 00:00:27.960]   show
[00:00:27.960 --> 00:00:28.080]  ,
[00:00:28.080 --> 00:00:28.200]   we
[00:00:28.200 --> 00:00:28.440]   have
[00:00:28.440 --> 00:00:28.510]   a
[00:00:28.510 --> 00:00:28.730]   very
[00:00:28.730 --> 00:00:29.170]   special
[00:00:29.170 --> 00:00:29.550]   guest
[00:00:29.550 --> 00:00:29.700]   with
[00:00:29.700 --> 00:00:29.820]   us
[00:00:29.820 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.130]   Rob
[00:00:30.130 --> 00:00:30.440]   Wall
[00:00:30.440 --> 00:00:30.490]  ing
[00:00:30.490 --> 00:00:30.530]  ,
[00:00:30.530 --> 00:00:30.660]   who
[00:00:30.660 --> 00:00:31.000]   amongst
[00:00:31.000 --> 00:00:31.090]   a
[00:00:31.090 --> 00:00:31.470]   long
[00:00:31.470 --> 00:00:31.840]   list
[00:00:31.840 --> 00:00:32.000]   of
[00:00:32.000 --> 00:00:32.620]   entrepreneurial
[00:00:32.620 --> 00:00:33.000]   endeavors
[00:00:33.000 --> 00:00:33.000]  ,
[00:00:33.000 --> 00:00:33.110]   is
[00:00:33.110 --> 00:00:33.500]   founder
[00:00:33.500 --> 00:00:33.610]   of
[00:00:33.610 --> 00:00:33.930]   the
[00:00:33.930 --> 00:00:34.060]   Micro
[00:00:34.060 --> 00:00:34.170]  pr
[00:00:34.170 --> 00:00:34.340]  ene
[00:00:34.340 --> 00:00:34.450]  ur
[00:00:34.450 --> 00:00:34.850]   Academy
[00:00:34.850 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.280]   and
[00:00:35.280 --> 00:00:35.710]   also
[00:00:35.710 --> 00:00:35.830]   is
[00:00:35.830 --> 00:00:36.010]   co
[00:00:36.010 --> 00:00:36.100]  -
[00:00:36.100 --> 00:00:36.470]  host
[00:00:36.470 --> 00:00:36.650]   of
[00:00:36.650 --> 00:00:36.940]   the
[00:00:36.940 --> 00:00:37.400]   Start
[00:00:37.400 --> 00:00:37.680]  ups
[00:00:37.680 --> 00:00:38.030]   for
[00:00:38.030 --> 00:00:38.240]   the
[00:00:38.240 --> 00:00:38.610]   Rest
[00:00:38.610 --> 00:00:38.800]   of
[00:00:38.800 --> 00:00:38.960]   Us
[00:00:38.960 --> 00:00:39.840]   podcast
[00:00:39.840 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.060]   Hi
[00:00:40.060 --> 00:00:40.120]  ,
[00:00:40.120 --> 00:00:40.220]   Rob
[00:00:40.220 --> 00:00:40.380]  .
[00:00:40.380 --> 00:00:40.560]   Welcome
[00:00:40.560 --> 00:00:40.620]   to
[00:00:40.620 --> 00:00:40.720]   the
[00:00:40.720 --> 00:00:40.850]   show
[00:00:40.850 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.220]   It
[00:00:41.220 --> 00:00:41.260]  's
[00:00:41.260 --> 00:00:41.280]   a
[00:00:41.280 --> 00:00:41.710]   pleasure
[00:00:41.710 --> 00:00:41.870]  .
[00:00:41.870 --> 00:00:42.200]   Thanks
[00:00:42.200 --> 00:00:42.360]   for
[00:00:42.360 --> 00:00:42.590]   having
[00:00:42.590 --> 00:00:43.000]   me
[00:00:43.000 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.170]   So
[00:00:43.170 --> 00:00:43.340]  ,
[00:00:43.340 --> 00:00:43.780]   Jason
[00:00:43.780 --> 00:00:43.980]  ,
[00:00:43.980 --> 00:00:44.330]   what
[00:00:44.330 --> 00:00:44.470]  's
[00:00:44.470 --> 00:00:44.730]   the
[00:00:44.730 --> 00:00:45.510]   backstory
[00:00:45.510 --> 00:00:45.690]   on
[00:00:45.690 --> 00:00:45.950]   how
[00:00:45.950 --> 00:00:46.120]   we
[00:00:46.120 --> 00:00:46.370]   met
[00:00:46.370 --> 00:00:46.680]   Rob
[00:00:46.680 --> 00:00:47.000]  ?
[00:00:47.000 --> 00:00:47.550]   Right
[00:00:47.550 --> 00:00:47.880]  .
[00:00:47.880 --> 00:00:48.650]   Exactly
[00:00:48.650 --> 00:00:49.000]  .
[00:00:49.000 --> 00:00:49.280]   Okay
[00:00:49.280 --> 00:00:49.390]  ,
[00:00:49.390 --> 00:00:49.600]   for
[00:00:49.600 --> 00:00:49.770]   all
[00:00:49.770 --> 00:00:49.960]   our
[00:00:49.960 --> 00:00:50.540]   listeners
[00:00:50.540 --> 00:00:50.670]  ,
[00:00:50.670 --> 00:00:50.930]   this
[00:00:50.930 --> 00:00:51.060]   is
[00:00:51.060 --> 00:00:51.250]   the
[00:00:51.250 --> 00:00:51.640]   second
[00:00:51.640 --> 00:00:51.900]   time
[00:00:51.900 --> 00:00:52.030]   we
[00:00:52.030 --> 00:00:52.220]  've
[00:00:52.220 --> 00:00:52.410]   had
[00:00:52.410 --> 00:00:52.540]   to
[00:00:52.540 --> 00:00:52.670]   do
[00:00:52.670 --> 00:00:53.000]   this
[00:00:53.000 --> 00:00:53.290]   because
[00:00:53.290 --> 00:00:53.370]   of
[00:00:53.370 --> 00:00:53.570]   audio
[00:00:53.570 --> 00:00:53.900]   problems
[00:00:53.900 --> 00:00:54.000]  ,
[00:00:54.000 --> 00:00:54.150]   but
[00:00:54.150 --> 00:00:54.620]   hopefully
[00:00:54.620 --> 00:00:54.830]   this
[00:00:54.830 --> 00:00:55.040]   will
[00:00:55.040 --> 00:00:55.140]   be
[00:00:55.140 --> 00:00:55.210]   a
[00:00:55.210 --> 00:00:55.500]   little
[00:00:55.500 --> 00:00:55.810]   better
[00:00:55.810 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.000]  
[00:00:56.000 --> 00:00:56.160]   So
[00:00:56.160 --> 00:00:56.340]  ,
[00:00:56.340 --> 00:00:56.570]   Rob
[00:00:56.570 --> 00:00:56.800]  ,
[00:00:56.800 --> 00:00:57.060]   yeah
[00:00:57.060 --> 00:00:57.220]  ,
[00:00:57.220 --> 00:00:57.470]   the
[00:00:57.470 --> 00:00:57.720]   way
[00:00:57.720 --> 00:00:57.970]   you
[00:00:57.970 --> 00:00:58.290]   were
[00:00:58.290 --> 00:00:58.880]   brought
[00:00:58.880 --> 00:00:59.040]   to
[00:00:59.040 --> 00:00:59.200]   my
[00:00:59.200 --> 00:01:00.000]   attention
[00:01:00.000 --> 00:01:00.070]  ,
[00:01:00.070 --> 00:01:00.140]   or
[00:01:00.140 --> 00:01:00.250]   the
[00:01:00.250 --> 00:01:00.360]   way
[00:01:00.360 --> 00:01:00.500]   you
[00:01:00.500 --> 00:01:00.620]   came
[00:01:00.620 --> 00:01:00.690]   on
[00:01:00.690 --> 00:01:00.760]   my
[00:01:00.760 --> 00:01:01.000]   radar
[00:01:01.000 --> 00:01:01.000]  ,
[00:01:01.000 --> 00:01:01.120]   was
[00:01:01.120 --> 00:01:01.410]   because
[00:01:01.410 --> 00:01:01.490]   of
[00:01:01.490 --> 00:01:01.550]   H
[00:01:01.550 --> 00:01:01.730]  acker
[00:01:01.730 --> 00:01:01.900]   News
[00:01:01.900 --> 00:01:02.000]  ,
[00:01:02.000 --> 00:01:02.220]   which
[00:01:02.220 --> 00:01:02.260]   I
[00:01:02.260 --> 00:01:02.390]  've
[00:01:02.390 --> 00:01:02.570]   just
[00:01:02.570 --> 00:01:02.930]   realized
[00:01:02.930 --> 00:01:03.020]   is
[00:01:03.020 --> 00:01:03.150]   how
[00:01:03.150 --> 00:01:03.600]   everything
[00:01:03.600 --> 00:01:03.820]   comes
[00:01:03.820 --> 00:01:03.910]   to
[00:01:03.910 --> 00:01:04.000]   my
[00:01:04.000 --> 00:01:04.410]   attention
[00:01:04.410 --> 00:01:04.620]   these
[00:01:04.620 --> 00:01:04.800]   days
[00:01:04.800 --> 00:01:05.000]  .
[00:01:05.000 --> 00:01:05.150]   And
[00:01:05.150 --> 00:01:05.200]   I
[00:01:05.200 --> 00:01:05.460]   think
[00:01:05.460 --> 00:01:05.560]   it
[00:01:05.560 --> 00:01:05.710]   was
[00:01:05.710 --> 00:01:06.130]   probably
[00:01:06.130 --> 00:01:06.180]   a
[00:01:06.180 --> 00:01:06.490]   couple
[00:01:06.490 --> 00:01:06.800]   months
[00:01:06.800 --> 00:01:07.000]   ago
[00:01:07.000 --> 00:01:07.100]   you
[00:01:07.100 --> 00:01:07.270]   wrote
[00:01:07.270 --> 00:01:07.410]   some
[00:01:07.410 --> 00:01:07.800]   interesting
[00:01:07.800 --> 00:01:08.000]   posts
[00:01:08.000 --> 00:01:09.000]   about
[00:01:09.000 --> 00:01:09.790]   entrepreneurship
[00:01:09.790 --> 00:01:09.870]   and
[00:01:09.870 --> 00:01:10.050]   boot
[00:01:10.050 --> 00:01:10.230]  stra
[00:01:10.230 --> 00:01:10.460]  pping
[00:01:10.460 --> 00:01:10.830]   startups
[00:01:10.830 --> 00:01:11.000]  .
[00:01:11.000 --> 00:01:11.190]   And
[00:01:11.190 --> 00:01:11.630]   ever
[00:01:11.630 --> 00:01:11.840]   since
[00:01:11.840 --> 00:01:12.120]   then
[00:01:12.120 --> 00:01:12.260]  ,
[00:01:12.260 --> 00:01:12.330]   I
[00:01:12.330 --> 00:01:12.610]   kept
[00:01:12.610 --> 00:01:12.750]   in
[00:01:12.750 --> 00:01:12.890]   my
[00:01:12.890 --> 00:01:13.190]   mind
[00:01:13.190 --> 00:01:13.450]   that
[00:01:13.450 --> 00:01:13.590]   it
[00:01:13.590 --> 00:01:13.940]   would
[00:01:13.940 --> 00:01:14.150]   be
[00:01:14.150 --> 00:01:14.430]   great
[00:01:14.430 --> 00:01:14.570]   to
[00:01:14.570 --> 00:01:14.850]   have
[00:01:14.850 --> 00:01:15.060]   you
[00:01:15.060 --> 00:01:15.200]   on
[00:01:15.200 --> 00:01:15.410]   the
[00:01:15.410 --> 00:01:15.770]   show
[00:01:15.770 --> 00:01:16.000]  .
[00:01:16.000 --> 00:01:16.310]   And
[00:01:16.310 --> 00:01:16.520]   so
[00:01:16.520 --> 00:01:16.730]   to
[00:01:16.730 --> 00:01:17.040]   get
[00:01:17.040 --> 00:01:17.770]   started
[00:01:17.770 --> 00:01:18.000]  ,
[00:01:18.000 --> 00:01:18.030]   I
[00:01:18.030 --> 00:01:18.270]   thought
[00:01:18.270 --> 00:01:18.340]   it
[00:01:18.340 --> 00:01:18.460]  'd
[00:01:18.460 --> 00:01:18.480]   be
[00:01:18.480 --> 00:01:18.650]   great
[00:01:18.650 --> 00:01:18.720]   if
[00:01:18.720 --> 00:01:18.860]   you
[00:01:18.860 --> 00:01:18.990]   could
[00:01:18.990 --> 00:01:19.270]   just
[00:01:19.270 --> 00:01:19.300]   give
[00:01:19.300 --> 00:01:19.340]   us
[00:01:19.340 --> 00:01:19.370]   a
[00:01:19.370 --> 00:01:19.580]   little
[00:01:19.580 --> 00:01:20.000]   background
[00:01:20.000 --> 00:01:20.080]   on
[00:01:20.080 --> 00:01:20.200]   how
[00:01:20.200 --> 00:01:20.320]   you
[00:01:20.320 --> 00:01:20.440]   got
[00:01:20.440 --> 00:01:20.600]   into
[00:01:20.600 --> 00:01:21.000]   technology
[00:01:21.000 --> 00:01:21.000]  ,
[00:01:21.000 --> 00:01:21.280]   and
[00:01:21.280 --> 00:01:21.560]   how
[00:01:21.560 --> 00:01:21.840]   you
[00:01:21.840 --> 00:01:22.400]   became
[00:01:22.400 --> 00:01:22.580]   an
[00:01:22.580 --> 00:01:23.560]   entrepreneur
[00:01:23.560 --> 00:01:24.000]  .
[00:01:24.000 --> 00:01:24.940]  
[00:01:24.940 --> 00:01:25.140]   Sure
[00:01:25.140 --> 00:01:26.020]  .
[00:01:26.020 --> 00:01:26.250]   Well
[00:01:26.250 --> 00:01:26.370]  ,
[00:01:26.370 --> 00:01:26.490]   as
[00:01:26.490 --> 00:01:26.550]   I
[00:01:26.550 --> 00:01:26.740]  've
[00:01:26.740 --> 00:01:26.990]   told
[00:01:26.990 --> 00:01:27.190]   you
[00:01:27.190 --> 00:01:27.430]   guys
[00:01:27.430 --> 00:01:27.810]   before
[00:01:27.810 --> 00:01:28.030]  ,
[00:01:28.030 --> 00:01:28.100]   I
[00:01:28.100 --> 00:01:28.830]   started
[00:01:28.830 --> 00:01:29.560]   writing
[00:01:29.560 --> 00:01:30.000]   code
[00:01:30.000 --> 00:01:30.000]  .
[00:01:30.000 --> 00:01:30.070]   No
[00:01:30.070 --> 00:01:30.120]  ,
[00:01:30.120 --> 00:01:30.180]   no
[00:01:30.180 --> 00:01:30.240]  ,
[00:01:30.240 --> 00:01:30.300]   no
[00:01:30.300 --> 00:01:30.390]  .
[00:01:30.390 --> 00:01:30.520]   This
[00:01:30.520 --> 00:01:30.580]   is
[00:01:30.580 --> 00:01:30.710]   news
[00:01:30.710 --> 00:01:30.780]   to
[00:01:30.780 --> 00:01:30.830]   me
[00:01:30.830 --> 00:01:31.000]  .
[00:01:31.000 --> 00:01:31.230]   This
[00:01:31.230 --> 00:01:31.340]   is
[00:01:31.340 --> 00:01:31.510]   all
[00:01:31.510 --> 00:01:31.800]   fresh
[00:01:31.800 --> 00:01:32.000]  .
[00:01:32.000 --> 00:01:32.220]   You
[00:01:32.220 --> 00:01:32.660]   only
[00:01:32.660 --> 00:01:32.890]   heard
[00:01:32.890 --> 00:01:33.190]   this
[00:01:33.190 --> 00:01:33.410]   two
[00:01:33.410 --> 00:01:33.750]   or
[00:01:33.750 --> 00:01:33.930]   three
[00:01:33.930 --> 00:01:34.300]   times
[00:01:34.300 --> 00:01:34.760]   before
[00:01:34.760 --> 00:01:35.000]  .
[00:01:35.000 --> 00:01:35.270]   It
[00:01:35.270 --> 00:01:35.310]  's
[00:01:35.310 --> 00:01:35.390]   a
[00:01:35.390 --> 00:01:35.860]   glitch
[00:01:35.860 --> 00:01:36.010]   in
[00:01:36.010 --> 00:01:36.370]   the
[00:01:36.370 --> 00:01:36.730]   matrix
[00:01:36.730 --> 00:01:37.000]  .
[00:01:37.000 --> 00:01:37.430]   When
[00:01:37.430 --> 00:01:37.520]   I
[00:01:37.520 --> 00:01:37.840]   was
[00:01:37.840 --> 00:01:38.370]   about
[00:01:38.370 --> 00:01:38.900]   eight
[00:01:38.900 --> 00:01:39.480]   years
[00:01:39.480 --> 00:01:39.750]   old
