
[00:00:00.000 --> 00:00:00.130]  
[00:00:00.130 --> 00:00:00.830]   This
[00:00:00.830 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.650]   distributed
[00:00:03.650 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.990]  kelt
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:07.000]   Welcome
[00:00:07.000 --> 00:00:07.000]  !
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.650]   Welcome
[00:00:27.650 --> 00:00:27.830]   to
[00:00:27.830 --> 00:00:28.480]   episode
[00:00:28.480 --> 00:00:29.040]   98
[00:00:29.040 --> 00:00:29.210]   of
[00:00:29.210 --> 00:00:29.590]   Tech
[00:00:29.590 --> 00:00:29.670]  S
[00:00:29.670 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.110]  ,
[00:00:30.110 --> 00:00:30.440]   hosted
[00:00:30.440 --> 00:00:30.550]   by
[00:00:30.550 --> 00:00:30.890]   myself
[00:00:30.890 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.180]   Justin
[00:00:31.180 --> 00:00:31.390]   Vincent
[00:00:31.390 --> 00:00:31.450]  ,
[00:00:31.450 --> 00:00:31.560]   and
[00:00:31.560 --> 00:00:32.200]   Jason
[00:00:32.200 --> 00:00:33.000]   Roberts
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.150]   On
[00:00:33.150 --> 00:00:33.540]   today
[00:00:33.540 --> 00:00:33.690]  's
[00:00:33.690 --> 00:00:34.000]   show
[00:00:34.000 --> 00:00:34.150]  ,
[00:00:34.150 --> 00:00:34.400]   our
[00:00:34.400 --> 00:00:34.770]   guest
[00:00:34.770 --> 00:00:34.910]   is
[00:00:34.910 --> 00:00:35.200]   Lance
[00:00:35.200 --> 00:00:35.820]   Jones
[00:00:35.820 --> 00:00:36.000]  .
[00:00:36.000 --> 00:00:36.320]   Lance
[00:00:36.320 --> 00:00:36.560]   leads
[00:00:36.560 --> 00:00:36.730]   the
[00:00:36.730 --> 00:00:36.900]   web
[00:00:36.900 --> 00:00:37.240]   design
[00:00:37.240 --> 00:00:37.480]   and
[00:00:37.480 --> 00:00:38.100]   optimization
[00:00:38.100 --> 00:00:38.500]   team
[00:00:38.500 --> 00:00:38.540]   for
[00:00:38.540 --> 00:00:38.670]   Int
[00:00:38.670 --> 00:00:38.840]  uit
[00:00:38.840 --> 00:00:38.950]  's
[00:00:38.950 --> 00:00:39.290]   Global
[00:00:39.290 --> 00:00:40.000]   Division
[00:00:40.000 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.160]   Hi
[00:00:40.160 --> 00:00:40.310]  ,
[00:00:40.310 --> 00:00:40.730]   Lance
[00:00:40.730 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.000]   Welcome
[00:00:41.000 --> 00:00:41.000]   to
[00:00:41.000 --> 00:00:41.000]   the
[00:00:41.000 --> 00:00:41.000]   show
[00:00:41.000 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.270]   Hey
[00:00:41.270 --> 00:00:41.440]  ,
[00:00:41.440 --> 00:00:41.490]   guys
[00:00:41.490 --> 00:00:41.650]  .
[00:00:41.650 --> 00:00:41.910]   Glad
[00:00:41.910 --> 00:00:41.980]   to
[00:00:41.980 --> 00:00:42.090]   be
[00:00:42.090 --> 00:00:42.310]   here
[00:00:42.310 --> 00:00:42.470]  .
[00:00:42.470 --> 00:00:42.800]   Thanks
[00:00:42.800 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.280]   So
[00:00:43.280 --> 00:00:43.280]  ,
[00:00:43.280 --> 00:00:43.630]   Lance
[00:00:43.630 --> 00:00:43.800]  ,
[00:00:43.800 --> 00:00:43.980]   the
[00:00:43.980 --> 00:00:44.400]   reason
[00:00:44.400 --> 00:00:44.540]   we
[00:00:44.540 --> 00:00:44.820]   were
[00:00:44.820 --> 00:00:45.240]   really
[00:00:45.240 --> 00:00:45.730]   excited
[00:00:45.730 --> 00:00:45.870]   to
[00:00:45.870 --> 00:00:46.160]   have
[00:00:46.160 --> 00:00:46.360]   you
[00:00:46.360 --> 00:00:46.500]   on
[00:00:46.500 --> 00:00:46.710]   the
[00:00:46.710 --> 00:00:47.000]   show
[00:00:47.000 --> 00:00:47.160]   is
[00:00:47.160 --> 00:00:47.490]   that
[00:00:47.490 --> 00:00:47.730]   you
[00:00:47.730 --> 00:00:48.000]   are
[00:00:48.000 --> 00:00:49.000]   a
[00:00:49.000 --> 00:00:49.550]   super
[00:00:49.550 --> 00:00:50.000]   guru
[00:00:50.000 --> 00:00:50.300]   when
[00:00:50.300 --> 00:00:50.450]   it
[00:00:50.450 --> 00:00:50.820]   comes
[00:00:50.820 --> 00:00:50.970]   to
[00:00:50.970 --> 00:00:51.870]   optimization
[00:00:51.870 --> 00:00:52.090]   and
[00:00:52.090 --> 00:00:52.160]   A
[00:00:52.160 --> 00:00:52.230]  /
[00:00:52.230 --> 00:00:52.300]  B
[00:00:52.300 --> 00:00:52.520]   and
[00:00:52.520 --> 00:00:52.820]   mult
[00:00:52.820 --> 00:00:52.980]  iv
[00:00:52.980 --> 00:00:53.220]  ari
[00:00:53.220 --> 00:00:53.490]  ate
[00:00:53.490 --> 00:00:54.000]   testing
[00:00:54.000 --> 00:00:54.000]  .
[00:00:54.000 --> 00:00:54.000]  
[00:00:54.000 --> 00:00:54.210]   And
[00:00:54.210 --> 00:00:54.490]   that
[00:00:54.490 --> 00:00:54.630]  's
[00:00:54.630 --> 00:00:55.440]   something
[00:00:55.440 --> 00:00:55.550]   that
[00:00:55.550 --> 00:00:55.990]   Justin
[00:00:55.990 --> 00:00:56.180]   and
[00:00:56.180 --> 00:00:56.250]   I
[00:00:56.250 --> 00:00:56.450]   have
[00:00:56.450 --> 00:00:56.960]   been
[00:00:56.960 --> 00:00:57.300]   talking
[00:00:57.300 --> 00:00:57.370]   a
[00:00:57.370 --> 00:00:57.580]   lot
[00:00:57.580 --> 00:00:58.000]   about
[00:00:58.000 --> 00:00:58.150]   on
[00:00:58.150 --> 00:00:58.610]   recent
[00:00:58.610 --> 00:00:59.000]   shows
[00:00:59.000 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.230]   And
[00:00:59.230 --> 00:00:59.380]   it
[00:00:59.380 --> 00:00:59.760]   seems
[00:00:59.760 --> 00:00:59.910]   to
[00:00:59.910 --> 00:01:00.070]   be
[00:01:00.070 --> 00:01:00.220]  ,
[00:01:00.220 --> 00:01:00.440]   the
[00:01:00.440 --> 00:01:00.730]   more
