
[00:00:00.000 --> 00:00:02.060]  
[00:00:02.060 --> 00:00:04.200]   [
[00:00:04.200 --> 00:00:21.430]  Music
[00:00:21.430 --> 00:00:25.000]  ]
[00:00:25.000 --> 00:00:25.000]  
[00:00:25.000 --> 00:00:25.940]   Welcome
[00:00:25.940 --> 00:00:26.220]   to
[00:00:26.220 --> 00:00:27.140]   episode
[00:00:27.140 --> 00:00:28.010]   32
[00:00:28.010 --> 00:00:28.360]  9
[00:00:28.360 --> 00:00:28.630]   of
[00:00:28.630 --> 00:00:29.170]   Tech
[00:00:29.170 --> 00:00:29.290]  S
[00:00:29.290 --> 00:00:29.750]  ing
[00:00:29.750 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.000]   hosted
[00:00:30.000 --> 00:00:30.000]   by
[00:00:30.000 --> 00:00:30.000]   myself
[00:00:30.000 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.000]   Justin
[00:00:30.000 --> 00:00:30.000]   Vincent
[00:00:30.000 --> 00:00:30.030]  ,
[00:00:30.030 --> 00:00:30.040]   Jason
[00:00:30.040 --> 00:00:30.930]   Roberts
[00:00:30.930 --> 00:00:31.000]  .
[00:00:31.000 --> 00:00:31.140]   It
[00:00:31.140 --> 00:00:31.280]   is
[00:00:31.280 --> 00:00:31.350]   a
[00:00:31.350 --> 00:00:31.570]   new
[00:00:31.570 --> 00:00:32.010]   decade
[00:00:32.010 --> 00:00:32.150]  ,
[00:00:32.150 --> 00:00:32.220]   a
[00:00:32.220 --> 00:00:32.440]   new
[00:00:32.440 --> 00:00:32.730]   year
[00:00:32.730 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.250]   Hey
[00:00:33.250 --> 00:00:33.790]   Jason
[00:00:33.790 --> 00:00:33.820]  ,
[00:00:33.820 --> 00:00:34.070]   how
[00:00:34.070 --> 00:00:34.320]   you
[00:00:34.320 --> 00:00:34.970]   doing
[00:00:34.970 --> 00:00:35.000]  ?
[00:00:35.000 --> 00:00:35.290]   Good
[00:00:35.290 --> 00:00:35.340]  ,
[00:00:35.340 --> 00:00:35.570]   good
[00:00:35.570 --> 00:00:35.740]  .
[00:00:35.740 --> 00:00:35.910]   How
[00:00:35.910 --> 00:00:36.030]   are
[00:00:36.030 --> 00:00:36.570]   your
[00:00:36.570 --> 00:00:36.780]   holidays
[00:00:36.780 --> 00:00:37.000]  ?
[00:00:37.000 --> 00:00:37.170]   Wow
[00:00:37.170 --> 00:00:37.270]  ,
[00:00:37.270 --> 00:00:37.800]   pretty
[00:00:37.800 --> 00:00:37.820]   cool
[00:00:37.820 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.230]   Very
[00:00:38.230 --> 00:00:38.340]  ,
[00:00:38.340 --> 00:00:38.570]   very
[00:00:38.570 --> 00:00:38.800]   nice
[00:00:38.800 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.400]   Any
[00:00:39.400 --> 00:00:39.800]   big
[00:00:39.800 --> 00:00:40.590]   events
[00:00:40.590 --> 00:00:41.000]  ?
[00:00:41.000 --> 00:00:41.130]   Did
[00:00:41.130 --> 00:00:41.260]   you
[00:00:41.260 --> 00:00:41.430]   guys
[00:00:41.430 --> 00:00:41.510]   go
