
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.900]   [
[00:00:02.900 --> 00:00:17.140]  Music
[00:00:17.140 --> 00:00:20.000]  ]
[00:00:20.000 --> 00:00:20.720]   Welcome
[00:00:20.720 --> 00:00:20.920]   to
[00:00:20.920 --> 00:00:21.640]   episode
[00:00:21.640 --> 00:00:21.950]   6
[00:00:21.950 --> 00:00:22.150]   of
[00:00:22.150 --> 00:00:22.560]   Tech
[00:00:22.560 --> 00:00:22.660]   Z
[00:00:22.660 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.120]  ,
[00:00:23.120 --> 00:00:23.490]   hosted
[00:00:23.490 --> 00:00:23.610]   by
[00:00:23.610 --> 00:00:24.000]   myself
[00:00:24.000 --> 00:00:24.090]  ,
[00:00:24.090 --> 00:00:24.390]   Justin
[00:00:24.390 --> 00:00:24.730]   Vincent
[00:00:24.730 --> 00:00:24.820]  ,
[00:00:24.820 --> 00:00:25.000]   and
[00:00:25.000 --> 00:00:25.400]   Jason
[00:00:25.400 --> 00:00:26.000]   Roberts
[00:00:26.000 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.850]   Hey
[00:00:26.850 --> 00:00:27.690]   guys
[00:00:27.690 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.080]  
[00:00:28.080 --> 00:00:28.100]   If
[00:00:28.100 --> 00:00:28.210]   you
[00:00:28.210 --> 00:00:28.400]   want
[00:00:28.400 --> 00:00:28.460]   to
[00:00:28.460 --> 00:00:28.770]   comment
[00:00:28.770 --> 00:00:28.850]   on
[00:00:28.850 --> 00:00:29.240]   anything
[00:00:29.240 --> 00:00:29.280]   we
[00:00:29.280 --> 00:00:29.410]  're
[00:00:29.410 --> 00:00:29.730]   talking
[00:00:29.730 --> 00:00:30.000]   about
[00:00:30.000 --> 00:00:30.270]  ,
[00:00:30.270 --> 00:00:30.540]   go
[00:00:30.540 --> 00:00:30.810]   to
[00:00:30.810 --> 00:00:31.370]   trim
[00:00:31.370 --> 00:00:31.480]  /
[00:00:31.480 --> 00:00:32.020]  tech
[00:00:32.020 --> 00:00:32.560]  zing
[00:00:32.560 --> 00:00:32.740]  6
[00:00:32.740 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.480]   That
[00:00:33.480 --> 00:00:33.710]  's
[00:00:33.710 --> 00:00:33.950]   tr
[00:00:33.950 --> 00:00:34.370]  .
[00:00:34.370 --> 00:00:34.530]  im
[00:00:34.530 --> 00:00:34.640]  /
[00:00:34.640 --> 00:00:35.110]  tech
[00:00:35.110 --> 00:00:35.580]  zing
[00:00:35.580 --> 00:00:35.870]  6
[00:00:35.870 --> 00:00:36.240]  ,
[00:00:36.240 --> 00:00:36.400]   which
[00:00:36.400 --> 00:00:36.630]   will
[00:00:36.630 --> 00:00:36.800]   get
[00:00:36.800 --> 00:00:37.000]   you
[00:00:37.000 --> 00:00:37.440]   specifically
[00:00:37.440 --> 00:00:37.580]   into
