
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.940]   This
[00:00:00.940 --> 00:00:01.220]   show
[00:00:01.220 --> 00:00:01.500]   is
[00:00:01.500 --> 00:00:03.160]   distributed
[00:00:03.160 --> 00:00:03.730]   by
[00:00:03.730 --> 00:00:03.910]   Sun
[00:00:03.910 --> 00:00:04.180]  c
[00:00:04.180 --> 00:00:04.360]  ru
[00:00:04.360 --> 00:00:04.530]  b
[00:00:04.530 --> 00:00:05.480]  .
[00:00:05.480 --> 00:00:06.400]   Welcome
[00:00:06.400 --> 00:00:07.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   11
[00:00:29.230 --> 00:00:29.400]  3
[00:00:29.400 --> 00:00:29.500]   of
[00:00:29.500 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]   Z
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.080]  ,
[00:00:30.080 --> 00:00:30.330]   hosted
[00:00:30.330 --> 00:00:30.410]   by
[00:00:30.410 --> 00:00:30.660]   myself
[00:00:30.660 --> 00:00:30.760]  ,
[00:00:30.760 --> 00:00:31.220]   Justin
[00:00:31.220 --> 00:00:31.760]   Vincent
[00:00:31.760 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.090]   and
[00:00:32.090 --> 00:00:32.240]   Jason
[00:00:32.240 --> 00:00:32.990]   Roberts
[00:00:32.990 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.190]   On
[00:00:33.190 --> 00:00:33.350]   today
[00:00:33.350 --> 00:00:33.450]  's
[00:00:33.450 --> 00:00:33.650]   show
[00:00:33.650 --> 00:00:33.750]   we
[00:00:33.750 --> 00:00:33.890]  're
[00:00:33.890 --> 00:00:34.240]   talking
[00:00:34.240 --> 00:00:34.350]   to
[00:00:34.350 --> 00:00:34.550]   Jeff
[00:00:34.550 --> 00:00:34.670]   At
[00:00:34.670 --> 00:00:34.840]  wood
[00:00:34.840 --> 00:00:35.080]  ,
[00:00:35.080 --> 00:00:35.080]   co
[00:00:35.080 --> 00:00:35.130]  -
[00:00:35.130 --> 00:00:35.380]  founder
