
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.910]   [
[00:00:02.910 --> 00:00:17.140]  Music
[00:00:17.140 --> 00:00:20.000]  ]
[00:00:20.000 --> 00:00:20.430]   Welcome
[00:00:20.430 --> 00:00:20.550]   to
[00:00:20.550 --> 00:00:20.980]   episode
[00:00:20.980 --> 00:00:21.350]   35
[00:00:21.350 --> 00:00:21.470]   of
[00:00:21.470 --> 00:00:21.720]   Tech
[00:00:21.720 --> 00:00:22.000]   Sing
[00:00:22.000 --> 00:00:22.160]  ,
[00:00:22.160 --> 00:00:22.680]   hosted
[00:00:22.680 --> 00:00:22.740]   by
[00:00:22.740 --> 00:00:22.930]   myself
[00:00:22.930 --> 00:00:23.000]  ,
[00:00:23.000 --> 00:00:23.500]   Justin
[00:00:23.500 --> 00:00:24.000]   Vincent
[00:00:24.000 --> 00:00:24.150]  ,
[00:00:24.150 --> 00:00:24.390]   and
[00:00:24.390 --> 00:00:24.800]   Jason
[00:00:24.800 --> 00:00:25.000]   Roberts
[00:00:25.000 --> 00:00:25.000]  .
[00:00:25.000 --> 00:00:25.000]  
[00:00:25.000 --> 00:00:25.180]   But
[00:00:25.180 --> 00:00:25.540]   before
[00:00:25.540 --> 00:00:25.660]   we
[00:00:25.660 --> 00:00:25.840]   get
[00:00:25.840 --> 00:00:26.080]   into
[00:00:26.080 --> 00:00:26.320]   this
[00:00:26.320 --> 00:00:26.570]   week
[00:00:26.570 --> 00:00:26.680]  's
[00:00:26.680 --> 00:00:27.100]   episode
[00:00:27.100 --> 00:00:27.210]  ,
[00:00:27.210 --> 00:00:27.400]   let
[00:00:27.400 --> 00:00:27.590]  's
[00:00:27.590 --> 00:00:27.760]   have
[00:00:27.760 --> 00:00:27.820]   a
[00:00:27.820 --> 00:00:28.180]   listen
[00:00:28.180 --> 00:00:28.300]   to
[00:00:28.300 --> 00:00:28.360]   a
[00:00:28.360 --> 00:00:28.670]   short
[00:00:28.670 --> 00:00:29.080]   message
[00:00:29.080 --> 00:00:29.320]   from
[00:00:29.320 --> 00:00:29.500]   our
[00:00:29.500 --> 00:00:30.000]   sponsors
[00:00:30.000 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.700]   Hello
[00:00:30.700 --> 00:00:30.960]   Pin
[00:00:30.960 --> 00:00:31.030]  oc
[00:00:31.030 --> 00:00:31.340]  chio
[00:00:31.340 --> 00:00:31.530]  ,
[00:00:31.530 --> 00:00:31.820]   you
[00:00:31.820 --> 00:00:32.300]  're
[00:00:32.300 --> 00:00:32.340]   my
[00:00:32.340 --> 00:00:33.130]   favorite
[00:00:33.130 --> 00:00:33.700]   little
[00:00:33.700 --> 00:00:33.970]   boy
[00:00:33.970 --> 00:00:34.150]  ,
[00:00:34.150 --> 00:00:34.560]   but
[00:00:34.560 --> 00:00:34.670]   you
[00:00:34.670 --> 00:00:35.010]   know
[00:00:35.010 --> 00:00:35.260]   you
[00:00:35.260 --> 00:00:35.600]   must
[00:00:35.600 --> 00:00:36.020]   never
[00:00:36.020 --> 00:00:36.360]   tell
[00:00:36.360 --> 00:00:36.610]   any
[00:00:36.610 --> 00:00:37.000]   lies
[00:00:37.000 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.510]   What
[00:00:37.510 --> 00:00:37.730]   are
[00:00:37.730 --> 00:00:37.750]   you
[00:00:37.750 --> 00:00:38.130]   doing
[00:00:38.130 --> 00:00:38.320]   Pin
[00:00:38.320 --> 00:00:38.460]  oc
[00:00:38.460 --> 00:00:38.720]  chio
[00:00:38.720 --> 00:00:39.000]  ?
[00:00:39.000 --> 00:00:39.100]   I
[00:00:39.100 --> 00:00:39.520]  'm
[00:00:39.520 --> 00:00:40.190]   building
[00:00:40.190 --> 00:00:40.250]   a
[00:00:40.250 --> 00:00:41.010]   website
[00:00:41.010 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.030]   Oh
[00:00:43.030 --> 00:00:43.420]   Pin
[00:00:43.420 --> 00:00:43.790]  oc
[00:00:43.790 --> 00:00:44.010]  chio
[00:00:44.010 --> 00:00:44.190]  ,
[00:00:44.190 --> 00:00:44.560]   that
[00:00:44.560 --> 00:00:44.740]  's
[00:00:44.740 --> 00:00:45.110]   very
[00:00:45.110 --> 00:00:45.670]   clever
[00:00:45.670 --> 00:00:45.790]  .
[00:00:45.790 --> 00:00:46.340]   What
[00:00:46.340 --> 00:00:46.420]  's
[00:00:46.420 --> 00:00:46.450]   it
[00:00:46.450 --> 00:00:46.950]   called
[00:00:46.950 --> 00:00:47.000]  ?
[00:00:47.000 --> 00:00:47.000]  
[00:00:47.000 --> 00:00:47.110]   I
[00:00:47.110 --> 00:00:47.330]  'm
[00:00:47.330 --> 00:00:48.130]   not
[00:00:48.130 --> 00:00:48.710]   telling
[00:00:48.710 --> 00:00:48.860]  .
[00:00:48.860 --> 00:00:49.090]   It
[00:00:49.090 --> 00:00:49.320]  's
[00:00:49.320 --> 00:00:49.860]   my
[00:00:49.860 --> 00:00:50.250]   secret
[00:00:50.250 --> 00:00:51.070]   project
[00:00:51.070 --> 00:00:51.410]   and
[00:00:51.410 --> 00:00:51.530]   I
[00:00:51.530 --> 00:00:52.060]  'll
[00:00:52.060 --> 00:00:52.110]   be
[00:00:52.110 --> 00:00:53.160]   releasing
[00:00:53.160 --> 00:00:53.390]   it
[00:00:53.390 --> 00:00:53.620]   in
[00:00:53.620 --> 00:00:53.970]   two
[00:00:53.970 --> 00:00:54.550]   weeks
[00:00:54.550 --> 00:00:55.000]  .
[00:00:55.000 --> 00:00:55.660]   Oh
[00:00:55.660 --> 00:00:56.080]   very
[00:00:56.080 --> 00:00:56.800]   good
[00:00:56.800 --> 00:00:57.470]   Pin
[00:00:57.470 --> 00:00:57.700]  oc
[00:00:57.700 --> 00:00:58.450]  chio
[00:00:58.450 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.040]   How
[00:00:59.040 --> 00:00:59.640]   much
[00:00:59.640 --> 00:00:59.740]   work
[00:00:59.740 --> 00:01:00.030]   have
[00:01:00.030 --> 00:01:00.210]   you
[00:01:00.210 --> 00:01:00.480]   done
[00:01:00.480 --> 00:01:00.640]   on
[00:01:00.640 --> 00:01:00.880]   your
[00:01:00.880 --> 00:01:01.280]   secret
[00:01:01.280 --> 00:01:01.880]   project
[00:01:01.880 --> 00:01:02.000]  ?
[00:01:02.000 --> 00:01:02.090]   I
[00:01:02.090 --> 00:01:02.800]  've
[00:01:02.800 --> 00:01:03.100]   been
[00:01:03.100 --> 00:01:03.530]   working
[00:01:03.530 --> 00:01:03.700]   on
[00:01:03.700 --> 00:01:03.900]   it
[00:01:03.900 --> 00:01:04.400]   every
[00:01:04.400 --> 00:01:04.730]   day
[00:01:04.730 --> 00:01:05.000]   for
[00:01:05.000 --> 00:01:05.300]   the
[00:01:05.300 --> 00:01:05.700]   last
[00:01:05.700 --> 00:01:06.200]   seven
[00:01:06.200 --> 00:01:06.800]   months
[00:01:06.800 --> 00:01:07.200]   with
[00:01:07.200 --> 00:01:07.400]   my
[00:01:07.400 --> 00:01:08.100]   special
[00:01:08.100 --> 00:01:08.700]   friend
