
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.940]   This
[00:00:00.940 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.730]   distributed
[00:00:03.730 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.530]  c
[00:00:04.530 --> 00:00:04.790]  ru
[00:00:04.790 --> 00:00:05.000]  b
[00:00:05.000 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:07.000]   Welcome
[00:00:07.000 --> 00:00:07.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.400]   115
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]   Z
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.110]  ,
[00:00:30.110 --> 00:00:30.440]   hosted
[00:00:30.440 --> 00:00:30.550]   by
[00:00:30.550 --> 00:00:30.890]   myself
[00:00:30.890 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.450]   Justin
[00:00:31.450 --> 00:00:32.000]   Vincent
[00:00:32.000 --> 00:00:32.080]  ,
[00:00:32.080 --> 00:00:32.190]   and
[00:00:32.190 --> 00:00:32.400]   Jason
[00:00:32.400 --> 00:00:32.820]   Roberts
[00:00:32.820 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.370]   And
[00:00:33.370 --> 00:00:33.700]   today
[00:00:33.700 --> 00:00:33.870]   is
[00:00:33.870 --> 00:00:33.960]   a
[00:00:33.960 --> 00:00:34.300]   very
[00:00:34.300 --> 00:00:35.440]   controversial
[00:00:35.440 --> 00:00:35.500]   day
[00:00:35.500 --> 00:00:36.000]  .
[00:00:36.000 --> 00:00:36.930]   It
[00:00:36.930 --> 00:00:37.780]   is
[00:00:37.780 --> 00:00:39.000]  !
[00:00:39.000 --> 00:00:39.180]   Why
