
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.470]  Q
[00:00:04.470 --> 00:00:04.990]  ual
[00:00:04.990 --> 00:00:05.000]  ity
[00:00:05.000 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:05.850]   Welcome
[00:00:05.850 --> 00:00:06.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   19
[00:00:29.230 --> 00:00:29.400]  2
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.110]  ,
[00:00:30.110 --> 00:00:30.440]   hosted
[00:00:30.440 --> 00:00:30.550]   by
[00:00:30.550 --> 00:00:30.880]   myself
[00:00:30.880 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.390]   Justin
[00:00:31.390 --> 00:00:32.000]   Vincent
[00:00:32.000 --> 00:00:32.110]  ,
[00:00:32.110 --> 00:00:32.270]   and
[00:00:32.270 --> 00:00:32.560]   Jason
[00:00:32.560 --> 00:00:32.990]   Roberts
[00:00:32.990 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.190]   Hey
[00:00:33.190 --> 00:00:33.520]   Jason
[00:00:33.520 --> 00:00:33.610]  ,
[00:00:33.610 --> 00:00:33.790]   and
[00:00:33.790 --> 00:00:34.170]   happy
[00:00:34.170 --> 00:00:34.460]   Father
[00:00:34.460 --> 00:00:34.590]  's
[00:00:34.590 --> 00:00:34.840]   Day
[00:00:34.840 --> 00:00:35.000]  !
[00:00:35.000 --> 00:00:35.930]   Thanks
[00:00:35.930 --> 00:00:36.000]  !
[00:00:36.000 --> 00:00:36.150]   How
[00:00:36.150 --> 00:00:36.260]  's
[00:00:36.260 --> 00:00:36.440]   your
[00:00:36.440 --> 00:00:36.590]   day
[00:00:36.590 --> 00:00:36.840]   going
[00:00:36.840 --> 00:00:37.000]  ?
[00:00:37.000 --> 00:00:37.440]   Yeah
[00:00:37.440 --> 00:00:37.790]  ,
[00:00:37.790 --> 00:00:38.670]   fantastic
[00:00:38.670 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.000]   Fantastic
[00:00:39.000 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.320]   Yeah
[00:00:39.320 --> 00:00:39.380]  ,
[00:00:39.380 --> 00:00:39.760]   it
[00:00:39.760 --> 00:00:39.800]  's
[00:00:39.800 --> 00:00:39.880]   a
[00:00:39.880 --> 00:00:40.600]   beautiful
[00:00:40.600 --> 00:00:40.840]   day
[00:00:40.840 --> 00:00:41.160]   here
[00:00:41.160 --> 00:00:41.320]   in
[00:00:41.320 --> 00:00:41.560]   Pas
[00:00:41.560 --> 00:00:41.720]  ad
