
[00:00:00.000 --> 00:00:01.470]  
[00:00:01.470 --> 00:00:08.560]   [
[00:00:08.560 --> 00:00:24.820]   Music
[00:00:24.820 --> 00:00:29.000]   ]
[00:00:29.500 --> 00:00:29.500]  
[00:00:29.500 --> 00:00:29.700]   >>
[00:00:29.700 --> 00:00:30.420]   Welcome
[00:00:30.420 --> 00:00:30.620]   to
[00:00:30.620 --> 00:00:31.340]   episode
[00:00:31.340 --> 00:00:31.960]   35
[00:00:31.960 --> 00:00:32.290]  8
[00:00:32.290 --> 00:00:32.540]   of
[00:00:32.540 --> 00:00:33.020]   Tech
[00:00:33.020 --> 00:00:33.120]  S
[00:00:33.120 --> 00:00:33.500]  ing
[00:00:33.500 --> 00:00:33.590]  ,
[00:00:33.590 --> 00:00:33.900]   hosted
[00:00:33.900 --> 00:00:34.020]   by
[00:00:34.020 --> 00:00:34.370]   myself
[00:00:34.370 --> 00:00:34.500]  ,
[00:00:34.500 --> 00:00:34.900]   Justin
[00:00:34.900 --> 00:00:35.360]   Vincent
[00:00:35.360 --> 00:00:35.500]  ,
[00:00:35.500 --> 00:00:35.760]   and
[00:00:35.760 --> 00:00:36.320]   Jason
[00:00:36.320 --> 00:00:36.610]   Roberts
[00:00:36.610 --> 00:00:36.640]  on
[00:00:36.640 --> 00:00:36.800]  .
[00:00:36.800 --> 00:00:37.070]   Jason
[00:00:37.070 --> 00:00:37.150]  ,
[00:00:37.150 --> 00:00:37.300]   did
[00:00:37.300 --> 00:00:37.450]   you
[00:00:37.450 --> 00:00:37.660]   know
[00:00:37.660 --> 00:00:37.890]   that
[00:00:37.890 --> 00:00:38.100]   today
[00:00:38.100 --> 00:00:38.200]   is
[00:00:38.200 --> 00:00:38.350]   our
[00:00:38.350 --> 00:00:38.500]   one
[00:00:38.500 --> 00:00:38.750]   month
[00:00:38.750 --> 00:00:39.330]   anniversary
[00:00:39.330 --> 00:00:39.460]  ?
[00:00:39.460 --> 00:00:39.480]   >>
[00:00:39.480 --> 00:00:39.700]   I
[00:00:39.700 --> 00:00:39.960]   don
[00:00:39.960 --> 00:00:40.160]  't
[00:00:40.160 --> 00:00:40.550]   know
[00:00:40.550 --> 00:00:41.090]   what
[00:00:41.090 --> 00:00:41.160]   that
[00:00:41.160 --> 00:00:41.590]   means
[00:00:41.590 --> 00:00:41.900]  .
[00:00:41.900 --> 00:00:42.030]   One
[00:00:42.030 --> 00:00:42.330]   month
[00:00:42.330 --> 00:00:42.340]   of
[00:00:42.340 --> 00:00:42.850]   anniversary
[00:00:42.850 --> 00:00:42.920]   of
[00:00:42.920 --> 00:00:43.100]   what
[00:00:43.100 --> 00:00:43.260]  ?
[00:00:43.260 --> 00:00:43.730]   >>
[00:00:43.730 --> 00:00:43.810]   You
[00:00:43.810 --> 00:00:44.010]   can
[00:00:44.010 --> 00:00:44.660]   listen
[00:00:44.660 --> 00:00:44.820]   to
[00:00:44.820 --> 00:00:45.050]   one
[00:00:45.050 --> 00:00:45.520]   month
[00:00:45.520 --> 00:00:45.990]   back
[00:00:45.990 --> 00:00:46.060]  -
[00:00:46.060 --> 00:00:46.170]  to
[00:00:46.170 --> 00:00:46.290]  -
[00:00:46.290 --> 00:00:46.730]  back
[00:00:46.730 --> 00:00:47.160]   audio
[00:00:47.160 --> 00:00:47.280]   of
[00:00:47.280 --> 00:00:47.520]   Tech
[00:00:47.520 --> 00:00:47.570]  S
[00:00:47.570 --> 00:00:47.740]  ing
[00:00:47.740 --> 00:00:47.920]   now
[00:00:47.920 --> 00:00:48.120]  .
[00:00:48.120 --> 00:00:48.170]   That
[00:00:48.170 --> 00:00:48.530]  's
[00:00:48.530 --> 00:00:48.820]   how
[00:00:48.820 --> 00:00:49.170]   much
[00:00:49.170 --> 00:00:49.380]   audio
[00:00:49.380 --> 00:00:49.620]  .
[00:00:49.620 --> 00:00:49.700]   >>
[00:00:49.700 --> 00:00:49.750]   You
[00:00:49.750 --> 00:00:49.860]   mean
[00:00:49.860 --> 00:00:50.030]   24
[00:00:50.030 --> 00:00:50.170]   hours
[00:00:50.170 --> 00:00:50.190]   a
[00:00:50.190 --> 00:00:50.270]   day
[00:00:50.270 --> 00:00:50.330]  ,
[00:00:50.330 --> 00:00:50.480]   seven
[00:00:50.480 --> 00:00:50.570]   days
[00:00:50.570 --> 00:00:50.590]   a
[00:00:50.590 --> 00:00:50.710]   week
[00:00:50.710 --> 00:00:50.880]  ?
[00:00:50.880 --> 00:00:50.990]   >>
[00:00:50.990 --> 00:00:51.310]   24
[00:00:51.310 --> 00:00:51.580]   hours
[00:00:51.580 --> 00:00:51.630]   a
[00:00:51.630 --> 00:00:51.780]   day
[00:00:51.780 --> 00:00:51.890]  ,
[00:00:51.890 --> 00:00:52.160]   seven
[00:00:52.160 --> 00:00:52.420]   days
[00:00:52.420 --> 00:00:52.430]   a
[00:00:52.430 --> 00:00:52.630]   week
[00:00:52.630 --> 00:00:52.820]   for
[00:00:52.820 --> 00:00:53.000]   one
[00:00:53.000 --> 00:00:53.220]   month
[00:00:53.220 --> 00:00:53.460]  .
[00:00:53.460 --> 00:00:53.590]   That
[00:00:53.590 --> 00:00:53.780]  's
[00:00:53.780 --> 00:00:53.800]   how
[00:00:53.800 --> 00:00:53.950]   much
[00:00:53.950 --> 00:00:54.100]   audio
[00:00:54.100 --> 00:00:54.170]   we
[00:00:54.170 --> 00:00:54.280]  've
[00:00:54.280 --> 00:00:54.390]   got
[00:00:54.390 --> 00:00:54.540]  .
[00:00:54.540 --> 00:00:54.640]   >>
[00:00:54.640 --> 00:00:54.850]   Well
[00:00:54.850 --> 00:00:54.950]  ,
[00:00:54.950 --> 00:00:55.050]   is
[00:00:55.050 --> 00:00:55.270]   one
[00:00:55.270 --> 00:00:55.480]   month
[00:00:55.480 --> 00:00:55.800]   28
[00:00:55.800 --> 00:00:56.060]   days
[00:00:56.060 --> 00:00:56.110]   or
[00:00:56.110 --> 00:00:56.430]   30
[00:00:56.430 --> 00:00:56.640]   days
[00:00:56.640 --> 00:00:56.830]   or
[00:00:56.830 --> 00:00:57.060]   31
[00:00:57.060 --> 00:00:57.320]  ?
[00:00:57.320 --> 00:00:57.410]   >>
