
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.480]   Welcome
[00:00:21.480 --> 00:00:21.610]   to
[00:00:21.610 --> 00:00:22.090]   episode
[00:00:22.090 --> 00:00:22.290]   7
[00:00:22.290 --> 00:00:22.420]   of
[00:00:22.420 --> 00:00:22.690]   Tech
[00:00:22.690 --> 00:00:22.750]   Z
[00:00:22.750 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.070]  ,
[00:00:23.070 --> 00:00:23.290]   hosted
[00:00:23.290 --> 00:00:23.360]   by
[00:00:23.360 --> 00:00:23.600]   myself
[00:00:23.600 --> 00:00:23.690]  ,
[00:00:23.690 --> 00:00:23.990]   Justin
[00:00:23.990 --> 00:00:24.800]   Vincent
[00:00:24.800 --> 00:00:25.000]  ,
[00:00:25.000 --> 00:00:25.130]   and
[00:00:25.130 --> 00:00:25.350]   Jason
[00:00:25.350 --> 00:00:25.990]   Roberts
[00:00:25.990 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.400]   How
[00:00:26.400 --> 00:00:26.700]  's
[00:00:26.700 --> 00:00:26.920]   it
[00:00:26.920 --> 00:00:27.580]   going
[00:00:27.580 --> 00:00:28.000]  ?
[00:00:28.000 --> 00:00:28.080]  
[00:00:28.080 --> 00:00:28.160]   If
[00:00:28.160 --> 00:00:28.210]   you
[00:00:28.210 --> 00:00:28.380]   want
[00:00:28.380 --> 00:00:28.460]   to
[00:00:28.460 --> 00:00:28.790]   comment
[00:00:28.790 --> 00:00:28.850]   on
[00:00:28.850 --> 00:00:29.200]   anything
[00:00:29.200 --> 00:00:29.280]   we
[00:00:29.280 --> 00:00:29.410]  're
[00:00:29.410 --> 00:00:29.720]   talking
[00:00:29.720 --> 00:00:30.000]   about
[00:00:30.000 --> 00:00:30.330]  ,
[00:00:30.330 --> 00:00:30.660]   go
[00:00:30.660 --> 00:00:31.000]   to
[00:00:31.000 --> 00:00:31.500]   trim
[00:00:31.500 --> 00:00:31.700]  /
[00:00:31.700 --> 00:00:32.130]  tech
[00:00:32.130 --> 00:00:32.600]  zing
[00:00:32.600 --> 00:00:33.000]  7
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.480]   That
[00:00:33.480 --> 00:00:33.710]  's
[00:00:33.710 --> 00:00:33.950]   tr
[00:00:33.950 --> 00:00:34.300]  .
[00:00:34.300 --> 00:00:34.530]  im
[00:00:34.530 --> 00:00:34.660]  /
[00:00:34.660 --> 00:00:35.110]  tech
[00:00:35.110 --> 00:00:36.000]  zing
[00:00:36.000 --> 00:00:36.010]  7
[00:00:36.010 --> 00:00:36.050]  ,
[00:00:36.050 --> 00:00:36.190]   which
[00:00:36.190 --> 00:00:36.240]   is
[00:00:36.240 --> 00:00:36.600]   specifically
[00:00:36.600 --> 00:00:36.660]   for
[00:00:36.660 --> 00:00:36.780]   this
[00:00:36.780 --> 00:00:37.000]   episode
[00:00:37.000 --> 00:00:38.000]   and
[00:00:38.000 --> 00:00:38.150]   the
[00:00:38.150 --> 00:00:38.540]   comments
[00:00:38.540 --> 00:00:38.790]   about
[00:00:38.790 --> 00:00:39.000]   this
[00:00:39.000 --> 00:00:39.920]   episode
[00:00:39.920 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.340]   All
[00:00:40.340 --> 00:00:41.360]   150
[00:00:41.360 --> 00:00:42.040]   people
[00:00:42.040 --> 00:00:42.380]   who
[00:00:42.380 --> 00:00:43.040]   listen
[00:00:43.040 --> 00:00:43.270]   to
[00:00:43.270 --> 00:00:43.580]   the
[00:00:43.580 --> 00:00:44.410]   show
[00:00:44.410 --> 00:00:44.630]   can
[00:00:44.630 --> 00:00:44.680]   go
[00:00:44.680 --> 00:00:45.000]  .
[00:00:45.000 --> 00:00:46.500]   150
[00:00:46.500 --> 00:00:47.680]   people
[00:00:47.680 --> 00:00:48.000]  ?
[00:00:48.000 --> 00:00:49.000]   Yeah
[00:00:49.000 --> 00:00:49.000]  .
[00:00:49.000 --> 00:00:49.570]   Okay
[00:00:49.570 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.160]   Hey
[00:00:50.160 --> 00:00:50.270]  ,
[00:00:50.270 --> 00:00:50.600]   listen
[00:00:50.600 --> 00:00:50.710]  ,
[00:00:50.710 --> 00:00:50.820]   we
[00:00:50.820 --> 00:00:50.980]  're
[00:00:50.980 --> 00:00:51.200]   only
[00:00:51.200 --> 00:00:51.360]   two
[00:00:51.360 --> 00:00:51.630]   weeks
[00:00:51.630 --> 00:00:51.790]   old
[00:00:51.790 --> 00:00:52.000]  .
[00:00:52.000 --> 00:00:52.440]   150
[00:00:52.440 --> 00:00:52.450]   isn
[00:00:52.450 --> 00:00:52.680]  't
[00:00:52.680 --> 00:00:53.000]   bad
[00:00:53.000 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.230]   Well
[00:00:53.230 --> 00:00:53.330]  ,
[00:00:53.330 --> 00:00:53.380]   I
[00:00:53.380 --> 00:00:53.620]   know
[00:00:53.620 --> 00:00:53.730]   we
[00:00:53.730 --> 00:00:53.900]  've
[00:00:53.900 --> 00:00:54.070]   had
[00:00:54.070 --> 00:00:54.300]   more
[00:00:54.300 --> 00:00:54.520]   than
[00:00:54.520 --> 00:00:54.750]   that
[00:00:54.750 --> 00:00:55.030]  .
[00:00:55.030 --> 00:00:55.040]   I
[00:00:55.040 --> 00:00:55.210]   mean
[00:00:55.210 --> 00:00:55.250]  ,
[00:00:55.250 --> 00:00:55.280]   a
[00:00:55.280 --> 00:00:55.500]   couple
[00:00:55.500 --> 00:00:55.570]   of
[00:00:55.570 --> 00:00:55.740]   the
[00:00:55.740 --> 00:00:55.860]   shows
[00:00:55.860 --> 00:00:55.970]   had
[00:00:55.970 --> 00:00:56.300]   500
[00:00:56.300 --> 00:00:56.370]  ,
[00:00:56.370 --> 00:00:56.700]   600
[00:00:56.700 --> 00:00:57.000]   people
[00:00:57.000 --> 00:00:57.000]  ,
[00:00:57.000 --> 00:00:57.000]  
[00:00:57.000 --> 00:00:57.100]   so
[00:00:57.100 --> 00:00:57.200]   it
[00:00:57.200 --> 00:00:57.370]   was
[00:00:57.370 --> 00:00:57.550]   just
[00:00:57.550 --> 00:00:57.650]  ,
[00:00:57.650 --> 00:00:57.850]   last
[00:00:57.850 --> 00:00:58.060]   show
[00:00:58.060 --> 00:00:58.200]   was
[00:00:58.200 --> 00:00:58.400]   only
[00:00:58.400 --> 00:00:58.860]   150
[00:00:58.860 --> 00:00:59.010]  ,
[00:00:59.010 --> 00:00:59.850]   probably
[00:00:59.850 --> 00:01:00.580]   because
[00:01:00.580 --> 00:01:00.870]   we
[00:01:00.870 --> 00:01:01.220]   didn
[00:01:01.220 --> 00:01:01.430]  't
[00:01:01.430 --> 00:01:01.850]   have
[00:01:01.850 --> 00:01:02.460]   a
[00:01:02.460 --> 00:01:02.570]   hook
[00:01:02.570 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.140]   But
[00:01:03.140 --> 00:01:03.200]   I
[00:01:03.200 --> 00:01:03.460]   think
[00:01:03.460 --> 00:01:03.760]   that
[00:01:03.760 --> 00:01:03.770]  's
[00:01:03.770 --> 00:01:03.980]   more
[00:01:03.980 --> 00:01:04.500]   indicative
[00:01:04.500 --> 00:01:04.600]   of
[00:01:04.600 --> 00:01:04.750]   how
[00:01:04.750 --> 00:01:05.000]   many
[00:01:05.000 --> 00:01:05.000]  ...
[00:01:05.000 --> 00:01:05.150]   You
[00:01:05.150 --> 00:01:05.360]   know
[00:01:05.360 --> 00:01:05.460]  ,
[00:01:05.460 --> 00:01:05.510]   I
[00:01:05.510 --> 00:01:05.720]   mean
