
[00:00:00.000 --> 00:00:00.280]  
[00:00:00.280 --> 00:00:00.310]   This
[00:00:00.310 --> 00:00:00.470]   is
[00:00:00.470 --> 00:00:00.860]   just
[00:00:00.860 --> 00:00:00.900]   a
[00:00:00.900 --> 00:00:01.250]   quick
[00:00:01.250 --> 00:00:01.560]   note
[00:00:01.560 --> 00:00:01.720]   to
[00:00:01.720 --> 00:00:01.960]   let
[00:00:01.960 --> 00:00:02.200]   you
[00:00:02.200 --> 00:00:02.560]   know
[00:00:02.560 --> 00:00:03.000]   we
[00:00:03.000 --> 00:00:03.530]   recorded
[00:00:03.530 --> 00:00:03.590]   a
[00:00:03.590 --> 00:00:03.820]   two
[00:00:03.820 --> 00:00:03.860]  -
[00:00:03.860 --> 00:00:04.110]  hour
[00:00:04.110 --> 00:00:04.400]   show
[00:00:04.400 --> 00:00:04.560]   for
[00:00:04.560 --> 00:00:04.640]   you
[00:00:04.640 --> 00:00:05.070]   guys
[00:00:05.070 --> 00:00:05.130]  ,
[00:00:05.130 --> 00:00:05.200]   but
[00:00:05.200 --> 00:00:06.200]   unfortunately
[00:00:06.200 --> 00:00:06.400]  ,
[00:00:06.400 --> 00:00:06.820]   the
[00:00:06.820 --> 00:00:07.070]   bulk
[00:00:07.070 --> 00:00:07.450]   of
[00:00:07.450 --> 00:00:07.600]   the
[00:00:07.600 --> 00:00:08.320]   material
[00:00:08.320 --> 00:00:08.610]   was
[00:00:08.610 --> 00:00:08.990]   unus
[00:00:08.990 --> 00:00:09.370]  able
[00:00:09.370 --> 00:00:09.660]   due
[00:00:09.660 --> 00:00:09.950]   to
[00:00:09.950 --> 00:00:10.400]   different
[00:00:10.400 --> 00:00:11.300]   pops
[00:00:11.300 --> 00:00:11.570]   and
[00:00:11.570 --> 00:00:12.120]   different
[00:00:12.120 --> 00:00:12.640]   audio
[00:00:12.640 --> 00:00:13.010]   issues
[00:00:13.010 --> 00:00:13.350]   that
[00:00:13.350 --> 00:00:13.520]   we
[00:00:13.520 --> 00:00:13.660]   had
[00:00:13.660 --> 00:00:13.800]  .
[00:00:13.800 --> 00:00:14.040]   So
[00:00:14.040 --> 00:00:14.150]   we
[00:00:14.150 --> 00:00:14.290]   were
[00:00:14.290 --> 00:00:14.530]   able
[00:00:14.530 --> 00:00:14.680]   to
[00:00:14.680 --> 00:00:14.920]   salv
[00:00:14.920 --> 00:00:15.140]  age
[00:00:15.140 --> 00:00:15.480]   around
[00:00:15.480 --> 00:00:15.870]   20
[00:00:15.870 --> 00:00:16.380]   minutes
[00:00:16.380 --> 00:00:16.630]   worth
[00:00:16.630 --> 00:00:16.740]   of
[00:00:16.740 --> 00:00:17.540]   material
[00:00:17.540 --> 00:00:17.610]   and
[00:00:17.610 --> 00:00:17.860]   that
[00:00:17.860 --> 00:00:18.230]  's
[00:00:18.230 --> 00:00:18.340]   what
[00:00:18.340 --> 00:00:18.570]   we
[00:00:18.570 --> 00:00:18.740]  're
[00:00:18.740 --> 00:00:19.150]   about
[00:00:19.150 --> 00:00:19.300]   to
[00:00:19.300 --> 00:00:19.610]   play
