
[00:00:00.000 --> 00:00:00.230]  
[00:00:00.230 --> 00:00:00.770]   This
[00:00:00.770 --> 00:00:01.540]   show
[00:00:01.540 --> 00:00:01.990]   is
[00:00:01.990 --> 00:00:04.360]   distributed
[00:00:04.360 --> 00:00:04.450]   by
[00:00:04.450 --> 00:00:05.420]   Sound
[00:00:05.420 --> 00:00:06.380]  cloud
[00:00:06.380 --> 00:00:07.000]  .
[00:00:07.000 --> 00:00:17.660]  com
[00:00:17.660 --> 00:00:28.320]  .
[00:00:28.320 --> 00:00:28.320]  
[00:00:28.320 --> 00:00:28.810]   Welcome
[00:00:28.810 --> 00:00:28.950]   to
[00:00:28.950 --> 00:00:29.440]   episode
[00:00:29.440 --> 00:00:29.850]   97
[00:00:29.850 --> 00:00:30.000]   of
[00:00:30.000 --> 00:00:30.280]   Tech
[00:00:30.280 --> 00:00:30.350]  S
[00:00:30.350 --> 00:00:30.560]  ing
[00:00:30.560 --> 00:00:30.640]  h
[00:00:30.640 --> 00:00:30.720]  ,
[00:00:30.720 --> 00:00:30.980]   hosted
[00:00:30.980 --> 00:00:31.060]   by
[00:00:31.060 --> 00:00:31.320]   myself
[00:00:31.320 --> 00:00:31.400]  ,
[00:00:31.400 --> 00:00:31.660]   Justin
[00:00:31.660 --> 00:00:31.960]   Vincent
[00:00:31.960 --> 00:00:32.080]  ,
[00:00:32.080 --> 00:00:32.340]   and
[00:00:32.340 --> 00:00:32.770]   Jason
[00:00:32.770 --> 00:00:33.360]   Roberts
[00:00:33.360 --> 00:00:33.640]  .
[00:00:33.640 --> 00:00:33.970]   Hello
[00:00:33.970 --> 00:00:34.100]  ,
[00:00:34.100 --> 00:00:34.430]   Jason
[00:00:34.430 --> 00:00:34.640]  .
[00:00:34.640 --> 00:00:34.950]   Hello
[00:00:34.950 --> 00:00:35.070]  ,
[00:00:35.070 --> 00:00:35.440]   Justin
[00:00:35.440 --> 00:00:35.640]  .
[00:00:35.640 --> 00:00:35.810]   How
[00:00:35.810 --> 00:00:36.060]   are
[00:00:36.060 --> 00:00:36.150]   you
[00:00:36.150 --> 00:00:36.530]   doing
[00:00:36.530 --> 00:00:36.640]  ?
[00:00:36.640 --> 00:00:37.640]   Good
[00:00:37.640 --> 00:00:37.640]  .
[00:00:37.640 --> 00:00:37.700]   So
[00:00:37.700 --> 00:00:37.860]   where
[00:00:37.860 --> 00:00:37.920]  's
[00:00:37.920 --> 00:00:38.000]   my
[00:00:38.000 --> 00:00:38.070]   new
[00:00:38.070 --> 00:00:38.230]   audio
[00:00:38.230 --> 00:00:38.520]   equipment
[00:00:38.520 --> 00:00:38.640]  ?
[00:00:38.640 --> 00:00:38.740]   Yeah
[00:00:38.740 --> 00:00:38.790]  ,
[00:00:38.790 --> 00:00:38.930]   well
[00:00:38.930 --> 00:00:38.940]  ,
[00:00:38.940 --> 00:00:39.010]   why
[00:00:39.010 --> 00:00:39.090]   don
[00:00:39.090 --> 00:00:39.130]  't
[00:00:39.130 --> 00:00:39.200]   you
[00:00:39.200 --> 00:00:39.400]   come
[00:00:39.400 --> 00:00:39.400]   pick
[00:00:39.400 --> 00:00:39.450]   it
[00:00:39.450 --> 00:00:39.500]   up
[00:00:39.500 --> 00:00:39.640]  ?
[00:00:39.640 --> 00:00:39.720]   It
