
[00:00:00.000 --> 00:00:01.470]  
[00:00:01.470 --> 00:00:08.560]   [
[00:00:08.560 --> 00:00:24.850]  Music
[00:00:24.850 --> 00:00:29.000]  ]
[00:00:29.000 --> 00:00:29.000]  
[00:00:29.000 --> 00:00:29.590]   Welcome
[00:00:29.590 --> 00:00:29.760]   to
[00:00:29.760 --> 00:00:30.350]   episode
[00:00:30.350 --> 00:00:30.860]   34
[00:00:30.860 --> 00:00:31.110]  2
[00:00:31.110 --> 00:00:31.280]   of
[00:00:31.280 --> 00:00:31.620]   Tech
[00:00:31.620 --> 00:00:31.700]  S
[00:00:31.700 --> 00:00:32.000]  ing
[00:00:32.000 --> 00:00:32.070]  ,
[00:00:32.070 --> 00:00:32.300]   hosted
[00:00:32.300 --> 00:00:32.360]   by
[00:00:32.360 --> 00:00:32.600]   myself
[00:00:32.600 --> 00:00:33.000]  ,
[00:00:33.000 --> 00:00:33.460]   Justin
[00:00:33.460 --> 00:00:34.000]   Vincent
[00:00:34.000 --> 00:00:34.070]  ,
[00:00:34.070 --> 00:00:34.190]   and
[00:00:34.190 --> 00:00:34.400]   Jason
[00:00:34.400 --> 00:00:34.980]   Roberts
[00:00:34.980 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.070]   So
[00:00:35.070 --> 00:00:35.140]  ,
[00:00:35.140 --> 00:00:35.330]   hey
[00:00:35.330 --> 00:00:35.410]   Jason
[00:00:35.410 --> 00:00:35.480]  ,
[00:00:35.480 --> 00:00:35.590]   how
[00:00:35.590 --> 00:00:35.680]   you
[00:00:35.680 --> 00:00:35.850]   doing
[00:00:35.850 --> 00:00:36.000]  ?
[00:00:36.000 --> 00:00:36.050]   I
[00:00:36.050 --> 00:00:36.180]  'm
[00:00:36.180 --> 00:00:36.560]   doing
[00:00:36.560 --> 00:00:36.810]   alright
[00:00:36.810 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.630]   What
[00:00:37.630 --> 00:00:37.670]  's
[00:00:37.670 --> 00:00:37.940]   new
[00:00:37.940 --> 00:00:38.360]   with
[00:00:38.360 --> 00:00:38.670]   you
[00:00:38.670 --> 00:00:39.000]  ?
[00:00:39.000 --> 00:00:39.500]   Well
[00:00:39.500 --> 00:00:39.880]  ,
[00:00:39.880 --> 00:00:40.400]   apart
[00:00:40.400 --> 00:00:40.910]   from
[00:00:40.910 --> 00:00:41.680]   living
[00:00:41.680 --> 00:00:42.060]   the
[00:00:42.060 --> 00:00:42.720]   dream
[00:00:42.720 --> 00:00:43.000]  ,
[00:00:43.000 --> 00:00:43.380]   there
[00:00:43.380 --> 00:00:43.530]  's
[00:00:43.530 --> 00:00:43.830]   been
[00:00:43.830 --> 00:00:43.900]   a
[00:00:43.900 --> 00:00:44.130]   lot
[00:00:44.130 --> 00:00:44.280]   of
[00:00:44.280 --> 00:00:44.890]   learning
[00:00:44.890 --> 00:00:45.000]  s
[00:00:45.000 --> 00:00:45.650]   about
[00:00:45.650 --> 00:00:46.400]   Morning
[00:00:46.400 --> 00:00:47.000]   Brief
[00:00:47.000 --> 00:00:47.290]  ,
[00:00:47.290 --> 00:00:47.470]   so
[00:00:47.470 --> 00:00:47.830]   that
[00:00:47.830 --> 00:00:48.010]  's
[00:00:48.010 --> 00:00:48.520]   quite
[00:00:48.520 --> 00:00:49.640]   interesting
[00:00:49.640 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.270]   Well
[00:00:50.270 --> 00:00:50.360]  ,
[00:00:50.360 --> 00:00:50.400]   let
[00:00:50.400 --> 00:00:50.490]  's
[00:00:50.490 --> 00:00:50.580]   do
[00:00:50.580 --> 00:00:50.670]  ,
[00:00:50.670 --> 00:00:50.900]   today
[00:00:50.900 --> 00:00:50.980]  's
[00:00:50.980 --> 00:00:51.170]   show
[00:00:51.170 --> 00:00:51.260]  ,
[00:00:51.260 --> 00:00:51.390]   let
[00:00:51.390 --> 00:00:51.480]  's
[00:00:51.480 --> 00:00:51.570]   do
[00:00:51.570 --> 00:00:51.750]   like
[00:00:51.750 --> 00:00:51.910]   the
[00:00:51.910 --> 00:00:52.110]   first
[00:00:52.110 --> 00:00:52.380]   half
[00:00:52.380 --> 00:00:52.380]   on
[00:00:52.380 --> 00:00:52.700]   Morning
[00:00:52.700 --> 00:00:53.000]   Brief
[00:00:53.000 --> 00:00:53.100]  ,
[00:00:53.100 --> 00:00:53.250]   and
[00:00:53.250 --> 00:00:53.350]   we
[00:00:53.350 --> 00:00:53.500]  'll
[00:00:53.500 --> 00:00:53.610]   do
[00:00:53.610 --> 00:00:53.750]   the
[00:00:53.750 --> 00:00:54.060]   second
[00:00:54.060 --> 00:00:54.300]   half
[00:00:54.300 --> 00:00:54.360]   on
[00:00:54.360 --> 00:00:54.610]   Math
[00:00:54.610 --> 00:00:55.000]   Academy
[00:00:55.000 --> 00:00:55.990]   since
[00:00:55.990 --> 00:00:57.210]   we
[00:00:57.210 --> 00:00:57.420]   launched
[00:00:57.420 --> 00:00:57.630]   Math
[00:00:57.630 --> 00:00:58.000]   Academy
[00:00:58.000 --> 00:00:58.000]   into
[00:00:58.000 --> 00:00:58.000]   beta
[00:00:58.000 --> 00:00:58.000]   this
[00:00:58.000 --> 00:00:58.000]   week
[00:00:58.000 --> 00:00:58.000]  ,
[00:00:58.000 --> 00:00:58.000]  
[00:00:58.000 --> 00:00:58.100]   so
[00:00:58.100 --> 00:00:58.150]   I
[00:00:58.150 --> 00:00:58.310]   got
[00:00:58.310 --> 00:00:58.360]   a
[00:00:58.360 --> 00:00:58.520]   lot
[00:00:58.520 --> 00:00:58.620]   to
[00:00:58.620 --> 00:00:58.840]   talk
[00:00:58.840 --> 00:00:59.100]   about
[00:00:59.100 --> 00:00:59.470]   there
[00:00:59.470 --> 00:00:59.480]  ,
[00:00:59.480 --> 00:00:59.630]   and
[00:00:59.630 --> 00:00:59.720]   I
[00:00:59.720 --> 00:00:59.950]   think
[00:00:59.950 --> 00:01:00.130]   you
[00:01:00.130 --> 00:01:00.270]   got
[00:01:00.270 --> 00:01:00.320]   a
[00:01:00.320 --> 00:01:00.550]   lot
[00:01:00.550 --> 00:01:00.580]   to
[00:01:00.580 --> 00:01:00.790]   talk
[00:01:00.790 --> 00:01:01.160]   about
[00:01:01.160 --> 00:01:01.160]   in
[00:01:01.160 --> 00:01:01.530]   Morning
[00:01:01.530 --> 00:01:01.800]   Brief
[00:01:01.800 --> 00:01:02.000]  ,
[00:01:02.000 --> 00:01:02.050]   so
[00:01:02.050 --> 00:01:02.120]   we
[00:01:02.120 --> 00:01:02.240]  'll
[00:01:02.240 --> 00:01:02.340]   just
[00:01:02.340 --> 00:01:02.470]   keep
[00:01:02.470 --> 00:01:02.530]   it
[00:01:02.530 --> 00:01:02.750]   pretty
[00:01:02.750 --> 00:01:02.850]   much
[00:01:02.850 --> 00:01:02.910]   to
[00:01:02.910 --> 00:01:03.070]   those
[00:01:03.070 --> 00:01:03.170]   two
[00:01:03.170 --> 00:01:03.360]   topics
[00:01:03.360 --> 00:01:03.460]   for
[00:01:03.460 --> 00:01:03.560]   the
[00:01:03.560 --> 00:01:03.740]   most
[00:01:03.740 --> 00:01:03.850]   part
[00:01:03.850 --> 00:01:04.000]  .
[00:01:04.000 --> 00:01:04.260]   But
[00:01:04.260 --> 00:01:04.560]   here
[00:01:04.560 --> 00:01:04.990]  's
[00:01:04.990 --> 00:01:05.030]   the
[00:01:05.030 --> 00:01:05.410]   thing
[00:01:05.410 --> 00:01:05.570]  ,
[00:01:05.570 --> 00:01:05.890]   like
[00:01:05.890 --> 00:01:06.060]  ,
[00:01:06.060 --> 00:01:06.780]   people
[00:01:06.780 --> 00:01:06.890]   have
[00:01:06.890 --> 00:01:07.300]   been
[00:01:07.300 --> 00:01:07.800]   waiting
[00:01:07.800 --> 00:01:08.280]   for
[00:01:08.280 --> 00:01:08.420]   the
[00:01:08.420 --> 00:01:08.810]   launch
[00:01:08.810 --> 00:01:08.990]   of
[00:01:08.990 --> 00:01:09.300]   Math
[00:01:09.300 --> 00:01:09.980]   Academy
[00:01:09.980 --> 00:01:10.630]  ,
[00:01:10.630 --> 00:01:10.670]   and
[00:01:10.670 --> 00:01:11.620]   sending
[00:01:11.620 --> 00:01:12.590]   emails
[00:01:12.590 --> 00:01:12.700]   to
[00:01:12.700 --> 00:01:13.000]   me
[00:01:13.000 --> 00:01:13.620]   and
[00:01:13.620 --> 00:01:13.640]   to
[00:01:13.640 --> 00:01:14.000]   you
[00:01:14.000 --> 00:01:14.050]  ,
[00:01:14.050 --> 00:01:14.130]   and
[00:01:14.130 --> 00:01:14.290]   having
[00:01:14.290 --> 00:01:14.470]   private
[00:01:14.470 --> 00:01:14.900]   conversations
[00:01:14.900 --> 00:01:14.920]   with
[00:01:14.920 --> 00:01:15.000]   me
[00:01:15.000 --> 00:01:15.000]  ,
[00:01:15.000 --> 00:01:15.040]   "
[00:01:15.040 --> 00:01:15.190]  When
[00:01:15.190 --> 00:01:15.260]  's
[00:01:15.260 --> 00:01:15.340]   he
[00:01:15.340 --> 00:01:15.540]   gonna
[00:01:15.540 --> 00:01:15.770]   launch
[00:01:15.770 --> 00:01:15.890]   it
[00:01:15.890 --> 00:01:15.960]  ?
[00:01:15.960 --> 00:01:16.120]   When
[00:01:16.120 --> 00:01:16.240]  's
[00:01:16.240 --> 00:01:16.270]   he
