
[00:00:00.000 --> 00:00:00.530]  
[00:00:00.530 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.060]   show
[00:00:01.060 --> 00:00:01.320]   is
[00:00:01.320 --> 00:00:02.780]   distributed
[00:00:02.780 --> 00:00:03.040]   by
[00:00:03.040 --> 00:00:03.440]   Sun
[00:00:03.440 --> 00:00:03.570]  c
[00:00:03.570 --> 00:00:03.830]  ru
[00:00:03.830 --> 00:00:04.000]  x
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.500]   Welcome
[00:00:26.500 --> 00:00:26.640]   to
[00:00:26.640 --> 00:00:27.140]   episode
[00:00:27.140 --> 00:00:27.570]   23
[00:00:27.570 --> 00:00:27.780]  4
[00:00:27.780 --> 00:00:27.920]   of
[00:00:27.920 --> 00:00:28.200]   Tech
[00:00:28.200 --> 00:00:28.280]  S
[00:00:28.280 --> 00:00:28.490]  ing
[00:00:28.490 --> 00:00:28.630]  ,
[00:00:28.630 --> 00:00:29.060]   hosted
[00:00:29.060 --> 00:00:29.200]   by
[00:00:29.200 --> 00:00:29.690]   myself
[00:00:29.690 --> 00:00:29.770]  ,
[00:00:29.770 --> 00:00:30.190]   Justin
[00:00:30.190 --> 00:00:30.800]   Vincent
[00:00:30.800 --> 00:00:31.020]  ,
[00:00:31.020 --> 00:00:31.070]   and
[00:00:31.070 --> 00:00:31.200]   Jason
[00:00:31.200 --> 00:00:31.750]   Roberts
[00:00:31.750 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.230]   And
[00:00:32.230 --> 00:00:32.600]   today
[00:00:32.600 --> 00:00:32.710]  ,
[00:00:32.710 --> 00:00:32.850]   we
[00:00:32.850 --> 00:00:32.880]   are
[00:00:32.880 --> 00:00:33.390]   in
[00:00:33.390 --> 00:00:33.410]   our
[00:00:33.410 --> 00:00:33.770]   usual
[00:00:33.770 --> 00:00:34.420]   recording
[00:00:34.420 --> 00:00:34.780]   place
[00:00:34.780 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.260]   but
[00:00:35.260 --> 00:00:35.460]   we
[00:00:35.460 --> 00:00:35.690]  've
[00:00:35.690 --> 00:00:36.300]   changed
[00:00:36.300 --> 00:00:36.560]   our
[00:00:36.560 --> 00:00:37.170]   seating
[00:00:37.170 --> 00:00:38.030]   situation
[00:00:38.030 --> 00:00:38.280]   and
[00:00:38.280 --> 00:00:38.450]   we
[00:00:38.450 --> 00:00:38.710]  're
[00:00:38.710 --> 00:00:39.210]   trying
[00:00:39.210 --> 00:00:39.720]   this
[00:00:39.720 --> 00:00:39.770]   on
[00:00:39.770 --> 00:00:39.970]   two
[00:00:39.970 --> 00:00:40.700]   separate
[00:00:40.700 --> 00:00:40.910]   sof
[00:00:40.910 --> 00:00:41.250]  as
[00:00:41.250 --> 00:00:41.370]  ,
[00:00:41.370 --> 00:00:41.420]   so
[00:00:41.420 --> 00:00:41.590]   it
[00:00:41.590 --> 00:00:41.770]  's
[00:00:41.770 --> 00:00:41.840]   a
[00:00:41.840 --> 00:00:42.190]   very
[00:00:42.190 --> 00:00:42.520]   kind
[00:00:42.520 --> 00:00:42.690]   of
[00:00:42.690 --> 00:00:43.290]   relaxed
[00:00:43.290 --> 00:00:44.160]   situation
[00:00:44.160 --> 00:00:44.340]   here
[00:00:44.340 --> 00:00:44.480]  .
[00:00:44.480 --> 00:00:44.920]   Maybe
[00:00:44.920 --> 00:00:45.080]   we
[00:00:45.080 --> 00:00:45.620]   should
[00:00:45.620 --> 00:00:45.940]   take
[00:00:45.940 --> 00:00:46.020]   a
[00:00:46.020 --> 00:00:46.950]   photo
[00:00:46.950 --> 00:00:47.120]  .
[00:00:47.120 --> 00:00:47.610]   Maybe
[00:00:47.610 --> 00:00:47.840]   not
[00:00:47.840 --> 00:00:48.120]  .
[00:00:48.120 --> 00:00:48.280]   And
[00:00:48.280 --> 00:00:48.500]   then
[00:00:48.500 --> 00:00:48.660]   put
[00:00:48.660 --> 00:00:48.770]   it
[00:00:48.770 --> 00:00:48.950]   up
[00:00:48.950 --> 00:00:48.990]   on
[00:00:48.990 --> 00:00:49.220]   the
[00:00:49.220 --> 00:00:49.260]  ,
[00:00:49.260 --> 00:00:49.520]   well
[00:00:49.520 --> 00:00:49.590]  ,
[00:00:49.590 --> 00:00:49.640]   I
[00:00:49.640 --> 00:00:49.800]   don
[00:00:49.800 --> 00:00:49.910]  't
[00:00:49.910 --> 00:00:50.130]   know
[00:00:50.130 --> 00:00:50.240]  ,
[00:00:50.240 --> 00:00:50.350]   we
[00:00:50.350 --> 00:00:50.510]   can
[00:00:50.510 --> 00:00:50.730]   take
[00:00:50.730 --> 00:00:50.780]   a
[00:00:50.780 --> 00:00:51.050]   photo
[00:00:51.050 --> 00:00:51.160]   of
[00:00:51.160 --> 00:00:51.370]   the
[00:00:51.370 --> 00:00:51.480]   two
[00:00:51.480 --> 00:00:51.580]   of
[00:00:51.580 --> 00:00:51.700]   us
[00:00:51.700 --> 00:00:51.920]  ,
[00:00:51.920 --> 00:00:51.960]   we
[00:00:51.960 --> 00:00:52.040]   have
[00:00:52.040 --> 00:00:52.140]   to
[00:00:52.140 --> 00:00:52.310]   have
[00:00:52.310 --> 00:00:52.560]   somebody
[00:00:52.560 --> 00:00:52.710]   else
[00:00:52.710 --> 00:00:52.780]   in
[00:00:52.780 --> 00:00:52.970]   front
[00:00:52.970 --> 00:00:53.040]   of
[00:00:53.040 --> 00:00:53.110]   us
[00:00:53.110 --> 00:00:53.280]  .
