
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.570]  c
[00:00:04.570 --> 00:00:04.800]  ru
[00:00:04.800 --> 00:00:05.000]  x
[00:00:05.000 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:07.000]   Welcome
[00:00:07.000 --> 00:00:07.000]  !
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.590]   Welcome
[00:00:27.590 --> 00:00:27.760]   to
[00:00:27.760 --> 00:00:28.350]   episode
[00:00:28.350 --> 00:00:28.860]   18
[00:00:28.860 --> 00:00:29.110]  1
[00:00:29.110 --> 00:00:29.280]   of
[00:00:29.280 --> 00:00:29.620]   Tech
[00:00:29.620 --> 00:00:29.700]   Z
[00:00:29.700 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.210]  ,
[00:00:30.210 --> 00:00:30.780]   hosted
[00:00:30.780 --> 00:00:30.980]   by
[00:00:30.980 --> 00:00:31.170]   me
[00:00:31.170 --> 00:00:31.480]   and
[00:00:31.480 --> 00:00:32.000]   Jason
[00:00:32.000 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.300]   How
[00:00:32.300 --> 00:00:32.650]   you
[00:00:32.650 --> 00:00:33.140]   doing
[00:00:33.140 --> 00:00:33.670]   Jason
[00:00:33.670 --> 00:00:34.000]  ?
[00:00:34.000 --> 00:00:34.580]   Going
[00:00:34.580 --> 00:00:34.930]   for
[00:00:34.930 --> 00:00:35.280]   the
[00:00:35.280 --> 00:00:36.000]   simple
[00:00:36.000 --> 00:00:36.000]  ?
[00:00:36.000 --> 00:00:37.000]   Yeah
[00:00:37.000 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.340]   I
[00:00:37.340 --> 00:00:37.490]   like
[00:00:37.490 --> 00:00:37.690]   it
[00:00:37.690 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.220]   Me
[00:00:38.220 --> 00:00:38.450]   and
[00:00:38.450 --> 00:00:39.000]   Justin
[00:00:39.000 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.160]   So
[00:00:39.160 --> 00:00:39.320]  ,
[00:00:39.320 --> 00:00:39.630]   yeah
[00:00:39.630 --> 00:00:39.810]  ,
[00:00:39.810 --> 00:00:40.020]   let
[00:00:40.020 --> 00:00:40.130]  's
[00:00:40.130 --> 00:00:40.630]   see
[00:00:40.630 --> 00:00:40.650]  ,
[00:00:40.650 --> 00:00:40.960]   what
[00:00:40.960 --> 00:00:41.120]  's
[00:00:41.120 --> 00:00:41.530]   going
[00:00:41.530 --> 00:00:41.690]   on
[00:00:41.690 --> 00:00:42.000]  ?
[00:00:42.000 --> 00:00:42.110]   I
[00:00:42.110 --> 00:00:42.590]   guess
[00:00:42.590 --> 00:00:43.080]   Sandy
[00:00:43.080 --> 00:00:43.360]   was
[00:00:43.360 --> 00:00:43.790]   out
[00:00:43.790 --> 00:00:43.880]   of
[00:00:43.880 --> 00:00:44.270]   town
