
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.260]   [
[00:00:03.260 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.590]   Welcome
[00:00:22.590 --> 00:00:22.760]   to
[00:00:22.760 --> 00:00:23.350]   episode
[00:00:23.350 --> 00:00:23.600]   3
[00:00:23.600 --> 00:00:24.110]  15
[00:00:24.110 --> 00:00:24.270]   of
[00:00:24.270 --> 00:00:24.620]   Tech
[00:00:24.620 --> 00:00:24.700]  S
[00:00:24.700 --> 00:00:25.000]  ing
[00:00:25.000 --> 00:00:25.060]  ,
[00:00:25.060 --> 00:00:25.210]   hosted
[00:00:25.210 --> 00:00:25.260]   by
[00:00:25.260 --> 00:00:25.440]   myself
[00:00:25.440 --> 00:00:25.540]  ,
[00:00:25.540 --> 00:00:25.880]   Justin
[00:00:25.880 --> 00:00:26.000]   Vincent
[00:00:26.000 --> 00:00:26.190]  ,
[00:00:26.190 --> 00:00:26.500]   and
[00:00:26.500 --> 00:00:26.880]   Jason
[00:00:26.880 --> 00:00:28.000]   Roberts
[00:00:28.000 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.030]  
[00:00:28.030 --> 00:00:28.360]   This
[00:00:28.360 --> 00:00:28.540]   is
[00:00:28.540 --> 00:00:29.080]   almost
[00:00:29.080 --> 00:00:29.350]   an
[00:00:29.350 --> 00:00:29.530]   imp
[00:00:29.530 --> 00:00:29.800]  rom
[00:00:29.800 --> 00:00:30.070]  pt
[00:00:30.070 --> 00:00:30.070]  u
[00:00:30.070 --> 00:00:30.700]   episode
[00:00:30.700 --> 00:00:31.000]  .
[00:00:31.000 --> 00:00:31.230]   We
[00:00:31.230 --> 00:00:31.570]   came
[00:00:31.570 --> 00:00:31.760]   to
[00:00:31.760 --> 00:00:32.240]   Jason
[00:00:32.240 --> 00:00:32.430]  's
[00:00:32.430 --> 00:00:32.910]   house
[00:00:32.910 --> 00:00:33.100]   to
[00:00:33.100 --> 00:00:33.500]   work
[00:00:33.500 --> 00:00:34.050]   today
[00:00:34.050 --> 00:00:34.090]  ,
[00:00:34.090 --> 00:00:34.340]   but
[00:00:34.340 --> 00:00:34.400]   then
[00:00:34.400 --> 00:00:34.500]   we
[00:00:34.500 --> 00:00:34.640]   started
[00:00:34.640 --> 00:00:35.190]   talking
[00:00:35.190 --> 00:00:35.620]   about
[00:00:35.620 --> 00:00:36.000]   stuff
[00:00:36.000 --> 00:00:36.120]   and
[00:00:36.120 --> 00:00:36.270]   Jason
[00:00:36.270 --> 00:00:36.320]   said
[00:00:36.320 --> 00:00:36.430]   this
[00:00:36.430 --> 00:00:36.590]   should
[00:00:36.590 --> 00:00:36.640]   be
[00:00:36.640 --> 00:00:36.690]   on
[00:00:36.690 --> 00:00:36.770]   the
[00:00:36.770 --> 00:00:36.880]   show
[00:00:36.880 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.250]   So
[00:00:37.250 --> 00:00:37.740]   we
[00:00:37.740 --> 00:00:38.000]   just
[00:00:38.000 --> 00:00:38.310]   whipped
[00:00:38.310 --> 00:00:38.360]   out
[00:00:38.360 --> 00:00:38.400]   the
[00:00:38.400 --> 00:00:38.530]   tape
[00:00:38.530 --> 00:00:38.790]   recorder
[00:00:38.790 --> 00:00:38.880]   and
[00:00:38.880 --> 00:00:39.010]   we
[00:00:39.010 --> 00:00:39.030]  're
[00:00:39.030 --> 00:00:39.160]   just
[00:00:39.160 --> 00:00:39.330]   going
[00:00:39.330 --> 00:00:39.370]   to
[00:00:39.370 --> 00:00:39.540]   start
[00:00:39.540 --> 00:00:39.700]   going
[00:00:39.700 --> 00:00:39.870]   here
[00:00:39.870 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.340]   Yeah
[00:00:40.340 --> 00:00:40.570]  ,
[00:00:40.570 --> 00:00:40.580]   well
[00:00:40.580 --> 00:00:40.680]  ,
[00:00:40.680 --> 00:00:40.970]   every
[00:00:40.970 --> 00:00:41.200]   time
[00:00:41.200 --> 00:00:41.310]  ,
[00:00:41.310 --> 00:00:41.590]   every
[00:00:41.590 --> 00:00:41.830]   time
[00:00:41.830 --> 00:00:41.940]   we
[00:00:41.940 --> 00:00:42.170]   have
[00:00:42.170 --> 00:00:42.220]   a
[00:00:42.220 --> 00:00:43.040]   conversation
[00:00:43.040 --> 00:00:43.280]  ,
[00:00:43.280 --> 00:00:43.560]   we
[00:00:43.560 --> 00:00:43.980]  're
[00:00:43.980 --> 00:00:44.410]   not
[00:00:44.410 --> 00:00:45.680]   recording
[00:00:45.680 --> 00:00:46.050]  ,
[00:00:46.050 --> 00:00:46.100]   I
[00:00:46.100 --> 00:00:46.290]   feel
[00:00:46.290 --> 00:00:46.490]   like
[00:00:46.490 --> 00:00:46.600]   we
