
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.030]   show
[00:00:01.030 --> 00:00:01.270]   is
[00:00:01.270 --> 00:00:02.680]   distributed
[00:00:02.680 --> 00:00:02.930]   by
[00:00:02.930 --> 00:00:03.360]   Sun
[00:00:03.360 --> 00:00:03.430]  c
[00:00:03.430 --> 00:00:03.710]  ru
[00:00:03.710 --> 00:00:04.000]  bs
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.540]   Welcome
[00:00:26.540 --> 00:00:26.690]   to
[00:00:26.690 --> 00:00:27.230]   episode
[00:00:27.230 --> 00:00:27.700]   22
[00:00:27.700 --> 00:00:27.930]  7
[00:00:27.930 --> 00:00:28.080]   of
[00:00:28.080 --> 00:00:28.310]   Tex
[00:00:28.310 --> 00:00:28.540]  ing
[00:00:28.540 --> 00:00:28.690]  ,
[00:00:28.690 --> 00:00:29.160]   hosted
[00:00:29.160 --> 00:00:29.310]   by
[00:00:29.310 --> 00:00:29.780]   myself
[00:00:29.780 --> 00:00:29.990]  ,
[00:00:29.990 --> 00:00:30.550]   Justin
[00:00:30.550 --> 00:00:31.200]   Vincent
[00:00:31.200 --> 00:00:31.360]  ,
[00:00:31.360 --> 00:00:31.430]   and
[00:00:31.430 --> 00:00:31.690]   Jason
[00:00:31.690 --> 00:00:31.960]   Roberts
[00:00:31.960 --> 00:00:32.080]  .
[00:00:32.080 --> 00:00:32.250]   Good
[00:00:32.250 --> 00:00:33.040]   morning
[00:00:33.040 --> 00:00:33.060]  ,
[00:00:33.060 --> 00:00:33.440]   Jason
[00:00:33.440 --> 00:00:33.680]  .
[00:00:33.680 --> 00:00:33.940]   How
[00:00:33.940 --> 00:00:34.180]   are
[00:00:34.180 --> 00:00:34.430]   you
[00:00:34.430 --> 00:00:34.900]   today
[00:00:34.900 --> 00:00:35.120]  ?
[00:00:35.120 --> 00:00:35.190]   I
[00:00:35.190 --> 00:00:35.880]   personally
[00:00:35.880 --> 00:00:36.010]   am
[00:00:36.010 --> 00:00:36.200]   not
[00:00:36.200 --> 00:00:36.830]   feeling
[00:00:36.830 --> 00:00:36.960]   that
[00:00:36.960 --> 00:00:37.600]   great
[00:00:37.600 --> 00:00:37.600]  ,
[00:00:37.600 --> 00:00:37.790]   as
[00:00:37.790 --> 00:00:37.880]   you
[00:00:37.880 --> 00:00:38.050]   may
[00:00:38.050 --> 00:00:38.300]   have
[00:00:38.300 --> 00:00:38.640]   heard
[00:00:38.640 --> 00:00:38.800]   from
[00:00:38.800 --> 00:00:38.910]   my
[00:00:38.910 --> 00:00:39.200]   voice
[00:00:39.200 --> 00:00:39.430]   from
[00:00:39.430 --> 00:00:39.690]   this
[00:00:39.690 --> 00:00:39.890]   show
[00:00:39.890 --> 00:00:40.060]   and
[00:00:40.060 --> 00:00:40.290]   also
[00:00:40.290 --> 00:00:40.460]   the
[00:00:40.460 --> 00:00:40.750]   intro
[00:00:40.750 --> 00:00:40.980]   from
[00:00:40.980 --> 00:00:41.150]   the
[00:00:41.150 --> 00:00:41.380]   last
[00:00:41.380 --> 00:00:41.570]   show
[00:00:41.570 --> 00:00:41.840]  .
[00:00:41.840 --> 00:00:42.060]   You
[00:00:42.060 --> 00:00:42.230]   know
[00:00:42.230 --> 00:00:42.340]  ,
[00:00:42.340 --> 00:00:42.380]   I
[00:00:42.380 --> 00:00:42.560]  've
[00:00:42.560 --> 00:00:42.960]   luckily
[00:00:42.960 --> 00:00:43.360]   escaped
[00:00:43.360 --> 00:00:43.580]   the
[00:00:43.580 --> 00:00:43.930]   illness
[00:00:43.930 --> 00:00:44.080]  ,
[00:00:44.080 --> 00:00:44.230]   the
[00:00:44.230 --> 00:00:44.500]   plague
[00:00:44.500 --> 00:00:44.640]  .
[00:00:44.640 --> 00:00:45.130]   All
[00:00:45.130 --> 00:00:45.750]   the
[00:00:45.750 --> 00:00:46.800]   females
[00:00:46.800 --> 00:00:46.880]   in
[00:00:46.880 --> 00:00:46.990]   my
[00:00:46.990 --> 00:00:47.280]   house
[00:00:47.280 --> 00:00:47.360]   have
[00:00:47.360 --> 00:00:47.520]   been
[00:00:47.520 --> 00:00:47.770]   sick
[00:00:47.770 --> 00:00:48.010]   with
[00:00:48.010 --> 00:00:48.140]   it
[00:00:48.140 --> 00:00:48.320]   for
[00:00:48.320 --> 00:00:48.500]   the
[00:00:48.500 --> 00:00:48.750]   past
[00:00:48.750 --> 00:00:49.000]   week
[00:00:49.000 --> 00:00:49.180]  .
[00:00:49.180 --> 00:00:49.300]   So
[00:00:49.300 --> 00:00:49.410]   my
[00:00:49.410 --> 00:00:50.040]   daughter
[00:00:50.040 --> 00:00:50.040]   Iz
[00:00:50.040 --> 00:00:50.160]  zy
[00:00:50.160 --> 00:00:50.280]  ,
[00:00:50.280 --> 00:00:50.460]   let
[00:00:50.460 --> 00:00:50.580]  's
[00:00:50.580 --> 00:00:50.770]   see
[00:00:50.770 --> 00:00:50.910]  ,
[00:00:50.910 --> 00:00:50.940]   A
[00:00:50.940 --> 00:00:51.190]  erie
[00:00:51.190 --> 00:00:51.320]  ,
[00:00:51.320 --> 00:00:51.430]   my
[00:00:51.430 --> 00:00:51.930]   youngest
[00:00:51.930 --> 00:00:52.050]  ,
[00:00:52.050 --> 00:00:52.230]   got
[00:00:52.230 --> 00:00:52.480]   it
[00:00:52.480 --> 00:00:52.480]  ,
[00:00:52.480 --> 00:00:52.700]  
[00:00:52.700 --> 00:00:52.940]   gave
[00:00:52.940 --> 00:00:53.100]   it
[00:00:53.100 --> 00:00:53.310]   to
[00:00:53.310 --> 00:00:53.580]   Iz
[00:00:53.580 --> 00:00:54.030]  zy
[00:00:54.030 --> 00:00:54.110]  .
[00:00:54.110 --> 00:00:54.240]   Iz
[00:00:54.240 --> 00:00:54.850]  zy
[00:00:54.850 --> 00:00:54.950]   gave
[00:00:54.950 --> 00:00:55.060]   it
[00:00:55.060 --> 00:00:55.290]   to
[00:00:55.290 --> 00:00:55.480]   my
[00:00:55.480 --> 00:00:55.890]   wife
[00:00:55.890 --> 00:00:56.400]  ,
[00:00:56.400 --> 00:00:56.420]   and
[00:00:56.420 --> 00:00:56.810]   then
[00:00:56.810 --> 00:00:56.860]   one
[00:00:56.860 --> 00:00:57.310]   of
[00:00:57.310 --> 00:00:57.900]   them
[00:00:57.900 --> 00:00:58.150]   gave
[00:00:58.150 --> 00:00:58.360]   it
[00:00:58.360 --> 00:00:58.840]   back
[00:00:58.840 --> 00:00:58.980]   to
[00:00:58.980 --> 00:00:59.090]   A
[00:00:59.090 --> 00:00:59.490]  erie
[00:00:59.490 --> 00:00:59.920]  .
[00:00:59.920 --> 00:01:00.510]   Luckily
[00:01:00.510 --> 00:01:00.800]  ,
[00:01:00.800 --> 00:01:00.950]   Col
[00:01:00.950 --> 00:01:01.240]  by
[00:01:01.240 --> 00:01:01.360]   and
[00:01:01.360 --> 00:01:01.440]   I
[00:01:01.440 --> 00:01:01.780]   have
[00:01:01.780 --> 00:01:02.380]   managed
[00:01:02.380 --> 00:01:02.550]   to
[00:01:02.550 --> 00:01:03.060]   escape
[00:01:03.060 --> 00:01:03.350]   the
[00:01:03.350 --> 00:01:03.820]   plague
[00:01:03.820 --> 00:01:04.160]  .
[00:01:04.160 --> 00:01:04.400]   That
[00:01:04.400 --> 00:01:04.520]  's
[00:01:04.520 --> 00:01:04.640]   it
[00:01:04.640 --> 00:01:04.820]  .
[00:01:04.820 --> 00:01:04.940]   So
[00:01:04.940 --> 00:01:05.180]   only
[00:01:05.180 --> 00:01:05.480]   girls
[00:01:05.480 --> 00:01:05.660]   get
[00:01:05.660 --> 00:01:05.780]   it
[00:01:05.780 --> 00:01:06.050]  .
[00:01:06.050 --> 00:01:06.440]   And
[00:01:06.440 --> 00:01:07.020]   Justin
[00:01:07.020 --> 00:01:07.360]  .
[00:01:07.360 --> 00:01:07.500]   I
[00:01:07.500 --> 00:01:07.850]   think
[00:01:07.850 --> 00:01:07.990]   it
[00:01:07.990 --> 00:01:08.140]  's
[00:01:08.140 --> 00:01:08.720]   because
[00:01:08.720 --> 00:01:08.870]  -
[00:01:08.870 --> 00:01:09.040]   I
[00:01:09.040 --> 00:01:09.590]   didn
[00:01:09.590 --> 00:01:09.850]  't
[00:01:09.850 --> 00:01:10.700]   really
[00:01:10.700 --> 00:01:11.310]   want
[00:01:11.310 --> 00:01:11.500]   to
[00:01:11.500 --> 00:01:11.910]   say
[00:01:11.910 --> 00:01:12.180]   it
[00:01:12.180 --> 00:01:12.480]  ,
[00:01:12.480 --> 00:01:12.640]   but
[00:01:12.640 --> 00:01:12.970]   it
[00:01:12.970 --> 00:01:13.180]  's
[00:01:13.180 --> 00:01:14.080]   estrogen
[00:01:14.080 --> 00:01:14.840]   related
[00:01:14.840 --> 00:01:15.200]  .
[00:01:18.960 --> 00:01:18.960]  
[00:01:18.960 --> 00:01:19.110]   No
[00:01:19.110 --> 00:01:19.240]  ,
[00:01:19.240 --> 00:01:19.310]   I
[00:01:19.310 --> 00:01:19.450]  ,
[00:01:19.450 --> 00:01:19.590]   at
[00:01:19.590 --> 00:01:19.920]   least
[00:01:19.920 --> 00:01:20.200]   in
[00:01:20.200 --> 00:01:20.460]   our
[00:01:20.460 --> 00:01:20.640]   house
[00:01:20.640 --> 00:01:20.780]  ,
[00:01:20.780 --> 00:01:20.850]   I
[00:01:20.850 --> 00:01:21.200]   think
[00:01:21.200 --> 00:01:21.370]   it
[00:01:21.370 --> 00:01:21.480]  's
[00:01:21.480 --> 00:01:22.000]   because
[00:01:22.000 --> 00:01:22.270]  ,
[00:01:22.270 --> 00:01:22.400]   I
[00:01:22.400 --> 00:01:23.080]   don
[00:01:23.080 --> 00:01:23.620]  't
[00:01:23.620 --> 00:01:23.720]   know
[00:01:23.720 --> 00:01:23.920]  ,
[00:01:23.920 --> 00:01:23.960]   I
[00:01:23.960 --> 00:01:24.160]   think
[00:01:24.160 --> 00:01:24.330]   the
[00:01:24.330 --> 00:01:24.560]   girls
[00:01:24.560 --> 00:01:24.640]   sn
[00:01:24.640 --> 00:01:24.820]  uggle
[00:01:24.820 --> 00:01:24.970]   more
[00:01:24.970 --> 00:01:25.040]   on
[00:01:25.040 --> 00:01:25.150]   the
[00:01:25.150 --> 00:01:25.340]   couch
[00:01:25.340 --> 00:01:25.650]   together
[00:01:25.650 --> 00:01:25.790]  .
[00:01:25.790 --> 00:01:25.910]   Well
[00:01:25.910 --> 00:01:25.980]  ,
[00:01:25.980 --> 00:01:26.160]   the
[00:01:26.160 --> 00:01:26.280]   girls
[00:01:26.280 --> 00:01:26.430]   play
[00:01:26.430 --> 00:01:26.740]   together
[00:01:26.740 --> 00:01:26.960]  .
[00:01:26.960 --> 00:01:27.320]   Iz
[00:01:27.320 --> 00:01:27.680]  zy
[00:01:27.680 --> 00:01:27.760]   and
[00:01:27.760 --> 00:01:27.800]   A
[00:01:27.800 --> 00:01:28.000]  erie
[00:01:28.000 --> 00:01:28.160]   play
[00:01:28.160 --> 00:01:28.240]   together
[00:01:28.240 --> 00:01:28.240]  .
[00:01:28.240 --> 00:01:28.410]   They
[00:01:28.410 --> 00:01:28.540]  're
[00:01:28.540 --> 00:01:28.670]   all
[00:01:28.670 --> 00:01:28.750]   sn
[00:01:28.750 --> 00:01:28.880]  ugg
[00:01:28.880 --> 00:01:29.010]  led
[00:01:29.010 --> 00:01:29.120]   up
[00:01:29.120 --> 00:01:29.120]  .
[00:01:29.120 --> 00:01:29.240]   And
[00:01:29.240 --> 00:01:29.400]   then
[00:01:29.400 --> 00:01:29.560]   they
[00:01:29.560 --> 00:01:29.670]  're
[00:01:29.670 --> 00:01:29.900]   always
[00:01:29.900 --> 00:01:29.970]  ,
[00:01:29.970 --> 00:01:30.250]   you
[00:01:30.250 --> 00:01:30.250]   know
[00:01:30.250 --> 00:01:30.320]  ,
[00:01:30.320 --> 00:01:30.480]   they
[00:01:30.480 --> 00:01:30.590]  're
[00:01:30.590 --> 00:01:30.820]   always
[00:01:30.820 --> 00:01:30.900]   sn
[00:01:30.900 --> 00:01:31.170]  uggling
[00:01:31.170 --> 00:01:31.360]   with
[00:01:31.360 --> 00:01:31.530]   their
[00:01:31.530 --> 00:01:31.650]   mom
[00:01:31.650 --> 00:01:31.840]  .
[00:01:31.840 --> 00:01:31.900]   I
[00:01:31.900 --> 00:01:32.320]   wouldn
[00:01:32.320 --> 00:01:32.560]  't
[00:01:32.560 --> 00:01:33.030]   describe
[00:01:33.030 --> 00:01:33.240]   Col
[00:01:33.240 --> 00:01:33.380]  by
[00:01:33.380 --> 00:01:33.590]   as
[00:01:33.590 --> 00:01:33.620]   a
[00:01:33.620 --> 00:01:33.730]   sn
[00:01:33.730 --> 00:01:33.940]  ugg
[00:01:33.940 --> 00:01:34.150]  ler
[00:01:34.150 --> 00:01:34.410]  .
[00:01:34.410 --> 00:01:34.560]   He
[00:01:34.560 --> 00:01:34.710]  's
[00:01:34.710 --> 00:01:35.020]   more
[00:01:35.020 --> 00:01:35.360]   of
[00:01:35.360 --> 00:01:35.370]   a
[00:01:35.370 --> 00:01:35.760]   jumper
[00:01:35.760 --> 00:01:35.840]   on
[00:01:35.840 --> 00:01:36.050]   a
[00:01:36.050 --> 00:01:36.400]   table
