
[00:00:00.000 --> 00:00:00.880]  
[00:00:00.880 --> 00:00:03.160]   [
[00:00:03.160 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.590]   Welcome
[00:00:22.590 --> 00:00:22.760]   to
[00:00:22.760 --> 00:00:23.350]   episode
[00:00:23.350 --> 00:00:23.850]   24
[00:00:23.850 --> 00:00:24.100]  8
[00:00:24.100 --> 00:00:24.270]   of
[00:00:24.270 --> 00:00:24.520]   Tex
[00:00:24.520 --> 00:00:24.800]  ing
[00:00:24.800 --> 00:00:24.850]  ,
[00:00:24.850 --> 00:00:25.040]   hosted
[00:00:25.040 --> 00:00:25.200]   by
[00:00:25.200 --> 00:00:25.440]   myself
[00:00:25.440 --> 00:00:25.530]  ,
[00:00:25.530 --> 00:00:25.840]   Justin
[00:00:25.840 --> 00:00:26.630]   Vincent
[00:00:26.630 --> 00:00:26.840]   and
[00:00:26.840 --> 00:00:27.120]   Jason
[00:00:27.120 --> 00:00:27.990]   Roberts
[00:00:27.990 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.120]   Hey
[00:00:28.120 --> 00:00:28.330]   Jason
[00:00:28.330 --> 00:00:28.400]  ,
[00:00:28.400 --> 00:00:28.520]   how
[00:00:28.520 --> 00:00:28.640]   you
[00:00:28.640 --> 00:00:28.840]   doing
[00:00:28.840 --> 00:00:29.000]  ?
[00:00:29.000 --> 00:00:29.050]   I
[00:00:29.050 --> 00:00:29.140]  'm
[00:00:29.140 --> 00:00:29.430]   really
[00:00:29.430 --> 00:00:29.720]   loving
[00:00:29.720 --> 00:00:30.000]   these
[00:00:30.000 --> 00:00:30.400]   Friday
[00:00:30.400 --> 00:00:30.800]   afternoon
[00:00:30.800 --> 00:00:31.020]   chats
[00:00:31.020 --> 00:00:31.260]   that
[00:00:31.260 --> 00:00:31.390]   we
[00:00:31.390 --> 00:00:31.580]  're
[00:00:31.580 --> 00:00:32.000]   having
[00:00:32.000 --> 00:00:32.000]   here
[00:00:32.000 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.210]   Yeah
[00:00:32.210 --> 00:00:32.310]  ,
[00:00:32.310 --> 00:00:32.360]   I
[00:00:32.360 --> 00:00:32.520]   was
[00:00:32.520 --> 00:00:32.730]   just
[00:00:32.730 --> 00:00:33.160]   thinking
