
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.110]   [
[00:00:03.110 --> 00:00:18.470]  Music
[00:00:18.470 --> 00:00:21.560]  ]
[00:00:21.560 --> 00:00:21.980]   Welcome
[00:00:21.980 --> 00:00:22.100]   to
[00:00:22.100 --> 00:00:22.520]   episode
[00:00:22.520 --> 00:00:22.700]   8
[00:00:22.700 --> 00:00:22.820]   of
[00:00:22.820 --> 00:00:23.000]   Tex
[00:00:23.000 --> 00:00:23.200]  ing
[00:00:23.200 --> 00:00:23.280]  ,
[00:00:23.280 --> 00:00:23.540]   hosted
[00:00:23.540 --> 00:00:23.620]   by
[00:00:23.620 --> 00:00:23.880]   myself
[00:00:23.880 --> 00:00:24.000]  ,
[00:00:24.000 --> 00:00:24.360]   Justin
[00:00:24.360 --> 00:00:24.780]   Vincent
[00:00:24.780 --> 00:00:24.900]  ,
[00:00:24.900 --> 00:00:25.040]   and
[00:00:25.040 --> 00:00:25.270]   Jason
[00:00:25.270 --> 00:00:25.550]   Roberts
[00:00:25.550 --> 00:00:25.760]  .
[00:00:25.760 --> 00:00:26.310]   How
[00:00:26.310 --> 00:00:26.660]  's
[00:00:26.660 --> 00:00:27.030]   it
[00:00:27.030 --> 00:00:27.950]   going
[00:00:27.950 --> 00:00:28.520]  ?
[00:00:28.520 --> 00:00:28.520]  
[00:00:28.520 --> 00:00:28.840]   Today
[00:00:28.840 --> 00:00:28.970]   we
[00:00:28.970 --> 00:00:29.270]   have
[00:00:29.270 --> 00:00:29.290]   a
[00:00:29.290 --> 00:00:29.610]   guest
[00:00:29.610 --> 00:00:29.740]  ,
[00:00:29.740 --> 00:00:30.260]   Jonathan
[00:00:30.260 --> 00:00:30.580]   Ellis
[00:00:30.580 --> 00:00:30.760]  ,
[00:00:30.760 --> 00:00:30.900]   who
[00:00:30.900 --> 00:00:31.220]   works
[00:00:31.220 --> 00:00:31.350]   on
[00:00:31.350 --> 00:00:31.570]   the
[00:00:31.570 --> 00:00:31.800]   Cass
[00:00:31.800 --> 00:00:32.250]  andra
[00:00:32.250 --> 00:00:32.640]   Dist
[00:00:32.640 --> 00:00:32.970]  rib
[00:00:32.970 --> 00:00:33.640]  uted
[00:00:33.640 --> 00:00:33.650]   DB
[00:00:33.650 --> 00:00:33.740]   at
[00:00:33.740 --> 00:00:33.790]   R
[00:00:33.790 --> 00:00:33.960]  ack
[00:00:33.960 --> 00:00:34.180]  space
[00:00:34.180 --> 00:00:34.440]  .
[00:00:34.440 --> 00:00:34.570]   Have
[00:00:34.570 --> 00:00:34.600]   I
[00:00:34.600 --> 00:00:34.700]   got
[00:00:34.700 --> 00:00:34.830]   that
[00:00:34.830 --> 00:00:34.990]   right
[00:00:34.990 --> 00:00:35.050]  ,
[00:00:35.050 --> 00:00:35.310]   Jonathan
[00:00:35.310 --> 00:00:35.440]  ?
[00:00:35.440 --> 00:00:35.700]   That
[00:00:35.700 --> 00:00:35.940]  's
[00:00:35.940 --> 00:00:36.220]   right
[00:00:36.220 --> 00:00:36.440]  .
[00:00:36.440 --> 00:00:36.710]   Good
[00:00:36.710 --> 00:00:36.710]   to
[00:00:36.710 --> 00:00:36.830]   be
[00:00:36.830 --> 00:00:36.980]   with
[00:00:36.980 --> 00:00:37.140]   you
[00:00:37.140 --> 00:00:37.290]   guys
[00:00:37.290 --> 00:00:37.440]  .
[00:00:37.440 --> 00:00:37.880]   Thanks
[00:00:37.880 --> 00:00:38.410]   a
[00:00:38.410 --> 00:00:38.960]   lot
[00:00:38.960 --> 00:00:39.230]   for
[00:00:39.230 --> 00:00:40.200]   joining
[00:00:40.200 --> 00:00:40.470]   us
[00:00:40.470 --> 00:00:40.920]  .
[00:00:40.920 --> 00:00:41.110]   So
[00:00:41.110 --> 00:00:41.200]   I
[00:00:41.200 --> 00:00:41.590]   came
[00:00:41.590 --> 00:00:42.170]   across
[00:00:42.170 --> 00:00:42.950]   Jonathan
[00:00:42.950 --> 00:00:43.370]  's
[00:00:43.370 --> 00:00:43.530]   blog
[00:00:43.530 --> 00:00:43.720]  ,
[00:00:43.720 --> 00:00:43.810]   I
[00:00:43.810 --> 00:00:44.300]   think
[00:00:44.300 --> 00:00:44.480]   it
[00:00:44.480 --> 00:00:44.670]  's
[00:00:44.670 --> 00:00:45.240]   called
[00:00:45.240 --> 00:00:45.440]   Sp
[00:00:45.440 --> 00:00:45.830]  iced
[00:00:45.830 --> 00:00:46.200]  .
[00:00:46.200 --> 00:00:46.280]   Is
[00:00:46.280 --> 00:00:46.440]   that
[00:00:46.440 --> 00:00:46.640]   right
[00:00:46.640 --> 00:00:46.720]  ,
[00:00:46.720 --> 00:00:47.050]   Jonathan
[00:00:47.050 --> 00:00:47.200]  ?
[00:00:47.200 --> 00:00:47.480]   That
[00:00:47.480 --> 00:00:47.620]  's
[00:00:47.620 --> 00:00:47.970]   right
[00:00:47.970 --> 00:00:48.200]  .
[00:00:48.200 --> 00:00:48.470]   Sp
[00:00:48.470 --> 00:00:48.860]  iced
[00:00:48.860 --> 00:00:49.200]  .
[00:00:49.200 --> 00:00:49.440]   So
[00:00:49.440 --> 00:00:49.540]   he
[00:00:49.540 --> 00:00:49.790]   had
[00:00:49.790 --> 00:00:50.380]   written
[00:00:50.380 --> 00:00:50.720]   like
[00:00:50.720 --> 00:00:50.970]   one
[00:00:50.970 --> 00:00:51.230]   or
[00:00:51.230 --> 00:00:51.390]   two
[00:00:51.390 --> 00:00:52.110]   articles
[00:00:52.110 --> 00:00:52.230]   on
[00:00:52.230 --> 00:00:53.160]   distributed
[00:00:53.160 --> 00:00:53.920]   databases
[00:00:53.920 --> 00:00:54.080]  ,
[00:00:54.080 --> 00:00:54.330]   and
[00:00:54.330 --> 00:00:54.760]   there
[00:00:54.760 --> 00:00:54.920]  's
[00:00:54.920 --> 00:00:55.240]   one
[00:00:55.240 --> 00:00:55.240]  
[00:00:55.240 --> 00:00:55.630]   recent
[00:00:55.630 --> 00:00:55.830]   one
[00:00:55.830 --> 00:00:55.880]   I
[00:00:55.880 --> 00:00:56.200]   think
[00:00:56.200 --> 00:00:56.460]   that
[00:00:56.460 --> 00:00:56.650]   was
[00:00:56.650 --> 00:00:56.840]   on
[00:00:56.840 --> 00:00:56.900]   C
[00:00:56.900 --> 00:00:57.100]  ouch
[00:00:57.100 --> 00:00:57.230]  DB
[00:00:57.230 --> 00:00:57.390]  ,
[00:00:57.390 --> 00:00:57.940]   something
[00:00:57.940 --> 00:00:58.280]   like
[00:00:58.280 --> 00:00:58.390]   not
[00:00:58.390 --> 00:00:58.910]   drinking
[00:00:58.910 --> 00:00:59.100]   the
[00:00:59.100 --> 00:00:59.160]   K
[00:00:59.160 --> 00:00:59.340]  ool
[00:00:59.340 --> 00:00:59.410]  -
[00:00:59.410 --> 00:00:59.470]  A
[00:00:59.470 --> 00:00:59.750]  id
[00:00:59.750 --> 00:00:59.880]  .
[00:00:59.880 --> 00:01:00.040]   And
[00:01:00.040 --> 00:01:00.140]   so
[00:01:00.140 --> 00:01:00.190]   I
[00:01:00.190 --> 00:01:00.560]   started
[00:01:00.560 --> 00:01:00.930]   reading
[00:01:00.930 --> 00:01:00.980]   a
[00:01:00.980 --> 00:01:01.420]   little
[00:01:01.420 --> 00:01:01.460]   bit
[00:01:01.460 --> 00:01:01.560]   of
[00:01:01.560 --> 00:01:01.770]   some
[00:01:01.770 --> 00:01:01.870]   of
[00:01:01.870 --> 00:01:02.020]   the
[00:01:02.020 --> 00:01:02.290]   stuff
[00:01:02.290 --> 00:01:02.880]   that
[00:01:02.880 --> 00:01:02.940]   Jonathan
[00:01:02.940 --> 00:01:03.100]   had
[00:01:03.100 --> 00:01:03.470]   written
[00:01:03.470 --> 00:01:03.570]  ,
[00:01:03.570 --> 00:01:03.840]   and
[00:01:03.840 --> 00:01:03.990]   it
[00:01:03.990 --> 00:01:04.220]   was
[00:01:04.220 --> 00:01:04.680]   really
[00:01:04.680 --> 00:01:05.120]   kind
[00:01:05.120 --> 00:01:05.150]   of
[00:01:05.150 --> 00:01:06.010]   interesting
[00:01:06.010 --> 00:01:06.140]  ,
[00:01:06.140 --> 00:01:06.370]   and
[00:01:06.370 --> 00:01:06.440]   I
[00:01:06.440 --> 00:01:06.980]   thought
[00:01:06.980 --> 00:01:07.130]  ,
[00:01:07.130 --> 00:01:07.470]   you
