
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.570]  c
[00:00:04.570 --> 00:00:04.800]  ru
[00:00:04.800 --> 00:00:04.980]  x
[00:00:04.980 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:07.000]   Welcome
[00:00:07.000 --> 00:00:07.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   16
[00:00:29.230 --> 00:00:29.400]  9
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ync
[00:00:30.000 --> 00:00:30.190]  ,
[00:00:30.190 --> 00:00:30.780]   hosted
[00:00:30.780 --> 00:00:31.000]   by
[00:00:31.000 --> 00:00:31.260]   myself
[00:00:31.260 --> 00:00:31.330]  ,
[00:00:31.330 --> 00:00:31.600]   Justin
[00:00:31.600 --> 00:00:32.010]   Vincent
[00:00:32.010 --> 00:00:32.150]   and
[00:00:32.150 --> 00:00:32.400]   Jason
[00:00:32.400 --> 00:00:33.000]   Roberts
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.190]   On
[00:00:33.190 --> 00:00:33.590]   today
[00:00:33.590 --> 00:00:33.690]  's
[00:00:33.690 --> 00:00:34.000]   show
[00:00:34.000 --> 00:00:34.150]  ,
[00:00:34.150 --> 00:00:34.460]   we
[00:00:34.460 --> 00:00:34.580]  're
[00:00:34.580 --> 00:00:35.080]   talking
[00:00:35.080 --> 00:00:35.260]   to
[00:00:35.260 --> 00:00:35.540]   Alex
[00:00:35.540 --> 00:00:35.760]   McC
[00:00:35.760 --> 00:00:35.940]  aw
[00:00:35.940 --> 00:00:36.060]  ,
[00:00:36.060 --> 00:00:36.210]   who
[00:00:36.210 --> 00:00:36.240]  's
[00:00:36.240 --> 00:00:36.310]   a
[00:00:36.310 --> 00:00:36.560]   published
[00:00:36.560 --> 00:00:36.570]   O
[00:00:36.570 --> 00:00:36.590]  '
[00:00:36.590 --> 00:00:36.640]  Re
[00:00:36.640 --> 00:00:36.870]  illy
[00:00:36.870 --> 00:00:37.000]   author
[00:00:37.000 --> 00:00:38.000]   on
[00:00:38.000 --> 00:00:38.450]   JavaScript
[00:00:38.450 --> 00:00:38.510]   and
[00:00:38.510 --> 00:00:38.750]   Coffee
[00:00:38.750 --> 00:00:39.000]  Script
[00:00:39.000 --> 00:00:39.000]  ,
[00:00:39.000 --> 00:00:39.580]   and
[00:00:39.580 --> 00:00:39.620]   also
[00:00:39.620 --> 00:00:39.740]   an
[00:00:39.740 --> 00:00:40.730]   entrepreneur
[00:00:40.730 --> 00:00:40.800]  .
[00:00:40.800 --> 00:00:41.240]   Hey
[00:00:41.240 --> 00:00:41.310]   Alex
