
[00:00:00.000 --> 00:00:00.210]  
[00:00:00.210 --> 00:00:06.820]   [
[00:00:06.820 --> 00:00:23.650]  Music
[00:00:23.650 --> 00:00:27.600]  ]
[00:00:27.600 --> 00:00:27.600]  
[00:00:27.600 --> 00:00:27.750]   You
[00:00:27.750 --> 00:00:27.900]   don
[00:00:27.900 --> 00:00:28.000]  't
[00:00:28.000 --> 00:00:28.200]   need
[00:00:28.200 --> 00:00:28.300]   to
[00:00:28.300 --> 00:00:28.500]   look
[00:00:28.500 --> 00:00:28.600]   at
[00:00:28.600 --> 00:00:28.700]   me
[00:00:28.700 --> 00:00:28.900]   when
[00:00:28.900 --> 00:00:29.050]   you
[00:00:29.050 --> 00:00:29.200]  're
[00:00:29.200 --> 00:00:29.600]   talking
[00:00:29.600 --> 00:00:29.760]   because
[00:00:29.760 --> 00:00:29.920]   that
[00:00:29.920 --> 00:00:30.140]   makes
[00:00:30.140 --> 00:00:30.240]   me
[00:00:30.240 --> 00:00:30.400]   nervous
[00:00:30.400 --> 00:00:30.600]   because
[00:00:30.600 --> 00:00:30.640]   I
[00:00:30.640 --> 00:00:30.800]   know
[00:00:30.800 --> 00:00:30.960]   that
[00:00:30.960 --> 00:00:31.040]   when
[00:00:31.040 --> 00:00:31.130]   you
[00:00:31.130 --> 00:00:31.220]  're
[00:00:31.220 --> 00:00:31.440]   looking
[00:00:31.440 --> 00:00:31.520]   at
[00:00:31.520 --> 00:00:31.680]   me
[00:00:31.680 --> 00:00:31.920]   You
[00:00:31.920 --> 00:00:32.150]  're
[00:00:32.150 --> 00:00:32.390]   not
[00:00:32.390 --> 00:00:32.940]   looking
[00:00:32.940 --> 00:00:33.100]   at
[00:00:33.100 --> 00:00:33.340]   the
[00:00:33.340 --> 00:00:33.680]   road
[00:00:33.680 --> 00:00:33.680]  .
[00:00:33.680 --> 00:00:33.680]   I
[00:00:33.680 --> 00:00:33.680]  've
[00:00:33.680 --> 00:00:33.960]   Been
[00:00:33.960 --> 00:00:34.450]   driving
[00:00:34.450 --> 00:00:34.660]   for
[00:00:34.660 --> 00:00:35.010]   years
[00:00:35.010 --> 00:00:35.220]  .
[00:00:35.220 --> 00:00:35.430]   You
[00:00:35.430 --> 00:00:35.640]  're
[00:00:35.640 --> 00:00:35.920]   good
[00:00:35.920 --> 00:00:36.320]   hands
[00:00:36.320 --> 00:00:36.400]  .
[00:00:36.400 --> 00:00:36.660]   Okay
