
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.480]   Welcome
[00:00:21.480 --> 00:00:21.610]   to
[00:00:21.610 --> 00:00:22.090]   episode
[00:00:22.090 --> 00:00:22.290]   4
[00:00:22.290 --> 00:00:22.420]   of
[00:00:22.420 --> 00:00:22.680]   Tech
[00:00:22.680 --> 00:00:22.750]   Z
[00:00:22.750 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.000]  .
[00:00:23.000 --> 00:00:23.060]   I
[00:00:23.060 --> 00:00:23.180]  'm
[00:00:23.180 --> 00:00:23.550]   hosted
[00:00:23.550 --> 00:00:23.670]   by
[00:00:23.670 --> 00:00:24.040]   myself
[00:00:24.040 --> 00:00:24.160]  ,
[00:00:24.160 --> 00:00:24.530]   Justin
[00:00:24.530 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.230]  ,
[00:00:25.230 --> 00:00:25.580]   and
[00:00:25.580 --> 00:00:26.160]   Jason
[00:00:26.160 --> 00:00:27.000]   Roberts
[00:00:27.000 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.200]   Say
[00:00:27.200 --> 00:00:27.350]   hi
[00:00:27.350 --> 00:00:27.460]  ,
[00:00:27.460 --> 00:00:27.740]   Jason
[00:00:27.740 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.250]   Hey
[00:00:28.250 --> 00:00:28.540]  ,
[00:00:28.540 --> 00:00:28.740]   guys
[00:00:28.740 --> 00:00:29.000]  .
[00:00:29.000 --> 00:00:29.000]  
[00:00:29.000 --> 00:00:29.640]   And
[00:00:29.640 --> 00:00:30.080]   today
[00:00:30.080 --> 00:00:30.430]   our
[00:00:30.430 --> 00:00:31.080]   guest
[00:00:31.080 --> 00:00:31.450]   is
[00:00:31.450 --> 00:00:31.480]   P
[00:00:31.480 --> 00:00:31.860]  els
[00:00:31.860 --> 00:00:32.000]  i
[00:00:32.000 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.120]   P
[00:00:32.120 --> 00:00:32.490]  els
[00:00:32.490 --> 00:00:32.610]  i
[00:00:32.610 --> 00:00:33.000]  !
[00:00:33.000 --> 00:00:33.500]   Today
[00:00:33.500 --> 00:00:33.660]   our
[00:00:33.660 --> 00:00:34.070]   guest
[00:00:34.070 --> 00:00:34.230]   is
[00:00:34.230 --> 00:00:35.000]  ...
[00:00:35.000 --> 00:00:35.290]   Sorry
[00:00:35.290 --> 00:00:35.400]  ,
[00:00:35.400 --> 00:00:35.450]   I
[00:00:35.450 --> 00:00:35.560]  'm
[00:00:35.560 --> 00:00:35.850]   sorry
[00:00:35.850 --> 00:00:36.130]   about
[00:00:36.130 --> 00:00:36.370]   that
[00:00:36.370 --> 00:00:36.480]  ,
[00:00:36.480 --> 00:00:36.530]   P
[00:00:36.530 --> 00:00:36.750]  eld
[00:00:36.750 --> 00:00:36.750]  i
[00:00:36.750 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.420]   Today
[00:00:37.420 --> 00:00:37.670]   our
[00:00:37.670 --> 00:00:38.090]   guest
[00:00:38.090 --> 00:00:38.260]   is
[00:00:38.260 --> 00:00:38.340]   P
[00:00:38.340 --> 00:00:38.540]  eld
[00:00:38.540 --> 00:00:38.840]  i
[00:00:38.840 --> 00:00:39.020]   from
[00:00:39.020 --> 00:00:39.090]   B
[00:00:39.090 --> 00:00:39.340]  als
[00:00:39.340 --> 00:00:39.600]  ami
[00:00:39.600 --> 00:00:39.670]  q
[00:00:39.670 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.120]   As
[00:00:40.120 --> 00:00:40.510]   you
[00:00:40.510 --> 00:00:40.510]   can
[00:00:40.510 --> 00:00:40.830]   see
[00:00:40.830 --> 00:00:40.900]  ,
[00:00:40.900 --> 00:00:40.960]   we
[00:00:40.960 --> 00:00:41.190]   run
[00:00:41.190 --> 00:00:41.210]   a
[00:00:41.210 --> 00:00:41.470]   real
[00:00:41.470 --> 00:00:42.280]   professional
[00:00:42.280 --> 00:00:42.510]   show
[00:00:42.510 --> 00:00:42.770]   here
[00:00:42.770 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.160]   Yeah
[00:00:43.160 --> 00:00:43.230]  ,
[00:00:43.230 --> 00:00:43.390]   very
[00:00:43.390 --> 00:00:43.850]   professional
[00:00:43.850 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.320]   Hi
[00:00:44.320 --> 00:00:44.390]  ,
[00:00:44.390 --> 00:00:44.400]   P
[00:00:44.400 --> 00:00:44.640]  eld
[00:00:44.640 --> 00:00:44.720]  i
[00:00:44.720 --> 00:00:45.000]  .
[00:00:45.000 --> 00:00:45.140]   How
[00:00:45.140 --> 00:00:45.300]   are
[00:00:45.300 --> 00:00:45.420]   you
[00:00:45.420 --> 00:00:45.610]   getting
[00:00:45.610 --> 00:00:45.840]   on
[00:00:45.840 --> 00:00:46.000]  ?
[00:00:46.000 --> 00:00:46.570]   Good
[00:00:46.570 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.060]   Hi
[00:00:47.060 --> 00:00:47.120]  ,
[00:00:47.120 --> 00:00:47.240]   guys
[00:00:47.240 --> 00:00:47.330]  .
[00:00:47.330 --> 00:00:47.590]   Thanks
[00:00:47.590 --> 00:00:47.600]   for
[00:00:47.600 --> 00:00:47.820]   having
[00:00:47.820 --> 00:00:47.840]   me
[00:00:47.840 --> 00:00:47.900]   on
[00:00:47.900 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.280]   Oh
[00:00:48.280 --> 00:00:48.710]  ,
[00:00:48.710 --> 00:00:48.840]   no
[00:00:48.840 --> 00:00:49.250]   pro
[00:00:49.250 --> 00:00:49.870]  bs
[00:00:49.870 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.080]   If
[00:00:50.080 --> 00:00:50.200]   you
[00:00:50.200 --> 00:00:50.360]   want
[00:00:50.360 --> 00:00:50.600]   to
[00:00:50.600 --> 00:00:50.770]   comment
[00:00:50.770 --> 00:00:50.850]   on
[00:00:50.850 --> 00:00:51.200]   anything
[00:00:51.200 --> 00:00:51.280]   we
[00:00:51.280 --> 00:00:51.410]  're
[00:00:51.410 --> 00:00:51.720]   talking
[00:00:51.720 --> 00:00:52.000]   about
[00:00:52.000 --> 00:00:52.000]  ,
[00:00:52.000 --> 00:00:52.300]   go
[00:00:52.300 --> 00:00:52.600]   to
[00:00:52.600 --> 00:00:53.200]   trim
[00:00:53.200 --> 00:00:53.390]  /
[00:00:53.390 --> 00:00:53.930]  tech
[00:00:53.930 --> 00:00:54.520]  zing
[00:00:54.520 --> 00:00:55.000]  4
[00:00:55.000 --> 00:00:55.000]  .
[00:00:55.000 --> 00:00:55.500]   That
[00:00:55.500 --> 00:00:55.750]  's
[00:00:55.750 --> 00:00:55.950]   tr
[00:00:55.950 --> 00:00:56.300]  .
[00:00:56.300 --> 00:00:56.530]  im
[00:00:56.530 --> 00:00:56.650]  /
[00:00:56.650 --> 00:00:57.110]  tech
[00:00:57.110 --> 00:00:57.580]  zing
[00:00:57.580 --> 00:00:58.000]  4
[00:00:58.000 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.240]  
[00:00:58.240 --> 00:00:58.290]   And
[00:00:58.290 --> 00:00:58.570]   that
[00:00:58.570 --> 00:00:58.880]   will
[00:00:58.880 --> 00:00:59.120]   get
[00:00:59.120 --> 00:00:59.430]   you
[00:00:59.430 --> 00:01:00.000]   directly
[00:01:00.000 --> 00:01:00.260]   into
[00:01:00.260 --> 00:01:00.460]   this
[00:01:00.460 --> 00:01:00.870]   episode
[00:01:00.870 --> 00:01:01.000]  's
