
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.470]  Q
[00:00:04.470 --> 00:00:04.990]  ual
[00:00:04.990 --> 00:00:05.000]  ity
[00:00:05.000 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:05.850]   Welcome
[00:00:05.850 --> 00:00:06.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   19
[00:00:29.230 --> 00:00:29.400]  1
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.050]  h
[00:00:30.050 --> 00:00:30.160]  ,
[00:00:30.160 --> 00:00:30.510]   hosted
[00:00:30.510 --> 00:00:30.620]   by
[00:00:30.620 --> 00:00:30.970]   myself
[00:00:30.970 --> 00:00:31.080]  ,
[00:00:31.080 --> 00:00:31.430]   Justin
[00:00:31.430 --> 00:00:31.840]   Vincent
[00:00:31.840 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.190]   and
[00:00:32.190 --> 00:00:32.520]   Jason
[00:00:32.520 --> 00:00:33.000]   Roberts
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.310]   Hello
[00:00:33.310 --> 00:00:33.320]  ,
[00:00:33.320 --> 00:00:33.410]   Mr
[00:00:33.410 --> 00:00:33.540]  .
[00:00:33.540 --> 00:00:33.850]   Roberts
[00:00:33.850 --> 00:00:33.980]  ,
[00:00:33.980 --> 00:00:34.080]   how
[00:00:34.080 --> 00:00:34.210]   are
[00:00:34.210 --> 00:00:34.360]   you
[00:00:34.360 --> 00:00:34.570]   doing
[00:00:34.570 --> 00:00:34.800]   today
[00:00:34.800 --> 00:00:35.000]  ?
[00:00:35.000 --> 00:00:35.550]   Doing
[00:00:35.550 --> 00:00:35.740]   well
[00:00:35.740 --> 00:00:36.000]  .
[00:00:36.000 --> 00:00:36.150]   So
[00:00:36.150 --> 00:00:36.300]   you
[00:00:36.300 --> 00:00:36.540]   were
[00:00:36.540 --> 00:00:37.020]   watching
[00:00:37.020 --> 00:00:37.440]   Captain
[00:00:37.440 --> 00:00:37.860]   America
[00:00:37.860 --> 00:00:38.000]  ,
[00:00:38.000 --> 00:00:38.220]   is
[00:00:38.220 --> 00:00:38.710]   that
[00:00:38.710 --> 00:00:39.000]   why
[00:00:39.000 --> 00:00:39.160]   you
[00:00:39.160 --> 00:00:39.390]   had
[00:00:39.390 --> 00:00:39.430]   to
[00:00:39.430 --> 00:00:39.590]   put
[00:00:39.590 --> 00:00:39.800]   the
[00:00:39.800 --> 00:00:40.000]   show
[00:00:40.000 --> 00:00:40.190]   off
[00:00:40.190 --> 00:00:40.300]   for
