
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.030]   show
[00:00:01.030 --> 00:00:01.270]   is
[00:00:01.270 --> 00:00:02.680]   distributed
[00:00:02.680 --> 00:00:02.930]   by
[00:00:02.930 --> 00:00:03.360]   Sun
[00:00:03.360 --> 00:00:03.430]  c
[00:00:03.430 --> 00:00:03.710]  ru
[00:00:03.710 --> 00:00:04.000]  bs
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.750]   Welcome
[00:00:26.750 --> 00:00:26.960]   to
[00:00:26.960 --> 00:00:27.710]   episode
[00:00:27.710 --> 00:00:28.680]   240
[00:00:28.680 --> 00:00:28.890]   of
[00:00:28.890 --> 00:00:29.320]   Tech
[00:00:29.320 --> 00:00:29.420]  S
[00:00:29.420 --> 00:00:29.740]  ing
[00:00:29.740 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.180]   hosted
[00:00:30.180 --> 00:00:30.230]   by
[00:00:30.230 --> 00:00:30.420]   myself
[00:00:30.420 --> 00:00:30.480]  ,
[00:00:30.480 --> 00:00:30.750]   Justin
[00:00:30.750 --> 00:00:30.870]   Vincent
[00:00:30.870 --> 00:00:30.930]  ,
[00:00:30.930 --> 00:00:31.030]   and
[00:00:31.030 --> 00:00:31.200]   Jason
[00:00:31.200 --> 00:00:31.940]   Roberts
[00:00:31.940 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.060]   A
[00:00:32.060 --> 00:00:32.380]   show
[00:00:32.380 --> 00:00:32.650]   where
[00:00:32.650 --> 00:00:32.710]   I
[00:00:32.710 --> 00:00:32.840]  'm
[00:00:32.840 --> 00:00:33.500]   pretending
[00:00:33.500 --> 00:00:33.630]   to
[00:00:33.630 --> 00:00:33.760]   be
[00:00:33.760 --> 00:00:34.090]   happy
[00:00:34.090 --> 00:00:34.310]   and
[00:00:34.310 --> 00:00:34.550]   full
[00:00:34.550 --> 00:00:34.680]   of
[00:00:34.680 --> 00:00:35.000]   life
[00:00:35.000 --> 00:00:35.070]  ,
[00:00:35.070 --> 00:00:35.210]   even
[00:00:35.210 --> 00:00:35.420]   though
[00:00:35.420 --> 00:00:35.450]   I
[00:00:35.450 --> 00:00:35.730]   probably
[00:00:35.730 --> 00:00:35.870]   only
[00:00:35.870 --> 00:00:35.990]   got
[00:00:35.990 --> 00:00:36.160]   about
[00:00:36.160 --> 00:00:36.260]   2
[00:00:36.260 --> 00:00:36.420]   hours
[00:00:36.420 --> 00:00:36.580]   sleep
[00:00:36.580 --> 00:00:36.710]   last
[00:00:36.710 --> 00:00:36.860]   night
[00:00:36.860 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.110]   So
[00:00:37.110 --> 00:00:37.290]   why
[00:00:37.290 --> 00:00:37.490]  'd
[00:00:37.490 --> 00:00:37.840]   you
[00:00:37.840 --> 00:00:37.980]   only
[00:00:37.980 --> 00:00:38.190]   get
[00:00:38.190 --> 00:00:38.400]   2
[00:00:38.400 --> 00:00:38.750]   hours
[00:00:38.750 --> 00:00:39.000]  ?
[00:00:39.000 --> 00:00:39.470]   Because
[00:00:39.470 --> 00:00:39.530]   I
[00:00:39.530 --> 00:00:39.930]   drank
[00:00:39.930 --> 00:00:40.010]   a
[00:00:40.010 --> 00:00:40.180]   cup
[00:00:40.180 --> 00:00:40.260]   of
[00:00:40.260 --> 00:00:40.690]   coffee
[00:00:40.690 --> 00:00:41.060]   before
[00:00:41.060 --> 00:00:41.440]   going
[00:00:41.440 --> 00:00:41.520]   to
[00:00:41.520 --> 00:00:41.720]   bed
[00:00:41.720 --> 00:00:42.000]  .
[00:00:42.000 --> 00:00:42.420]   How
[00:00:42.420 --> 00:00:42.530]   late
[00:00:42.530 --> 00:00:42.750]   was
[00:00:42.750 --> 00:00:43.180]   this
[00:00:43.180 --> 00:00:43.290]   cup
[00:00:43.290 --> 00:00:43.440]   of
[00:00:43.440 --> 00:00:43.900]   coffee
[00:00:43.900 --> 00:00:44.130]   you
[00:00:44.130 --> 00:00:44.730]   consumed
[00:00:44.730 --> 00:00:45.000]  ?
[00:00:45.000 --> 00:00:45.790]   Probably
[00:00:45.790 --> 00:00:47.000]   around
[00:00:47.000 --> 00:00:47.000]   11
[00:00:47.000 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.080]   Is
[00:00:47.080 --> 00:00:47.160]   this
[00:00:47.160 --> 00:00:47.240]   not
[00:00:47.240 --> 00:00:47.500]   something
[00:00:47.500 --> 00:00:47.580]   you
[00:00:47.580 --> 00:00:47.810]   normally
[00:00:47.810 --> 00:00:47.860]   do
[00:00:47.860 --> 00:00:48.000]  ?
[00:00:48.000 --> 00:00:48.410]   No
[00:00:48.410 --> 00:00:49.070]  .
[00:00:49.070 --> 00:00:49.180]   Doesn
[00:00:49.180 --> 00:00:49.250]  't
[00:00:49.250 --> 00:00:49.410]   make
[00:00:49.410 --> 00:00:49.570]   sense
[00:00:49.570 --> 00:00:49.670]  ,
[00:00:49.670 --> 00:00:49.780]   does
[00:00:49.780 --> 00:00:49.850]   it
[00:00:49.850 --> 00:00:50.000]  ?
[00:00:50.000 --> 00:00:50.090]   Now
[00:00:50.090 --> 00:00:50.210]   what
[00:00:50.210 --> 00:00:50.330]   made
[00:00:50.330 --> 00:00:50.420]   you
[00:00:50.420 --> 00:00:50.610]   decide
[00:00:50.610 --> 00:00:50.690]   to
[00:00:50.690 --> 00:00:50.730]   do
[00:00:50.730 --> 00:00:50.850]   that
[00:00:50.850 --> 00:00:51.000]  ?
[00:00:51.000 --> 00:00:51.000]  
[00:00:51.000 --> 00:00:51.060]   I
[00:00:51.060 --> 00:00:51.330]   don
[00:00:51.330 --> 00:00:51.360]  't
[00:00:51.360 --> 00:00:51.600]   know
[00:00:51.600 --> 00:00:51.780]  .
[00:00:51.780 --> 00:00:51.840]   I
[00:00:51.840 --> 00:00:52.020]   was
[00:00:52.020 --> 00:00:52.260]   just
[00:00:52.260 --> 00:00:52.380]   in
[00:00:52.380 --> 00:00:52.560]   the
[00:00:52.560 --> 00:00:52.800]   mood
[00:00:52.800 --> 00:00:52.980]   for
[00:00:52.980 --> 00:00:53.220]   some
[00:00:53.220 --> 00:00:53.580]   reason
[00:00:53.580 --> 00:00:53.700]  ,
[00:00:53.700 --> 00:00:53.880]   but
[00:00:53.880 --> 00:00:54.120]   then
[00:00:54.120 --> 00:00:54.240]   at
[00:00:54.240 --> 00:00:54.540]   about
[00:00:54.540 --> 00:00:54.720]   5
[00:00:54.720 --> 00:00:54.840]   in
[00:00:54.840 --> 00:00:55.020]   the
[00:00:55.020 --> 00:00:55.510]   morning
[00:00:55.510 --> 00:00:55.530]   I
[00:00:55.530 --> 00:00:55.630]  'm
[00:00:55.630 --> 00:00:56.000]   like
[00:00:56.000 --> 00:00:56.090]  ,
[00:00:56.090 --> 00:00:56.130]   "
[00:00:56.130 --> 00:00:56.260]  God
[00:00:56.260 --> 00:00:56.350]  ,
[00:00:56.350 --> 00:00:56.390]   I
[00:00:56.390 --> 00:00:56.610]   wish
[00:00:56.610 --> 00:00:56.620]   I
[00:00:56.620 --> 00:00:56.790]   didn
[00:00:56.790 --> 00:00:56.900]  't
[00:00:56.900 --> 00:00:57.090]   have
[00:00:57.090 --> 00:00:57.370]   that
[00:00:57.370 --> 00:00:57.370]   cup
[00:00:57.370 --> 00:00:57.460]   of
[00:00:57.460 --> 00:00:57.730]   coffee
[00:00:57.730 --> 00:00:58.000]  ."
[00:00:58.000 --> 00:00:58.240]   I
[00:00:58.240 --> 00:00:58.510]   learned
[00:00:58.510 --> 00:00:58.780]   that
[00:00:58.780 --> 00:00:59.140]   lesson
[00:00:59.140 --> 00:00:59.200]   a
[00:00:59.200 --> 00:00:59.550]   while
[00:00:59.550 --> 00:00:59.770]   back
[00:00:59.770 --> 00:01:00.000]  .
[00:01:00.000 --> 00:01:00.060]   I
[00:01:00.060 --> 00:01:00.260]   try
[00:01:00.260 --> 00:01:00.460]   not
[00:01:00.460 --> 00:01:00.640]   to
[00:01:00.640 --> 00:01:00.720]   do
[00:01:00.720 --> 00:01:00.990]   that
[00:01:00.990 --> 00:01:01.260]   kind
[00:01:01.260 --> 00:01:01.390]   of
[00:01:01.390 --> 00:01:01.780]   stuff
[00:01:01.780 --> 00:01:02.000]  .
[00:01:02.000 --> 00:01:02.260]   That
[00:01:02.260 --> 00:01:02.390]  's
[00:01:02.390 --> 00:01:02.590]   too
[00:01:02.590 --> 00:01:02.790]   bad
[00:01:02.790 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.300]   How
[00:01:03.300 --> 00:01:03.760]   are
[00:01:03.760 --> 00:01:03.930]   you
[00:01:03.930 --> 00:01:04.960]   feeling
[00:01:04.960 --> 00:01:05.000]  ?
[00:01:05.000 --> 00:01:05.780]   Feeling
[00:01:05.780 --> 00:01:05.820]   good
[00:01:05.820 --> 00:01:06.000]  .
[00:01:06.000 --> 00:01:06.130]   You
[00:01:06.130 --> 00:01:06.260]  're
[00:01:06.260 --> 00:01:06.570]   looking
[00:01:06.570 --> 00:01:06.840]   shaved
[00:01:06.840 --> 00:01:07.000]  .
[00:01:07.000 --> 00:01:07.660]   Yeah
[00:01:07.660 --> 00:01:08.020]  ?
[00:01:08.020 --> 00:01:08.220]   Well
[00:01:08.220 --> 00:01:08.330]  ,
[00:01:08.330 --> 00:01:08.510]   you
[00:01:08.510 --> 00:01:08.710]   know
[00:01:08.710 --> 00:01:08.830]  ,
[00:01:08.830 --> 00:01:08.880]   I
[00:01:08.880 --> 00:01:09.020]   do
[00:01:09.020 --> 00:01:09.100]   my
[00:01:09.100 --> 00:01:09.490]   monthly
[00:01:09.490 --> 00:01:09.770]   shave
[00:01:09.770 --> 00:01:10.080]  .
[00:01:10.080 --> 00:01:10.080]   I
[00:01:10.080 --> 00:01:10.320]   let
[00:01:10.320 --> 00:01:10.740]   it
[00:01:10.740 --> 00:01:10.800]   grow
[00:01:10.800 --> 00:01:11.120]   from
[00:01:11.120 --> 00:01:11.810]   usually
[00:01:11.810 --> 00:01:11.920]   3
[00:01:11.920 --> 00:01:12.100]   to
[00:01:12.100 --> 00:01:12.410]   5
[00:01:12.410 --> 00:01:12.720]   weeks
[00:01:12.720 --> 00:01:13.000]  .
[00:01:13.000 --> 00:01:14.000]   Right
[00:01:14.000 --> 00:01:14.000]  .
[00:01:14.000 --> 00:01:14.330]   Rot
[00:01:14.330 --> 00:01:14.850]  ate
[00:01:14.850 --> 00:01:14.880]  ,
[00:01:14.880 --> 00:01:15.220]   you
[00:01:15.220 --> 00:01:15.770]   know
[00:01:15.770 --> 00:01:16.000]  .
[00:01:16.000 --> 00:01:16.160]   So
[00:01:16.160 --> 00:01:16.320]  ,
[00:01:16.320 --> 00:01:16.640]   yeah
[00:01:16.640 --> 00:01:16.800]  ,
[00:01:16.800 --> 00:01:17.180]   you
[00:01:17.180 --> 00:01:17.360]   just
[00:01:17.360 --> 00:01:17.860]   caught
[00:01:17.860 --> 00:01:18.000]   me
[00:01:18.000 --> 00:01:18.160]   at
[00:01:18.160 --> 00:01:18.240]   a
[00:01:18.240 --> 00:01:18.640]   clean
[00:01:18.640 --> 00:01:18.710]  -
[00:01:18.710 --> 00:01:18.880]  sh
[00:01:18.880 --> 00:01:19.040]  av
[00:01:19.040 --> 00:01:19.190]  en
[00:01:19.190 --> 00:01:19.650]   moment
[00:01:19.650 --> 00:01:20.000]  .
[00:01:20.000 --> 00:01:20.000]  
[00:01:20.000 --> 00:01:20.480]   So
[00:01:20.480 --> 00:01:20.540]  ,
[00:01:20.540 --> 00:01:21.080]   what
[00:01:21.080 --> 00:01:21.250]  's
[00:01:21.250 --> 00:01:21.990]   the
[00:01:21.990 --> 00:01:22.560]   latest
[00:01:22.560 --> 00:01:23.000]  ?
[00:01:23.000 --> 00:01:23.140]   Let
[00:01:23.140 --> 00:01:23.230]  's
[00:01:23.230 --> 00:01:23.420]   hear
[00:01:23.420 --> 00:01:23.560]   the
[00:01:23.560 --> 00:01:24.000]  ...
[00:01:24.000 --> 00:01:24.630]   Well
[00:01:24.630 --> 00:01:24.940]  ,
[00:01:24.940 --> 00:01:25.090]   "
[00:01:25.090 --> 00:01:25.950]  Hey
[00:01:25.950 --> 00:01:26.500]   Justin
[00:01:26.500 --> 00:01:27.050]  ,"
[00:01:27.050 --> 00:01:27.140]   I
[00:01:27.140 --> 00:01:27.160]  'm
[00:01:27.160 --> 00:01:27.570]   reading
[00:01:27.570 --> 00:01:27.680]   an
[00:01:27.680 --> 00:01:27.970]   email
[00:01:27.970 --> 00:01:28.200]   from
[00:01:28.200 --> 00:01:28.430]   Ryan
[00:01:28.430 --> 00:01:28.540]   So
[00:01:28.540 --> 00:01:28.710]  ren
[00:01:28.710 --> 00:01:28.900]  son
[00:01:28.900 --> 00:01:28.990]  ,
[00:01:28.990 --> 00:01:29.160]   who
[00:01:29.160 --> 00:01:29.270]  's
[00:01:29.270 --> 00:01:29.380]   my
[00:01:29.380 --> 00:01:29.730]   broker
[00:01:29.730 --> 00:01:30.000]  .
[00:01:30.000 --> 00:01:30.860]   Okay
[00:01:30.860 --> 00:01:31.000]  .
[00:01:31.000 --> 00:01:31.440]   Plug
[00:01:31.440 --> 00:01:31.770]  .
