
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.470]  Q
[00:00:04.470 --> 00:00:04.990]  ual
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:05.850]   Welcome
[00:00:05.850 --> 00:00:06.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.400]   190
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ink
[00:00:30.000 --> 00:00:30.080]  ,
[00:00:30.080 --> 00:00:30.340]   hosted
[00:00:30.340 --> 00:00:30.420]   by
[00:00:30.420 --> 00:00:30.680]   myself
[00:00:30.680 --> 00:00:30.800]  ,
[00:00:30.800 --> 00:00:31.280]   Justin
[00:00:31.280 --> 00:00:31.840]   Vincent
[00:00:31.840 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.210]   and
[00:00:32.210 --> 00:00:32.560]   Jason
[00:00:32.560 --> 00:00:33.050]   Roberts
[00:00:33.050 --> 00:00:33.280]  .
[00:00:33.280 --> 00:00:33.390]   On
[00:00:33.390 --> 00:00:33.610]   this
[00:00:33.610 --> 00:00:33.830]   show
[00:00:33.830 --> 00:00:33.940]  ,
[00:00:33.940 --> 00:00:33.990]   I
[00:00:33.990 --> 00:00:34.110]  'm
[00:00:34.110 --> 00:00:34.480]   talking
[00:00:34.480 --> 00:00:34.590]   to
[00:00:34.590 --> 00:00:34.850]   Harry
[00:00:34.850 --> 00:00:35.080]   Holl
[00:00:35.080 --> 00:00:35.430]  ander
[00:00:35.430 --> 00:00:35.510]   and
[00:00:35.510 --> 00:00:35.670]   Ted
[00:00:35.670 --> 00:00:36.160]   Pierce
[00:00:36.160 --> 00:00:36.170]  ,
[00:00:36.170 --> 00:00:36.260]   who
[00:00:36.260 --> 00:00:36.370]  've
[00:00:36.370 --> 00:00:36.490]   boot
[00:00:36.490 --> 00:00:36.620]  stra
[00:00:36.620 --> 00:00:36.760]  pped
[00:00:36.760 --> 00:00:36.940]   Mor
[00:00:36.940 --> 00:00:37.060]  ro
[00:00:37.060 --> 00:00:37.320]  ware
[00:00:37.320 --> 00:00:37.790]  .
[00:00:37.790 --> 00:00:38.360]  com
[00:00:38.360 --> 00:00:38.400]  ,
[00:00:38.400 --> 00:00:38.940]   counter
[00:00:38.940 --> 00:00:39.120]  top
[00:00:39.120 --> 00:00:40.420]   fabrication
[00:00:40.420 --> 00:00:40.530]   software
[00:00:40.530 --> 00:00:40.670]  ,
[00:00:40.670 --> 00:00:40.810]   to
[00:00:40.810 --> 00:00:40.870]   a
[00:00:40.870 --> 00:00:41.360]   yearly
[00:00:41.360 --> 00:00:41.830]   revenue
[00:00:41.830 --> 00:00:41.970]   of
