
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.480]   Welcome
[00:00:21.480 --> 00:00:21.610]   to
[00:00:21.610 --> 00:00:22.090]   episode
[00:00:22.090 --> 00:00:22.290]   5
[00:00:22.290 --> 00:00:22.420]   of
[00:00:22.420 --> 00:00:22.690]   Tech
[00:00:22.690 --> 00:00:22.750]   Z
[00:00:22.750 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.120]  ,
[00:00:23.120 --> 00:00:23.500]   hosted
[00:00:23.500 --> 00:00:23.620]   by
[00:00:23.620 --> 00:00:24.000]   myself
[00:00:24.000 --> 00:00:24.080]  ,
[00:00:24.080 --> 00:00:24.360]   Justin
[00:00:24.360 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.110]  ,
[00:00:25.110 --> 00:00:25.290]   and
[00:00:25.290 --> 00:00:25.600]   Jason
[00:00:25.600 --> 00:00:26.000]   Roberts
[00:00:26.000 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.540]   Hey
[00:00:26.540 --> 00:00:27.000]   guys
[00:00:27.000 --> 00:00:27.000]  !
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.110]   If
[00:00:27.110 --> 00:00:27.340]   you
[00:00:27.340 --> 00:00:27.510]   want
[00:00:27.510 --> 00:00:27.620]   to
[00:00:27.620 --> 00:00:28.030]   comment
[00:00:28.030 --> 00:00:28.150]   on
[00:00:28.150 --> 00:00:28.630]   anything
[00:00:28.630 --> 00:00:28.720]   we
[00:00:28.720 --> 00:00:28.890]  're
[00:00:28.890 --> 00:00:29.300]   talking
[00:00:29.300 --> 00:00:29.590]   about
[00:00:29.590 --> 00:00:29.700]  ,
[00:00:29.700 --> 00:00:29.810]   go
[00:00:29.810 --> 00:00:29.920]   to
[00:00:29.920 --> 00:00:30.150]   trim
[00:00:30.150 --> 00:00:30.220]  /
[00:00:30.220 --> 00:00:30.470]  tech
[00:00:30.470 --> 00:00:30.660]  zing
[00:00:30.660 --> 00:00:31.000]  5
[00:00:31.000 --> 00:00:31.240]  ,
[00:00:31.240 --> 00:00:31.750]   that
[00:00:31.750 --> 00:00:32.000]  's
[00:00:32.000 --> 00:00:32.360]   tr
[00:00:32.360 --> 00:00:32.520]  .
[00:00:32.520 --> 00:00:32.730]  im
[00:00:32.730 --> 00:00:32.830]  /
[00:00:32.830 --> 00:00:33.250]  tech
[00:00:33.250 --> 00:00:33.670]  zing
[00:00:33.670 --> 00:00:34.000]  5
[00:00:34.000 --> 00:00:34.000]  ,
[00:00:34.000 --> 00:00:34.310]   where
[00:00:34.310 --> 00:00:34.810]   you
[00:00:34.810 --> 00:00:34.840]  'll
[00:00:34.840 --> 00:00:35.070]   get
[00:00:35.070 --> 00:00:35.680]   directly
[00:00:35.680 --> 00:00:35.980]   into
[00:00:35.980 --> 00:00:36.280]   this
[00:00:36.280 --> 00:00:36.580]   show
[00:00:36.580 --> 00:00:36.730]  's
[00:00:36.730 --> 00:00:37.110]   notes
[00:00:37.110 --> 00:00:37.340]   and
[00:00:37.340 --> 00:00:37.640]   also
[00:00:37.640 --> 00:00:38.400]   discussion
[00:00:38.400 --> 00:00:38.700]   area
[00:00:38.700 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.120]   So
[00:00:39.120 --> 00:00:39.490]   today
[00:00:39.490 --> 00:00:39.540]   we
[00:00:39.540 --> 00:00:39.720]  're
[00:00:39.720 --> 00:00:39.960]   here
[00:00:39.960 --> 00:00:40.200]   with
[00:00:40.200 --> 00:00:40.440]   Joel
[00:00:40.440 --> 00:00:40.620]   Ray
[00:00:40.620 --> 00:00:40.860]  mont
[00:00:40.860 --> 00:00:41.000]  ,
[00:00:41.000 --> 00:00:41.180]   he
[00:00:41.180 --> 00:00:41.360]  's
[00:00:41.360 --> 00:00:42.010]   located
[00:00:42.010 --> 00:00:42.750]   actually
[00:00:42.750 --> 00:00:43.030]   off
[00:00:43.030 --> 00:00:43.300]   of
[00:00:43.300 --> 00:00:43.370]   T
[00:00:43.370 --> 00:00:43.670]  ener
[00:00:43.670 --> 00:00:44.000]  ife
[00:00:44.000 --> 00:00:44.000]  ,
[00:00:44.000 --> 00:00:44.180]   he
[00:00:44.180 --> 00:00:44.220]  's
[00:00:44.220 --> 00:00:44.330]   an
[00:00:44.330 --> 00:00:44.960]   independent
[00:00:44.960 --> 00:00:45.420]   software
[00:00:45.420 --> 00:00:45.940]   developer
[00:00:45.940 --> 00:00:46.110]   who
[00:00:46.110 --> 00:00:46.230]  's
[00:00:46.230 --> 00:00:46.490]   done
[00:00:46.490 --> 00:00:46.700]   some
[00:00:46.700 --> 00:00:47.020]   really
[00:00:47.020 --> 00:00:47.650]   interesting
[00:00:47.650 --> 00:00:48.000]   stuff
[00:00:48.000 --> 00:00:48.440]   with
[00:00:48.440 --> 00:00:48.660]   Er
[00:00:48.660 --> 00:00:49.100]  lang
[00:00:49.100 --> 00:00:49.430]   and
[00:00:49.430 --> 00:00:49.880]   For
[00:00:49.880 --> 00:00:50.000]  th
[00:00:50.000 --> 00:00:50.000]  ,
[00:00:50.000 --> 00:00:50.260]   and
[00:00:50.260 --> 00:00:50.400]   I
[00:00:50.400 --> 00:00:50.650]   think
[00:00:50.650 --> 00:00:50.730]   we
[00:00:50.730 --> 00:00:50.860]  'd
[00:00:50.860 --> 00:00:51.130]   just
[00:00:51.130 --> 00:00:51.400]   like
[00:00:51.400 --> 00:00:51.530]   to
[00:00:51.530 --> 00:00:51.730]   ask
[00:00:51.730 --> 00:00:51.950]   him
[00:00:51.950 --> 00:00:51.990]   a
[00:00:51.990 --> 00:00:52.190]   lot
[00:00:52.190 --> 00:00:52.320]   of
[00:00:52.320 --> 00:00:53.020]   questions
[00:00:53.020 --> 00:00:53.220]   about
[00:00:53.220 --> 00:00:53.420]   some
[00:00:53.420 --> 00:00:53.490]   of
[00:00:53.490 --> 00:00:53.620]   the
[00:00:53.620 --> 00:00:54.000]   projects
[00:00:54.000 --> 00:00:54.160]   he
[00:00:54.160 --> 00:00:54.320]  's
[00:00:54.320 --> 00:00:54.810]   worked
[00:00:54.810 --> 00:00:55.000]   on
[00:00:55.000 --> 00:00:55.000]  
[00:00:55.000 --> 00:00:55.120]   and
[00:00:55.120 --> 00:00:55.290]   some
[00:00:55.290 --> 00:00:55.370]   of
[00:00:55.370 --> 00:00:55.490]   the
[00:00:55.490 --> 00:00:56.000]   technologies
[00:00:56.000 --> 00:00:56.080]   he
[00:00:56.080 --> 00:00:56.150]  's
[00:00:56.150 --> 00:00:56.590]   experiment
[00:00:56.590 --> 00:00:56.660]  ed
[00:00:56.660 --> 00:00:56.830]   with
[00:00:56.830 --> 00:00:57.000]  .
[00:00:57.000 --> 00:00:57.050]   I
[00:00:57.050 --> 00:00:57.220]   was
[00:00:57.220 --> 00:00:57.410]   just
[00:00:57.410 --> 00:00:57.870]   wondering
[00:00:57.870 --> 00:00:57.980]   if
[00:00:57.980 --> 00:00:58.130]   you
[00:00:58.130 --> 00:00:58.390]   could
[00:00:58.390 --> 00:00:58.600]   just
[00:00:58.600 --> 00:00:58.810]   sort
[00:00:58.810 --> 00:00:58.910]   of
[00:00:58.910 --> 00:00:59.060]   say
[00:00:59.060 --> 00:00:59.170]  ,
[00:00:59.170 --> 00:00:59.370]   what
[00:00:59.370 --> 00:00:59.470]   is
[00:00:59.470 --> 00:00:59.570]   Er
[00:00:59.570 --> 00:00:59.780]  lang
[00:00:59.780 --> 00:01:00.000]  ?
[00:01:00.000 --> 00:01:00.170]   It
[00:01:00.170 --> 00:01:00.340]   comes
[00:01:00.340 --> 00:01:00.360]   from
