
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.240]   [
[00:00:00.240 --> 00:00:01.460]  MUSIC
[00:00:01.460 --> 00:00:03.180]   PLAYING
[00:00:03.180 --> 00:00:03.440]  ]
[00:00:03.440 --> 00:00:07.900]   Welcome
[00:00:07.900 --> 00:00:09.170]   to
[00:00:09.170 --> 00:00:13.630]   episode
[00:00:13.630 --> 00:00:17.450]   11
[00:00:17.450 --> 00:00:18.720]   of
[00:00:18.720 --> 00:00:21.270]   Tech
[00:00:21.270 --> 00:00:21.900]  S
[00:00:21.900 --> 00:00:23.840]  ing
[00:00:23.840 --> 00:00:23.840]  ,
[00:00:23.840 --> 00:00:24.210]   hosted
[00:00:24.210 --> 00:00:24.330]   by
[00:00:24.330 --> 00:00:24.700]   myself
[00:00:24.700 --> 00:00:24.820]  ,
[00:00:24.820 --> 00:00:25.190]   Justin
[00:00:25.190 --> 00:00:25.620]   Vincent
[00:00:25.620 --> 00:00:25.760]  ,
[00:00:25.760 --> 00:00:26.050]   and
[00:00:26.050 --> 00:00:26.520]   Jason
[00:00:26.520 --> 00:00:27.210]   Roberts
[00:00:27.210 --> 00:00:27.520]  .
[00:00:27.520 --> 00:00:27.720]   How
[00:00:27.720 --> 00:00:27.850]  's
[00:00:27.850 --> 00:00:27.970]   it
[00:00:27.970 --> 00:00:28.520]   going
[00:00:28.520 --> 00:00:28.520]  ?
[00:00:28.520 --> 00:00:28.520]  
[00:00:28.520 --> 00:00:28.610]   We
[00:00:28.610 --> 00:00:28.750]  've
[00:00:28.750 --> 00:00:28.980]   been
[00:00:28.980 --> 00:00:28.980]   a
[00:00:28.980 --> 00:00:29.270]   little
[00:00:29.270 --> 00:00:29.410]   bit
[00:00:29.410 --> 00:00:29.500]   on
[00:00:29.500 --> 00:00:29.540]   a
[00:00:29.540 --> 00:00:29.630]   hi
[00:00:29.630 --> 00:00:29.850]  atus
[00:00:29.850 --> 00:00:30.010]   here
[00:00:30.010 --> 00:00:30.220]  .
[00:00:30.220 --> 00:00:30.360]   It
