
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:03.070]   [
[00:00:03.070 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.430]   Welcome
[00:00:21.430 --> 00:00:21.550]   to
[00:00:21.550 --> 00:00:21.980]   episode
[00:00:21.980 --> 00:00:22.350]   50
[00:00:22.350 --> 00:00:22.470]   of
[00:00:22.470 --> 00:00:22.720]   Tech
[00:00:22.720 --> 00:00:22.790]   Z
[00:00:22.790 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.000]  ,
[00:00:23.000 --> 00:00:23.410]   hosted
[00:00:23.410 --> 00:00:23.540]   by
[00:00:23.540 --> 00:00:23.950]   myself
[00:00:23.950 --> 00:00:24.080]  ,
[00:00:24.080 --> 00:00:24.490]   Justin
[00:00:24.490 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.110]  ,
[00:00:25.110 --> 00:00:25.280]   and
[00:00:25.280 --> 00:00:25.570]   Jason
[00:00:25.570 --> 00:00:25.990]   Roberts
[00:00:25.990 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.180]   And
[00:00:26.180 --> 00:00:26.430]   today
[00:00:26.430 --> 00:00:26.530]   we
[00:00:26.530 --> 00:00:26.740]   have
[00:00:26.740 --> 00:00:26.790]   a
[00:00:26.790 --> 00:00:27.000]   very
[00:00:27.000 --> 00:00:27.370]   special
[00:00:27.370 --> 00:00:27.640]   guest
[00:00:27.640 --> 00:00:27.840]   with
[00:00:27.840 --> 00:00:27.990]   us
[00:00:27.990 --> 00:00:28.000]  ,
[00:00:28.000 --> 00:00:28.280]   John
[00:00:28.280 --> 00:00:28.350]   C
[00:00:28.350 --> 00:00:28.560]  .
[00:00:28.560 --> 00:00:28.630]   D
[00:00:28.630 --> 00:00:28.840]  vor
[00:00:28.840 --> 00:00:29.000]  ak
[00:00:29.000 --> 00:00:29.000]  .
[00:00:29.000 --> 00:00:29.000]  
[00:00:29.000 --> 00:00:29.540]   Hey
[00:00:29.540 --> 00:00:29.700]   guys
[00:00:29.700 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.670]   Happy
[00:00:30.670 --> 00:00:31.370]   50
[00:00:31.370 --> 00:00:31.680]  th
[00:00:31.680 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.260]   Thank
[00:00:32.260 --> 00:00:32.410]   you
[00:00:32.410 --> 00:00:32.620]   very
[00:00:32.620 --> 00:00:32.830]   much
[00:00:32.830 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.260]   Well
[00:00:33.260 --> 00:00:33.440]  ,
[00:00:33.440 --> 00:00:33.790]   thanks
[00:00:33.790 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.030]   I
[00:00:34.030 --> 00:00:34.200]   guess
[00:00:34.200 --> 00:00:34.280]   we
[00:00:34.280 --> 00:00:34.360]  've
[00:00:34.360 --> 00:00:34.560]   passed
[00:00:34.560 --> 00:00:34.760]   middle
[00:00:34.760 --> 00:00:34.860]   age
[00:00:34.860 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.110]   I
[00:00:35.110 --> 00:00:35.220]  'm
[00:00:35.220 --> 00:00:35.450]   not
[00:00:35.450 --> 00:00:35.750]   sure
[00:00:35.750 --> 00:00:36.180]  .
[00:00:36.180 --> 00:00:36.330]   You
[00:00:36.330 --> 00:00:36.770]   know
[00:00:36.770 --> 00:00:37.000]  ,
[00:00:37.000 --> 00:00:37.100]   I
[00:00:37.100 --> 00:00:37.220]   think
[00:00:37.220 --> 00:00:37.440]   middle
[00:00:37.440 --> 00:00:37.560]   age
[00:00:37.560 --> 00:00:37.670]   for
[00:00:37.670 --> 00:00:37.690]   a
[00:00:37.690 --> 00:00:38.000]   podcast
[00:00:38.000 --> 00:00:38.000]  ,
[00:00:38.000 --> 00:00:38.190]   you
[00:00:38.190 --> 00:00:38.520]   probably
[00:00:38.520 --> 00:00:38.710]   have
[00:00:38.710 --> 00:00:38.810]   to
[00:00:38.810 --> 00:00:38.940]   get
[00:00:38.940 --> 00:00:39.080]   to
[00:00:39.080 --> 00:00:39.450]   200
[00:00:39.450 --> 00:00:39.830]   episodes
[00:00:39.830 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.670]   Right
[00:00:40.670 --> 00:00:41.120]  .
[00:00:41.120 --> 00:00:41.280]   So
[00:00:41.280 --> 00:00:41.700]   you
[00:00:41.700 --> 00:00:42.000]  ,
[00:00:42.000 --> 00:00:42.080]   Cr
[00:00:42.080 --> 00:00:42.200]  ank
[00:00:42.200 --> 00:00:42.250]  y
[00:00:42.250 --> 00:00:42.370]   Ge
[00:00:42.370 --> 00:00:42.460]  eks
[00:00:42.460 --> 00:00:42.540]  ,
[00:00:42.540 --> 00:00:42.630]   is
[00:00:42.630 --> 00:00:42.790]   well
[00:00:42.790 --> 00:00:43.000]   into
[00:00:43.000 --> 00:00:43.160]   the
[00:00:43.160 --> 00:00:43.650]   200
[00:00:43.650 --> 00:00:43.700]  s
[00:00:43.700 --> 00:00:43.860]   now
[00:00:43.860 --> 00:00:44.000]  ,
[00:00:44.000 --> 00:00:44.000]   right
[00:00:44.000 --> 00:00:44.000]  ?
[00:00:44.000 --> 00:00:44.440]   Yeah
[00:00:44.440 --> 00:00:44.530]  ,
[00:00:44.530 --> 00:00:45.150]   we
[00:00:45.150 --> 00:00:45.240]  've
[00:00:45.240 --> 00:00:45.650]   been
[00:00:45.650 --> 00:00:46.200]   doing
[00:00:46.200 --> 00:00:46.720]   that
[00:00:46.720 --> 00:00:47.000]   for
[00:00:47.000 --> 00:00:47.110]  ,
[00:00:47.110 --> 00:00:47.160]   I
[00:00:47.160 --> 00:00:47.320]   don
[00:00:47.320 --> 00:00:47.430]  't
[00:00:47.430 --> 00:00:47.650]   know
[00:00:47.650 --> 00:00:47.870]   what
[00:00:47.870 --> 00:00:48.000]  ,
[00:00:48.000 --> 00:00:48.330]   almost
[00:00:48.330 --> 00:00:48.550]   five
[00:00:48.550 --> 00:00:48.820]   years
[00:00:48.820 --> 00:00:49.000]  .
[00:00:49.000 --> 00:00:49.870]   Wow
[00:00:49.870 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.300]   And
[00:00:50.300 --> 00:00:50.500]   Tw
[00:00:50.500 --> 00:00:50.740]  it
[00:00:50.740 --> 00:00:51.000]   has
[00:00:51.000 --> 00:00:51.390]   been
[00:00:51.390 --> 00:00:51.980]   around
[00:00:51.980 --> 00:00:52.280]   how
[00:00:52.280 --> 00:00:52.680]   long
[00:00:52.680 --> 00:00:53.000]  ?
[00:00:53.000 --> 00:00:53.420]   Tw
[00:00:53.420 --> 00:00:53.510]  it
[00:00:53.510 --> 00:00:53.750]  's
[00:00:53.750 --> 00:00:54.180]   been
[00:00:54.180 --> 00:00:54.910]   around
[00:00:54.910 --> 00:00:55.620]   longer
[00:00:55.620 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.610]  
[00:00:56.610 --> 00:00:56.920]   They
[00:00:56.920 --> 00:00:58.630]   started
[00:00:58.630 --> 00:00:59.030]  ,
[00:00:59.030 --> 00:00:59.250]   I
[00:00:59.250 --> 00:01:00.140]   don
[00:01:00.140 --> 00:01:00.490]  't
[00:01:00.490 --> 00:01:00.760]   know
[00:01:00.760 --> 00:01:02.320]  ,
[00:01:02.320 --> 00:01:02.400]   about
[00:01:02.400 --> 00:01:02.510]   six
[00:01:02.510 --> 00:01:02.890]   months
[00:01:02.890 --> 00:01:03.010]   to
[00:01:03.010 --> 00:01:03.070]   a
[00:01:03.070 --> 00:01:03.320]   year
[00:01:03.320 --> 00:01:03.770]   earlier
[00:01:03.770 --> 00:01:04.000]  .
[00:01:04.000 --> 00:01:04.230]   And
[00:01:04.230 --> 00:01:04.660]   that
[00:01:04.660 --> 00:01:04.770]   was
[00:01:04.770 --> 00:01:05.080]   sort
[00:01:05.080 --> 00:01:05.230]   of
[00:01:05.230 --> 00:01:05.540]   like
[00:01:05.540 --> 00:01:05.780]   the
[00:01:05.780 --> 00:01:06.210]   first
[00:01:06.210 --> 00:01:06.580]   big
[00:01:06.580 --> 00:01:06.930]   podcast
[00:01:06.930 --> 00:01:07.080]  ,
[00:01:07.080 --> 00:01:07.390]   wasn
[00:01:07.390 --> 00:01:07.540]  't
[00:01:07.540 --> 00:01:07.690]   it
[00:01:07.690 --> 00:01:08.000]  ?
[00:01:08.000 --> 00:01:08.330]   Tw
[00:01:08.330 --> 00:01:08.560]  it
[00:01:08.560 --> 00:01:09.000]  ?
[00:01:09.000 --> 00:01:09.380]   Yeah
[00:01:09.380 --> 00:01:09.450]  ,
[00:01:09.450 --> 00:01:09.590]   Tw
[00:01:09.590 --> 00:01:09.830]  it
[00:01:09.830 --> 00:01:10.000]  .
[00:01:10.000 --> 00:01:10.380]   Yeah
[00:01:10.380 --> 00:01:10.570]  ,
[00:01:10.570 --> 00:01:10.660]   I
[00:01:10.660 --> 00:01:11.160]   think
[00:01:11.160 --> 00:01:11.330]   Tw
[00:01:11.330 --> 00:01:11.520]  it
[00:01:11.520 --> 00:01:11.700]   is
[00:01:11.700 --> 00:01:12.480]   probably
[00:01:12.480 --> 00:01:13.000]   still
[00:01:13.000 --> 00:01:14.000]   the
[00:01:14.000 --> 00:01:14.000]  ,
[00:01:14.000 --> 00:01:14.870]   hanging
[00:01:14.870 --> 00:01:15.120]   in
[00:01:15.120 --> 00:01:15.740]   there
[00:01:15.740 --> 00:01:15.990]   as
[00:01:15.990 --> 00:01:16.160]   one
[00:01:16.160 --> 00:01:16.780]   of
[00:01:16.780 --> 00:01:17.000]   the
[00:01:17.000 --> 00:01:17.990]   premier
[00:01:17.990 --> 00:01:18.380]   big
[00:01:18.380 --> 00:01:18.990]   audience
[00:01:18.990 --> 00:01:19.710]   podcasts
[00:01:19.710 --> 00:01:20.000]  .
[00:01:20.000 --> 00:01:20.100]   It
[00:01:20.100 --> 00:01:20.250]   has
[00:01:20.250 --> 00:01:20.300]   a
[00:01:20.300 --> 00:01:20.510]   huge
[00:01:20.510 --> 00:01:21.010]   following
[00:01:21.010 --> 00:01:21.270]   and
[00:01:21.270 --> 00:01:21.810]   people
[00:01:21.810 --> 00:01:22.170]   just
[00:01:22.170 --> 00:01:23.000]   routinely
[00:01:23.000 --> 00:01:24.000]   listen
[00:01:24.000 --> 00:01:24.370]   and
[00:01:24.370 --> 00:01:25.000]   watch
[00:01:25.000 --> 00:01:25.000]  .
[00:01:25.000 --> 00:01:25.000]  
[00:01:25.000 --> 00:01:25.220]   It
[00:01:25.220 --> 00:01:25.660]   does
[00:01:25.660 --> 00:01:25.770]   a
[00:01:25.770 --> 00:01:26.320]   video
[00:01:26.320 --> 00:01:26.790]   now
[00:01:26.790 --> 00:01:27.000]  .
[00:01:27.000 --> 00:01:27.490]   Right
[00:01:27.490 --> 00:01:27.910]  ,
[00:01:27.910 --> 00:01:28.750]   right
[00:01:28.750 --> 00:01:29.000]  .
[00:01:29.000 --> 00:01:29.130]   Go
[00:01:29.130 --> 00:01:29.260]   on
[00:01:29.260 --> 00:01:29.390]  ,
[00:01:29.390 --> 00:01:29.780]   Justin
[00:01:29.780 --> 00:01:29.990]  .
[00:01:29.990 --> 00:01:30.030]   I
[00:01:30.030 --> 00:01:30.090]  'm
[00:01:30.090 --> 00:01:30.260]   sorry
[00:01:30.260 --> 00:01:30.280]   I
[00:01:30.280 --> 00:01:30.400]   keep
[00:01:30.400 --> 00:01:30.780]   interrupting
[00:01:30.780 --> 00:01:30.870]   you
[00:01:30.870 --> 00:01:31.000]  .
[00:01:31.000 --> 00:01:31.200]   No
[00:01:31.200 --> 00:01:31.390]  ,
[00:01:31.390 --> 00:01:31.590]   no
[00:01:31.590 --> 00:01:31.780]  ,
[00:01:31.780 --> 00:01:31.980]   no
[00:01:31.980 --> 00:01:32.670]   problem
[00:01:32.670 --> 00:01:33.000]  .
[00:01:33.000 --> 00:01:33.200]   You
[00:01:33.200 --> 00:01:33.350]   just
[00:01:33.350 --> 00:01:33.790]   switched
[00:01:33.790 --> 00:01:33.850]   up
[00:01:33.850 --> 00:01:34.000]   our
[00:01:34.000 --> 00:01:34.250]   intro
[00:01:34.250 --> 00:01:34.350]  ,
[00:01:34.350 --> 00:01:34.550]   that
[00:01:34.550 --> 00:01:34.650]  's
[00:01:34.650 --> 00:01:34.800]   all
[00:01:34.800 --> 00:01:35.000]  .
[00:01:35.000 --> 00:01:35.230]   Yeah
[00:01:35.230 --> 00:01:35.340]  ,
[00:01:35.340 --> 00:01:35.390]   I
[00:01:35.390 --> 00:01:35.500]  'm
[00:01:35.500 --> 00:01:35.790]   sorry
[00:01:35.790 --> 00:01:36.000]  .
[00:01:36.000 --> 00:01:36.030]   I
[00:01:36.030 --> 00:01:36.180]   didn
[00:01:36.180 --> 00:01:36.250]  't
[00:01:36.250 --> 00:01:36.400]   mean
[00:01:36.400 --> 00:01:36.470]   to
[00:01:36.470 --> 00:01:36.730]   confuse
[00:01:36.730 --> 00:01:36.840]   you
[00:01:36.840 --> 00:01:37.000]  .
[00:01:37.000 --> 00:01:37.090]   I
[00:01:37.090 --> 00:01:37.300]   just
[00:01:37.300 --> 00:01:37.500]   got
[00:01:37.500 --> 00:01:37.540]   a
[00:01:37.540 --> 00:01:37.910]   little
[00:01:37.910 --> 00:01:38.500]   distracted
[00:01:38.500 --> 00:01:38.800]   there
[00:01:38.800 --> 00:01:39.000]  .
[00:01:39.000 --> 00:01:39.220]   That
[00:01:39.220 --> 00:01:39.330]  's
[00:01:39.330 --> 00:01:39.440]   no
[00:01:39.440 --> 00:01:39.810]   problem
[00:01:39.810 --> 00:01:40.000]  .
[00:01:40.000 --> 00:01:40.100]   Well
[00:01:40.100 --> 00:01:40.150]  ,
[00:01:40.150 --> 00:01:40.220]   you
[00:01:40.220 --> 00:01:40.290]  're
[00:01:40.290 --> 00:01:40.460]   talking
[00:01:40.460 --> 00:01:40.510]   to
[00:01:40.510 --> 00:01:40.580]   the
[00:01:40.580 --> 00:01:40.680]   main
[00:01:40.680 --> 00:01:40.750]   man
[00:01:40.750 --> 00:01:40.870]   there
[00:01:40.870 --> 00:01:41.000]  .
[00:01:41.000 --> 00:01:41.200]   So
[00:01:41.200 --> 00:01:41.570]  ,
[00:01:41.570 --> 00:01:41.790]   well
[00:01:41.790 --> 00:01:42.030]  ,
[00:01:42.030 --> 00:01:42.090]   I
[00:01:42.090 --> 00:01:42.470]   mean
[00:01:42.470 --> 00:01:42.670]  ,
[00:01:42.670 --> 00:01:42.930]   one
[00:01:42.930 --> 00:01:43.120]   of
[00:01:43.120 --> 00:01:43.400]   the
[00:01:43.400 --> 00:01:44.190]   things
[00:01:44.190 --> 00:01:44.330]   that
[00:01:44.330 --> 00:01:44.490]   we
[00:01:44.490 --> 00:01:45.000]   really
[00:01:45.000 --> 00:01:45.740]   wanted
[00:01:45.740 --> 00:01:46.000]   to
[00:01:46.000 --> 00:01:46.280]   talk
[00:01:46.280 --> 00:01:46.420]   to
[00:01:46.420 --> 00:01:46.630]   you
[00:01:46.630 --> 00:01:47.000]   about
[00:01:47.000 --> 00:01:47.180]   was
[00:01:47.180 --> 00:01:47.240]   a
[00:01:47.240 --> 00:01:47.610]   little
[00:01:47.610 --> 00:01:47.800]   bit
[00:01:47.800 --> 00:01:48.110]   about
[00:01:48.110 --> 00:01:48.350]   your
[00:01:48.350 --> 00:01:48.660]   early
[00:01:48.660 --> 00:01:49.000]   years
[00:01:49.000 --> 00:01:49.000]  
[00:01:49.000 --> 00:01:49.510]   and
[00:01:49.510 --> 00:01:49.660]   how
