
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.060]   [
[00:00:03.060 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.550]   Welcome
[00:00:21.550 --> 00:00:21.710]   to
[00:00:21.710 --> 00:00:22.260]   episode
[00:00:22.260 --> 00:00:22.740]   28
[00:00:22.740 --> 00:00:23.000]  5
[00:00:23.000 --> 00:00:23.200]   of
[00:00:23.200 --> 00:00:23.600]   Tech
[00:00:23.600 --> 00:00:23.680]  S
[00:00:23.680 --> 00:00:24.000]  ing
[00:00:24.000 --> 00:00:24.000]  ,
[00:00:24.000 --> 00:00:24.410]   hosted
[00:00:24.410 --> 00:00:24.540]   by
[00:00:24.540 --> 00:00:24.950]   myself
[00:00:24.950 --> 00:00:25.080]  ,
[00:00:25.080 --> 00:00:25.490]   Justin
[00:00:25.490 --> 00:00:26.000]   Vincent
[00:00:26.000 --> 00:00:26.110]  ,
[00:00:26.110 --> 00:00:26.280]   and
[00:00:26.280 --> 00:00:26.570]   Jason
[00:00:26.570 --> 00:00:27.000]   Roberts
[00:00:27.000 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.190]   On
[00:00:27.190 --> 00:00:27.490]   today
[00:00:27.490 --> 00:00:27.630]  's
[00:00:27.630 --> 00:00:27.910]   show
[00:00:27.910 --> 00:00:28.030]  ,
[00:00:28.030 --> 00:00:28.120]   I
[00:00:28.120 --> 00:00:28.380]   am
[00:00:28.380 --> 00:00:28.770]   talking
[00:00:28.770 --> 00:00:28.920]   to
[00:00:28.920 --> 00:00:29.380]   Gabriel
[00:00:29.380 --> 00:00:29.660]   Wein
[00:00:29.660 --> 00:00:29.970]  berg
[00:00:29.970 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.340]   And
[00:00:30.340 --> 00:00:30.930]   Gabriel
[00:00:30.930 --> 00:00:31.390]   needs
[00:00:31.390 --> 00:00:31.570]   no
[00:00:31.570 --> 00:00:32.690]   introduction
[00:00:32.690 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.150]   If
[00:00:33.150 --> 00:00:33.380]   you
[00:00:33.380 --> 00:00:33.680]   have
[00:00:33.680 --> 00:00:33.930]   not
[00:00:33.930 --> 00:00:34.290]   heard
[00:00:34.290 --> 00:00:34.770]   of
[00:00:34.770 --> 00:00:35.000]   Gabriel
[00:00:35.000 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.150]   you
[00:00:35.150 --> 00:00:35.450]   should
[00:00:35.450 --> 00:00:35.940]   definitely
[00:00:35.940 --> 00:00:36.240]   Google
[00:00:36.240 --> 00:00:36.580]   Gabriel
[00:00:36.580 --> 00:00:36.780]   Wein
[00:00:36.780 --> 00:00:37.000]  berg
[00:00:37.000 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.530]   And
[00:00:37.530 --> 00:00:37.550]   the
[00:00:37.550 --> 00:00:38.080]   reason
[00:00:38.080 --> 00:00:38.350]   why
[00:00:38.350 --> 00:00:38.570]   he
[00:00:38.570 --> 00:00:38.710]  's
[00:00:38.710 --> 00:00:38.890]   on
[00:00:38.890 --> 00:00:39.160]   the
[00:00:39.160 --> 00:00:39.520]   show
[00:00:39.520 --> 00:00:40.000]   today
[00:00:40.000 --> 00:00:40.150]   is
[00:00:40.150 --> 00:00:40.340]   to
[00:00:40.340 --> 00:00:40.600]   talk
[00:00:40.600 --> 00:00:41.090]   about
[00:00:41.090 --> 00:00:41.210]   the
[00:00:41.210 --> 00:00:41.360]   re
[00:00:41.360 --> 00:00:41.430]  -
[00:00:41.430 --> 00:00:41.750]  re
[00:00:41.750 --> 00:00:42.000]  lease
[00:00:42.000 --> 00:00:42.180]   of
[00:00:42.180 --> 00:00:42.450]   his
[00:00:42.450 --> 00:00:42.970]   book
[00:00:42.970 --> 00:00:43.000]  ,
[00:00:43.000 --> 00:00:43.000]   Tr
[00:00:43.000 --> 00:00:43.000]  action
[00:00:43.000 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.200]   And
[00:00:43.200 --> 00:00:43.260]   I
[00:00:43.260 --> 00:00:43.390]  'd
[00:00:43.390 --> 00:00:43.660]   also
[00:00:43.660 --> 00:00:44.310]   personally
[00:00:44.310 --> 00:00:44.700]   really
[00:00:44.700 --> 00:00:45.000]   like
[00:00:45.000 --> 00:00:45.640]   to
[00:00:45.640 --> 00:00:45.770]   catch
[00:00:45.770 --> 00:00:46.000]   up
[00:00:46.000 --> 00:00:46.000]   with
[00:00:46.000 --> 00:00:46.000]   him
[00:00:46.000 --> 00:00:46.250]   about
[00:00:46.250 --> 00:00:46.400]   how
[00:00:46.400 --> 00:00:46.600]   Duck
[00:00:46.600 --> 00:00:46.650]  D
[00:00:46.650 --> 00:00:46.800]  uck
[00:00:46.800 --> 00:00:46.930]  Go
[00:00:46.930 --> 00:00:47.120]   has
[00:00:47.120 --> 00:00:47.330]   been
[00:00:47.330 --> 00:00:47.810]   progressing
[00:00:47.810 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.330]   Anyway
[00:00:48.330 --> 00:00:48.720]  ,
[00:00:48.720 --> 00:00:48.820]   Gabriel
[00:00:48.820 --> 00:00:48.930]  ,
[00:00:48.930 --> 00:00:49.420]   welcome
[00:00:49.420 --> 00:00:49.460]   to
[00:00:49.460 --> 00:00:49.590]   the
[00:00:49.590 --> 00:00:49.800]   show
[00:00:49.800 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.390]   Thanks
[00:00:50.390 --> 00:00:50.520]   so
[00:00:50.520 --> 00:00:50.780]   much
[00:00:50.780 --> 00:00:51.000]  .
[00:00:51.000 --> 00:00:51.110]   And
[00:00:51.110 --> 00:00:51.200]   it
[00:00:51.200 --> 00:00:51.290]  'll
[00:00:51.290 --> 00:00:51.360]   be
[00:00:51.360 --> 00:00:51.580]   really
[00:00:51.580 --> 00:00:52.020]   interesting
[00:00:52.020 --> 00:00:52.060]   to
[00:00:52.060 --> 00:00:52.180]   hear
[00:00:52.180 --> 00:00:52.340]   about
[00:00:52.340 --> 00:00:52.450]   what
[00:00:52.450 --> 00:00:52.560]   you
[00:00:52.560 --> 00:00:52.630]  've
[00:00:52.630 --> 00:00:52.750]   been
[00:00:52.750 --> 00:00:52.840]   up
[00:00:52.840 --> 00:00:52.870]   to
[00:00:52.870 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.570]   Sure
[00:00:53.570 --> 00:00:54.000]  .
[00:00:54.000 --> 00:00:54.370]   Thanks
[00:00:54.370 --> 00:00:54.490]   as
[00:00:54.490 --> 00:00:54.860]   always
[00:00:54.860 --> 00:00:55.040]   for
[00:00:55.040 --> 00:00:55.160]   having
[00:00:55.160 --> 00:00:55.730]   me
[00:00:55.730 --> 00:00:55.780]   back
[00:00:55.780 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.000]  
[00:00:56.000 --> 00:00:56.210]   So
[00:00:56.210 --> 00:00:56.630]   last
[00:00:56.630 --> 00:00:57.050]   year
[00:00:57.050 --> 00:00:57.470]  ,
[00:00:57.470 --> 00:00:57.530]   as
[00:00:57.530 --> 00:00:57.790]   you
[00:00:57.790 --> 00:00:58.110]   may
[00:00:58.110 --> 00:00:58.940]   recall
[00:00:58.940 --> 00:00:59.000]  ,
[00:00:59.000 --> 00:00:59.110]   we
[00:00:59.110 --> 00:00:59.660]   released
[00:00:59.660 --> 00:00:59.740]   Tr
[00:00:59.740 --> 00:01:00.000]  action
[00:01:00.000 --> 00:01:00.000]  ,
[00:01:00.000 --> 00:01:00.170]   the
[00:01:00.170 --> 00:01:00.570]   book
[00:01:00.570 --> 00:01:00.660]   that
[00:01:00.660 --> 00:01:00.960]   helps
[00:01:00.960 --> 00:01:01.140]   you
[00:01:01.140 --> 00:01:01.320]   get
[00:01:01.320 --> 00:01:01.800]   traction
[00:01:01.800 --> 00:01:02.000]  .
[00:01:02.000 --> 00:01:02.630]   Nice
[00:01:02.630 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.180]   And
[00:01:03.180 --> 00:01:03.310]   it
[00:01:03.310 --> 00:01:03.630]   took
[00:01:03.630 --> 00:01:03.680]   us
[00:01:03.680 --> 00:01:03.930]   many
[00:01:03.930 --> 00:01:04.250]   years
[00:01:04.250 --> 00:01:04.370]   to
[00:01:04.370 --> 00:01:04.820]   release
[00:01:04.820 --> 00:01:05.000]   it
[00:01:05.000 --> 00:01:05.000]  ,
[00:01:05.000 --> 00:01:05.150]   as
[00:01:05.150 --> 00:01:05.450]   I
[00:01:05.450 --> 00:01:05.520]  've
[00:01:05.520 --> 00:01:05.930]   talked
[00:01:05.930 --> 00:01:06.310]   about
[00:01:06.310 --> 00:01:06.480]   on
[00:01:06.480 --> 00:01:06.700]   the
[00:01:06.700 --> 00:01:07.000]   show
[00:01:07.000 --> 00:01:07.310]   many
[00:01:07.310 --> 00:01:08.000]   times
[00:01:08.000 --> 00:01:08.000]  .
[00:01:08.000 --> 00:01:08.260]   But
