
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.940]   This
[00:00:00.940 --> 00:00:01.210]   show
[00:00:01.210 --> 00:00:01.450]   is
[00:00:01.450 --> 00:00:03.060]   distributed
[00:00:03.060 --> 00:00:03.350]   by
[00:00:03.350 --> 00:00:03.790]   Sun
[00:00:03.790 --> 00:00:03.930]  c
[00:00:03.930 --> 00:00:04.530]  loud
[00:00:04.530 --> 00:00:05.480]  .
[00:00:05.480 --> 00:00:06.240]   Welcome
[00:00:06.240 --> 00:00:06.780]  !
[00:00:06.780 --> 00:00:07.800]   [
[00:00:07.800 --> 00:00:12.890]  Music
[00:00:12.890 --> 00:00:13.920]  ]
[00:00:13.920 --> 00:00:15.950]   Generation
[00:00:15.950 --> 00:00:16.760]   Zero
[00:00:16.760 --> 00:00:17.370]  .
[00:00:17.370 --> 00:00:19.400]   Generation
[00:00:19.400 --> 00:00:20.210]   Zero
[00:00:20.210 --> 00:00:20.820]  .
[00:00:20.820 --> 00:00:22.850]   Generation
[00:00:22.850 --> 00:00:23.660]   Zero
[00:00:23.660 --> 00:00:24.270]  .
[00:00:24.270 --> 00:00:26.300]   Generation
[00:00:26.300 --> 00:00:27.110]   Zero
[00:00:27.110 --> 00:00:27.780]  .
[00:00:27.780 --> 00:00:27.780]  
[00:00:27.780 --> 00:00:28.170]   Welcome
[00:00:28.170 --> 00:00:28.280]   to
[00:00:28.280 --> 00:00:28.670]   episode
[00:00:28.670 --> 00:00:29.010]   12
[00:00:29.010 --> 00:00:29.180]  2
[00:00:29.180 --> 00:00:29.290]   of
[00:00:29.290 --> 00:00:29.510]   Tech
[00:00:29.510 --> 00:00:29.560]  S
[00:00:29.560 --> 00:00:29.780]  ing
[00:00:29.780 --> 00:00:29.950]  ,
[00:00:29.950 --> 00:00:30.180]   hosted
[00:00:30.180 --> 00:00:30.300]   by
[00:00:30.300 --> 00:00:30.580]   myself
[00:00:30.580 --> 00:00:30.660]  ,
[00:00:30.660 --> 00:00:30.970]   Justin
[00:00:30.970 --> 00:00:31.370]   Vincent
[00:00:31.370 --> 00:00:31.620]  ,
[00:00:31.620 --> 00:00:31.660]   and
[00:00:31.660 --> 00:00:32.000]   Jason
[00:00:32.000 --> 00:00:32.570]   Roberts
[00:00:32.570 --> 00:00:32.820]  .
[00:00:32.820 --> 00:00:32.930]   On
[00:00:32.930 --> 00:00:33.210]   today
[00:00:33.210 --> 00:00:33.320]  's
[00:00:33.320 --> 00:00:33.540]   show
[00:00:33.540 --> 00:00:33.650]  ,
[00:00:33.650 --> 00:00:33.760]   we
[00:00:33.760 --> 00:00:33.920]  're
[00:00:33.920 --> 00:00:34.320]   talking
[00:00:34.320 --> 00:00:34.420]   to
[00:00:34.420 --> 00:00:34.580]   Rub
[00:00:34.580 --> 00:00:34.690]  en
[00:00:34.690 --> 00:00:34.740]   G
[00:00:34.740 --> 00:00:34.910]  arm
[00:00:34.910 --> 00:00:35.010]  es
[00:00:35.010 --> 00:00:35.230]   from
[00:00:35.230 --> 00:00:35.280]   B
[00:00:35.280 --> 00:00:35.440]  its
[00:00:35.440 --> 00:00:35.590]  ket
[00:00:35.590 --> 00:00:35.730]  ch
[00:00:35.730 --> 00:00:35.980]  .
[00:00:35.980 --> 00:00:36.100]   Hey
[00:00:36.100 --> 00:00:36.180]  ,
[00:00:36.180 --> 00:00:36.300]   Rub
[00:00:36.300 --> 00:00:36.380]  en
[00:00:36.380 --> 00:00:36.510]  .
[00:00:36.510 --> 00:00:36.740]   Thanks
[00:00:36.740 --> 00:00:36.900]   a
[00:00:36.900 --> 00:00:36.910]   lot
[00:00:36.910 --> 00:00:37.020]   for
[00:00:37.020 --> 00:00:37.260]   coming
[00:00:37.260 --> 00:00:37.340]   on
[00:00:37.340 --> 00:00:37.610]   the
[00:00:37.610 --> 00:00:37.620]   show
[00:00:37.620 --> 00:00:37.780]  .
[00:00:37.780 --> 00:00:37.930]   Hey
[00:00:37.930 --> 00:00:38.030]  ,
[00:00:38.030 --> 00:00:38.220]   guys
[00:00:38.220 --> 00:00:38.380]  .
[00:00:38.380 --> 00:00:38.680]   Thanks
[00:00:38.680 --> 00:00:38.830]   for
[00:00:38.830 --> 00:00:39.120]   having
[00:00:39.120 --> 00:00:39.400]   me
[00:00:39.400 --> 00:00:39.400]  .
[00:00:39.400 --> 00:00:39.510]   So
[00:00:39.510 --> 00:00:39.620]  ,
[00:00:39.620 --> 00:00:39.790]   Rub
[00:00:39.790 --> 00:00:39.900]  en
[00:00:39.900 --> 00:00:40.010]  ,
[00:00:40.010 --> 00:00:40.180]   you
[00:00:40.180 --> 00:00:40.410]  're
[00:00:40.410 --> 00:00:40.570]   like
[00:00:40.570 --> 00:00:40.750]   the
[00:00:40.750 --> 00:00:41.150]   perfect
[00:00:41.150 --> 00:00:41.620]   example
[00:00:41.620 --> 00:00:41.870]   of
[00:00:41.870 --> 00:00:42.250]   how
[00:00:42.250 --> 00:00:42.410]   a
[00:00:42.410 --> 00:00:42.880]   boot
[00:00:42.880 --> 00:00:43.390]  stra
[00:00:43.390 --> 00:00:44.030]  pper
[00:00:44.030 --> 00:00:44.620]   would
[00:00:44.620 --> 00:00:44.890]   do
[00:00:44.890 --> 00:00:45.010]   it
[00:00:45.010 --> 00:00:45.700]  ,
