
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.030]   show
[00:00:01.030 --> 00:00:01.270]   is
[00:00:01.270 --> 00:00:02.680]   distributed
[00:00:02.680 --> 00:00:02.930]   by
[00:00:02.930 --> 00:00:03.360]   Sun
[00:00:03.360 --> 00:00:03.430]  c
[00:00:03.430 --> 00:00:03.710]  ru
[00:00:03.710 --> 00:00:04.000]  bs
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.410]   Welcome
[00:00:26.410 --> 00:00:26.500]   to
[00:00:26.500 --> 00:00:26.900]   episode
[00:00:26.900 --> 00:00:27.230]   23
[00:00:27.230 --> 00:00:27.400]  2
[00:00:27.400 --> 00:00:27.510]   of
[00:00:27.510 --> 00:00:27.730]   Tech
[00:00:27.730 --> 00:00:27.780]  S
[00:00:27.780 --> 00:00:27.990]  ing
[00:00:27.990 --> 00:00:29.990]  ,
[00:00:29.990 --> 00:00:30.060]   hosted
[00:00:30.060 --> 00:00:30.080]   by
[00:00:30.080 --> 00:00:30.140]   myself
[00:00:30.140 --> 00:00:30.160]  ,
[00:00:30.160 --> 00:00:30.220]   Justin
[00:00:30.220 --> 00:00:30.290]   Vincent
[00:00:30.290 --> 00:00:30.310]  ,
[00:00:30.310 --> 00:00:30.340]   and
[00:00:30.340 --> 00:00:30.400]   Jason
[00:00:30.400 --> 00:00:31.000]   Roberts
[00:00:31.000 --> 00:00:31.000]  .
[00:00:31.000 --> 00:00:31.180]   And
[00:00:31.180 --> 00:00:31.480]   today
[00:00:31.480 --> 00:00:31.600]  's
[00:00:31.600 --> 00:00:32.020]   episode
[00:00:32.020 --> 00:00:32.140]   is
[00:00:32.140 --> 00:00:32.380]   long
[00:00:32.380 --> 00:00:32.740]   overd
[00:00:32.740 --> 00:00:32.800]  ue
[00:00:32.800 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.080]   We
[00:00:33.080 --> 00:00:33.200]  're
[00:00:33.200 --> 00:00:33.400]   about
[00:00:33.400 --> 00:00:33.600]   three
[00:00:33.600 --> 00:00:33.910]   weeks
[00:00:33.910 --> 00:00:33.920]   out
[00:00:33.920 --> 00:00:34.000]  ,
[00:00:34.000 --> 00:00:34.120]   are
[00:00:34.120 --> 00:00:34.200]   we
[00:00:34.200 --> 00:00:34.280]  ,
[00:00:34.280 --> 00:00:34.460]   from
[00:00:34.460 --> 00:00:34.560]   the
[00:00:34.560 --> 00:00:34.760]   last
[00:00:34.760 --> 00:00:34.840]   one
[00:00:34.840 --> 00:00:35.000]  ?
[00:00:35.000 --> 00:00:35.040]   I
[00:00:35.040 --> 00:00:35.250]   think
[00:00:35.250 --> 00:00:35.270]   that
[00:00:35.270 --> 00:00:35.470]  's
[00:00:35.470 --> 00:00:35.820]   about
[00:00:35.820 --> 00:00:35.870]   right
[00:00:35.870 --> 00:00:36.000]  .
[00:00:36.000 --> 00:00:36.120]   It
[00:00:36.120 --> 00:00:36.240]  's
[00:00:36.240 --> 00:00:36.430]   the
[00:00:36.430 --> 00:00:36.870]   longest
[00:00:36.870 --> 00:00:37.180]   break
[00:00:37.180 --> 00:00:37.330]   we
[00:00:37.330 --> 00:00:37.510]  've
[00:00:37.510 --> 00:00:37.800]   taken
[00:00:37.800 --> 00:00:38.100]   since
[00:00:38.100 --> 00:00:38.230]  ,
[00:00:38.230 --> 00:00:38.310]   I
[00:00:38.310 --> 00:00:38.630]   think
[00:00:38.630 --> 00:00:38.720]  ,
[00:00:38.720 --> 00:00:38.970]   your
[00:00:38.970 --> 00:00:39.220]   trip
[00:00:39.220 --> 00:00:39.340]   to
[00:00:39.340 --> 00:00:39.720]   Europe
[00:00:39.720 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.270]   Yeah
[00:00:40.270 --> 00:00:40.490]  ,
[00:00:40.490 --> 00:00:40.530]   so
[00:00:40.530 --> 00:00:41.150]   apologies
[00:00:41.150 --> 00:00:41.490]   about
[00:00:41.490 --> 00:00:41.760]   that
[00:00:41.760 --> 00:00:42.000]  .
[00:00:42.000 --> 00:00:42.580]   Hopefully
[00:00:42.580 --> 00:00:42.700]   we
[00:00:42.700 --> 00:00:42.940]  're
[00:00:42.940 --> 00:00:43.140]   back
[00:00:43.140 --> 00:00:43.290]   on
[00:00:43.290 --> 00:00:43.580]   track
[00:00:43.580 --> 00:00:43.770]   now
[00:00:43.770 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.330]   And
[00:00:44.330 --> 00:00:44.550]  ,
[00:00:44.550 --> 00:00:45.100]   hey
[00:00:45.100 --> 00:00:45.540]  ,
[00:00:45.540 --> 00:00:45.580]   this
[00:00:45.580 --> 00:00:45.760]   is
[00:00:45.760 --> 00:00:46.220]   Tech
[00:00:46.220 --> 00:00:46.310]  S
[00:00:46.310 --> 00:00:46.660]  ing
[00:00:46.660 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.420]   Are
[00:00:47.420 --> 00:00:47.840]   you
[00:00:47.840 --> 00:00:48.550]   ready
[00:00:48.550 --> 00:00:49.000]  ?
[00:00:49.000 --> 00:00:49.300]   Are
[00:00:49.300 --> 00:00:49.610]   you
[00:00:49.610 --> 00:00:50.000]   done
[00:00:50.000 --> 00:00:50.100]   y
[00:00:50.100 --> 00:00:50.950]  awning
[00:00:50.950 --> 00:00:51.000]  ?
[00:00:51.000 --> 00:00:51.130]   Oh
[00:00:51.130 --> 00:00:51.260]  ,
[00:00:51.260 --> 00:00:51.320]   I
[00:00:51.320 --> 00:00:51.520]   don
[00:00:51.520 --> 00:00:51.660]  't
[00:00:51.660 --> 00:00:51.920]   know
[00:00:51.920 --> 00:00:52.120]   why
[00:00:52.120 --> 00:00:52.180]   I
[00:00:52.180 --> 00:00:52.390]  'm
[00:00:52.390 --> 00:00:53.000]  ...
[00:00:53.000 --> 00:00:53.060]   I
[00:00:53.060 --> 00:00:53.260]   had
[00:00:53.260 --> 00:00:53.320]   a
[00:00:53.320 --> 00:00:53.660]   night
[00:00:53.660 --> 00:00:53.790]   of
[00:00:53.790 --> 00:00:54.270]   alcohol
[00:00:54.270 --> 00:00:54.930]   tonight
[00:00:54.930 --> 00:00:55.000]  .
[00:00:55.000 --> 00:00:55.000]  
[00:00:55.000 --> 00:00:55.330]   Actually
[00:00:55.330 --> 00:00:55.410]  ,
[00:00:55.410 --> 00:00:55.690]   you
[00:00:55.690 --> 00:00:55.690]   know
[00:00:55.690 --> 00:00:55.820]   what
[00:00:55.820 --> 00:00:56.000]  ?
[00:00:56.000 --> 00:00:56.230]   I
[00:00:56.230 --> 00:00:56.290]   think
[00:00:56.290 --> 00:00:56.340]   I
[00:00:56.340 --> 00:00:56.470]  'm
[00:00:56.470 --> 00:00:56.670]   going
[00:00:56.670 --> 00:00:56.760]   to
[00:00:56.760 --> 00:00:57.160]   actually
[00:00:57.160 --> 00:00:57.360]   give
[00:00:57.360 --> 00:00:57.450]   up
[00:00:57.450 --> 00:00:57.800]   alcohol
[00:00:57.800 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.280]   Yeah
[00:00:58.280 --> 00:00:58.480]  ,
[00:00:58.480 --> 00:00:58.840]   right
[00:00:58.840 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.390]   Well
[00:00:59.390 --> 00:00:59.530]  ,
[00:00:59.530 --> 00:00:59.590]   I
[00:00:59.590 --> 00:00:59.930]   mean
[00:00:59.930 --> 00:01:00.100]  ,
[00:01:00.100 --> 00:01:00.270]   it
[00:01:00.270 --> 00:01:00.610]   does
[00:01:00.610 --> 00:01:00.950]   seem
[00:01:00.950 --> 00:01:01.120]   to
[00:01:01.120 --> 00:01:01.280]   be
[00:01:01.280 --> 00:01:01.540]   the
[00:01:01.540 --> 00:01:02.000]   thing
[00:01:02.000 --> 00:01:02.850]   that
[00:01:02.850 --> 00:01:03.080]  ,
[00:01:03.080 --> 00:01:03.180]   as
[00:01:03.180 --> 00:01:03.220]   I
[00:01:03.220 --> 00:01:03.550]   get
[00:01:03.550 --> 00:01:03.600]   more
[00:01:03.600 --> 00:01:03.880]   healthy
[00:01:03.880 --> 00:01:04.000]  ,
[00:01:04.000 --> 00:01:04.470]   then
[00:01:04.470 --> 00:01:04.550]   I
[00:01:04.550 --> 00:01:05.000]   have
[00:01:05.000 --> 00:01:05.460]   some
[00:01:05.460 --> 00:01:06.000]   alcohol
[00:01:06.000 --> 00:01:06.000]  ,
[00:01:06.000 --> 00:01:06.150]   and
[00:01:06.150 --> 00:01:06.210]   it
[00:01:06.210 --> 00:01:06.380]   just
[00:01:06.380 --> 00:01:06.550]   kind
[00:01:06.550 --> 00:01:06.630]   of
[00:01:06.630 --> 00:01:06.760]   nud
[00:01:06.760 --> 00:01:06.890]  ges
[00:01:06.890 --> 00:01:06.970]   me
[00:01:06.970 --> 00:01:07.050]   in
[00:01:07.050 --> 00:01:07.180]   the
[00:01:07.180 --> 00:01:07.400]   other
[00:01:07.400 --> 00:01:07.840]   direction
[00:01:07.840 --> 00:01:08.000]  .
[00:01:08.000 --> 00:01:08.570]   Yeah
[00:01:08.570 --> 00:01:09.000]  .
[00:01:09.000 --> 00:01:09.100]   So
[00:01:09.100 --> 00:01:09.200]  ,
[00:01:09.200 --> 00:01:09.360]   and
[00:01:09.360 --> 00:01:09.510]   it
[00:01:09.510 --> 00:01:09.560]  's
[00:01:09.560 --> 00:01:09.720]   not
[00:01:09.720 --> 00:01:09.930]   like
[00:01:09.930 --> 00:01:10.040]   I
[00:01:10.040 --> 00:01:10.080]  'm
[00:01:10.080 --> 00:01:10.510]   getting
[00:01:10.510 --> 00:01:10.770]   really
[00:01:10.770 --> 00:01:11.030]   drunk
[00:01:11.030 --> 00:01:11.190]   or
[00:01:11.190 --> 00:01:11.450]   really
[00:01:11.450 --> 00:01:11.770]   wasted
[00:01:11.770 --> 00:01:12.000]  .
[00:01:12.000 --> 00:01:12.380]   Even
[00:01:12.380 --> 00:01:12.710]   just
[00:01:12.710 --> 00:01:13.110]   a
[00:01:13.110 --> 00:01:13.440]   couple
[00:01:13.440 --> 00:01:13.620]   of
[00:01:13.620 --> 00:01:14.580]   drinks
[00:01:14.580 --> 00:01:14.600]   will
[00:01:14.600 --> 00:01:14.960]   then
[00:01:14.960 --> 00:01:15.340]   make
[00:01:15.340 --> 00:01:15.570]   me
[00:01:15.570 --> 00:01:15.820]   eat
[00:01:15.820 --> 00:01:16.370]  ,
[00:01:16.370 --> 00:01:16.390]   like
[00:01:16.390 --> 00:01:16.640]  ,
[00:01:16.640 --> 00:01:17.060]   three
[00:01:17.060 --> 00:01:17.540]   times
[00:01:17.540 --> 00:01:18.000]   more
[00:01:18.000 --> 00:01:18.000]  ,
[00:01:18.000 --> 00:01:18.550]   because
[00:01:18.550 --> 00:01:18.700]   it
[00:01:18.700 --> 00:01:19.090]   makes
[00:01:19.090 --> 00:01:19.320]   you
[00:01:19.320 --> 00:01:19.390]   a
[00:01:19.390 --> 00:01:19.980]   little
[00:01:19.980 --> 00:01:20.090]   bit
[00:01:20.090 --> 00:01:20.400]   more
[00:01:20.400 --> 00:01:20.790]   merry
[00:01:20.790 --> 00:01:20.990]  ,
[00:01:20.990 --> 00:01:21.100]   you
[00:01:21.100 --> 00:01:21.230]   know
[00:01:21.230 --> 00:01:21.290]  ,
[00:01:21.290 --> 00:01:21.320]   a
[00:01:21.320 --> 00:01:21.520]   little
[00:01:21.520 --> 00:01:21.620]   bit
[00:01:21.620 --> 00:01:21.860]   happier
[00:01:21.860 --> 00:01:22.000]  .
[00:01:22.000 --> 00:01:22.140]  
[00:01:22.140 --> 00:01:22.160]   And
[00:01:22.160 --> 00:01:22.380]   then
[00:01:22.380 --> 00:01:22.540]   you
[00:01:22.540 --> 00:01:22.700]  're
[00:01:22.700 --> 00:01:22.920]   hung
[00:01:22.920 --> 00:01:23.140]  over
[00:01:23.140 --> 00:01:23.410]  ,
[00:01:23.410 --> 00:01:23.410]   and
[00:01:23.410 --> 00:01:23.570]   the
[00:01:23.570 --> 00:01:23.790]   next
[00:01:23.790 --> 00:01:24.180]   morning
[00:01:24.180 --> 00:01:24.500]   you
[00:01:24.500 --> 00:01:24.520]  're
[00:01:24.520 --> 00:01:24.890]   feeling
[00:01:24.890 --> 00:01:25.000]   sl
[00:01:25.000 --> 00:01:25.160]  ugg
[00:01:25.160 --> 00:01:25.340]  ish
[00:01:25.340 --> 00:01:25.430]  ,
[00:01:25.430 --> 00:01:25.710]   right
[00:01:25.710 --> 00:01:26.000]  ?
[00:01:26.000 --> 00:01:26.280]   Yeah
[00:01:26.280 --> 00:01:26.390]  ,
[00:01:26.390 --> 00:01:26.520]   so
[00:01:26.520 --> 00:01:26.580]   I
[00:01:26.580 --> 00:01:26.790]   was
[00:01:26.790 --> 00:01:27.240]   reading
[00:01:27.240 --> 00:01:27.540]   this
[00:01:27.540 --> 00:01:27.820]   blog
[00:01:27.820 --> 00:01:28.000]  .
[00:01:28.000 --> 00:01:28.020]   I
[00:01:28.020 --> 00:01:28.100]   can
[00:01:28.100 --> 00:01:28.150]  't
[00:01:28.150 --> 00:01:28.420]   remember
[00:01:28.420 --> 00:01:28.490]   what
[00:01:28.490 --> 00:01:28.570]   the
[00:01:28.570 --> 00:01:28.680]   name
