
[00:00:00.000 --> 00:00:00.140]  
[00:00:00.140 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.470]   Welcome
[00:00:21.470 --> 00:00:21.600]   to
[00:00:21.600 --> 00:00:22.070]   episode
[00:00:22.070 --> 00:00:22.480]   13
[00:00:22.480 --> 00:00:22.670]  7
[00:00:22.670 --> 00:00:22.810]   of
[00:00:22.810 --> 00:00:23.080]   Tech
[00:00:23.080 --> 00:00:23.140]  S
[00:00:23.140 --> 00:00:23.400]  ing
[00:00:23.400 --> 00:00:23.480]  ,
[00:00:23.480 --> 00:00:23.760]   hosted
[00:00:23.760 --> 00:00:23.840]   by
[00:00:23.840 --> 00:00:24.260]   myself
[00:00:24.260 --> 00:00:24.310]  ,
[00:00:24.310 --> 00:00:24.600]   Justin
[00:00:24.600 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.230]  ,
[00:00:25.230 --> 00:00:25.600]   and
[00:00:25.600 --> 00:00:26.380]   also
[00:00:26.380 --> 00:00:26.700]   Jason
[00:00:26.700 --> 00:00:27.000]   Roberts
[00:00:27.000 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.190]   How
[00:00:27.190 --> 00:00:27.350]  's
[00:00:27.350 --> 00:00:27.520]   it
[00:00:27.520 --> 00:00:27.790]   going
[00:00:27.790 --> 00:00:28.000]  ?
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.490]   Good
[00:00:28.490 --> 00:00:28.570]  .
[00:00:28.570 --> 00:00:28.650]   I
[00:00:28.650 --> 00:00:28.810]  'm
[00:00:28.810 --> 00:00:28.970]   in
[00:00:28.970 --> 00:00:29.220]   New
[00:00:29.220 --> 00:00:30.000]   Hampshire
[00:00:30.000 --> 00:00:30.190]   and
[00:00:30.190 --> 00:00:30.510]   working
[00:00:30.510 --> 00:00:30.780]   pretty
[00:00:30.780 --> 00:00:31.060]   hard
[00:00:31.060 --> 00:00:31.350]   doing
[00:00:31.350 --> 00:00:31.770]   12
[00:00:31.770 --> 00:00:31.840]  -
[00:00:31.840 --> 00:00:32.120]  hour
[00:00:32.120 --> 00:00:32.390]   days
[00:00:32.390 --> 00:00:32.920]   over
[00:00:32.920 --> 00:00:33.000]   here
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.330]   12
[00:00:33.330 --> 00:00:33.380]  -
[00:00:33.380 --> 00:00:33.650]  hour
[00:00:33.650 --> 00:00:33.820]   days
[00:00:33.820 --> 00:00:34.000]  ?
[00:00:34.000 --> 00:00:34.150]   You
[00:00:34.150 --> 00:00:34.360]   said
[00:00:34.360 --> 00:00:34.500]   you
[00:00:34.500 --> 00:00:34.650]  're
[00:00:34.650 --> 00:00:34.890]   doing
[00:00:34.890 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.100]   in
[00:00:35.100 --> 00:00:35.250]   the
[00:00:35.250 --> 00:00:35.510]   email
[00:00:35.510 --> 00:00:35.660]   you
[00:00:35.660 --> 00:00:35.920]   sent
[00:00:35.920 --> 00:00:36.000]   me
[00:00:36.000 --> 00:00:36.060]  ,
[00:00:36.060 --> 00:00:36.150]   you
[00:00:36.150 --> 00:00:36.270]   said
[00:00:36.270 --> 00:00:36.360]   you
[00:00:36.360 --> 00:00:36.450]  're
[00:00:36.450 --> 00:00:36.630]   doing
[00:00:36.630 --> 00:00:36.800]   12
[00:00:36.800 --> 00:00:36.830]  -
[00:00:36.830 --> 00:00:37.000]  hour
[00:00:37.000 --> 00:00:37.190]   days
[00:00:37.190 --> 00:00:37.420]   seven
[00:00:37.420 --> 00:00:37.610]   days
[00:00:37.610 --> 00:00:37.650]   a
[00:00:37.650 --> 00:00:37.840]   week
[00:00:37.840 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:39.000]   Yep
[00:00:39.000 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.050]   Is
[00:00:39.050 --> 00:00:39.150]   that
[00:00:39.150 --> 00:00:39.250]   real
[00:00:39.250 --> 00:00:39.300]   or
[00:00:39.300 --> 00:00:39.350]   is
[00:00:39.350 --> 00:00:39.450]   that
[00:00:39.450 --> 00:00:39.550]   just
[00:00:39.550 --> 00:00:39.600]   an
[00:00:39.600 --> 00:00:39.770]   exagger
[00:00:39.770 --> 00:00:39.900]  ation
[00:00:39.900 --> 00:00:40.000]  ?
[00:00:40.000 --> 00:00:40.450]   Because
[00:00:40.450 --> 00:00:40.580]   a
[00:00:40.580 --> 00:00:40.700]   lot
[00:00:40.700 --> 00:00:40.820]   of
[00:00:40.820 --> 00:00:41.140]   times
[00:00:41.140 --> 00:00:41.520]   people
[00:00:41.520 --> 00:00:41.860]   say
[00:00:41.860 --> 00:00:42.050]   that
[00:00:42.050 --> 00:00:42.150]   it
[00:00:42.150 --> 00:00:42.280]  's
[00:00:42.280 --> 00:00:42.700]   really
[00:00:42.700 --> 00:00:43.040]   like
[00:00:43.040 --> 00:00:43.070]  ,
[00:00:43.070 --> 00:00:43.300]   you
[00:00:43.300 --> 00:00:43.320]   know
[00:00:43.320 --> 00:00:43.390]  ,
[00:00:43.390 --> 00:00:43.610]   10
[00:00:43.610 --> 00:00:43.680]  ,
[00:00:43.680 --> 00:00:43.900]   11
[00:00:43.900 --> 00:00:44.000]  ,
[00:00:44.000 --> 00:00:44.210]   maybe
[00:00:44.210 --> 00:00:44.470]   12
[00:00:44.470 --> 00:00:44.550]   on
[00:00:44.550 --> 00:00:44.680]   the
[00:00:44.680 --> 00:00:44.850]   week
[00:00:44.850 --> 00:00:45.000]  day
[00:00:45.000 --> 00:00:45.110]  ,
[00:00:45.110 --> 00:00:45.280]   and
[00:00:45.280 --> 00:00:45.510]   then
[00:00:45.510 --> 00:00:45.620]   it
[00:00:45.620 --> 00:00:45.750]  's
[00:00:45.750 --> 00:00:46.280]   like
[00:00:46.280 --> 00:00:46.280]   five
[00:00:46.280 --> 00:00:46.630]   or
[00:00:46.630 --> 00:00:46.630]   six
[00:00:46.630 --> 00:00:46.770]   on
[00:00:46.770 --> 00:00:47.340]   Saturday
[00:00:47.340 --> 00:00:47.550]   and
[00:00:47.550 --> 00:00:48.070]   Sunday
[00:00:48.070 --> 00:00:48.070]  ,
[00:00:48.070 --> 00:00:48.240]   and
[00:00:48.240 --> 00:00:48.240]   it
[00:00:48.240 --> 00:00:48.380]   just
[00:00:48.380 --> 00:00:48.590]   feels
[00:00:48.590 --> 00:00:48.690]   like
[00:00:48.690 --> 00:00:48.900]   12
[00:00:48.900 --> 00:00:49.140]   because
[00:00:49.140 --> 00:00:49.200]   it
[00:00:49.200 --> 00:00:49.280]  's
[00:00:49.280 --> 00:00:49.560]   Saturday
[00:00:49.560 --> 00:00:49.660]   and
[00:00:49.660 --> 00:00:49.870]   Sunday
[00:00:49.870 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.080]  
[00:00:50.080 --> 00:00:50.120]   It
[00:00:50.120 --> 00:00:50.160]  's
[00:00:50.160 --> 00:00:50.400]   really
[00:00:50.400 --> 00:00:50.560]   real
[00:00:50.560 --> 00:00:50.840]   because
[00:00:50.840 --> 00:00:50.880]   a
[00:00:50.880 --> 00:00:51.200]   Saturday
[00:00:51.200 --> 00:00:51.320]   and
[00:00:51.320 --> 00:00:51.360]   a
[00:00:51.360 --> 00:00:51.600]   Sunday
[00:00:51.600 --> 00:00:51.800]   makes
[00:00:51.800 --> 00:00:51.880]   no
[00:00:51.880 --> 00:00:52.280]   difference
[00:00:52.280 --> 00:00:52.370]   to
[00:00:52.370 --> 00:00:52.440]   me
[00:00:52.440 --> 00:00:52.860]   whatsoever
[00:00:52.860 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.050]   I
