
[00:00:00.000 --> 00:00:00.130]  
[00:00:00.130 --> 00:00:00.830]   This
[00:00:00.830 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.650]   distributed
[00:00:03.650 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.990]  kelt
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:06.990]   Welcome
[00:00:06.990 --> 00:00:07.000]  !
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.840]   Welcome
[00:00:27.840 --> 00:00:28.070]   to
[00:00:28.070 --> 00:00:28.920]   episode
[00:00:28.920 --> 00:00:30.010]   103
[00:00:30.010 --> 00:00:30.250]   of
[00:00:30.250 --> 00:00:30.610]   Tex
[00:00:30.610 --> 00:00:31.000]  ing
[00:00:31.000 --> 00:00:31.180]  .
[00:00:31.180 --> 00:00:31.490]   Today
[00:00:31.490 --> 00:00:31.610]  's
[00:00:31.610 --> 00:00:31.860]   show
[00:00:31.860 --> 00:00:31.980]   is
[00:00:31.980 --> 00:00:32.040]   a
[00:00:32.040 --> 00:00:32.350]   panel
[00:00:32.350 --> 00:00:32.600]   show
[00:00:32.600 --> 00:00:32.760]  ,
[00:00:32.760 --> 00:00:32.830]   isn
[00:00:32.830 --> 00:00:32.870]  't
[00:00:32.870 --> 00:00:32.910]   it
[00:00:32.910 --> 00:00:33.000]  ?
[00:00:33.000 --> 00:00:33.140]   On
[00:00:33.140 --> 00:00:33.510]   today
[00:00:33.510 --> 00:00:33.660]  's
[00:00:33.660 --> 00:00:33.940]   show
[00:00:33.940 --> 00:00:34.080]   we
[00:00:34.080 --> 00:00:34.300]  're
[00:00:34.300 --> 00:00:34.810]   talking
[00:00:34.810 --> 00:00:35.000]   to
[00:00:35.000 --> 00:00:35.550]   Seb
[00:00:35.550 --> 00:00:35.740]  ast
[00:00:35.740 --> 00:00:36.110]  ien
[00:00:36.110 --> 00:00:36.360]   Ar
[00:00:36.360 --> 00:00:37.000]  na
[00:00:37.000 --> 00:00:37.010]  ult
[00:00:37.010 --> 00:00:37.290]   and
[00:00:37.290 --> 00:00:37.850]   also
[00:00:37.850 --> 00:00:38.280]   Samuel
[00:00:38.280 --> 00:00:39.000]   Clay
[00:00:39.000 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.500]   Hello
[00:00:39.500 --> 00:00:40.110]   geez
[00:00:40.110 --> 00:00:40.190]  ers
[00:00:40.190 --> 00:00:40.380]  ,
[00:00:40.380 --> 00:00:41.200]   welcome
[00:00:41.200 --> 00:00:41.270]   to
[00:00:41.270 --> 00:00:41.530]   the
[00:00:41.530 --> 00:00:42.000]   show
[00:00:42.000 --> 00:00:42.000]  .
[00:00:42.000 --> 00:00:42.140]   Is
[00:00:42.140 --> 00:00:42.420]   that
[00:00:42.420 --> 00:00:42.630]   how
[00:00:42.630 --> 00:00:42.840]   you
[00:00:42.840 --> 00:00:43.140]   grew
[00:00:43.140 --> 00:00:43.260]   up
[00:00:43.260 --> 00:00:43.750]   talking
[00:00:43.750 --> 00:00:44.000]  ?
[00:00:44.000 --> 00:00:44.130]   Yeah
[00:00:44.130 --> 00:00:44.190]  ,
[00:00:44.190 --> 00:00:44.250]   in
[00:00:44.250 --> 00:00:44.350]   the
[00:00:44.350 --> 00:00:44.470]   East
[00:00:44.470 --> 00:00:44.580]   End
[00:00:44.580 --> 00:00:44.640]   of
[00:00:44.640 --> 00:00:44.840]   London
[00:00:44.840 --> 00:00:45.000]  .
[00:00:45.000 --> 00:00:45.070]   I
[00:00:45.070 --> 00:00:45.360]   grew
[00:00:45.360 --> 00:00:45.500]   up
[00:00:45.500 --> 00:00:45.620]   a
[00:00:45.620 --> 00:00:46.000]   little
[00:00:46.000 --> 00:00:46.290]   East
[00:00:46.290 --> 00:00:46.550]   End
[00:00:46.550 --> 00:00:46.930]   London
[00:00:46.930 --> 00:00:47.070]  er
[00:00:47.070 --> 00:00:47.200]  ,
[00:00:47.200 --> 00:00:47.490]   didn
[00:00:47.490 --> 00:00:47.680]  't
[00:00:47.680 --> 00:00:47.830]   I
[00:00:47.830 --> 00:00:48.000]  ?
[00:00:48.000 --> 00:00:48.710]   Well
[00:00:48.710 --> 00:00:48.990]  ,
[00:00:48.990 --> 00:00:49.650]   your
[00:00:49.650 --> 00:00:50.260]   dad
[00:00:50.260 --> 00:00:50.480]   is
[00:00:50.480 --> 00:00:52.000]  ...
[00:00:52.000 --> 00:00:52.190]   you
[00:00:52.190 --> 00:00:52.670]   said
[00:00:52.670 --> 00:00:52.690]   your
[00:00:52.690 --> 00:00:52.880]   dad
[00:00:52.880 --> 00:00:53.130]   has
[00:00:53.130 --> 00:00:53.150]   a
[00:00:53.150 --> 00:00:53.580]   certain
[00:00:53.580 --> 00:00:53.830]   kind
[00:00:53.830 --> 00:00:54.000]   of
[00:00:54.000 --> 00:00:54.310]   accent
[00:00:54.310 --> 00:00:54.460]   and
[00:00:54.460 --> 00:00:54.670]   your
[00:00:54.670 --> 00:00:54.820]   mom
[00:00:54.820 --> 00:00:55.000]   has
[00:00:55.000 --> 00:00:55.050]   a
[00:00:55.050 --> 00:00:55.650]   different
[00:00:55.650 --> 00:00:55.800]   kind
[00:00:55.800 --> 00:00:56.000]  ?
[00:00:56.000 --> 00:00:56.000]  
[00:00:56.000 --> 00:00:56.120]   My
[00:00:56.120 --> 00:00:56.310]   dad
[00:00:56.310 --> 00:00:56.420]   is
[00:00:56.420 --> 00:00:57.070]   definitely
[00:00:57.070 --> 00:00:57.200]   a
[00:00:57.200 --> 00:00:57.380]   Cock
[00:00:57.380 --> 00:00:57.690]  ney
[00:00:57.690 --> 00:00:57.730]  ,
[00:00:57.730 --> 00:00:58.000]   yeah
[00:00:58.000 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.130]   And
[00:00:58.130 --> 00:00:58.310]   what
[00:00:58.310 --> 00:00:58.520]   about
[00:00:58.520 --> 00:00:58.700]   your
[00:00:58.700 --> 00:00:58.840]   mom
[00:00:58.840 --> 00:00:59.000]  ?
[00:00:59.000 --> 00:00:59.310]   She
[00:00:59.310 --> 00:00:59.520]  's
[00:00:59.520 --> 00:00:59.940]   just
[00:00:59.940 --> 00:01:00.040]   a
[00:01:00.040 --> 00:01:01.000]  ...
[00:01:01.000 --> 00:01:01.590]   how
[00:01:01.590 --> 00:01:01.840]   do
[00:01:01.840 --> 00:01:02.350]   you
[00:01:02.350 --> 00:01:02.830]   say
[00:01:02.830 --> 00:01:03.490]   that
[00:01:03.490 --> 00:01:04.000]  ?
[00:01:04.000 --> 00:01:04.250]   P
[00:01:04.250 --> 00:01:05.000]  osh
