
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.430]   Welcome
[00:00:21.430 --> 00:00:21.550]   to
[00:00:21.550 --> 00:00:21.980]   episode
[00:00:21.980 --> 00:00:22.350]   27
[00:00:22.350 --> 00:00:22.470]   of
[00:00:22.470 --> 00:00:22.720]   Tech
[00:00:22.720 --> 00:00:22.780]   Z
[00:00:22.780 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.240]  ,
[00:00:23.240 --> 00:00:24.000]   hosted
[00:00:24.000 --> 00:00:24.100]   by
[00:00:24.100 --> 00:00:24.390]   myself
[00:00:24.390 --> 00:00:24.480]  ,
[00:00:24.480 --> 00:00:24.800]   Justin
[00:00:24.800 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.180]  ,
[00:00:25.180 --> 00:00:25.540]   and
[00:00:25.540 --> 00:00:26.000]   Jason
[00:00:26.000 --> 00:00:26.990]   Roberts
[00:00:26.990 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.130]   How
[00:00:27.130 --> 00:00:27.210]  's
[00:00:27.210 --> 00:00:27.290]   it
[00:00:27.290 --> 00:00:27.500]   going
[00:00:27.500 --> 00:00:27.580]  ,
[00:00:27.580 --> 00:00:27.840]   Justin
[00:00:27.840 --> 00:00:28.000]  ?
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.140]   It
[00:00:28.140 --> 00:00:28.270]  's
[00:00:28.270 --> 00:00:28.810]   going
[00:00:28.810 --> 00:00:28.910]   good
[00:00:28.910 --> 00:00:29.120]  .
[00:00:29.120 --> 00:00:29.330]   How
[00:00:29.330 --> 00:00:29.540]   are
[00:00:29.540 --> 00:00:29.750]   you
[00:00:29.750 --> 00:00:30.000]  ?
[00:00:30.000 --> 00:00:30.610]   Good
[00:00:30.610 --> 00:00:31.130]  ,
[00:00:31.130 --> 00:00:31.510]   good
[00:00:31.510 --> 00:00:31.840]  .
[00:00:31.840 --> 00:00:32.100]   So
[00:00:32.100 --> 00:00:32.410]  ,
[00:00:32.410 --> 00:00:32.490]   all
[00:00:32.490 --> 00:00:32.840]   right
[00:00:32.840 --> 00:00:33.000]  ,
[00:00:33.000 --> 00:00:33.090]   so
[00:00:33.090 --> 00:00:33.220]   you
[00:00:33.220 --> 00:00:33.350]  're
[00:00:33.350 --> 00:00:33.570]   about
[00:00:33.570 --> 00:00:33.660]   to
[00:00:33.660 --> 00:00:33.900]   take
[00:00:33.900 --> 00:00:34.000]   off
[00:00:34.000 --> 00:00:34.210]   for
[00:00:34.210 --> 00:00:34.700]   another
[00:00:34.700 --> 00:00:35.000]   week
[00:00:35.000 --> 00:00:35.180]   of
[00:00:35.180 --> 00:00:36.000]   Christmas
[00:00:36.000 --> 00:00:36.290]   stuff
[00:00:36.290 --> 00:00:36.460]  .
[00:00:36.460 --> 00:00:36.630]   Are
[00:00:36.630 --> 00:00:36.980]   people
[00:00:36.980 --> 00:00:37.450]   visiting
[00:00:37.450 --> 00:00:37.560]   or
[00:00:37.560 --> 00:00:37.780]   what
[00:00:37.780 --> 00:00:38.000]  ?
[00:00:38.000 --> 00:00:38.160]   Well
[00:00:38.160 --> 00:00:38.370]  ,
[00:00:38.370 --> 00:00:38.800]   my
[00:00:38.800 --> 00:00:39.080]   sister
[00:00:39.080 --> 00:00:39.230]  's
[00:00:39.230 --> 00:00:39.700]   coming
[00:00:39.700 --> 00:00:40.000]   over
[00:00:40.000 --> 00:00:40.720]   tomorrow
[00:00:40.720 --> 00:00:40.790]  ,
[00:00:40.790 --> 00:00:41.040]   and
[00:00:41.040 --> 00:00:41.250]   she
[00:00:41.250 --> 00:00:41.400]  's
[00:00:41.400 --> 00:00:41.870]   coming
[00:00:41.870 --> 00:00:42.180]   over
[00:00:42.180 --> 00:00:42.490]   from
[00:00:42.490 --> 00:00:42.710]   the
[00:00:42.710 --> 00:00:43.000]   UK
[00:00:43.000 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:44.000]   Okay
[00:00:44.000 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.320]   Because
[00:00:44.320 --> 00:00:44.420]  ,
[00:00:44.420 --> 00:00:44.510]   of
[00:00:44.510 --> 00:00:44.790]   course
[00:00:44.790 --> 00:00:44.880]  ,
[00:00:44.880 --> 00:00:45.070]   even
[00:00:45.070 --> 00:00:45.350]   though
[00:00:45.350 --> 00:00:45.390]   I
[00:00:45.390 --> 00:00:45.630]   sound
[00:00:45.630 --> 00:00:45.830]   like
[00:00:45.830 --> 00:00:45.860]   I
[00:00:45.860 --> 00:00:46.010]  'm
[00:00:46.010 --> 00:00:46.140]   from
[00:00:46.140 --> 00:00:46.460]   England
[00:00:46.460 --> 00:00:46.560]  ,
[00:00:46.560 --> 00:00:46.600]   I
[00:00:46.600 --> 00:00:46.980]   actually
[00:00:46.980 --> 00:00:47.170]   live
[00:00:47.170 --> 00:00:47.260]   in
[00:00:47.260 --> 00:00:47.400]   Los
[00:00:47.400 --> 00:00:47.730]   Angeles
[00:00:47.730 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.190]   And
[00:00:48.190 --> 00:00:48.310]   we
[00:00:48.310 --> 00:00:48.500]  're
[00:00:48.500 --> 00:00:48.810]   going
[00:00:48.810 --> 00:00:48.930]   to
[00:00:48.930 --> 00:00:49.180]   hang
[00:00:49.180 --> 00:00:49.370]   out
[00:00:49.370 --> 00:00:49.680]  .
[00:00:49.680 --> 00:00:49.700]   We
[00:00:49.700 --> 00:00:49.870]  're
[00:00:49.870 --> 00:00:50.180]   going
[00:00:50.180 --> 00:00:50.300]   to
[00:00:50.300 --> 00:00:50.420]   go
[00:00:50.420 --> 00:00:50.550]   to
[00:00:50.550 --> 00:00:50.850]   Vegas
[00:00:50.850 --> 00:00:51.100]   over
[00:00:51.100 --> 00:00:51.290]   the
[00:00:51.290 --> 00:00:51.630]   weekend
[00:00:51.630 --> 00:00:52.000]  .
[00:00:52.000 --> 00:00:52.140]   All
[00:00:52.140 --> 00:00:52.480]   right
[00:00:52.480 --> 00:00:52.580]  ,
[00:00:52.580 --> 00:00:52.580]   so
[00:00:52.580 --> 00:00:52.630]   I
[00:00:52.630 --> 00:00:52.870]   guess
[00:00:52.870 --> 00:00:52.970]   we
[00:00:52.970 --> 00:00:53.110]  've
[00:00:53.110 --> 00:00:53.260]   got
[00:00:53.260 --> 00:00:53.360]   to
[00:00:53.360 --> 00:00:53.530]   get
[00:00:53.530 --> 00:00:53.660]   all
[00:00:53.660 --> 00:00:53.810]   our
[00:00:53.810 --> 00:00:54.000]   nerd
[00:00:54.000 --> 00:00:54.190]   talk
[00:00:54.190 --> 00:00:54.290]   in
[00:00:54.290 --> 00:00:54.440]   now
[00:00:54.440 --> 00:00:54.530]  ,
[00:00:54.530 --> 00:00:54.770]   right
[00:00:54.770 --> 00:00:55.000]  ?
[00:00:55.000 --> 00:00:55.650]   Yeah
[00:00:55.650 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.140]  
[00:00:56.140 --> 00:00:56.420]   That
[00:00:56.420 --> 00:00:56.750]  'll
[00:00:56.750 --> 00:00:56.940]   be
[00:00:56.940 --> 00:00:57.100]   a
[00:00:57.100 --> 00:00:57.980]   Christmas
[00:00:57.980 --> 00:00:58.410]   nerd
[00:00:58.410 --> 00:00:58.910]   extra
[00:00:58.910 --> 00:00:59.020]  v
[00:00:59.020 --> 00:00:59.440]  agan
[00:00:59.440 --> 00:00:59.650]  za
[00:00:59.650 --> 00:01:00.000]  .
[00:01:00.000 --> 00:01:01.140]   Okay
[00:01:01.140 --> 00:01:02.000]  .
[00:01:02.000 --> 00:01:02.270]   Well
