
[00:00:00.000 --> 00:00:00.130]  
[00:00:00.130 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.190]   It
[00:00:21.190 --> 00:00:21.380]  's
[00:00:21.380 --> 00:00:21.760]   Tech
[00:00:21.760 --> 00:00:21.850]   Z
[00:00:21.850 --> 00:00:22.130]  ing
[00:00:22.130 --> 00:00:22.700]   14
[00:00:22.700 --> 00:00:23.000]  1
[00:00:23.000 --> 00:00:23.240]   with
[00:00:23.240 --> 00:00:23.600]   myself
[00:00:23.600 --> 00:00:24.000]   Justin
[00:00:24.000 --> 00:00:24.360]   Vincent
[00:00:24.360 --> 00:00:24.480]   and
[00:00:24.480 --> 00:00:24.880]   Jason
[00:00:24.880 --> 00:00:25.640]   Roberts
[00:00:25.640 --> 00:00:25.920]   and
[00:00:25.920 --> 00:00:26.100]   on
[00:00:26.100 --> 00:00:26.560]   today
[00:00:26.560 --> 00:00:26.740]  's
[00:00:26.740 --> 00:00:27.110]   show
[00:00:27.110 --> 00:00:27.390]   our
[00:00:27.390 --> 00:00:28.040]   special
[00:00:28.040 --> 00:00:28.500]   guest
[00:00:28.500 --> 00:00:28.770]   is
[00:00:28.770 --> 00:00:28.810]   G
[00:00:28.810 --> 00:00:29.050]  ion
[00:00:29.050 --> 00:00:29.200]   Ro
[00:00:29.200 --> 00:00:29.220]  ach
[00:00:29.220 --> 00:00:29.560]  .
[00:00:29.560 --> 00:00:29.730]  
[00:00:29.730 --> 00:00:29.800]   Hi
[00:00:29.800 --> 00:00:30.180]   there
[00:00:30.180 --> 00:00:30.310]  ,
[00:00:30.310 --> 00:00:30.390]   I
[00:00:30.390 --> 00:00:30.550]  'm
[00:00:30.550 --> 00:00:30.630]   a
[00:00:30.630 --> 00:00:30.970]   long
[00:00:30.970 --> 00:00:31.310]   time
[00:00:31.310 --> 00:00:32.000]   listener
[00:00:32.000 --> 00:00:32.200]  ,
[00:00:32.200 --> 00:00:33.230]   first
[00:00:33.230 --> 00:00:34.140]   time
[00:00:34.140 --> 00:00:35.320]   caller
[00:00:35.320 --> 00:00:35.320]  .
[00:00:35.320 --> 00:00:35.580]   So
[00:00:35.580 --> 00:00:35.710]   G
[00:00:35.710 --> 00:00:36.090]  ion
[00:00:36.090 --> 00:00:36.350]   is
[00:00:36.350 --> 00:00:36.610]   my
[00:00:36.610 --> 00:00:37.590]   partner
[00:00:37.590 --> 00:00:37.770]   in
[00:00:37.770 --> 00:00:38.590]   crime
[00:00:38.590 --> 00:00:38.740]  .
[00:00:38.740 --> 00:00:38.840]   I
[00:00:38.840 --> 00:00:39.160]  've
[00:00:39.160 --> 00:00:39.400]   brought
[00:00:39.400 --> 00:00:39.590]   him
[00:00:39.590 --> 00:00:39.800]   up
[00:00:39.800 --> 00:00:40.840]   about
[00:00:40.840 --> 00:00:41.140]   five
[00:00:41.140 --> 00:00:41.670]   million
[00:00:41.670 --> 00:00:42.050]   times
[00:00:42.050 --> 00:00:42.120]   I
[00:00:42.120 --> 00:00:42.500]   think
[00:00:42.500 --> 00:00:42.910]  .
[00:00:42.910 --> 00:00:43.100]   That
[00:00:43.100 --> 00:00:43.530]   would
[00:00:43.530 --> 00:00:43.790]   be
[00:00:43.790 --> 00:00:43.880]   G
[00:00:43.880 --> 00:00:44.360]  ion
[00:00:44.360 --> 00:00:44.360]  .
[00:00:44.360 --> 00:00:45.770]   Yeah
[00:00:45.770 --> 00:00:46.870]  .
[00:00:46.870 --> 00:00:47.020]   We
[00:00:47.020 --> 00:00:47.390]   just
[00:00:47.390 --> 00:00:48.480]   established
[00:00:48.480 --> 00:00:48.600]   in
[00:00:48.600 --> 00:00:48.920]   our
[00:00:48.920 --> 00:00:49.150]   pre
[00:00:49.150 --> 00:00:49.190]  -
[00:00:49.190 --> 00:00:49.480]  show
[00:00:49.480 --> 00:00:49.800]   chatter
[00:00:49.800 --> 00:00:50.040]   that
[00:00:50.040 --> 00:00:50.280]   I
[00:00:50.280 --> 00:00:50.760]   actually
[00:00:50.760 --> 00:00:50.900]   don
[00:00:50.900 --> 00:00:50.990]  't
[00:00:50.990 --> 00:00:51.430]   pronounce
[00:00:51.430 --> 00:00:51.620]   your
[00:00:51.620 --> 00:00:51.810]   name
[00:00:51.810 --> 00:00:52.250]   correctly
[00:00:52.250 --> 00:00:52.440]  .
[00:00:52.440 --> 00:00:52.590]   I
[00:00:52.590 --> 00:00:52.630]  've
[00:00:52.630 --> 00:00:52.760]   been
[00:00:52.760 --> 00:00:53.190]   calling
[00:00:53.190 --> 00:00:53.370]   you
[00:00:53.370 --> 00:00:53.430]   G
[00:00:53.430 --> 00:00:53.640]  ion
[00:00:53.640 --> 00:00:53.810]   for
[00:00:53.810 --> 00:00:53.880]   the
[00:00:53.880 --> 00:00:54.320]   last
[00:00:54.320 --> 00:00:54.440]   five
[00:00:54.440 --> 00:00:55.190]   years
[00:00:55.190 --> 00:00:55.820]  .
[00:00:55.820 --> 00:00:57.130]   Yeah
[00:00:57.130 --> 00:00:57.880]  ,
[00:00:57.880 --> 00:00:57.930]   in
[00:00:57.930 --> 00:00:58.040]   fact
[00:00:58.040 --> 00:00:58.280]   in
[00:00:58.280 --> 00:00:58.440]   one
[00:00:58.440 --> 00:00:58.600]   of
[00:00:58.600 --> 00:00:59.320]   the
[00:00:59.320 --> 00:00:59.320]  
[00:00:59.320 --> 00:00:59.960]   episodes
[00:00:59.960 --> 00:01:00.260]   back
[00:01:00.260 --> 00:01:00.340]   I
[00:01:00.340 --> 00:01:00.580]   did
[00:01:00.580 --> 00:01:01.130]   comment
[00:01:01.130 --> 00:01:01.290]   on
[00:01:01.290 --> 00:01:01.730]   that
[00:01:01.730 --> 00:01:01.800]   by
[00:01:01.800 --> 00:01:02.240]   spelling
[00:01:02.240 --> 00:01:02.360]   my
[00:01:02.360 --> 00:01:02.600]   name
[00:01:02.600 --> 00:01:04.040]   incorrectly
[00:01:04.040 --> 00:01:06.520]   and
[00:01:06.520 --> 00:01:06.740]   with
[00:01:06.740 --> 00:01:07.010]   an
[00:01:07.010 --> 00:01:07.080]   e
[00:01:07.080 --> 00:01:07.310]   on
[00:01:07.310 --> 00:01:07.660]   the
[00:01:07.660 --> 00:01:08.040]   end
[00:01:08.040 --> 00:01:08.830]  .
[00:01:08.830 --> 00:01:09.640]   But
[00:01:09.640 --> 00:01:09.720]   I
[00:01:09.720 --> 00:01:10.110]   think
[00:01:10.110 --> 00:01:10.280]   it
[00:01:10.280 --> 00:01:10.440]   was
[00:01:10.440 --> 00:01:11.400]   misunderstood
[00:01:11.400 --> 00:01:11.880]   and
[00:01:11.880 --> 00:01:12.050]   it
[00:01:12.050 --> 00:01:12.460]   just
[00:01:12.460 --> 00:01:12.760]   made
[00:01:12.760 --> 00:01:13.040]   the
[00:01:13.040 --> 00:01:13.390]   two
[00:01:13.390 --> 00:01:13.480]   of
[00:01:13.480 --> 00:01:13.770]   you
[00:01:13.770 --> 00:01:14.550]   pronounce
[00:01:14.550 --> 00:01:14.760]   it
[00:01:14.760 --> 00:01:15.000]   even
[00:01:15.000 --> 00:01:15.870]   worse
[00:01:15.870 --> 00:01:15.880]  .
[00:01:15.880 --> 00:01:16.760]   Wow
[00:01:16.760 --> 00:01:17.570]  .
[00:01:17.570 --> 00:01:17.590]   Yeah
[00:01:17.590 --> 00:01:17.680]  ,
[00:01:17.680 --> 00:01:18.110]   because
[00:01:18.110 --> 00:01:18.200]   when
[00:01:18.200 --> 00:01:18.310]   we
[00:01:18.310 --> 00:01:18.530]   first
[00:01:18.530 --> 00:01:18.670]   met
[00:01:18.670 --> 00:01:18.760]   I
[00:01:18.760 --> 00:01:19.320]   thought
[00:01:19.320 --> 00:01:19.450]   I
[00:01:19.450 --> 00:01:19.670]   just
