
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.910]   [
[00:00:02.910 --> 00:00:17.140]  Music
[00:00:17.140 --> 00:00:20.000]  ]
[00:00:20.000 --> 00:00:20.630]   Welcome
[00:00:20.630 --> 00:00:20.810]   to
[00:00:20.810 --> 00:00:21.440]   episode
[00:00:21.440 --> 00:00:22.000]   58
[00:00:22.000 --> 00:00:22.200]   of
[00:00:22.200 --> 00:00:22.600]   Tech
[00:00:22.600 --> 00:00:22.690]  S
[00:00:22.690 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.190]  ,
[00:00:23.190 --> 00:00:23.780]   hosted
[00:00:23.780 --> 00:00:24.000]   by
[00:00:24.000 --> 00:00:24.280]   myself
[00:00:24.280 --> 00:00:24.380]  ,
[00:00:24.380 --> 00:00:24.650]   Justin
[00:00:24.650 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.130]  ,
[00:00:25.130 --> 00:00:25.310]   and
[00:00:25.310 --> 00:00:25.640]   Jason
[00:00:25.640 --> 00:00:26.000]   Roberts
[00:00:26.000 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.230]   And
[00:00:26.230 --> 00:00:26.390]   on
[00:00:26.390 --> 00:00:26.760]   today
[00:00:26.760 --> 00:00:26.910]  's
[00:00:26.910 --> 00:00:27.210]   show
[00:00:27.210 --> 00:00:27.360]  ,
[00:00:27.360 --> 00:00:27.510]   we
[00:00:27.510 --> 00:00:27.830]   have
[00:00:27.830 --> 00:00:28.040]   two
[00:00:28.040 --> 00:00:28.340]   very
[00:00:28.340 --> 00:00:28.870]   special
[00:00:28.870 --> 00:00:29.160]   guests
[00:00:29.160 --> 00:00:29.750]   with
[00:00:29.750 --> 00:00:29.780]   us
[00:00:29.780 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.270]   David
[00:00:30.270 --> 00:00:30.320]   F
[00:00:30.320 --> 00:00:30.520]  ogle
[00:00:30.520 --> 00:00:30.740]  ,
[00:00:30.740 --> 00:00:31.000]   author
[00:00:31.000 --> 00:00:31.140]   of
[00:00:31.140 --> 00:00:31.150]   Bl
[00:00:31.150 --> 00:00:31.290]  ond
[00:00:31.290 --> 00:00:31.400]  ie
[00:00:31.400 --> 00:00:31.940]  24
[00:00:31.940 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.640]   playing
[00:00:32.640 --> 00:00:32.810]   at
[00:00:32.810 --> 00:00:33.080]   the
[00:00:33.080 --> 00:00:33.440]   edge
[00:00:33.440 --> 00:00:33.530]   of
[00:00:33.530 --> 00:00:33.790]   AI
[00:00:33.790 --> 00:00:34.140]  ,
[00:00:34.140 --> 00:00:34.160]   and
[00:00:34.160 --> 00:00:34.650]   Sebastian
[00:00:34.650 --> 00:00:34.760]   Ar
[00:00:34.760 --> 00:00:34.870]  no
[00:00:34.870 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.210]   who
[00:00:35.210 --> 00:00:35.350]   we
[00:00:35.350 --> 00:00:36.130]   interviewed
[00:00:36.130 --> 00:00:36.200]   a
[00:00:36.200 --> 00:00:36.400]   few
[00:00:36.400 --> 00:00:36.760]   shows
[00:00:36.760 --> 00:00:37.040]   back
[00:00:37.040 --> 00:00:37.390]   about
[00:00:37.390 --> 00:00:37.520]   Sw
[00:00:37.520 --> 00:00:38.000]  arm
[00:00:38.000 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.120]   So
[00:00:38.120 --> 00:00:38.420]   Jason
[00:00:38.420 --> 00:00:38.530]  ,
[00:00:38.530 --> 00:00:38.800]   today
[00:00:38.800 --> 00:00:39.020]  's
[00:00:39.020 --> 00:00:39.180]   show
[00:00:39.180 --> 00:00:39.300]   is
[00:00:39.300 --> 00:00:39.420]   ch
[00:00:39.420 --> 00:00:39.590]  ock
[00:00:39.590 --> 00:00:39.640]  -
[00:00:39.640 --> 00:00:39.690]  a
[00:00:39.690 --> 00:00:39.770]  -
[00:00:39.770 --> 00:00:40.020]  block
[00:00:40.020 --> 00:00:40.320]   full
[00:00:40.320 --> 00:00:40.390]   of
[00:00:40.390 --> 00:00:40.740]   brains
[00:00:40.740 --> 00:00:40.950]  .
[00:00:40.950 --> 00:00:41.470]   How
[00:00:41.470 --> 00:00:41.470]   do
[00:00:41.470 --> 00:00:41.660]   we
[00:00:41.660 --> 00:00:42.040]   meet
[00:00:42.040 --> 00:00:42.700]   them
[00:00:42.700 --> 00:00:42.790]   all
[00:00:42.790 --> 00:00:43.000]  ?
[00:00:43.000 --> 00:00:43.400]   Okay
[00:00:43.400 --> 00:00:43.590]  ,
[00:00:43.590 --> 00:00:44.100]   well
[00:00:44.100 --> 00:00:44.220]  ,
[00:00:44.220 --> 00:00:44.480]   you
[00:00:44.480 --> 00:00:44.940]   know
[00:00:44.940 --> 00:00:45.070]  ,
[00:00:45.070 --> 00:00:45.260]   we
[00:00:45.260 --> 00:00:45.680]  've
[00:00:45.680 --> 00:00:45.860]   met
[00:00:45.860 --> 00:00:46.750]   Sebastian
[00:00:46.750 --> 00:00:47.000]  ,
[00:00:47.000 --> 00:00:47.250]   what
[00:00:47.250 --> 00:00:47.370]  ,
[00:00:47.370 --> 00:00:47.680]   about
[00:00:47.680 --> 00:00:47.930]   four
[00:00:47.930 --> 00:00:48.160]   or
[00:00:48.160 --> 00:00:48.340]   five
[00:00:48.340 --> 00:00:48.790]   episodes
[00:00:48.790 --> 00:00:49.000]   ago
[00:00:49.000 --> 00:00:49.150]  ,
[00:00:49.150 --> 00:00:49.520]   when
[00:00:49.520 --> 00:00:49.680]   you
[00:00:49.680 --> 00:00:50.000]   were
[00:00:50.000 --> 00:00:50.060]   on
[00:00:50.060 --> 00:00:50.140]  ,
[00:00:50.140 --> 00:00:50.430]   Sebastian
[00:00:50.430 --> 00:00:50.490]  ,
[00:00:50.490 --> 00:00:50.550]   is
[00:00:50.550 --> 00:00:50.680]   that
[00:00:50.680 --> 00:00:50.850]   right
[00:00:50.850 --> 00:00:51.000]  ?
[00:00:51.000 --> 00:00:51.300]   '
[00:00:51.300 --> 00:00:51.990]  51
[00:00:51.990 --> 00:00:52.000]  .
[00:00:52.000 --> 00:00:52.000]  
[00:00:52.000 --> 00:00:52.410]   Yes
[00:00:52.410 --> 00:00:52.420]  ,
[00:00:52.420 --> 00:00:52.590]   in
[00:00:52.590 --> 00:00:53.010]   which
[00:00:53.010 --> 00:00:53.180]   we
[00:00:53.180 --> 00:00:53.600]   spent
[00:00:53.600 --> 00:00:53.940]   most
[00:00:53.940 --> 00:00:54.110]   of
[00:00:54.110 --> 00:00:54.360]   the
[00:00:54.360 --> 00:00:54.710]   show
[00:00:54.710 --> 00:00:55.290]   talking
[00:00:55.290 --> 00:00:55.710]   about
[00:00:55.710 --> 00:00:56.030]   the
[00:00:56.030 --> 00:00:56.900]   development
[00:00:56.900 --> 00:00:57.070]   of
[00:00:57.070 --> 00:00:57.320]   the
[00:00:57.320 --> 00:00:57.490]   Sw
[00:00:57.490 --> 00:00:57.740]  arm
[00:00:57.740 --> 00:00:57.960]   AI
