
[00:00:00.000 --> 00:00:00.530]  
[00:00:00.530 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.060]   show
[00:00:01.060 --> 00:00:01.320]   is
[00:00:01.320 --> 00:00:02.780]   distributed
[00:00:02.780 --> 00:00:03.040]   by
[00:00:03.040 --> 00:00:03.440]   Sun
[00:00:03.440 --> 00:00:03.570]  c
[00:00:03.570 --> 00:00:03.830]  ru
[00:00:03.830 --> 00:00:04.000]  x
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:25.000 --> 00:00:25.000]  
[00:00:25.000 --> 00:00:25.530]   Welcome
[00:00:25.530 --> 00:00:25.680]   to
[00:00:25.680 --> 00:00:26.210]   episode
[00:00:26.210 --> 00:00:26.890]   230
[00:00:26.890 --> 00:00:27.040]   of
[00:00:27.040 --> 00:00:27.340]   Tech
[00:00:27.340 --> 00:00:27.410]  S
[00:00:27.410 --> 00:00:27.630]  ing
[00:00:27.630 --> 00:00:27.780]  ,
[00:00:27.780 --> 00:00:28.230]   hosted
[00:00:28.230 --> 00:00:28.380]   by
[00:00:28.380 --> 00:00:28.830]   myself
[00:00:28.830 --> 00:00:28.980]  ,
[00:00:28.980 --> 00:00:29.420]   Justin
[00:00:29.420 --> 00:00:30.000]   Vincent
[00:00:30.000 --> 00:00:30.030]  ,
[00:00:30.030 --> 00:00:30.090]   and
[00:00:30.090 --> 00:00:30.200]   Jason
[00:00:30.200 --> 00:00:30.990]   Roberts
[00:00:30.990 --> 00:00:31.000]  .
[00:00:31.000 --> 00:00:31.390]   And
[00:00:31.390 --> 00:00:31.610]   today
[00:00:31.610 --> 00:00:31.760]  ,
[00:00:31.760 --> 00:00:32.060]   back
[00:00:32.060 --> 00:00:32.210]   to
[00:00:32.210 --> 00:00:32.440]   our
[00:00:32.440 --> 00:00:32.820]   usual
[00:00:32.820 --> 00:00:33.340]   format
[00:00:33.340 --> 00:00:33.430]   of
[00:00:33.430 --> 00:00:33.580]   no
[00:00:33.580 --> 00:00:33.880]   live
[00:00:33.880 --> 00:00:34.340]   studio
[00:00:34.340 --> 00:00:35.000]   audience
[00:00:35.000 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.100]   U
[00:00:35.100 --> 00:00:35.290]  di
[00:00:35.290 --> 00:00:35.670]  's
[00:00:35.670 --> 00:00:35.970]   gone
[00:00:35.970 --> 00:00:36.120]  ,
[00:00:36.120 --> 00:00:36.640]   and
[00:00:36.640 --> 00:00:36.660]   we
[00:00:36.660 --> 00:00:37.000]   are
[00:00:37.000 --> 00:00:37.000]  ...
[00:00:37.000 --> 00:00:37.260]   Kind
[00:00:37.260 --> 00:00:37.620]   of
[00:00:37.620 --> 00:00:37.780]   lonely
[00:00:37.780 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.290]   Only
[00:00:38.290 --> 00:00:38.580]   two
[00:00:38.580 --> 00:00:38.630]   of
[00:00:38.630 --> 00:00:38.780]   us
[00:00:38.780 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.500]   Yep
[00:00:39.500 --> 00:00:39.830]  .
[00:00:39.830 --> 00:00:40.280]   Back
[00:00:40.280 --> 00:00:40.610]   to
[00:00:40.610 --> 00:00:40.680]   the
[00:00:40.680 --> 00:00:40.910]   good
[00:00:40.910 --> 00:00:41.120]   old
[00:00:41.120 --> 00:00:41.400]   days
[00:00:41.400 --> 00:00:41.540]  ,
[00:00:41.540 --> 00:00:41.740]   huh
[00:00:41.740 --> 00:00:42.000]  ?
[00:00:42.000 --> 00:00:42.300]   Yeah
[00:00:42.300 --> 00:00:42.990]  ...
[00:00:42.990 --> 00:00:43.120]   all
[00:00:43.120 --> 00:00:43.240]   the
[00:00:43.240 --> 00:00:43.360]   old
[00:00:43.360 --> 00:00:43.520]   days
[00:00:43.520 --> 00:00:43.600]  ,
[00:00:43.600 --> 00:00:43.840]   anyway
[00:00:43.840 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.100]   [
[00:00:44.100 --> 00:00:44.890]  Laughter
[00:00:44.890 --> 00:00:45.000]  ]
[00:00:45.000 --> 00:00:46.000]   Thanks
[00:00:46.000 --> 00:00:46.000]  .
[00:00:46.000 --> 00:00:46.120]   So
[00:00:46.120 --> 00:00:46.240]  ,
[00:00:46.240 --> 00:00:46.490]   what
[00:00:46.490 --> 00:00:46.610]  's
[00:00:46.610 --> 00:00:46.790]   new
[00:00:46.790 --> 00:00:47.000]  ?
[00:00:47.000 --> 00:00:47.230]   Well
[00:00:47.230 --> 00:00:47.710]  ,
[00:00:47.710 --> 00:00:47.780]   I
[00:00:47.780 --> 00:00:48.010]  'll
[00:00:48.010 --> 00:00:48.420]   tell
[00:00:48.420 --> 00:00:48.730]   you
[00:00:48.730 --> 00:00:49.170]   what
[00:00:49.170 --> 00:00:49.340]  's
[00:00:49.340 --> 00:00:49.650]   new
[00:00:49.650 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.340]   We
[00:00:50.340 --> 00:00:50.500]   had
[00:00:50.500 --> 00:00:50.600]   a
[00:00:50.600 --> 00:00:50.900]   Cat
[00:00:50.900 --> 00:00:51.390]  alyst
[00:00:51.390 --> 00:00:52.070]   session
[00:00:52.070 --> 00:00:53.000]   yesterday
[00:00:53.000 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.220]  
[00:00:53.220 --> 00:00:53.290]   And
[00:00:53.290 --> 00:00:53.320]   I
[00:00:53.320 --> 00:00:53.940]   thought
[00:00:53.940 --> 00:00:53.970]   it
[00:00:53.970 --> 00:00:54.380]   worked
[00:00:54.380 --> 00:00:54.670]   very
