
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.030]   show
[00:00:01.030 --> 00:00:01.270]   is
[00:00:01.270 --> 00:00:02.680]   distributed
[00:00:02.680 --> 00:00:02.930]   by
[00:00:02.930 --> 00:00:03.360]   Sun
[00:00:03.360 --> 00:00:03.430]  c
[00:00:03.430 --> 00:00:03.710]  ru
[00:00:03.710 --> 00:00:04.000]  bs
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.510]   Welcome
[00:00:26.510 --> 00:00:26.650]   to
[00:00:26.650 --> 00:00:27.160]   another
[00:00:27.160 --> 00:00:27.820]   fantastic
[00:00:27.820 --> 00:00:27.960]   bi
[00:00:27.960 --> 00:00:28.070]  -
[00:00:28.070 --> 00:00:28.330]  week
[00:00:28.330 --> 00:00:28.450]  ly
[00:00:28.450 --> 00:00:28.970]   episode
[00:00:28.970 --> 00:00:29.110]   of
[00:00:29.110 --> 00:00:29.400]   Tech
[00:00:29.400 --> 00:00:29.470]  S
[00:00:29.470 --> 00:00:29.690]  ing
[00:00:29.690 --> 00:00:29.760]  h
[00:00:29.760 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.430]   episode
[00:00:30.430 --> 00:00:30.800]   24
[00:00:30.800 --> 00:00:31.000]  5
[00:00:31.000 --> 00:00:31.140]  ,
[00:00:31.140 --> 00:00:31.300]   hosted
[00:00:31.300 --> 00:00:31.400]   by
[00:00:31.400 --> 00:00:31.760]   myself
[00:00:31.760 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.360]   Justin
[00:00:32.360 --> 00:00:32.790]   Vincent
[00:00:32.790 --> 00:00:32.960]  ,
[00:00:32.960 --> 00:00:33.080]   and
[00:00:33.080 --> 00:00:33.380]   Jason
[00:00:33.380 --> 00:00:33.800]   Roberts
[00:00:33.800 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.390]   Well
[00:00:34.390 --> 00:00:34.410]  ,
[00:00:34.410 --> 00:00:34.590]   how
[00:00:34.590 --> 00:00:34.990]   are
[00:00:34.990 --> 00:00:34.990]   you
[00:00:34.990 --> 00:00:35.320]   doing
[00:00:35.320 --> 00:00:35.450]  ,
[00:00:35.450 --> 00:00:35.900]   Jason
[00:00:35.900 --> 00:00:36.000]  ?
[00:00:36.000 --> 00:00:36.410]   Doing
[00:00:36.410 --> 00:00:36.890]   good
[00:00:36.890 --> 00:00:37.000]  .
[00:00:37.000 --> 00:00:37.190]   Nice
[00:00:37.190 --> 00:00:37.280]  ,
[00:00:37.280 --> 00:00:37.700]   beautiful
[00:00:37.700 --> 00:00:38.000]   day
[00:00:38.000 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.250]   Yes
[00:00:38.250 --> 00:00:38.410]  ,
[00:00:38.410 --> 00:00:38.570]   it
[00:00:38.570 --> 00:00:38.730]   is
[00:00:38.730 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.040]   I
[00:00:39.040 --> 00:00:39.220]   like
[00:00:39.220 --> 00:00:39.320]   it
[00:00:39.320 --> 00:00:39.640]   because
[00:00:39.640 --> 00:00:39.720]   it
[00:00:39.720 --> 00:00:39.820]  's
[00:00:39.820 --> 00:00:40.040]   sunny
[00:00:40.040 --> 00:00:40.130]  ,
[00:00:40.130 --> 00:00:40.270]   but
[00:00:40.270 --> 00:00:40.360]   it
[00:00:40.360 --> 00:00:40.450]  's
[00:00:40.450 --> 00:00:40.590]   now
[00:00:40.590 --> 00:00:40.910]   getting
[00:00:40.910 --> 00:00:41.180]   crisp
[00:00:41.180 --> 00:00:41.280]   out
[00:00:41.280 --> 00:00:41.500]  .
[00:00:41.500 --> 00:00:41.720]   Yeah
[00:00:41.720 --> 00:00:41.790]  ,
[00:00:41.790 --> 00:00:42.090]   you
[00:00:42.090 --> 00:00:42.140]   like
[00:00:42.140 --> 00:00:42.340]   that
[00:00:42.340 --> 00:00:42.500]  ?
[00:00:42.500 --> 00:00:42.760]   Yeah
[00:00:42.760 --> 00:00:42.890]  ,
[00:00:42.890 --> 00:00:43.130]   you
[00:00:43.130 --> 00:00:43.270]   can
[00:00:43.270 --> 00:00:43.530]   wear
[00:00:43.530 --> 00:00:43.850]   jeans
[00:00:43.850 --> 00:00:43.980]  ,
[00:00:43.980 --> 00:00:44.170]   you
[00:00:44.170 --> 00:00:44.360]   don
[00:00:44.360 --> 00:00:44.490]  't
[00:00:44.490 --> 00:00:44.920]   sweat
[00:00:44.920 --> 00:00:45.000]  ,
[00:00:45.000 --> 00:00:45.110]   it
[00:00:45.110 --> 00:00:45.260]  's
[00:00:45.260 --> 00:00:45.440]   kind
[00:00:45.440 --> 00:00:45.770]   of
[00:00:45.770 --> 00:00:45.990]   like
[00:00:45.990 --> 00:00:46.080]   light
[00:00:46.080 --> 00:00:46.390]   jacket
[00:00:46.390 --> 00:00:46.830]   weather
[00:00:46.830 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.050]   I
[00:00:47.050 --> 00:00:47.360]   always
[00:00:47.360 --> 00:00:47.570]   wear
[00:00:47.570 --> 00:00:47.820]   jeans
[00:00:47.820 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.510]   I
[00:00:48.510 --> 00:00:48.620]   know
[00:00:48.620 --> 00:00:49.000]  .
[00:00:49.000 --> 00:00:49.200]   It
[00:00:49.200 --> 00:00:49.360]  's
[00:00:49.360 --> 00:00:50.750]   100
[00:00:50.750 --> 00:00:50.800]   degrees
[00:00:50.800 --> 00:00:51.070]   out
[00:00:51.070 --> 00:00:51.250]  ,
[00:00:51.250 --> 00:00:51.680]   you
[00:00:51.680 --> 00:00:51.800]  're
[00:00:51.800 --> 00:00:52.510]   sweating
[00:00:52.510 --> 00:00:52.690]   on
[00:00:52.690 --> 00:00:53.260]   your
[00:00:53.260 --> 00:00:53.680]   eyelids
[00:00:53.680 --> 00:00:53.860]  ,
[00:00:53.860 --> 00:00:54.040]   it
[00:00:54.040 --> 00:00:54.220]  's
[00:00:54.220 --> 00:00:54.400]   so
[00:00:54.400 --> 00:00:54.670]   hot
[00:00:54.670 --> 00:00:55.000]  .
[00:00:55.000 --> 00:00:55.540]  
[00:00:55.540 --> 00:00:55.580]   Yeah
[00:00:55.580 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.090]   And
[00:00:56.090 --> 00:00:56.150]   it
[00:00:56.150 --> 00:00:56.210]  's
[00:00:56.210 --> 00:00:56.300]   you
[00:00:56.300 --> 00:00:56.390]  're
[00:00:56.390 --> 00:00:56.610]   wearing
[00:00:56.610 --> 00:00:56.720]   your
[00:00:56.720 --> 00:00:56.870]   jeans
[00:00:56.870 --> 00:00:57.000]  .
[00:00:57.000 --> 00:00:57.200]   But
[00:00:57.200 --> 00:00:57.520]  ,
[00:00:57.520 --> 00:00:57.630]   yeah
[00:00:57.630 --> 00:00:57.770]  ,
[00:00:57.770 --> 00:00:57.910]   it
[00:00:57.910 --> 00:00:58.050]  's
[00:00:58.050 --> 00:00:58.190]  ,
[00:00:58.190 --> 00:00:58.270]   yeah
[00:00:58.270 --> 00:00:58.610]  ,
[00:00:58.610 --> 00:00:58.680]   I
[00:00:58.680 --> 00:00:58.960]   love
[00:00:58.960 --> 00:00:59.600]   this
[00:00:59.600 --> 00:00:59.730]   weather
[00:00:59.730 --> 00:01:00.000]  .
[00:01:00.000 --> 00:01:00.070]   I
[00:01:00.070 --> 00:01:00.250]   feel
[00:01:00.250 --> 00:01:00.430]   more
[00:01:00.430 --> 00:01:00.850]   productive
[00:01:00.850 --> 00:01:01.000]  .
[00:01:01.000 --> 00:01:01.240]   Do
[00:01:01.240 --> 00:01:01.660]   you
[00:01:01.660 --> 00:01:02.000]  ?
[00:01:02.000 --> 00:01:02.060]   I
[00:01:02.060 --> 00:01:02.120]  'm
[00:01:02.120 --> 00:01:02.120]   not
[00:01:02.120 --> 00:01:02.200]  ,
[00:01:02.200 --> 00:01:02.240]   no
[00:01:02.240 --> 00:01:02.280]  ,
[00:01:02.280 --> 00:01:02.310]   it
[00:01:02.310 --> 00:01:02.320]  's
[00:01:02.320 --> 00:01:02.380]   not
[00:01:02.380 --> 00:01:02.460]   that
[00:01:02.460 --> 00:01:02.480]   I
[00:01:02.480 --> 00:01:02.560]   just
[00:01:02.560 --> 00:01:02.640]   feel
[00:01:02.640 --> 00:01:02.720]   more
[00:01:02.720 --> 00:01:02.950]   productive
[00:01:02.950 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.310]   Because
[00:01:03.310 --> 00:01:03.370]   it
[00:01:03.370 --> 00:01:03.420]  's
[00:01:03.420 --> 00:01:03.550]   not
[00:01:03.550 --> 00:01:03.740]   super
[00:01:03.740 --> 00:01:03.860]   hot
[00:01:03.860 --> 00:01:04.000]  ?
[00:01:04.000 --> 00:01:04.230]   Yeah
[00:01:04.230 --> 00:01:04.340]  ,
[00:01:04.340 --> 00:01:04.780]   I
[00:01:04.780 --> 00:01:04.860]   actually
[00:01:04.860 --> 00:01:04.970]   am
[00:01:04.970 --> 00:01:05.190]   more
[00:01:05.190 --> 00:01:05.770]   productive
[00:01:05.770 --> 00:01:06.000]  .
[00:01:06.000 --> 00:01:06.300]   When
[00:01:06.300 --> 00:01:06.460]   it
[00:01:06.460 --> 00:01:06.760]  's
[00:01:06.760 --> 00:01:06.840]   hot
[00:01:06.840 --> 00:01:07.070]   out
[00:01:07.070 --> 00:01:07.300]   and
[00:01:07.300 --> 00:01:07.370]   I
[00:01:07.370 --> 00:01:07.520]  'm
[00:01:07.520 --> 00:01:08.530]   uncomfortable
[00:01:08.530 --> 00:01:09.070]   because
[00:01:09.070 --> 00:01:09.290]   of
[00:01:09.290 --> 00:01:09.450]   the
[00:01:09.450 --> 00:01:09.760]   heat
[00:01:09.760 --> 00:01:10.000]  ,
[00:01:10.000 --> 00:01:10.140]   I
[00:01:10.140 --> 00:01:10.420]  'm
[00:01:10.420 --> 00:01:10.850]   let
[00:01:10.850 --> 00:01:11.260]  har
[00:01:11.260 --> 00:01:11.680]  gic
[00:01:11.680 --> 00:01:12.000]  ,
[00:01:12.000 --> 00:01:12.180]   I
[00:01:12.180 --> 00:01:12.660]   don
[00:01:12.660 --> 00:01:13.000]  't
[00:01:13.000 --> 00:01:13.000]  ...
[00:01:13.000 --> 00:01:13.200]   You
[00:01:13.200 --> 00:01:13.370]   just
[00:01:13.370 --> 00:01:13.580]   want
[00:01:13.580 --> 00:01:13.680]   to
[00:01:13.680 --> 00:01:13.840]   lie
[00:01:13.840 --> 00:01:14.050]   back
[00:01:14.050 --> 00:01:14.210]   and
[00:01:14.210 --> 00:01:14.370]   fan
[00:01:14.370 --> 00:01:14.650]   your
[00:01:14.650 --> 00:01:14.790]   face
[00:01:14.790 --> 00:01:15.000]  .
[00:01:15.000 --> 00:01:15.070]   I
[00:01:15.070 --> 00:01:15.370]   don
[00:01:15.370 --> 00:01:15.420]  't
[00:01:15.420 --> 00:01:15.790]   know
[00:01:15.790 --> 00:01:15.840]  ,
[00:01:15.840 --> 00:01:16.120]   well
[00:01:16.120 --> 00:01:16.260]  ,
[00:01:16.260 --> 00:01:16.470]   our
[00:01:16.470 --> 00:01:16.780]   air
[00:01:16.780 --> 00:01:17.750]   conditioner
[00:01:17.750 --> 00:01:17.830]   broke
[00:01:17.830 --> 00:01:17.970]  ,
[00:01:17.970 --> 00:01:18.180]   our
[00:01:18.180 --> 00:01:18.680]   central
[00:01:18.680 --> 00:01:18.950]   air
[00:01:18.950 --> 00:01:19.290]   broke
[00:01:19.290 --> 00:01:19.320]   a
[00:01:19.320 --> 00:01:19.680]   while
[00:01:19.680 --> 00:01:20.000]   ago
[00:01:20.000 --> 00:01:20.000]  .
[00:01:20.000 --> 00:01:20.180]   Oh
[00:01:20.180 --> 00:01:20.360]  ,
[00:01:20.360 --> 00:01:20.730]   yeah
[00:01:20.730 --> 00:01:21.000]  .
[00:01:21.000 --> 00:01:21.000]  
[00:01:21.000 --> 00:01:21.160]   And
[00:01:21.160 --> 00:01:21.340]   the
[00:01:21.340 --> 00:01:21.570]   cost
[00:01:21.570 --> 00:01:21.680]   to
[00:01:21.680 --> 00:01:22.090]   replace
[00:01:22.090 --> 00:01:22.190]   it
[00:01:22.190 --> 00:01:22.370]   was
[00:01:22.370 --> 00:01:22.610]   just
[00:01:22.610 --> 00:01:22.890]   going
[00:01:22.890 --> 00:01:23.000]   to
[00:01:23.000 --> 00:01:23.110]   be
[00:01:23.110 --> 00:01:23.510]   like
[00:01:23.510 --> 00:01:23.590]   some
[00:01:23.590 --> 00:01:24.150]   ridiculous
[00:01:24.150 --> 00:01:24.530]   amount
[00:01:24.530 --> 00:01:24.610]   of
[00:01:24.610 --> 00:01:25.000]   money
[00:01:25.000 --> 00:01:25.000]  ,
[00:01:25.000 --> 00:01:25.560]   like
[00:01:25.560 --> 00:01:25.650]   10
[00:01:25.650 --> 00:01:25.720]   or
[00:01:25.720 --> 00:01:25.780]   $
[00:01:25.780 --> 00:01:26.140]  12
[00:01:26.140 --> 00:01:26.260]  ,
[00:01:26.260 --> 00:01:26.790]  000
[00:01:26.790 --> 00:01:27.000]  .
[00:01:27.000 --> 00:01:27.350]   And
[00:01:27.350 --> 00:01:27.410]   so
