
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.940]   This
[00:00:00.940 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.730]   distributed
[00:00:03.730 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.530]  c
[00:00:04.530 --> 00:00:04.980]  row
[00:00:04.980 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:07.000]   Welcome
[00:00:07.000 --> 00:00:07.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.400]   112
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.050]  h
[00:00:30.050 --> 00:00:30.150]  ,
[00:00:30.150 --> 00:00:30.480]   hosted
[00:00:30.480 --> 00:00:30.560]   by
[00:00:30.560 --> 00:00:30.870]   myself
[00:00:30.870 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.280]   Justin
[00:00:31.280 --> 00:00:31.990]   Vincent
[00:00:31.990 --> 00:00:32.080]  ,
[00:00:32.080 --> 00:00:32.190]   and
[00:00:32.190 --> 00:00:32.400]   Jason
[00:00:32.400 --> 00:00:32.970]   Roberts
[00:00:32.970 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.370]   And
[00:00:33.370 --> 00:00:33.710]   today
[00:00:33.710 --> 00:00:33.830]   it
[00:00:33.830 --> 00:00:34.030]   is
[00:00:34.030 --> 00:00:34.080]   a
[00:00:34.080 --> 00:00:34.570]   pretty
[00:00:34.570 --> 00:00:34.900]   nice
[00:00:34.900 --> 00:00:35.150]   day
[00:00:35.150 --> 00:00:35.400]   out
[00:00:35.400 --> 00:00:35.890]   here
[00:00:35.890 --> 00:00:35.940]   in
[00:00:35.940 --> 00:00:36.050]   La
