
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.750]   This
[00:00:00.750 --> 00:00:01.030]   show
[00:00:01.030 --> 00:00:01.270]   is
[00:00:01.270 --> 00:00:02.680]   distributed
[00:00:02.680 --> 00:00:02.930]   by
[00:00:02.930 --> 00:00:03.360]   Sun
[00:00:03.360 --> 00:00:03.430]  c
[00:00:03.430 --> 00:00:03.710]  ru
[00:00:03.710 --> 00:00:04.000]  bs
[00:00:04.000 --> 00:00:04.000]  .
[00:00:04.000 --> 00:00:05.000]   Welcome
[00:00:05.000 --> 00:00:05.000]  !
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.790]   Welcome
[00:00:26.790 --> 00:00:27.010]   to
[00:00:27.010 --> 00:00:27.800]   episode
[00:00:27.800 --> 00:00:28.480]   24
[00:00:28.480 --> 00:00:28.820]  4
[00:00:28.820 --> 00:00:29.040]   of
[00:00:29.040 --> 00:00:29.490]   Tech
[00:00:29.490 --> 00:00:29.600]  S
[00:00:29.600 --> 00:00:30.010]  ing
[00:00:30.010 --> 00:00:30.060]  ,
[00:00:30.060 --> 00:00:30.250]   hosted
[00:00:30.250 --> 00:00:30.310]   by
[00:00:30.310 --> 00:00:30.500]   myself
[00:00:30.500 --> 00:00:30.560]  ,
[00:00:30.560 --> 00:00:30.750]   Justin
[00:00:30.750 --> 00:00:31.000]   Vincent
[00:00:31.000 --> 00:00:31.050]  ,
[00:00:31.050 --> 00:00:31.130]   and
[00:00:31.130 --> 00:00:31.280]   Jason
[00:00:31.280 --> 00:00:31.950]   Roberts
[00:00:31.950 --> 00:00:32.000]  .
[00:00:32.000 --> 00:00:32.210]   And
[00:00:32.210 --> 00:00:32.250]   I
[00:00:32.250 --> 00:00:32.440]   can
[00:00:32.440 --> 00:00:32.700]   tell
[00:00:32.700 --> 00:00:32.890]   you
[00:00:32.890 --> 00:00:33.210]   today
[00:00:33.210 --> 00:00:33.400]   isn
[00:00:33.400 --> 00:00:33.560]  't
[00:00:33.560 --> 00:00:33.590]   a
[00:00:33.590 --> 00:00:33.910]   great
[00:00:33.910 --> 00:00:34.110]   day
[00:00:34.110 --> 00:00:34.230]   in
[00:00:34.230 --> 00:00:34.420]   Pas
[00:00:34.420 --> 00:00:34.550]  ad
[00:00:34.550 --> 00:00:34.780]  ena
[00:00:34.780 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.080]   Like
[00:00:35.080 --> 00:00:35.410]  ,
[00:00:35.410 --> 00:00:35.440]   we
[00:00:35.440 --> 00:00:35.570]   had
[00:00:35.570 --> 00:00:35.780]   this
[00:00:35.780 --> 00:00:36.310]   discussion
[00:00:36.310 --> 00:00:36.360]   a
[00:00:36.360 --> 00:00:36.520]   few
[00:00:36.520 --> 00:00:36.790]   weeks
[00:00:36.790 --> 00:00:37.000]   ago
[00:00:37.000 --> 00:00:37.400]   to
[00:00:37.400 --> 00:00:38.010]   say
[00:00:38.010 --> 00:00:38.260]   that
[00:00:38.260 --> 00:00:38.390]   it
[00:00:38.390 --> 00:00:38.520]  's
[00:00:38.520 --> 00:00:38.850]   never
[00:00:38.850 --> 00:00:38.910]   a
[00:00:38.910 --> 00:00:39.130]   bad
[00:00:39.130 --> 00:00:39.310]   day
[00:00:39.310 --> 00:00:39.440]   in
[00:00:39.440 --> 00:00:39.640]   Pas
[00:00:39.640 --> 00:00:39.780]  ad
[00:00:39.780 --> 00:00:40.000]  ena
[00:00:40.000 --> 00:00:40.000]  ,
[00:00:40.000 --> 00:00:40.110]   but
[00:00:40.110 --> 00:00:40.260]   look
[00:00:40.260 --> 00:00:40.520]   outside
[00:00:40.520 --> 00:00:40.640]   the
[00:00:40.640 --> 00:00:40.860]   window
[00:00:40.860 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.530]   There
[00:00:41.530 --> 00:00:41.600]  's
[00:00:41.600 --> 00:00:41.770]   no
[00:00:41.770 --> 00:00:42.030]   sun
[00:00:42.030 --> 00:00:42.460]   right
[00:00:42.460 --> 00:00:42.760]   now
[00:00:42.760 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.170]   Yeah
[00:00:43.170 --> 00:00:43.290]  ,
[00:00:43.290 --> 00:00:43.370]   I
[00:00:43.370 --> 00:00:43.510]   guess
[00:00:43.510 --> 00:00:43.640]   the
[00:00:43.640 --> 00:00:44.030]   exception
[00:00:44.030 --> 00:00:44.290]   proves
[00:00:44.290 --> 00:00:44.420]   the
[00:00:44.420 --> 00:00:44.590]   rule
[00:00:44.590 --> 00:00:44.670]  ,
[00:00:44.670 --> 00:00:44.800]   huh
[00:00:44.800 --> 00:00:45.000]  ?
[00:00:45.000 --> 00:00:45.550]   Actually
[00:00:45.550 --> 00:00:45.690]  ,
[00:00:45.690 --> 00:00:45.750]   I
[00:00:45.750 --> 00:00:45.950]   see
[00:00:45.950 --> 00:00:46.020]   a
[00:00:46.020 --> 00:00:46.430]   little
[00:00:46.430 --> 00:00:46.630]   bit
[00:00:46.630 --> 00:00:46.760]   of
[00:00:46.760 --> 00:00:47.030]   rain
[00:00:47.030 --> 00:00:47.440]   coming
[00:00:47.440 --> 00:00:47.700]   down
[00:00:47.700 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:49.000]   Yeah
[00:00:49.000 --> 00:00:49.000]  .
[00:00:49.000 --> 00:00:49.180]   Sh
[00:00:49.180 --> 00:00:49.720]  ocking
[00:00:49.720 --> 00:00:50.000]  .
[00:00:50.000 --> 00:00:50.110]   Well
[00:00:50.110 --> 00:00:50.160]  ,
[00:00:50.160 --> 00:00:50.210]   it
[00:00:50.210 --> 00:00:50.260]  's
[00:00:50.260 --> 00:00:50.370]   only
[00:00:50.370 --> 00:00:50.590]   supposed
[00:00:50.590 --> 00:00:50.640]   to
[00:00:50.640 --> 00:00:50.750]   last
[00:00:50.750 --> 00:00:50.830]   one
[00:00:50.830 --> 00:00:50.910]   day
[00:00:50.910 --> 00:00:51.000]  ,
[00:00:51.000 --> 00:00:51.130]   so
[00:00:51.130 --> 00:00:51.650]   tomorrow
[00:00:51.650 --> 00:00:51.780]   it
[00:00:51.780 --> 00:00:51.980]  'll
[00:00:51.980 --> 00:00:52.160]   be
[00:00:52.160 --> 00:00:52.440]   sunny
[00:00:52.440 --> 00:00:52.970]   again
[00:00:52.970 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.570]   Okay
[00:00:53.570 --> 00:00:54.000]  .
[00:00:54.000 --> 00:00:54.000]  
[00:00:54.000 --> 00:00:54.140]   But
[00:00:54.140 --> 00:00:54.230]   it
[00:00:54.230 --> 00:00:54.360]  's
[00:00:54.360 --> 00:00:54.570]   good
[00:00:54.570 --> 00:00:54.800]   enough
[00:00:54.800 --> 00:00:54.890]   to
[00:00:54.890 --> 00:00:55.110]   make
[00:00:55.110 --> 00:00:55.530]   you
[00:00:55.530 --> 00:00:55.700]   appreciate
[00:00:55.700 --> 00:00:55.790]   it
[00:00:55.790 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.270]   All
[00:00:56.270 --> 00:00:56.720]   right
[00:00:56.720 --> 00:00:57.000]  .
[00:00:57.000 --> 00:00:57.070]   To
[00:00:57.070 --> 00:00:57.310]   remind
[00:00:57.310 --> 00:00:57.410]   you
[00:00:57.410 --> 00:00:57.480]  ,
[00:00:57.480 --> 00:00:57.630]   like
[00:00:57.630 --> 00:00:57.700]  ,
[00:00:57.700 --> 00:00:57.770]   it
[00:00:57.770 --> 00:00:57.960]   doesn
[00:00:57.960 --> 00:00:58.030]  't
[00:00:58.030 --> 00:00:58.180]   have
[00:00:58.180 --> 00:00:58.250]   to
[00:00:58.250 --> 00:00:58.320]   be
[00:00:58.320 --> 00:00:58.510]   sunny
[00:00:58.510 --> 00:00:58.810]   every
[00:00:58.810 --> 00:00:58.820]   day
[00:00:58.820 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.570]   Nice
[00:00:59.570 --> 00:01:00.000]  .
[00:01:00.000 --> 00:01:00.230]   Anyway
[00:01:00.230 --> 00:01:00.300]  ,
[00:01:00.300 --> 00:01:00.420]   how
[00:01:00.420 --> 00:01:00.540]   are
[00:01:00.540 --> 00:01:00.670]   you
[00:01:00.670 --> 00:01:00.970]   doing
[00:01:00.970 --> 00:01:01.000]  ?
[00:01:01.000 --> 00:01:01.850]   Doing
[00:01:01.850 --> 00:01:01.990]   all
[00:01:01.990 --> 00:01:02.620]   right
[00:01:02.620 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.250]   Yeah
[00:01:03.250 --> 00:01:03.250]  ,
[00:01:03.250 --> 00:01:03.330]   it
[00:01:03.330 --> 00:01:03.420]  's
[00:01:03.420 --> 00:01:03.580]   been
[00:01:03.580 --> 00:01:03.750]   over
[00:01:03.750 --> 00:01:03.870]   two
[00:01:03.870 --> 00:01:04.080]   weeks
[00:01:04.080 --> 00:01:04.290]   since
[00:01:04.290 --> 00:01:04.370]   we
[00:01:04.370 --> 00:01:04.490]  've
[00:01:04.490 --> 00:01:04.660]   done
[00:01:04.660 --> 00:01:04.700]   a
[00:01:04.700 --> 00:01:04.870]   show
[00:01:04.870 --> 00:01:05.000]  ,
[00:01:05.000 --> 00:01:06.020]   so
[00:01:06.020 --> 00:01:06.110]   I
[00:01:06.110 --> 00:01:06.450]   feel
[00:01:06.450 --> 00:01:06.960]   like
[00:01:06.960 --> 00:01:07.100]   I
[00:01:07.100 --> 00:01:07.450]   go
[00:01:07.450 --> 00:01:08.000]   through
[00:01:08.000 --> 00:01:08.450]   these
[00:01:08.450 --> 00:01:09.000]   phases
[00:01:09.000 --> 00:01:09.000]  .
[00:01:09.000 --> 00:01:09.220]   Like
[00:01:09.220 --> 00:01:09.300]  ,
[00:01:09.300 --> 00:01:09.610]   there
[00:01:09.610 --> 00:01:09.700]   was
[00:01:09.700 --> 00:01:09.750]   a
[00:01:09.750 --> 00:01:10.000]   first
[00:01:10.000 --> 00:01:10.200]   week
[00:01:10.200 --> 00:01:10.250]   I
[00:01:10.250 --> 00:01:10.440]   had
[00:01:10.440 --> 00:01:10.450]   a
[00:01:10.450 --> 00:01:10.720]   whole
[00:01:10.720 --> 00:01:10.950]   bunch
[00:01:10.950 --> 00:01:11.050]   of
[00:01:11.050 --> 00:01:11.460]   things
[00:01:11.460 --> 00:01:11.460]   to
[00:01:11.460 --> 00:01:11.660]   talk
[00:01:11.660 --> 00:01:12.000]   about
[00:01:12.000 --> 00:01:12.110]  ,
[00:01:12.110 --> 00:01:12.220]   and
[00:01:12.220 --> 00:01:12.400]   then
[00:01:12.400 --> 00:01:12.540]   the
[00:01:12.540 --> 00:01:12.900]   second
[00:01:12.900 --> 00:01:13.170]   week
[00:01:13.170 --> 00:01:13.250]   I
[00:01:13.250 --> 00:01:14.020]   had
[00:01:14.020 --> 00:01:14.030]   a
[00:01:14.030 --> 00:01:14.180]   whole
[00:01:14.180 --> 00:01:14.330]   bunch
[00:01:14.330 --> 00:01:14.460]   of
[00:01:14.460 --> 00:01:14.480]   new
[00:01:14.480 --> 00:01:14.660]   things
[00:01:14.660 --> 00:01:14.720]   to
[00:01:14.720 --> 00:01:14.840]   talk
[00:01:14.840 --> 00:01:15.000]   about
[00:01:15.000 --> 00:01:15.180]   that
[00:01:15.180 --> 00:01:15.220]   were
[00:01:15.220 --> 00:01:15.400]   going
[00:01:15.400 --> 00:01:15.400]   to
[00:01:15.400 --> 00:01:15.590]   replace
[00:01:15.590 --> 00:01:15.680]   the
[00:01:15.680 --> 00:01:15.800]   first
[00:01:15.800 --> 00:01:16.000]   things
[00:01:16.000 --> 00:01:16.000]  .
[00:01:16.000 --> 00:01:16.190]   And
[00:01:16.190 --> 00:01:16.380]   now
[00:01:16.380 --> 00:01:16.580]   on
[00:01:16.580 --> 00:01:16.640]   to
[00:01:16.640 --> 00:01:16.770]   my
[00:01:16.770 --> 00:01:17.230]   third
[00:01:17.230 --> 00:01:17.350]   week
[00:01:17.350 --> 00:01:17.480]  ,
[00:01:17.480 --> 00:01:17.790]   like
[00:01:17.790 --> 00:01:17.870]  ,
[00:01:17.870 --> 00:01:17.990]   we
[00:01:17.990 --> 00:01:18.190]  're
[00:01:18.190 --> 00:01:18.570]   just
[00:01:18.570 --> 00:01:18.970]   skipping
[00:01:18.970 --> 00:01:19.290]   weeks
[00:01:19.290 --> 00:01:19.420]  ,
[00:01:19.420 --> 00:01:19.760]   right
[00:01:19.760 --> 00:01:20.000]  ?
[00:01:20.000 --> 00:01:20.040]   I
[00:01:20.040 --> 00:01:20.230]   have
[00:01:20.230 --> 00:01:20.330]   so
[00:01:20.330 --> 00:01:20.540]   many
[00:01:20.540 --> 00:01:20.830]   things
[00:01:20.830 --> 00:01:20.890]   to
[00:01:20.890 --> 00:01:21.110]   talk
[00:01:21.110 --> 00:01:21.320]   about
[00:01:21.320 --> 00:01:21.510]   that
[00:01:21.510 --> 00:01:21.690]   it
[00:01:21.690 --> 00:01:21.700]  's
[00:01:21.700 --> 00:01:21.880]   just
[00:01:21.880 --> 00:01:22.070]   like
[00:01:22.070 --> 00:01:22.210]   the
[00:01:22.210 --> 00:01:22.460]   world
[00:01:22.460 --> 00:01:22.780]   changes
[00:01:22.780 --> 00:01:23.000]  .
[00:01:23.000 --> 00:01:23.000]  
[00:01:23.000 --> 00:01:23.150]   Okay
[00:01:23.150 --> 00:01:23.290]  ,
[00:01:23.290 --> 00:01:23.310]   so
