
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.900]   [
[00:00:02.900 --> 00:00:17.140]  Music
[00:00:17.140 --> 00:00:20.000]  ]
[00:00:20.000 --> 00:00:20.630]   Welcome
[00:00:20.630 --> 00:00:20.810]   to
[00:00:20.810 --> 00:00:21.440]   episode
[00:00:21.440 --> 00:00:22.000]   20
[00:00:22.000 --> 00:00:22.390]   of
[00:00:22.390 --> 00:00:23.200]   Tech
[00:00:23.200 --> 00:00:23.390]  S
[00:00:23.390 --> 00:00:24.000]  ing
[00:00:24.000 --> 00:00:24.100]  ,
[00:00:24.100 --> 00:00:24.310]   your
[00:00:24.310 --> 00:00:24.610]   weekly
[00:00:24.610 --> 00:00:25.000]   podcast
[00:00:25.000 --> 00:00:25.550]   about
[00:00:25.550 --> 00:00:26.000]   tech
[00:00:26.000 --> 00:00:26.000]   and
[00:00:26.000 --> 00:00:26.000]   tech
[00:00:26.000 --> 00:00:26.000]   startups
[00:00:26.000 --> 00:00:26.000]  ,
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.520]   hosted
[00:00:26.520 --> 00:00:26.690]   by
[00:00:26.690 --> 00:00:27.210]   myself
[00:00:27.210 --> 00:00:27.380]  ,
[00:00:27.380 --> 00:00:27.900]   Justin
[00:00:27.900 --> 00:00:28.500]   Vincent
[00:00:28.500 --> 00:00:28.670]  ,
[00:00:28.670 --> 00:00:28.930]   and
[00:00:28.930 --> 00:00:29.360]   Jason
[00:00:29.360 --> 00:00:30.000]   Roberts
[00:00:30.000 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.120]   Hey
[00:00:30.120 --> 00:00:30.340]   Justin
[00:00:30.340 --> 00:00:30.410]  ,
[00:00:30.410 --> 00:00:30.520]   how
[00:00:30.520 --> 00:00:30.590]  's
[00:00:30.590 --> 00:00:30.660]   it
[00:00:30.660 --> 00:00:30.850]   going
[00:00:30.850 --> 00:00:31.000]  ?
[00:00:31.000 --> 00:00:31.220]   Hey
[00:00:31.220 --> 00:00:31.270]  ,
[00:00:31.270 --> 00:00:31.350]   how
[00:00:31.350 --> 00:00:31.480]   are
[00:00:31.480 --> 00:00:31.610]   you
[00:00:31.610 --> 00:00:31.830]   doing
[00:00:31.830 --> 00:00:32.000]  ?
[00:00:32.000 --> 00:00:32.220]   So
[00:00:32.220 --> 00:00:32.440]  ,
[00:00:32.440 --> 00:00:33.100]   20
[00:00:33.100 --> 00:00:33.980]   episodes
[00:00:33.980 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.210]   Yeah
[00:00:34.210 --> 00:00:34.340]  ,
[00:00:34.340 --> 00:00:34.610]   it
[00:00:34.610 --> 00:00:34.660]  's
[00:00:34.660 --> 00:00:34.860]   kind
[00:00:34.860 --> 00:00:34.980]   of
[00:00:34.980 --> 00:00:35.180]   a
[00:00:35.180 --> 00:00:35.420]   marker
[00:00:35.420 --> 00:00:35.540]  ,
[00:00:35.540 --> 00:00:35.730]   huh
