
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.470]  c
[00:00:04.470 --> 00:00:04.990]  row
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:05.850]   Welcome
[00:00:05.850 --> 00:00:06.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   22
[00:00:29.230 --> 00:00:29.400]  3
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ync
[00:00:30.000 --> 00:00:30.120]  ,
[00:00:30.120 --> 00:00:30.480]   hosted
[00:00:30.480 --> 00:00:30.630]   by
[00:00:30.630 --> 00:00:30.960]   myself
[00:00:30.960 --> 00:00:31.080]  ,
[00:00:31.080 --> 00:00:31.440]   Justin
[00:00:31.440 --> 00:00:31.860]   Vincent
[00:00:31.860 --> 00:00:32.000]  ,
[00:00:32.000 --> 00:00:32.330]   and
[00:00:32.330 --> 00:00:32.830]   Jason
[00:00:32.830 --> 00:00:33.560]   Roberts
[00:00:33.560 --> 00:00:33.880]  .
[00:00:33.880 --> 00:00:33.990]   On
[00:00:33.990 --> 00:00:34.260]   today
[00:00:34.260 --> 00:00:34.360]  's
[00:00:34.360 --> 00:00:34.660]   show
[00:00:34.660 --> 00:00:34.690]  ,
[00:00:34.690 --> 00:00:34.950]   Jason
[00:00:34.950 --> 00:00:35.100]   is
[00:00:35.100 --> 00:00:35.500]   speaking
[00:00:35.500 --> 00:00:35.840]   with
[00:00:35.840 --> 00:00:35.940]   Zach
[00:00:35.940 --> 00:00:36.090]   Hom
[00:00:36.090 --> 00:00:36.120]  uth
[00:00:36.120 --> 00:00:36.340]  ,
[00:00:36.340 --> 00:00:36.630]   one
[00:00:36.630 --> 00:00:36.730]   of
[00:00:36.730 --> 00:00:36.790]   the
[00:00:36.790 --> 00:00:37.050]   three
[00:00:37.050 --> 00:00:37.500]   founders
[00:00:37.500 --> 00:00:37.680]   of
[00:00:37.680 --> 00:00:37.880]   Up
[00:00:37.880 --> 00:00:37.920]  ver
[00:00:37.920 --> 00:00:38.080]  ter
[00:00:38.080 --> 00:00:38.600]  ,
[00:00:38.600 --> 00:00:38.660]   a
[00:00:38.660 --> 00:00:39.120]   website
[00:00:39.120 --> 00:00:39.360]   for
[00:00:39.360 --> 00:00:40.040]   designing
[00:00:40.040 --> 00:00:40.240]  ,
[00:00:40.240 --> 00:00:40.290]   sim
[00:00:40.290 --> 00:00:40.710]  ulating
[00:00:40.710 --> 00:00:40.830]  ,
[00:00:40.830 --> 00:00:41.370]   and
[00:00:41.370 --> 00:00:41.970]   manufacturing
[00:00:41.970 --> 00:00:42.380]   circuit
[00:00:42.380 --> 00:00:42.750]   boards
