
[00:00:00.000 --> 00:00:00.880]  
[00:00:00.880 --> 00:00:03.110]   [
[00:00:03.110 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.710]   Welcome
[00:00:21.710 --> 00:00:21.910]   to
[00:00:21.910 --> 00:00:22.620]   episode
[00:00:22.620 --> 00:00:23.230]   24
[00:00:23.230 --> 00:00:23.530]  7
[00:00:23.530 --> 00:00:23.760]   of
[00:00:23.760 --> 00:00:23.880]   Tech
[00:00:23.880 --> 00:00:23.900]  S
[00:00:23.900 --> 00:00:24.000]  ing
[00:00:24.000 --> 00:00:24.240]  ,
[00:00:24.240 --> 00:00:25.000]   hosted
[00:00:25.000 --> 00:00:25.070]   by
[00:00:25.070 --> 00:00:25.360]   myself
[00:00:25.360 --> 00:00:25.360]  ,
[00:00:25.360 --> 00:00:25.600]   Justin
[00:00:25.600 --> 00:00:26.000]   Vincent
[00:00:26.000 --> 00:00:26.060]  ,
[00:00:26.060 --> 00:00:26.200]   and
[00:00:26.200 --> 00:00:26.880]   Jason
[00:00:26.880 --> 00:00:27.000]   Roberts
[00:00:27.000 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.000]  
[00:00:27.000 --> 00:00:27.880]   Hey
[00:00:27.880 --> 00:00:28.330]   there
[00:00:28.330 --> 00:00:28.660]  ,
[00:00:28.660 --> 00:00:29.490]   Jason
[00:00:29.490 --> 00:00:29.800]  .
[00:00:29.800 --> 00:00:30.070]   It
[00:00:30.070 --> 00:00:30.210]  's
[00:00:30.210 --> 00:00:30.250]  ,
[00:00:30.250 --> 00:00:30.280]   uh
[00:00:30.280 --> 00:00:30.350]  ,
[00:00:30.350 --> 00:00:30.430]   well
[00:00:30.430 --> 00:00:30.630]  ,
[00:00:30.630 --> 00:00:30.700]   it
[00:00:30.700 --> 00:00:30.710]  's
[00:00:30.710 --> 00:00:30.850]   kind
[00:00:30.850 --> 00:00:30.910]   of
[00:00:30.910 --> 00:00:31.020]  ,
[00:00:31.020 --> 00:00:31.100]   I
[00:00:31.100 --> 00:00:31.600]   guess
[00:00:31.600 --> 00:00:31.790]   it
[00:00:31.790 --> 00:00:32.000]  's
[00:00:32.000 --> 00:00:32.120]  ,
[00:00:32.120 --> 00:00:32.160]   what
[00:00:32.160 --> 00:00:32.290]  ,
[00:00:32.290 --> 00:00:32.290]   3
[00:00:32.290 --> 00:00:32.370]  .
[00:00:32.370 --> 00:00:32.540]  30
[00:00:32.540 --> 00:00:32.590]   in
[00:00:32.590 --> 00:00:32.670]   the
[00:00:32.670 --> 00:00:33.000]   afternoon
[00:00:33.000 --> 00:00:33.180]   on
[00:00:33.180 --> 00:00:33.710]   Friday
[00:00:33.710 --> 00:00:34.000]  ?
[00:00:34.000 --> 00:00:34.110]   Um
[00:00:34.110 --> 00:00:34.650]  ,
[00:00:34.650 --> 00:00:34.730]   certainly
[00:00:34.730 --> 00:00:34.840]   no
[00:00:34.840 --> 00:00:35.010]   sun
[00:00:35.010 --> 00:00:35.340]   out
[00:00:35.340 --> 00:00:35.460]   there
[00:00:35.460 --> 00:00:35.570]  ,
[00:00:35.570 --> 00:00:35.740]   and
[00:00:35.740 --> 00:00:35.850]   it
[00:00:35.850 --> 00:00:35.960]  's
[00:00:35.960 --> 00:00:36.200]   been
[00:00:36.200 --> 00:00:36.580]   pretty
[00:00:36.580 --> 00:00:36.750]   cold
[00:00:36.750 --> 00:00:36.850]   in
[00:00:36.850 --> 00:00:37.020]   Pas
[00:00:37.020 --> 00:00:37.130]  ad
[00:00:37.130 --> 00:00:37.300]  ena
[00:00:37.300 --> 00:00:37.750]   recently
[00:00:37.750 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.000]   Yeah
[00:00:38.000 --> 00:00:38.360]  ,
[00:00:38.360 --> 00:00:38.720]   I
[00:00:38.720 --> 00:00:38.730]   think
[00:00:38.730 --> 00:00:38.840]   it
[00:00:38.840 --> 00:00:38.960]  's
[00:00:38.960 --> 00:00:39.080]  ,
[00:00:39.080 --> 00:00:39.200]   uh
[00:00:39.200 --> 00:00:39.320]  ,
[00:00:39.320 --> 00:00:39.680]   broken
[00:00:39.680 --> 00:00:39.860]   the
[00:00:39.860 --> 00:00:40.220]   68
[00:00:40.220 --> 00:00:40.570]   degree
[00:00:40.570 --> 00:00:40.820]   mark
[00:00:40.820 --> 00:00:41.000]  ,
[00:00:41.000 --> 00:00:41.410]   which
[00:00:41.410 --> 00:00:41.590]   is
[00:00:41.590 --> 00:00:42.090]   pretty
[00:00:42.090 --> 00:00:42.390]   damn
[00:00:42.390 --> 00:00:42.750]   cold
[00:00:42.750 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.280]   That
[00:00:43.280 --> 00:00:43.420]  's
[00:00:43.420 --> 00:00:43.900]   weird
[00:00:43.900 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.150]   But
[00:00:44.150 --> 00:00:44.200]   I
[00:00:44.200 --> 00:00:44.440]   just
[00:00:44.440 --> 00:00:44.510]  ,
[00:00:44.510 --> 00:00:44.720]   like
[00:00:44.720 --> 00:00:44.820]  ,
[00:00:44.820 --> 00:00:44.970]   say
[00:00:44.970 --> 00:00:45.070]   it
[00:00:45.070 --> 00:00:45.170]  's
[00:00:45.170 --> 00:00:45.380]   good
[00:00:45.380 --> 00:00:45.480]   to
[00:00:45.480 --> 00:00:45.580]   be
[00:00:45.580 --> 00:00:45.790]   back
[00:00:45.790 --> 00:00:46.000]  .
[00:00:46.000 --> 00:00:46.570]   Yeah
[00:00:46.570 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.210]   It
[00:00:47.210 --> 00:00:47.370]   has
[00:00:47.370 --> 00:00:47.670]   been
[00:00:47.670 --> 00:00:48.340]   literally
[00:00:48.340 --> 00:00:48.410]   a
[00:00:48.410 --> 00:00:48.780]   month
[00:00:48.780 --> 00:00:49.020]   since
[00:00:49.020 --> 00:00:49.580]   our
[00:00:49.580 --> 00:00:49.670]   last
[00:00:49.670 --> 00:00:50.640]   discussion
[00:00:50.640 --> 00:00:50.720]   show
[00:00:50.720 --> 00:00:51.000]  .
[00:00:51.000 --> 00:00:51.990]   Oh
[00:00:51.990 --> 00:00:52.000]  .
[00:00:52.000 --> 00:00:52.150]  
[00:00:52.150 --> 00:00:52.300]   Over
[00:00:52.300 --> 00:00:52.370]   a
[00:00:52.370 --> 00:00:52.750]   month
[00:00:52.750 --> 00:00:52.980]  .
[00:00:52.980 --> 00:00:53.050]   I
[00:00:53.050 --> 00:00:53.430]   think
[00:00:53.430 --> 00:00:53.580]   it
[00:00:53.580 --> 00:00:53.810]   was
[00:00:53.810 --> 00:00:54.270]   posted
[00:00:54.270 --> 00:00:54.590]   on
[00:00:54.590 --> 00:00:54.650]   the
[00:00:54.650 --> 00:00:54.880]   4
[00:00:54.880 --> 00:00:55.020]  th
[00:00:55.020 --> 00:00:55.030]   of
[00:00:55.030 --> 00:00:55.480]  ,
[00:00:55.480 --> 00:00:55.570]   uh
[00:00:55.570 --> 00:00:55.630]  ,
[00:00:55.630 --> 00:00:56.240]   November
[00:00:56.240 --> 00:00:56.720]   or
[00:00:56.720 --> 00:00:57.080]   something
[00:00:57.080 --> 00:00:57.380]   like
[00:00:57.380 --> 00:00:57.680]   that
[00:00:57.680 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.090]   We
[00:00:58.090 --> 00:00:58.280]   have
[00:00:58.280 --> 00:00:58.510]   been
[00:00:58.510 --> 00:00:58.560]   sl
[00:00:58.560 --> 00:00:58.840]  acking
[00:00:58.840 --> 00:00:59.000]  .
[00:00:59.000 --> 00:00:59.170]   Yeah
[00:00:59.170 --> 00:00:59.250]  ,
[00:00:59.250 --> 00:00:59.440]   this
[00:00:59.440 --> 00:00:59.550]   has
[00:00:59.550 --> 00:00:59.720]   been
[00:00:59.720 --> 00:00:59.850]   bad
[00:00:59.850 --> 00:01:00.000]  .
[00:01:00.000 --> 00:01:00.180]   So
[00:01:00.180 --> 00:01:00.360]  ,
[00:01:00.360 --> 00:01:00.670]   this
[00:01:00.670 --> 00:01:00.900]   is
[00:01:00.900 --> 00:01:01.390]   the
[00:01:01.390 --> 00:01:01.640]   start
[00:01:01.640 --> 00:01:01.820]   of
[00:01:01.820 --> 00:01:02.090]   our
[00:01:02.090 --> 00:01:02.400]   new
[00:01:02.400 --> 00:01:02.910]   weekly
[00:01:02.910 --> 00:01:03.640]   schedule
[00:01:03.640 --> 00:01:04.000]  .
[00:01:04.000 --> 00:01:04.220]   Yep
[00:01:04.220 --> 00:01:04.600]  ,
[00:01:04.600 --> 00:01:04.650]   that
[00:01:04.650 --> 00:01:04.790]  's
[00:01:04.790 --> 00:01:05.010]   our
[00:01:05.010 --> 00:01:05.740]   commitment
[00:01:05.740 --> 00:01:06.000]  .
[00:01:06.000 --> 00:01:06.110]   As
[00:01:06.110 --> 00:01:06.240]   we
[00:01:06.240 --> 00:01:06.560]   talked
[00:01:06.560 --> 00:01:06.610]   a
[00:01:06.610 --> 00:01:06.960]   little
[00:01:06.960 --> 00:01:07.120]   bit
[00:01:07.120 --> 00:01:07.230]   on
[00:01:07.230 --> 00:01:07.400]   the
[00:01:07.400 --> 00:01:07.650]   last
[00:01:07.650 --> 00:01:07.860]   show
[00:01:07.860 --> 00:01:08.090]   with
[00:01:08.090 --> 00:01:08.200]  ,
[00:01:08.200 --> 00:01:08.370]   uh
[00:01:08.370 --> 00:01:08.420]  ,
[00:01:08.420 --> 00:01:08.650]   with
[00:01:08.650 --> 00:01:08.940]   Rob
[00:01:08.940 --> 00:01:09.000]  ,
[00:01:09.000 --> 00:01:09.120]   I
[00:01:09.120 --> 00:01:09.660]   think
[00:01:09.660 --> 00:01:10.000]   the
[00:01:10.000 --> 00:01:10.760]   every
[00:01:10.760 --> 00:01:11.420]   other
[00:01:11.420 --> 00:01:12.730]   week
[00:01:12.730 --> 00:01:14.170]   schedule
[00:01:14.170 --> 00:01:14.330]   too
[00:01:14.330 --> 00:01:15.000]   easily
[00:01:15.000 --> 00:01:16.000]   becomes
[00:01:16.000 --> 00:01:16.000]   the
[00:01:16.000 --> 00:01:16.380]   every
[00:01:16.380 --> 00:01:16.420]   other
[00:01:16.420 --> 00:01:16.630]   three
[00:01:16.630 --> 00:01:16.850]   weeks
[00:01:16.850 --> 00:01:17.000]  .
[00:01:17.000 --> 00:01:17.000]  
[00:01:17.000 --> 00:01:17.410]   Every
[00:01:17.410 --> 00:01:17.820]   three
[00:01:17.820 --> 00:01:18.230]   weeks
[00:01:18.230 --> 00:01:18.390]  ,
[00:01:18.390 --> 00:01:18.810]   which
[00:01:18.810 --> 00:01:19.130]   then
[00:01:19.130 --> 00:01:19.290]  ,
[00:01:19.290 --> 00:01:19.540]   you
[00:01:19.540 --> 00:01:19.870]   know
[00:01:19.870 --> 00:01:20.030]  ,
[00:01:20.030 --> 00:01:20.360]   like
[00:01:20.360 --> 00:01:20.690]   this
[00:01:20.690 --> 00:01:21.020]   case
[00:01:21.020 --> 00:01:21.180]  ,
[00:01:21.180 --> 00:01:21.430]   you
[00:01:21.430 --> 00:01:21.730]   know
[00:01:21.730 --> 00:01:22.100]  ,
[00:01:22.100 --> 00:01:22.470]   became
[00:01:22.470 --> 00:01:22.490]   a
[00:01:22.490 --> 00:01:23.000]   month
[00:01:23.000 --> 00:01:23.410]   because
[00:01:23.410 --> 00:01:23.880]   holidays
[00:01:23.880 --> 00:01:24.000]  ,
[00:01:24.000 --> 00:01:24.120]   we
[00:01:24.120 --> 00:01:24.300]   had
[00:01:24.300 --> 00:01:24.440]   an
[00:01:24.440 --> 00:01:24.960]   interview
[00:01:24.960 --> 00:01:25.200]   show
[00:01:25.200 --> 00:01:25.320]   or
[00:01:25.320 --> 00:01:25.800]   whatever
[00:01:25.800 --> 00:01:26.000]  .
[00:01:26.000 --> 00:01:26.160]   So
[00:01:26.160 --> 00:01:26.320]  ,
[00:01:26.320 --> 00:01:26.480]   um
[00:01:26.480 --> 00:01:26.640]  ,
[00:01:26.640 --> 00:01:26.880]   you
[00:01:26.880 --> 00:01:27.360]   know
[00:01:27.360 --> 00:01:27.430]  ,
[00:01:27.430 --> 00:01:27.440]   I
[00:01:27.440 --> 00:01:27.600]  ,
[00:01:27.600 --> 00:01:27.680]   I
[00:01:27.680 --> 00:01:27.830]  ,
[00:01:27.830 --> 00:01:27.990]   I
[00:01:27.990 --> 00:01:28.490]   just
[00:01:28.490 --> 00:01:28.640]   think
[00:01:28.640 --> 00:01:28.880]   you
[00:01:28.880 --> 00:01:29.560]   gotta
[00:01:29.560 --> 00:01:29.600]   have
[00:01:29.600 --> 00:01:29.760]  ,
[00:01:29.760 --> 00:01:29.920]   uh
[00:01:29.920 --> 00:01:30.080]  ,
[00:01:30.080 --> 00:01:30.480]   gotta
[00:01:30.480 --> 00:01:30.800]   have
[00:01:30.800 --> 00:01:31.910]   consistency
[00:01:31.910 --> 00:01:32.000]  .
[00:01:32.000 --> 00:01:32.790]   Otherwise
[00:01:32.790 --> 00:01:33.050]   you
[00:01:33.050 --> 00:01:33.400]   just
[00:01:33.400 --> 00:01:33.550]  ,
[00:01:33.550 --> 00:01:33.610]   things
[00:01:33.610 --> 00:01:34.750]   just
[00:01:34.750 --> 00:01:34.800]   kind
[00:01:34.800 --> 00:01:34.970]   of
[00:01:34.970 --> 00:01:35.320]   fade
[00:01:35.320 --> 00:01:35.650]   away
[00:01:35.650 --> 00:01:36.000]  .
[00:01:36.000 --> 00:01:36.570]   Yeah
[00:01:36.570 --> 00:01:37.000]  .
[00:01:37.000 --> 00:01:37.160]   And
[00:01:37.160 --> 00:01:37.350]  ,
[00:01:37.350 --> 00:01:37.420]   you
[00:01:37.420 --> 00:01:37.630]   know
[00:01:37.630 --> 00:01:37.890]  ,
[00:01:37.890 --> 00:01:37.890]   and
[00:01:37.890 --> 00:01:37.990]  ,
[00:01:37.990 --> 00:01:38.250]   and
[00:01:38.250 --> 00:01:38.280]   my
[00:01:38.280 --> 00:01:38.620]   feeling
[00:01:38.620 --> 00:01:38.890]   about
[00:01:38.890 --> 00:01:39.210]   things
[00:01:39.210 --> 00:01:39.310]   is
[00:01:39.310 --> 00:01:39.630]   either
[00:01:39.630 --> 00:01:39.840]   you
[00:01:39.840 --> 00:01:39.890]   do
[00:01:39.890 --> 00:01:39.990]   it
[00:01:39.990 --> 00:01:40.090]   or
[00:01:40.090 --> 00:01:40.250]   you
[00:01:40.250 --> 00:01:40.410]   don
[00:01:40.410 --> 00:01:40.510]  't
[00:01:40.510 --> 00:01:40.610]   do
[00:01:40.610 --> 00:01:40.710]   it
[00:01:40.710 --> 00:01:41.000]  .
[00:01:41.000 --> 00:01:41.120]   If
[00:01:41.120 --> 00:01:41.360]   you
[00:01:41.360 --> 00:01:41.480]  're
[00:01:41.480 --> 00:01:41.660]   not
[00:01:41.660 --> 00:01:42.030]   really
[00:01:42.030 --> 00:01:42.340]   gonna
