
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.060]   [
[00:00:03.060 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.870]   Welcome
[00:00:21.870 --> 00:00:22.120]   to
[00:00:22.120 --> 00:00:23.000]   episode
[00:00:23.000 --> 00:00:23.660]   28
[00:00:23.660 --> 00:00:24.000]  6
[00:00:24.000 --> 00:00:24.210]   of
[00:00:24.210 --> 00:00:24.590]   Tech
[00:00:24.590 --> 00:00:24.690]   Z
[00:00:24.690 --> 00:00:25.000]  ing
[00:00:25.000 --> 00:00:25.000]  ,
[00:00:25.000 --> 00:00:25.370]   hosted
[00:00:25.370 --> 00:00:25.490]   by
[00:00:25.490 --> 00:00:25.860]   myself
[00:00:25.860 --> 00:00:26.000]  ,
[00:00:26.000 --> 00:00:26.460]   Justin
[00:00:26.460 --> 00:00:26.990]   Vincent
[00:00:26.990 --> 00:00:27.000]  ,
[00:00:27.000 --> 00:00:27.000]   and
[00:00:27.000 --> 00:00:27.110]  
[00:00:27.110 --> 00:00:27.430]   Jason
[00:00:27.430 --> 00:00:27.990]   Roberts
[00:00:27.990 --> 00:00:28.230]  .
[00:00:28.230 --> 00:00:28.640]   Today
[00:00:28.640 --> 00:00:28.800]   it
[00:00:28.800 --> 00:00:28.940]   is
[00:00:28.940 --> 00:00:29.620]   Labor
[00:00:29.620 --> 00:00:30.000]   Day
[00:00:30.000 --> 00:00:30.000]  ,
[00:00:30.000 --> 00:00:30.620]   Monday
[00:00:30.620 --> 00:00:30.670]  ,
[00:00:30.670 --> 00:00:31.330]   September
[00:00:31.330 --> 00:00:31.560]   7
[00:00:31.560 --> 00:00:31.710]  th
[00:00:31.710 --> 00:00:31.860]   at
[00:00:31.860 --> 00:00:32.090]   1
[00:00:32.090 --> 00:00:32.320]  .
[00:00:32.320 --> 00:00:32.790]  33
[00:00:32.790 --> 00:00:33.000]  pm
[00:00:33.000 --> 00:00:33.000]   from
[00:00:33.000 --> 00:00:33.000]   my
[00:00:33.000 --> 00:00:34.000]   front
[00:00:34.000 --> 00:00:34.570]   room
[00:00:34.570 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.230]   This
[00:00:35.230 --> 00:00:35.570]   is
[00:00:35.570 --> 00:00:35.570]   Tech
[00:00:35.570 --> 00:00:35.620]   Z
[00:00:35.620 --> 00:00:35.940]  ing
[00:00:35.940 --> 00:00:36.000]  .
[00:00:36.000 --> 00:00:37.000]   Hey
[00:00:37.000 --> 00:00:37.000]   there
[00:00:37.000 --> 00:00:37.000]  ,
[00:00:37.000 --> 00:00:37.880]   Jason
[00:00:37.880 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.110]   How
[00:00:38.110 --> 00:00:38.180]  's
[00:00:38.180 --> 00:00:38.250]   it
[00:00:38.250 --> 00:00:38.430]   going
[00:00:38.430 --> 00:00:38.520]  ?
[00:00:38.520 --> 00:00:39.000]   Going
[00:00:39.000 --> 00:00:39.000]   pretty
[00:00:39.000 --> 00:00:39.000]   well
[00:00:39.000 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.170]   How
[00:00:39.170 --> 00:00:39.340]   are
[00:00:39.340 --> 00:00:39.510]   you
[00:00:39.510 --> 00:00:39.800]   doing
[00:00:39.800 --> 00:00:40.000]  ?
[00:00:40.000 --> 00:00:40.450]   Well
[00:00:40.450 --> 00:00:40.720]  ,
[00:00:40.720 --> 00:00:40.750]   good
[00:00:40.750 --> 00:00:41.190]  .
[00:00:41.190 --> 00:00:41.250]   It
[00:00:41.250 --> 00:00:41.580]  's
[00:00:41.580 --> 00:00:42.000]   been
[00:00:42.000 --> 00:00:42.000]  ,
[00:00:42.000 --> 00:00:42.090]   how
[00:00:42.090 --> 00:00:42.210]   long
[00:00:42.210 --> 00:00:42.300]   has
[00:00:42.300 --> 00:00:42.360]   it
[00:00:42.360 --> 00:00:42.480]   been
[00:00:42.480 --> 00:00:42.640]   since
[00:00:42.640 --> 00:00:42.700]   we
[00:00:42.700 --> 00:00:43.000]   recorded
[00:00:43.000 --> 00:00:43.060]   a
[00:00:43.060 --> 00:00:43.710]   discussion
[00:00:43.710 --> 00:00:43.980]   show
[00:00:43.980 --> 00:00:44.240]  ?
[00:00:44.240 --> 00:00:44.370]   Two
[00:00:44.370 --> 00:00:44.770]   months
[00:00:44.770 --> 00:00:45.000]  ?
[00:00:45.000 --> 00:00:45.110]   I
[00:00:45.110 --> 00:00:45.700]   think
[00:00:45.700 --> 00:00:46.000]  .
[00:00:46.000 --> 00:00:46.230]   Rad
[00:00:46.230 --> 00:00:46.530]  ical
[00:00:46.530 --> 00:00:46.760]   Acc
[00:00:46.760 --> 00:00:47.450]  eleration
[00:00:47.450 --> 00:00:47.620]   at
[00:00:47.620 --> 00:00:48.000]   Scale
[00:00:48.000 --> 00:00:48.180]  ,
[00:00:48.180 --> 00:00:49.000]   published
[00:00:49.000 --> 00:00:49.610]   July
[00:00:49.610 --> 00:00:50.340]   14
[00:00:50.340 --> 00:00:51.450]  .
[00:00:51.450 --> 00:00:51.660]   Almost
[00:00:51.660 --> 00:00:51.980]  .
[00:00:51.980 --> 00:00:52.300]   Yeah
[00:00:52.300 --> 00:00:52.340]  .
[00:00:52.340 --> 00:00:52.590]   Seven
[00:00:52.590 --> 00:00:52.840]   weeks
[00:00:52.840 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.000]   Almost
[00:00:53.000 --> 00:00:53.160]   two
[00:00:53.160 --> 00:00:53.600]   months
[00:00:53.600 --> 00:00:53.640]  ,
[00:00:53.640 --> 00:00:53.820]   yeah
[00:00:53.820 --> 00:00:54.000]  .
[00:00:54.000 --> 00:00:54.610]   Right
[00:00:54.610 --> 00:00:55.000]  .
[00:00:55.000 --> 00:00:55.340]   What
[00:00:55.340 --> 00:00:55.420]   do
[00:00:55.420 --> 00:00:55.540]   you
[00:00:55.540 --> 00:00:55.800]   think
[00:00:55.800 --> 00:00:56.000]  ?
[00:00:56.000 --> 00:00:56.000]  
[00:00:56.000 --> 00:00:56.400]   I
[00:00:56.400 --> 00:00:56.660]   think
[00:00:56.660 --> 00:00:56.790]   it
[00:00:56.790 --> 00:00:56.980]  's
[00:00:56.980 --> 00:00:57.280]   not
[00:00:57.280 --> 00:00:57.680]   good
[00:00:57.680 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.240]   In
[00:00:58.240 --> 00:00:58.490]   what
[00:00:58.490 --> 00:00:58.740]   way
[00:00:58.740 --> 00:00:59.000]  ?
[00:00:59.000 --> 00:00:59.000]   I
[00:00:59.000 --> 00:00:59.000]   think
[00:00:59.000 --> 00:00:59.200]   it
[00:00:59.200 --> 00:00:59.390]  's
[00:00:59.390 --> 00:01:00.380]   indicative
[00:01:00.380 --> 00:01:00.780]   that
[00:01:00.780 --> 00:01:01.000]   we
[00:01:01.000 --> 00:01:01.000]   are
[00:01:01.000 --> 00:01:01.000]  ,
[00:01:01.000 --> 00:01:01.000]   we
[00:01:01.000 --> 00:01:01.000]  've
[00:01:01.000 --> 00:01:01.000]   lost
[00:01:01.000 --> 00:01:01.000]   a
[00:01:01.000 --> 00:01:01.370]   lot
[00:01:01.370 --> 00:01:01.620]   of
[00:01:01.620 --> 00:01:02.610]   momentum
[00:01:02.610 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.110]   We
[00:01:03.110 --> 00:01:03.520]   have
[00:01:03.520 --> 00:01:03.550]   lost
[00:01:03.550 --> 00:01:04.000]   momentum
[00:01:04.000 --> 00:01:04.000]  ,
[00:01:04.000 --> 00:01:04.000]   but
[00:01:04.000 --> 00:01:04.170]   why
[00:01:04.170 --> 00:01:04.380]  ?
[00:01:04.380 --> 00:01:04.510]   Why
[00:01:04.510 --> 00:01:04.740]   have
[00:01:04.740 --> 00:01:05.050]   we
[00:01:05.050 --> 00:01:05.080]   lost
[00:01:05.080 --> 00:01:05.310]   that
[00:01:05.310 --> 00:01:05.780]   momentum
[00:01:05.780 --> 00:01:06.000]  ?
[00:01:06.000 --> 00:01:06.940]   Because
[00:01:06.940 --> 00:01:07.190]   we
[00:01:07.190 --> 00:01:07.580]  're
[00:01:07.580 --> 00:01:08.580]   just
[00:01:08.580 --> 00:01:08.870]   doing
[00:01:08.870 --> 00:01:09.030]   so
[00:01:09.030 --> 00:01:09.560]   much
[00:01:09.560 --> 00:01:10.000]   and
[00:01:10.000 --> 00:01:10.000]   we
[00:01:10.000 --> 00:01:10.000]  've
[00:01:10.000 --> 00:01:10.240]   been
[00:01:10.240 --> 00:01:10.660]   doing
[00:01:10.660 --> 00:01:10.780]   this
[00:01:10.780 --> 00:01:11.120]   thing
[00:01:11.120 --> 00:01:11.260]   for
[00:01:11.260 --> 00:01:11.500]   five
[00:01:11.500 --> 00:01:11.720]   years
[00:01:11.720 --> 00:01:11.860]  .
[00:01:11.860 --> 00:01:12.170]   Mm
[00:01:12.170 --> 00:01:12.640]  -
[00:01:12.640 --> 00:01:12.990]  hmm
[00:01:12.990 --> 00:01:13.000]  .
