
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.160]   [
[00:00:03.160 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.490]   Welcome
[00:00:22.490 --> 00:00:22.630]   to
[00:00:22.630 --> 00:00:23.120]   episode
[00:00:23.120 --> 00:00:23.540]   26
[00:00:23.540 --> 00:00:23.750]  8
[00:00:23.750 --> 00:00:23.890]   of
[00:00:23.890 --> 00:00:24.170]   Tech
[00:00:24.170 --> 00:00:24.240]  S
[00:00:24.240 --> 00:00:24.480]  ing
[00:00:24.480 --> 00:00:24.500]  ,
[00:00:24.500 --> 00:00:24.720]   hosted
[00:00:24.720 --> 00:00:24.790]   by
[00:00:24.790 --> 00:00:25.200]   myself
[00:00:25.200 --> 00:00:25.280]  ,
[00:00:25.280 --> 00:00:25.600]   Justin
[00:00:25.600 --> 00:00:26.150]   Vincent
[00:00:26.150 --> 00:00:26.190]  ,
[00:00:26.190 --> 00:00:26.240]   and
[00:00:26.240 --> 00:00:26.560]   Jason
[00:00:26.560 --> 00:00:27.170]   Roberts
[00:00:27.170 --> 00:00:27.440]  .
[00:00:27.440 --> 00:00:27.440]  
[00:00:27.440 --> 00:00:27.640]   On
[00:00:27.640 --> 00:00:27.860]   today
[00:00:27.860 --> 00:00:27.930]  's
[00:00:27.930 --> 00:00:28.150]   show
[00:00:28.150 --> 00:00:28.260]  ,
[00:00:28.260 --> 00:00:28.370]   we
[00:00:28.370 --> 00:00:28.530]  're
[00:00:28.530 --> 00:00:28.910]   talking
[00:00:28.910 --> 00:00:29.100]   to
[00:00:29.100 --> 00:00:29.130]   Dr
[00:00:29.130 --> 00:00:29.290]  .
[00:00:29.290 --> 00:00:29.510]   Doug
[00:00:29.510 --> 00:00:29.670]   McG
[00:00:29.670 --> 00:00:29.710]  uff
[00:00:29.710 --> 00:00:30.130]  ,
[00:00:30.130 --> 00:00:30.190]   co
[00:00:30.190 --> 00:00:30.190]  -
[00:00:30.190 --> 00:00:30.580]  author
[00:00:30.580 --> 00:00:30.760]   of
[00:00:30.760 --> 00:00:30.990]   Body
[00:00:30.990 --> 00:00:31.120]   by
[00:00:31.120 --> 00:00:31.430]   Science
[00:00:31.430 --> 00:00:31.520]  ,
[00:00:31.520 --> 00:00:31.580]   a
[00:00:31.580 --> 00:00:32.010]   research
