
[00:00:00.000 --> 00:00:01.470]  
[00:00:01.470 --> 00:00:08.560]   [
[00:00:08.560 --> 00:00:24.850]  Music
[00:00:24.850 --> 00:00:29.000]  ]
[00:00:29.000 --> 00:00:29.000]  
[00:00:29.000 --> 00:00:29.870]   Welcome
[00:00:29.870 --> 00:00:30.120]   to
[00:00:30.120 --> 00:00:31.000]   episode
[00:00:31.000 --> 00:00:31.230]   34
[00:00:31.230 --> 00:00:31.350]  8
[00:00:31.350 --> 00:00:31.430]   of
[00:00:31.430 --> 00:00:31.590]   Tech
[00:00:31.590 --> 00:00:31.620]  S
[00:00:31.620 --> 00:00:31.730]  ing
[00:00:31.730 --> 00:00:32.000]   hosted
[00:00:32.000 --> 00:00:32.200]   by
[00:00:32.200 --> 00:00:32.790]   myself
[00:00:32.790 --> 00:00:33.000]  ,
[00:00:33.000 --> 00:00:33.440]   Justin
[00:00:33.440 --> 00:00:34.000]   Vincent
[00:00:34.000 --> 00:00:34.090]  ,
[00:00:34.090 --> 00:00:34.240]   and
[00:00:34.240 --> 00:00:34.500]   Jason
[00:00:34.500 --> 00:00:34.980]   Roberts
[00:00:34.980 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.300]   where
[00:00:35.300 --> 00:00:35.660]   since
[00:00:35.660 --> 00:00:35.780]   the
[00:00:35.780 --> 00:00:36.010]   last
[00:00:36.010 --> 00:00:36.260]   show
[00:00:36.260 --> 00:00:36.560]   there
[00:00:36.560 --> 00:00:36.730]   has
[00:00:36.730 --> 00:00:37.030]   been
[00:00:37.030 --> 00:00:37.070]   a
[00:00:37.070 --> 00:00:37.290]   war
[00:00:37.290 --> 00:00:37.800]   between
[00:00:37.800 --> 00:00:38.240]   Russia
[00:00:38.240 --> 00:00:38.460]   and
[00:00:38.460 --> 00:00:38.960]   Ukraine
[00:00:38.960 --> 00:00:39.000]  ,
[00:00:39.000 --> 00:00:39.060]   a
[00:00:39.060 --> 00:00:39.350]   war
[00:00:39.350 --> 00:00:39.590]   between
[00:00:39.590 --> 00:00:39.920]   Johnny
[00:00:39.920 --> 00:00:40.030]   De
[00:00:40.030 --> 00:00:40.140]  pp
[00:00:40.140 --> 00:00:40.300]   and
[00:00:40.300 --> 00:00:40.570]   Amber
[00:00:40.570 --> 00:00:40.680]   He
[00:00:40.680 --> 00:00:40.840]  ard
[00:00:40.840 --> 00:00:41.000]  ,
[00:00:41.000 --> 00:00:41.060]   a
[00:00:41.060 --> 00:00:41.630]   war
[00:00:41.630 --> 00:00:41.740]   between
[00:00:41.740 --> 00:00:42.040]   Elon
[00:00:42.040 --> 00:00:42.280]   Musk
[00:00:42.280 --> 00:00:42.480]   and
[00:00:42.480 --> 00:00:43.000]   Twitter
[00:00:43.000 --> 00:00:43.000]  .
[00:00:43.000 --> 00:00:43.630]   Moving
[00:00:43.630 --> 00:00:43.740]   forward
[00:00:43.740 --> 00:00:43.840]  ,
[00:00:43.840 --> 00:00:43.960]   we
[00:00:43.960 --> 00:00:44.190]   will
[00:00:44.190 --> 00:00:44.300]   be
[00:00:44.300 --> 00:00:44.530]   able
[00:00:44.530 --> 00:00:44.640]   to
[00:00:44.640 --> 00:00:45.040]   measure
[00:00:45.040 --> 00:00:45.300]   time
[00:00:45.300 --> 00:00:45.670]   between
[00:00:45.670 --> 00:00:46.000]   shows
[00:00:46.000 --> 00:00:46.110]   in
[00:00:46.110 --> 00:00:46.280]   the
[00:00:46.280 --> 00:00:46.510]   unit
[00:00:46.510 --> 00:00:46.620]   of
[00:00:46.620 --> 00:00:46.790]   war
[00:00:46.790 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.990]   How
[00:00:47.990 --> 00:00:48.060]   many
[00:00:48.060 --> 00:00:48.560]   wars
[00:00:48.560 --> 00:00:49.000]  ?
[00:00:49.000 --> 00:00:49.120]   So
[00:00:49.120 --> 00:00:49.300]   we
[00:00:49.300 --> 00:00:49.460]  're
[00:00:49.460 --> 00:00:49.590]   at
[00:00:49.590 --> 00:00:49.930]   three
[00:00:49.930 --> 00:00:50.130]   war
[00:00:50.130 --> 00:00:50.750]   intervals
[00:00:50.750 --> 00:00:51.000]  ?
[00:00:51.000 --> 00:00:51.600]   Three
[00:00:51.600 --> 00:00:51.690]   war
[00:00:51.690 --> 00:00:52.470]   intervals
[00:00:52.470 --> 00:00:52.660]  ,
[00:00:52.660 --> 00:00:53.000]   yeah
[00:00:53.000 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.430]   Three
[00:00:53.430 --> 00:00:53.860]   major
[00:00:53.860 --> 00:00:54.200]   wars
[00:00:54.200 --> 00:00:54.370]  ,
[00:00:54.370 --> 00:00:55.000]   okay
[00:00:55.000 --> 00:00:55.460]  .
[00:00:55.460 --> 00:00:55.550]   Sounds
[00:00:55.550 --> 00:00:55.770]   good
[00:00:55.770 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.120]  
[00:00:56.120 --> 00:00:56.770]   So
[00:00:56.770 --> 00:00:56.850]   what
[00:00:56.850 --> 00:00:57.130]  's
[00:00:57.130 --> 00:00:57.560]   new
[00:00:57.560 --> 00:00:58.120]   with
[00:00:58.120 --> 00:00:58.540]   you
[00:00:58.540 --> 00:00:59.000]  ?
[00:00:59.000 --> 00:00:59.140]   I
[00:00:59.140 --> 00:00:59.710]   mean
[00:00:59.710 --> 00:01:00.000]  ,
[00:01:00.000 --> 00:01:00.330]   we
[00:01:00.330 --> 00:01:00.780]   did
[00:01:00.780 --> 00:01:01.000]   a
[00:01:01.000 --> 00:01:01.000]  ...
[00:01:01.000 --> 00:01:01.260]   We
[00:01:01.260 --> 00:01:01.500]   tried
[00:01:01.500 --> 00:01:01.780]   to
[00:01:01.780 --> 00:01:01.790]   do
[00:01:01.790 --> 00:01:01.920]   an
[00:01:01.920 --> 00:01:02.430]   episode
[00:01:02.430 --> 00:01:02.590]  ,
[00:01:02.590 --> 00:01:02.860]   what
[00:01:02.860 --> 00:01:03.000]  ,
[00:01:03.000 --> 00:01:03.310]   like
[00:01:03.310 --> 00:01:03.360]   a
[00:01:03.360 --> 00:01:03.720]   month
[00:01:03.720 --> 00:01:04.000]   ago
[00:01:04.000 --> 00:01:04.080]  ,
[00:01:04.080 --> 00:01:04.200]   and
[00:01:04.200 --> 00:01:04.400]   it
[00:01:04.400 --> 00:01:04.410]   was
[00:01:04.410 --> 00:01:04.440]   a
[00:01:04.440 --> 00:01:04.600]   fail
[00:01:04.600 --> 00:01:04.890]   because
[00:01:04.890 --> 00:01:05.000]   of
[00:01:05.000 --> 00:01:05.340]   internet
[00:01:05.340 --> 00:01:05.860]   connectivity
[00:01:05.860 --> 00:01:06.000]  ?
[00:01:06.000 --> 00:01:06.370]   Yes
[00:01:06.370 --> 00:01:06.770]  ,
[00:01:06.770 --> 00:01:06.980]   and
[00:01:06.980 --> 00:01:07.100]   I
[00:01:07.100 --> 00:01:07.470]   was
[00:01:07.470 --> 00:01:08.160]   going
[00:01:08.160 --> 00:01:08.340]   to
[00:01:08.340 --> 00:01:08.710]   say
[00:01:08.710 --> 00:01:09.090]  ,
[00:01:09.090 --> 00:01:09.130]   your
[00:01:09.130 --> 00:01:09.400]   internet
[00:01:09.400 --> 00:01:09.490]  ,
[00:01:09.490 --> 00:01:09.560]   how
[00:01:09.560 --> 00:01:09.620]   is
[00:01:09.620 --> 00:01:09.730]   it
[00:01:09.730 --> 00:01:09.850]   doing
[00:01:09.850 --> 00:01:10.000]  ?
[00:01:10.000 --> 00:01:10.540]   Like
[00:01:10.540 --> 00:01:10.800]  ,
[00:01:10.800 --> 00:01:11.540]   what
[00:01:11.540 --> 00:01:11.740]  's
[00:01:11.740 --> 00:01:12.020]   the
[00:01:12.020 --> 00:01:12.560]   deal
[00:01:12.560 --> 00:01:13.000]  ?
[00:01:13.000 --> 00:01:13.000]   What
[00:01:13.000 --> 00:01:13.000]  's
[00:01:13.000 --> 00:01:13.000]   the
[00:01:13.000 --> 00:01:13.000]   deal
[00:01:13.000 --> 00:01:13.000]  io
[00:01:13.000 --> 00:01:13.000]  ?
[00:01:13.000 --> 00:01:13.110]   I
[00:01:13.110 --> 00:01:13.730]   think
[00:01:13.730 --> 00:01:13.870]   it
[00:01:13.870 --> 00:01:13.940]  's
[00:01:13.940 --> 00:01:14.220]   all
[00:01:14.220 --> 00:01:15.000]   right
[00:01:15.000 --> 00:01:15.100]  .
[00:01:15.100 --> 00:01:15.320]   Does
[00:01:15.320 --> 00:01:15.640]   that
[00:01:15.640 --> 00:01:16.030]   sound
[00:01:16.030 --> 00:01:16.350]   good
[00:01:16.350 --> 00:01:16.510]   to
[00:01:16.510 --> 00:01:16.810]   you
[00:01:16.810 --> 00:01:17.000]  ?
[00:01:17.000 --> 00:01:17.090]   It
[00:01:17.090 --> 00:01:17.380]   sounds
[00:01:17.380 --> 00:01:17.640]   okay
[00:01:17.640 --> 00:01:17.660]  ,
[00:01:17.660 --> 00:01:17.800]   but
[00:01:17.800 --> 00:01:17.930]   you
[00:01:17.930 --> 00:01:18.030]   do
[00:01:18.030 --> 00:01:18.220]   look
[00:01:18.220 --> 00:01:18.450]   like
[00:01:18.450 --> 00:01:18.720]   pixel
[00:01:18.720 --> 00:01:18.850]  ated
[00:01:18.850 --> 00:01:19.000]  ,
[00:01:19.000 --> 00:01:19.220]   but
[00:01:19.220 --> 00:01:19.260]   I
