
[00:00:00.000 --> 00:00:00.830]  
[00:00:00.830 --> 00:00:03.160]   [
[00:00:03.160 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.490]   Welcome
[00:00:22.490 --> 00:00:22.630]   to
[00:00:22.630 --> 00:00:23.120]   episode
[00:00:23.120 --> 00:00:23.540]   30
[00:00:23.540 --> 00:00:23.750]  1
[00:00:23.750 --> 00:00:23.890]   of
[00:00:23.890 --> 00:00:24.170]   Tech
[00:00:24.170 --> 00:00:24.240]  S
[00:00:24.240 --> 00:00:24.480]  ing
[00:00:24.480 --> 00:00:24.550]  ,
[00:00:24.550 --> 00:00:24.800]   hosted
[00:00:24.800 --> 00:00:24.880]   by
[00:00:24.880 --> 00:00:25.200]   myself
[00:00:25.200 --> 00:00:25.290]  ,
[00:00:25.290 --> 00:00:25.600]   Justin
[00:00:25.600 --> 00:00:26.310]   Vincent
[00:00:26.310 --> 00:00:26.380]  ,
[00:00:26.380 --> 00:00:26.480]   and
[00:00:26.480 --> 00:00:26.880]   Jason
[00:00:26.880 --> 00:00:28.000]   Roberts
[00:00:28.000 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.010]  
[00:00:28.010 --> 00:00:28.380]   Today
[00:00:28.380 --> 00:00:28.530]   we
[00:00:28.530 --> 00:00:29.060]   are
[00:00:29.060 --> 00:00:29.110]   back
[00:00:29.110 --> 00:00:29.210]   in
[00:00:29.210 --> 00:00:29.440]   the
[00:00:29.440 --> 00:00:29.670]   Bat
[00:00:29.670 --> 00:00:30.100]  cave
[00:00:30.100 --> 00:00:30.230]  .
[00:00:30.230 --> 00:00:30.390]   It
[00:00:30.390 --> 00:00:30.540]  's
[00:00:30.540 --> 00:00:30.860]   just
[00:00:30.860 --> 00:00:31.320]   myself
[00:00:31.320 --> 00:00:31.940]   and
[00:00:31.940 --> 00:00:32.000]   Jason
[00:00:32.000 --> 00:00:32.130]  .
[00:00:32.130 --> 00:00:32.360]   There
[00:00:32.360 --> 00:00:32.450]   is
[00:00:32.450 --> 00:00:32.560]   no
[00:00:32.560 --> 00:00:32.690]   Rob
[00:00:32.690 --> 00:00:32.880]   Wall
[00:00:32.880 --> 00:00:33.000]  ing
[00:00:33.000 --> 00:00:34.000]   here
[00:00:34.000 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.320]   This
