
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.290]   Welcome
[00:00:21.290 --> 00:00:21.370]   to
[00:00:21.370 --> 00:00:21.490]   the
[00:00:21.490 --> 00:00:21.610]   ast
[00:00:21.610 --> 00:00:21.900]  ounding
[00:00:21.900 --> 00:00:22.000]  ,
[00:00:22.000 --> 00:00:23.000]   the
[00:00:23.000 --> 00:00:23.350]   unbelievable
[00:00:23.350 --> 00:00:23.400]  ,
[00:00:23.400 --> 00:00:23.500]   the
[00:00:23.500 --> 00:00:24.000]   fantastic
[00:00:24.000 --> 00:00:24.500]   Tech
[00:00:24.500 --> 00:00:24.620]   Z
[00:00:24.620 --> 00:00:25.000]  ing
[00:00:25.000 --> 00:00:25.000]  ,
[00:00:25.000 --> 00:00:25.000]  
[00:00:25.000 --> 00:00:25.290]   your
[00:00:25.290 --> 00:00:25.720]   weekly
[00:00:25.720 --> 00:00:26.010]   tech
[00:00:26.010 --> 00:00:26.510]   podcast
[00:00:26.510 --> 00:00:26.660]  ,
[00:00:26.660 --> 00:00:27.080]   hosted
[00:00:27.080 --> 00:00:27.240]   by
[00:00:27.240 --> 00:00:27.740]   myself
[00:00:27.740 --> 00:00:27.790]  ,
[00:00:27.790 --> 00:00:28.220]   Justin
[00:00:28.220 --> 00:00:28.820]   Vincent
[00:00:28.820 --> 00:00:28.860]  ,
[00:00:28.860 --> 00:00:29.070]   and
[00:00:29.070 --> 00:00:29.430]   Jason
[00:00:29.430 --> 00:00:29.820]   Roberts
[00:00:29.820 --> 00:00:31.000]  .
[00:00:31.000 --> 00:00:31.340]   Hey
[00:00:31.340 --> 00:00:31.410]   Justin
[00:00:31.410 --> 00:00:31.430]  ,
[00:00:31.430 --> 00:00:31.520]   how
[00:00:31.520 --> 00:00:31.590]  's
[00:00:31.590 --> 00:00:31.660]   it
[00:00:31.660 --> 00:00:31.850]   going
[00:00:31.850 --> 00:00:32.000]  ?
[00:00:32.000 --> 00:00:32.300]   Hey
[00:00:32.300 --> 00:00:32.600]  ,
[00:00:32.600 --> 00:00:32.830]   how
[00:00:32.830 --> 00:00:33.140]   you
[00:00:33.140 --> 00:00:33.350]   doing
[00:00:33.350 --> 00:00:34.000]  ?
[00:00:34.000 --> 00:00:34.450]   Yeah
[00:00:34.450 --> 00:00:34.520]  ,
[00:00:34.520 --> 00:00:34.600]   it
[00:00:34.600 --> 00:00:34.750]  's
[00:00:34.750 --> 00:00:35.310]   episode
[00:00:35.310 --> 00:00:35.740]   23
[00:00:35.740 --> 00:00:36.000]  .
[00:00:36.000 --> 00:00:36.600]   23
[00:00:36.600 --> 00:00:36.790]  ,
[00:00:36.790 --> 00:00:37.280]   never
[00:00:37.280 --> 00:00:37.770]   ends
[00:00:37.770 --> 00:00:38.000]  .
[00:00:38.000 --> 00:00:38.280]   Can
[00:00:38.280 --> 00:00:38.470]  't
[00:00:38.470 --> 00:00:38.890]   believe
[00:00:38.890 --> 00:00:39.460]   it
[00:00:39.460 --> 00:00:39.700]   does
[00:00:39.700 --> 00:00:40.440]  .
[00:00:40.440 --> 00:00:41.000]   So
[00:00:41.000 --> 00:00:42.200]  ,
[00:00:42.200 --> 00:00:42.670]   yeah
[00:00:42.670 --> 00:00:43.010]  ,
[00:00:43.010 --> 00:00:43.120]   you
[00:00:43.120 --> 00:00:43.280]   know
[00:00:43.280 --> 00:00:43.350]  ,
[00:00:43.350 --> 00:00:43.470]   you
[00:00:43.470 --> 00:00:43.640]   just
[00:00:43.640 --> 00:00:43.920]   forward
[00:00:43.920 --> 00:00:44.000]  ed
[00:00:44.000 --> 00:00:44.330]   me
[00:00:44.330 --> 00:00:45.000]   this
[00:00:45.000 --> 00:00:45.470]   nice
[00:00:45.470 --> 00:00:46.010]   tweet
[00:00:46.010 --> 00:00:47.000]   from
[00:00:47.000 --> 00:00:47.150]  ,
[00:00:47.150 --> 00:00:47.450]   what
[00:00:47.450 --> 00:00:47.690]   was
[00:00:47.690 --> 00:00:47.860]   it
[00:00:47.860 --> 00:00:48.000]  ,
[00:00:48.000 --> 00:00:48.000]  
[00:00:48.000 --> 00:00:48.070]   a
[00:00:48.070 --> 00:00:48.680]   phrase
[00:00:48.680 --> 00:00:48.760]   mix
[00:00:48.760 --> 00:00:49.070]  ?
[00:00:49.070 --> 00:00:49.330]   Yeah
[00:00:49.330 --> 00:00:49.600]  .
[00:00:49.600 --> 00:00:49.680]   He
[00:00:49.680 --> 00:00:49.980]   says
[00:00:49.980 --> 00:00:50.130]  ,
[00:00:50.130 --> 00:00:50.280]   "
[00:00:50.280 --> 00:00:50.380]  I
[00:00:50.380 --> 00:00:50.480]  'm
[00:00:50.480 --> 00:00:50.970]   finding
[00:00:50.970 --> 00:00:51.280]   Tech
[00:00:51.280 --> 00:00:51.350]   Z
[00:00:51.350 --> 00:00:51.580]  ing
[00:00:51.580 --> 00:00:51.890]   more
[00:00:51.890 --> 00:00:52.120]   and
[00:00:52.120 --> 00:00:52.430]   more
[00:00:52.430 --> 00:00:53.000]   useful
[00:00:53.000 --> 00:00:53.450]   as
[00:00:53.450 --> 00:00:54.000]   the
[00:00:54.000 --> 00:00:54.290]   show
[00:00:54.290 --> 00:00:55.000]   progresses
[00:00:55.000 --> 00:00:55.000]  .
[00:00:55.000 --> 00:00:55.160]   The
[00:00:55.160 --> 00:00:55.450]   updates
[00:00:55.450 --> 00:00:55.580]   on
[00:00:55.580 --> 00:00:55.580]   T
[00:00:55.580 --> 00:00:55.760]  weet
[00:00:55.760 --> 00:00:55.790]  M
[00:00:55.790 --> 00:00:55.930]  ire
[00:00:55.930 --> 00:00:56.050]   are
[00:00:56.050 --> 00:00:56.100]   a
[00:00:56.100 --> 00:00:56.330]   great
[00:00:56.330 --> 00:00:56.560]   motiv
[00:00:56.560 --> 00:00:56.730]  ator
[00:00:56.730 --> 00:00:57.150]  ."
[00:00:57.150 --> 00:00:57.320]   That
[00:00:57.320 --> 00:00:57.450]  's
[00:00:57.450 --> 00:00:57.870]   cool
[00:00:57.870 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.160]   Yeah
[00:00:58.160 --> 00:00:58.290]  ,
[00:00:58.290 --> 00:00:58.450]   that
[00:00:58.450 --> 00:00:58.500]   is
[00:00:58.500 --> 00:00:58.670]   good
[00:00:58.670 --> 00:00:58.750]  ,
[00:00:58.750 --> 00:00:59.060]   because
[00:00:59.060 --> 00:00:59.130]   we
[00:00:59.130 --> 00:00:59.300]   were
[00:00:59.300 --> 00:00:59.470]   sort
[00:00:59.470 --> 00:00:59.550]   of
[00:00:59.550 --> 00:01:00.000]   wondering
[00:01:00.000 --> 00:01:00.140]   if
[00:01:00.140 --> 00:01:00.280]   it
[00:01:00.280 --> 00:01:00.490]   was
[00:01:00.490 --> 00:01:00.560]   a
[00:01:00.560 --> 00:01:00.980]   little
[00:01:00.980 --> 00:01:01.260]   self
[00:01:01.260 --> 00:01:01.330]  -
[00:01:01.330 --> 00:01:01.550]  ind
[00:01:01.550 --> 00:01:01.680]  ul
[00:01:01.680 --> 00:01:02.000]  gent
[00:01:02.000 --> 00:01:02.000]  ,
[00:01:02.000 --> 00:01:02.220]   but
[00:01:02.220 --> 00:01:02.290]   I
[00:01:02.290 --> 00:01:02.690]   suppose
[00:01:02.690 --> 00:01:03.110]   on
[00:01:03.110 --> 00:01:03.180]   one
[00:01:03.180 --> 00:01:03.480]   hand
[00:01:03.480 --> 00:01:03.630]   it
[00:01:03.630 --> 00:01:03.780]   is
[00:01:03.780 --> 00:01:04.080]   self
[00:01:04.080 --> 00:01:04.150]  -
[00:01:04.150 --> 00:01:04.370]  ind
[00:01:04.370 --> 00:01:04.510]  ul
