
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.060]   [
[00:00:03.060 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.430]   Welcome
[00:00:21.430 --> 00:00:21.550]   to
[00:00:21.550 --> 00:00:21.980]   episode
[00:00:21.980 --> 00:00:22.350]   70
[00:00:22.350 --> 00:00:22.470]   of
[00:00:22.470 --> 00:00:22.720]   Tech
[00:00:22.720 --> 00:00:22.780]  S
[00:00:22.780 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.120]  ,
[00:00:23.120 --> 00:00:23.500]   hosted
[00:00:23.500 --> 00:00:23.620]   by
[00:00:23.620 --> 00:00:23.990]   myself
[00:00:23.990 --> 00:00:24.130]  ,
[00:00:24.130 --> 00:00:24.530]   Justin
[00:00:24.530 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.070]  ,
[00:00:25.070 --> 00:00:25.190]   and
[00:00:25.190 --> 00:00:25.390]   Jason
[00:00:25.390 --> 00:00:25.990]   Roberts
[00:00:25.990 --> 00:00:26.000]  .
[00:00:26.000 --> 00:00:26.000]  
[00:00:26.000 --> 00:00:26.140]   On
[00:00:26.140 --> 00:00:26.490]   today
[00:00:26.490 --> 00:00:26.630]  's
[00:00:26.630 --> 00:00:26.910]   show
[00:00:26.910 --> 00:00:27.050]  ,
[00:00:27.050 --> 00:00:27.190]   we
[00:00:27.190 --> 00:00:27.470]   have
[00:00:27.470 --> 00:00:27.530]   a
[00:00:27.530 --> 00:00:27.860]   very
[00:00:27.860 --> 00:00:28.310]   special
[00:00:28.310 --> 00:00:28.630]   guest
[00:00:28.630 --> 00:00:29.040]   with
[00:00:29.040 --> 00:00:29.080]   us
[00:00:29.080 --> 00:00:29.220]  ,
[00:00:29.220 --> 00:00:29.570]   Derek
[00:00:29.570 --> 00:00:29.640]   S
[00:00:29.640 --> 00:00:30.000]  ivers
[00:00:30.000 --> 00:00:30.260]  ,
[00:00:30.260 --> 00:00:30.280]   who
[00:00:30.280 --> 00:00:30.690]   amongst
[00:00:30.690 --> 00:00:31.000]   other
[00:00:31.000 --> 00:00:31.000]   things
[00:00:31.000 --> 00:00:31.000]  ,
[00:00:31.000 --> 00:00:31.220]   has
[00:00:31.220 --> 00:00:31.530]   been
[00:00:31.530 --> 00:00:31.600]   a
[00:00:31.600 --> 00:00:32.070]   circus
[00:00:32.070 --> 00:00:32.360]   ring
[00:00:32.360 --> 00:00:32.660]  leader
[00:00:32.660 --> 00:00:33.310]  ,
[00:00:33.310 --> 00:00:33.360]   worked
[00:00:33.360 --> 00:00:33.530]   as
[00:00:33.530 --> 00:00:33.540]   a
[00:00:33.540 --> 00:00:33.960]   touring
[00:00:33.960 --> 00:00:34.380]   session
[00:00:34.380 --> 00:00:34.850]   musician
[00:00:34.850 --> 00:00:35.480]  ,
[00:00:35.480 --> 00:00:35.690]   written
[00:00:35.690 --> 00:00:36.000]   and
[00:00:36.000 --> 00:00:36.560]   released
[00:00:36.560 --> 00:00:36.650]   an
[00:00:36.650 --> 00:00:37.000]   album
[00:00:37.000 --> 00:00:37.000]  ,
[00:00:37.000 --> 00:00:37.430]   founded
[00:00:37.430 --> 00:00:37.550]  ,
[00:00:37.550 --> 00:00:37.860]   built
[00:00:37.860 --> 00:00:37.980]  ,
[00:00:37.980 --> 00:00:38.160]   and
[00:00:38.160 --> 00:00:38.410]   sold
[00:00:38.410 --> 00:00:38.530]   CD
[00:00:38.530 --> 00:00:38.780]   Baby
[00:00:38.780 --> 00:00:38.960]   for
[00:00:38.960 --> 00:00:39.020]   $
[00:00:39.020 --> 00:00:39.390]  22
[00:00:39.390 --> 00:00:39.820]   million
[00:00:39.820 --> 00:00:39.990]  ,
[00:00:39.990 --> 00:00:40.180]   and
[00:00:40.180 --> 00:00:40.710]   most
[00:00:40.710 --> 00:00:41.000]   recently
[00:00:41.000 --> 00:00:41.140]   is
[00:00:41.140 --> 00:00:41.280]   in
[00:00:41.280 --> 00:00:41.490]   the
[00:00:41.490 --> 00:00:42.010]   process
[00:00:42.010 --> 00:00:42.200]   of
[00:00:42.200 --> 00:00:43.000]   founding
[00:00:43.000 --> 00:00:43.170]   M
[00:00:43.170 --> 00:00:43.410]  uck
[00:00:43.410 --> 00:00:43.780]  work
[00:00:43.780 --> 00:00:44.080]   and
[00:00:44.080 --> 00:00:44.370]   Now
[00:00:44.370 --> 00:00:44.980]  Now
[00:00:44.980 --> 00:00:45.000]  Now
[00:00:45.000 --> 00:00:45.000]  .
[00:00:45.000 --> 00:00:45.070]   Hi
[00:00:45.070 --> 00:00:45.240]   Derek
[00:00:45.240 --> 00:00:45.310]  ,
[00:00:45.310 --> 00:00:45.550]   welcome
[00:00:45.550 --> 00:00:45.620]   to
[00:00:45.620 --> 00:00:45.720]   the
[00:00:45.720 --> 00:00:45.860]   show
[00:00:45.860 --> 00:00:46.000]  .
[00:00:46.000 --> 00:00:46.410]   Hi
[00:00:46.410 --> 00:00:46.490]  ,
[00:00:46.490 --> 00:00:47.230]   thanks
[00:00:47.230 --> 00:00:48.000]   Justin
[00:00:48.000 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.040]   I
[00:00:48.040 --> 00:00:48.210]   know
[00:00:48.210 --> 00:00:48.380]   both
[00:00:48.380 --> 00:00:48.590]   Jason
[00:00:48.590 --> 00:00:48.720]   and
[00:00:48.720 --> 00:00:48.800]   me
[00:00:48.800 --> 00:00:48.970]   have
[00:00:48.970 --> 00:00:49.010]   a
[00:00:49.010 --> 00:00:49.140]   lot
[00:00:49.140 --> 00:00:49.220]   of
[00:00:49.220 --> 00:00:49.610]   questions
[00:00:49.610 --> 00:00:49.740]   for
[00:00:49.740 --> 00:00:49.870]   you
[00:00:49.870 --> 00:00:50.060]  ,
[00:00:50.060 --> 00:00:50.120]   so
[00:00:50.120 --> 00:00:50.420]   Jason
[00:00:50.420 --> 00:00:50.540]  ,
[00:00:50.540 --> 00:00:50.720]   how
[00:00:50.720 --> 00:00:51.030]   about
[00:00:51.030 --> 00:00:51.190]   you
[00:00:51.190 --> 00:00:51.700]   get
[00:00:51.700 --> 00:00:51.800]   started
[00:00:51.800 --> 00:00:52.000]  ?
[00:00:52.000 --> 00:00:52.000]  
[00:00:52.000 --> 00:00:52.350]   The
[00:00:52.350 --> 00:00:52.920]   first
[00:00:52.920 --> 00:00:53.390]   post
[00:00:53.390 --> 00:00:53.500]   I
[00:00:53.500 --> 00:00:53.960]   ever
[00:00:53.960 --> 00:00:54.420]   read
[00:00:54.420 --> 00:00:54.650]   by
[00:00:54.650 --> 00:00:55.310]   Derek
[00:00:55.310 --> 00:00:55.620]   was
[00:00:55.620 --> 00:00:56.160]   about
[00:00:56.160 --> 00:00:56.510]   how
[00:00:56.510 --> 00:00:56.740]   he
[00:00:56.740 --> 00:00:57.080]   was
[00:00:57.080 --> 00:00:57.780]   trying
[00:00:57.780 --> 00:00:58.130]   out
[00:00:58.130 --> 00:00:58.710]   Rails
[00:00:58.710 --> 00:00:59.000]  ,
[00:00:59.000 --> 00:00:59.100]   he
[00:00:59.100 --> 00:00:59.250]   was
[00:00:59.250 --> 00:00:59.540]   trying
[00:00:59.540 --> 00:00:59.640]   to
[00:00:59.640 --> 00:01:00.000]   convert
[00:01:00.000 --> 00:01:00.330]   CD
[00:01:00.330 --> 00:01:01.000]   Baby
[00:01:01.000 --> 00:01:01.500]   from
[00:01:01.500 --> 00:01:01.870]   PHP
[00:01:01.870 --> 00:01:02.370]   into
[00:01:02.370 --> 00:01:02.990]   Rails
[00:01:02.990 --> 00:01:03.000]  .
[00:01:03.000 --> 00:01:03.060]   I
[00:01:03.060 --> 00:01:03.550]   remember
[00:01:03.550 --> 00:01:03.800]   that
[00:01:03.800 --> 00:01:04.000]  .
[00:01:04.000 --> 00:01:04.210]   Yeah
[00:01:04.210 --> 00:01:04.300]  ,
[00:01:04.300 --> 00:01:04.520]   yeah
[00:01:04.520 --> 00:01:04.620]  ,
[00:01:04.620 --> 00:01:04.830]   yeah
[00:01:04.830 --> 00:01:05.000]  .
[00:01:05.000 --> 00:01:05.180]   And
[00:01:05.180 --> 00:01:05.470]   Derek
[00:01:05.470 --> 00:01:05.720]   knew
[00:01:05.720 --> 00:01:05.760]   I
[00:01:05.760 --> 00:01:05.940]   was
[00:01:05.940 --> 00:01:06.230]   going
[00:01:06.230 --> 00:01:06.400]   to
[00:01:06.400 --> 00:01:06.640]   start
[00:01:06.640 --> 00:01:06.870]   with
[00:01:06.870 --> 00:01:07.100]   this
[00:01:07.100 --> 00:01:07.280]   one
[00:01:07.280 --> 00:01:07.390]  ,
[00:01:07.390 --> 00:01:07.510]   I
[00:01:07.510 --> 00:01:07.740]   think
[00:01:07.740 --> 00:01:08.000]  .
[00:01:08.000 --> 00:01:08.190]   Yeah
[00:01:08.190 --> 00:01:08.280]  ,
[00:01:08.280 --> 00:01:08.370]   so
[00:01:08.370 --> 00:01:08.560]   that
[00:01:08.560 --> 00:01:08.700]   was
[00:01:08.700 --> 00:01:08.840]   the
