
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.970]   This
[00:00:00.970 --> 00:00:01.320]   show
[00:00:01.320 --> 00:00:01.650]   is
[00:00:01.650 --> 00:00:03.760]   distributed
[00:00:03.760 --> 00:00:03.810]   by
[00:00:03.810 --> 00:00:04.310]   Sun
[00:00:04.310 --> 00:00:04.570]  c
[00:00:04.570 --> 00:00:04.800]  ru
[00:00:04.800 --> 00:00:04.990]  x
[00:00:04.990 --> 00:00:05.000]  .
[00:00:05.000 --> 00:00:07.000]   Welcome
[00:00:07.000 --> 00:00:07.000]  !
[00:00:28.000 --> 00:00:28.000]  
[00:00:28.000 --> 00:00:28.390]   Welcome
[00:00:28.390 --> 00:00:28.500]   to
[00:00:28.500 --> 00:00:28.890]   episode
[00:00:28.890 --> 00:00:29.230]   17
[00:00:29.230 --> 00:00:29.400]  3
[00:00:29.400 --> 00:00:29.510]   of
[00:00:29.510 --> 00:00:29.730]   Tech
[00:00:29.730 --> 00:00:29.780]  S
[00:00:29.780 --> 00:00:30.000]  ing
[00:00:30.000 --> 00:00:30.190]  ,
[00:00:30.190 --> 00:00:30.780]   hosted
[00:00:30.780 --> 00:00:31.000]   by
[00:00:31.000 --> 00:00:31.320]   myself
[00:00:31.320 --> 00:00:31.320]  ,
[00:00:31.320 --> 00:00:31.600]   Justin
[00:00:31.600 --> 00:00:31.990]   Vincent
[00:00:31.990 --> 00:00:32.210]  ,
[00:00:32.210 --> 00:00:32.520]   and
[00:00:32.520 --> 00:00:32.880]   Jason
[00:00:32.880 --> 00:00:34.000]   Roberts
[00:00:34.000 --> 00:00:34.000]  .
[00:00:34.000 --> 00:00:34.200]   And
[00:00:34.200 --> 00:00:34.260]   on
[00:00:34.260 --> 00:00:34.530]   today
[00:00:34.530 --> 00:00:34.630]  's
[00:00:34.630 --> 00:00:34.850]   show
[00:00:34.850 --> 00:00:34.940]  ,
[00:00:34.940 --> 00:00:34.990]   I
[00:00:34.990 --> 00:00:35.090]  'm
[00:00:35.090 --> 00:00:35.300]   kind
[00:00:35.300 --> 00:00:35.400]   of
[00:00:35.400 --> 00:00:35.630]   mad
[00:00:35.630 --> 00:00:36.040]   because
[00:00:36.040 --> 00:00:36.140]   Plug
[00:00:36.140 --> 00:00:36.210]  io
[00:00:36.210 --> 00:00:36.320]   has
[00:00:36.320 --> 00:00:36.460]   been
[00:00:36.460 --> 00:00:36.600]   down
[00:00:36.600 --> 00:00:36.710]   for
[00:00:36.710 --> 00:00:36.890]   the
[00:00:36.890 --> 00:00:37.000]   last
[00:00:37.000 --> 00:00:37.370]   7
[00:00:37.370 --> 00:00:37.980]   hours
[00:00:37.980 --> 00:00:38.000]  ,
[00:00:38.000 --> 00:00:38.270]   and
[00:00:38.270 --> 00:00:38.400]   R
[00:00:38.400 --> 00:00:38.470]  ack
[00:00:38.470 --> 00:00:38.840]  space
[00:00:38.840 --> 00:00:39.080]   have
[00:00:39.080 --> 00:00:39.700]   basically
[00:00:39.700 --> 00:00:40.170]   screwed
[00:00:40.170 --> 00:00:40.590]   things
[00:00:40.590 --> 00:00:40.730]   up
[00:00:40.730 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.120]   Well
[00:00:41.120 --> 00:00:41.570]  ,
