
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.260]   [
[00:00:03.260 --> 00:00:18.850]  MUSIC
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.130]   >>
[00:00:22.130 --> 00:00:22.590]   Welcome
[00:00:22.590 --> 00:00:22.720]   to
[00:00:22.720 --> 00:00:23.180]   Episode
[00:00:23.180 --> 00:00:23.800]   320
[00:00:23.800 --> 00:00:23.890]   of
[00:00:23.890 --> 00:00:24.150]   Tech
[00:00:24.150 --> 00:00:24.210]  S
[00:00:24.210 --> 00:00:24.400]  ing
[00:00:24.400 --> 00:00:24.400]  ,
[00:00:24.400 --> 00:00:24.690]   hosted
[00:00:24.690 --> 00:00:24.790]   by
[00:00:24.790 --> 00:00:25.080]   myself
[00:00:25.080 --> 00:00:25.210]  ,
[00:00:25.210 --> 00:00:25.610]   Justin
[00:00:25.610 --> 00:00:26.080]   Vincent
[00:00:26.080 --> 00:00:26.240]  ,
[00:00:26.240 --> 00:00:26.480]   and
[00:00:26.480 --> 00:00:26.880]   Jason
[00:00:26.880 --> 00:00:27.420]   Roberts
[00:00:27.420 --> 00:00:27.680]  .
[00:00:27.680 --> 00:00:27.680]  
[00:00:27.680 --> 00:00:28.020]   On
[00:00:28.020 --> 00:00:28.500]   today
[00:00:28.500 --> 00:00:28.720]  's
[00:00:28.720 --> 00:00:29.190]   show
[00:00:29.190 --> 00:00:29.420]  ,
[00:00:29.420 --> 00:00:29.720]   it
[00:00:29.720 --> 00:00:29.940]  's
[00:00:29.940 --> 00:00:30.030]   9
[00:00:30.030 --> 00:00:30.180]  .
[00:00:30.180 --> 00:00:30.360]  30
[00:00:30.360 --> 00:00:30.440]   in
[00:00:30.440 --> 00:00:30.520]   the
[00:00:30.520 --> 00:00:30.700]   morning
[00:00:30.700 --> 00:00:30.760]  ,
[00:00:30.760 --> 00:00:30.890]   we
[00:00:30.890 --> 00:00:31.090]  're
[00:00:31.090 --> 00:00:31.290]   in
[00:00:31.290 --> 00:00:31.560]   Jason
[00:00:31.560 --> 00:00:31.690]  's
[00:00:31.690 --> 00:00:31.890]   Bat
[00:00:31.890 --> 00:00:31.980]  cave
[00:00:31.980 --> 00:00:32.200]  ,
[00:00:32.200 --> 00:00:32.500]   and
[00:00:32.500 --> 00:00:32.580]   we
[00:00:32.580 --> 00:00:32.960]   haven
[00:00:32.960 --> 00:00:33.220]  't
[00:00:33.220 --> 00:00:33.420]   seen
[00:00:33.420 --> 00:00:33.690]   you
[00:00:33.690 --> 00:00:33.960]   guys
[00:00:33.960 --> 00:00:34.190]   for
[00:00:34.190 --> 00:00:34.260]   a
[00:00:34.260 --> 00:00:34.880]   while
[00:00:34.880 --> 00:00:34.920]  .
[00:00:34.920 --> 00:00:35.350]   >>
[00:00:35.350 --> 00:00:35.660]   Yeah
[00:00:35.660 --> 00:00:35.920]  .
[00:00:35.920 --> 00:00:36.160]   So
[00:00:36.160 --> 00:00:36.360]   we
[00:00:36.360 --> 00:00:36.700]   got
[00:00:36.700 --> 00:00:36.920]   an
[00:00:36.920 --> 00:00:37.030]   e
[00:00:37.030 --> 00:00:37.140]  -
[00:00:37.140 --> 00:00:37.640]  mail
[00:00:37.640 --> 00:00:37.680]  ,
[00:00:37.680 --> 00:00:37.810]   I
[00:00:37.810 --> 00:00:38.480]   guess
[00:00:38.480 --> 00:00:39.020]   from
[00:00:39.020 --> 00:00:39.410]   Ken
[00:00:39.410 --> 00:00:39.540]   A
[00:00:39.540 --> 00:00:39.840]  ,
[00:00:39.840 --> 00:00:39.970]   one
[00:00:39.970 --> 00:00:40.050]   of
[00:00:40.050 --> 00:00:40.180]   our
[00:00:40.180 --> 00:00:40.570]   listeners
[00:00:40.570 --> 00:00:40.680]  ,
[00:00:40.680 --> 00:00:40.790]   he
[00:00:40.790 --> 00:00:41.000]   didn
[00:00:41.000 --> 00:00:41.220]  't
[00:00:41.220 --> 00:00:41.360]   have
[00:00:41.360 --> 00:00:41.420]   a
[00:00:41.420 --> 00:00:41.710]   last
[00:00:41.710 --> 00:00:41.950]   name
[00:00:41.950 --> 00:00:42.250]   on
[00:00:42.250 --> 00:00:42.760]   his
[00:00:42.760 --> 00:00:42.760]   e
[00:00:42.760 --> 00:00:43.280]  -
[00:00:43.280 --> 00:00:43.460]  mail
[00:00:43.460 --> 00:00:43.880]  .
[00:00:43.880 --> 00:00:45.090]   But
[00:00:45.090 --> 00:00:45.520]   he
[00:00:45.520 --> 00:00:46.520]   was
[00:00:46.520 --> 00:00:46.960]   asking
[00:00:46.960 --> 00:00:47.220]   us
[00:00:47.220 --> 00:00:47.390]   if
[00:00:47.390 --> 00:00:47.480]   we
[00:00:47.480 --> 00:00:47.680]   were
[00:00:47.680 --> 00:00:47.830]   going
[00:00:47.830 --> 00:00:47.900]   to
