
[00:00:00.000 --> 00:00:00.080]  
[00:00:00.080 --> 00:00:03.020]   [
[00:00:03.020 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.410]   Welcome
[00:00:21.410 --> 00:00:21.520]   to
[00:00:21.520 --> 00:00:21.750]   Tech
[00:00:21.750 --> 00:00:21.800]  S
[00:00:21.800 --> 00:00:22.000]  ing
[00:00:22.000 --> 00:00:22.090]  ,
[00:00:22.090 --> 00:00:22.380]   hosted
[00:00:22.380 --> 00:00:22.480]   by
[00:00:22.480 --> 00:00:22.800]   myself
[00:00:22.800 --> 00:00:23.000]  ,
[00:00:23.000 --> 00:00:23.200]   Justin
[00:00:23.200 --> 00:00:23.800]   Vincent
[00:00:23.800 --> 00:00:24.000]  ,
[00:00:24.000 --> 00:00:24.200]   and
[00:00:24.200 --> 00:00:24.530]   Jason
[00:00:24.530 --> 00:00:25.000]   Roberts
[00:00:25.000 --> 00:00:25.500]  .
[00:00:25.500 --> 00:00:25.500]  
[00:00:25.500 --> 00:00:25.620]   On
[00:00:25.620 --> 00:00:25.870]   this
[00:00:25.870 --> 00:00:26.100]   show
[00:00:26.100 --> 00:00:26.240]  ,
[00:00:26.240 --> 00:00:26.420]   our
[00:00:26.420 --> 00:00:26.730]   guest
[00:00:26.730 --> 00:00:26.850]   is
[00:00:26.850 --> 00:00:27.040]   Jay
[00:00:27.040 --> 00:00:27.210]   Sca
[00:00:27.210 --> 00:00:27.390]  vel
[00:00:27.390 --> 00:00:27.510]  ,
[00:00:27.510 --> 00:00:28.120]   Consult
[00:00:28.120 --> 00:00:28.160]  ant
[00:00:28.160 --> 00:00:28.240]   Ge
[00:00:28.240 --> 00:00:28.670]  ologist
[00:00:28.670 --> 00:00:28.930]   from
[00:00:28.930 --> 00:00:29.100]   Sca
[00:00:29.100 --> 00:00:29.280]  vel
[00:00:29.280 --> 00:00:29.400]   Ge
[00:00:29.400 --> 00:00:29.770]  otechn
[00:00:29.770 --> 00:00:30.200]  ologies
[00:00:30.200 --> 00:00:30.500]  .
[00:00:30.500 --> 00:00:30.710]   Hey
[00:00:30.710 --> 00:00:30.910]   Jay
[00:00:30.910 --> 00:00:31.020]  ,
[00:00:31.020 --> 00:00:31.620]   thanks
[00:00:31.620 --> 00:00:31.690]   for
[00:00:31.690 --> 00:00:32.110]   coming
[00:00:32.110 --> 00:00:32.250]   on
[00:00:32.250 --> 00:00:32.460]   the
[00:00:32.460 --> 00:00:32.710]   show
[00:00:32.710 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.160]   Hi
[00:00:33.160 --> 00:00:33.490]   guys
[00:00:33.490 --> 00:00:33.650]  ,
[00:00:33.650 --> 00:00:34.120]   happy
[00:00:34.120 --> 00:00:34.220]   to
[00:00:34.220 --> 00:00:34.390]   be
[00:00:34.390 --> 00:00:34.710]   here
[00:00:34.710 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.300]   So
[00:00:35.300 --> 00:00:35.400]   Jay
[00:00:35.400 --> 00:00:35.560]  ,
[00:00:35.560 --> 00:00:35.640]   I
[00:00:35.640 --> 00:00:36.040]   guess
[00:00:36.040 --> 00:00:36.220]   it
[00:00:36.220 --> 00:00:36.440]   was
[00:00:36.440 --> 00:00:36.520]   a
[00:00:36.520 --> 00:00:36.760]   few
[00:00:36.760 --> 00:00:37.160]   weeks
[00:00:37.160 --> 00:00:37.500]   back
[00:00:37.500 --> 00:00:37.710]  ,
[00:00:37.710 --> 00:00:38.020]   Justin
[00:00:38.020 --> 00:00:38.220]   and
[00:00:38.220 --> 00:00:38.280]   I
[00:00:38.280 --> 00:00:38.480]   got
[00:00:38.480 --> 00:00:38.610]   in
[00:00:38.610 --> 00:00:38.670]   a
[00:00:38.670 --> 00:00:39.500]   conversation
[00:00:39.500 --> 00:00:40.000]   about
[00:00:40.000 --> 00:00:40.990]   the
[00:00:40.990 --> 00:00:41.050]   C
[00:00:41.050 --> 00:00:41.190]  asc
[00:00:41.190 --> 00:00:41.400]  adia
[00:00:41.400 --> 00:00:41.660]   sub
[00:00:41.660 --> 00:00:42.260]  duction
[00:00:42.260 --> 00:00:42.600]   zone
[00:00:42.600 --> 00:00:42.800]  ,
[00:00:42.800 --> 00:00:43.030]   and
[00:00:43.030 --> 00:00:43.200]   we
[00:00:43.200 --> 00:00:43.460]   got
[00:00:43.460 --> 00:00:43.830]   into
[00:00:43.830 --> 00:00:44.140]   peak
[00:00:44.140 --> 00:00:44.400]   oil
[00:00:44.400 --> 00:00:44.480]   a
[00:00:44.480 --> 00:00:45.020]   little
[00:00:45.020 --> 00:00:45.310]   bit
[00:00:45.310 --> 00:00:45.500]  ,
[00:00:45.500 --> 00:00:45.600]   and
[00:00:45.600 --> 00:00:45.710]   we
[00:00:45.710 --> 00:00:45.890]   quickly
[00:00:45.890 --> 00:00:46.150]   realized
[00:00:46.150 --> 00:00:46.300]   that
[00:00:46.300 --> 00:00:46.470]   we
[00:00:46.470 --> 00:00:46.790]   didn
[00:00:46.790 --> 00:00:46.950]  't
[00:00:46.950 --> 00:00:47.280]   know
[00:00:47.280 --> 00:00:47.610]   what
[00:00:47.610 --> 00:00:47.770]   we
[00:00:47.770 --> 00:00:48.300]   were
[00:00:48.300 --> 00:00:48.680]   talking
[00:00:48.680 --> 00:00:49.090]   about
[00:00:49.090 --> 00:00:49.400]  .
[00:00:49.400 --> 00:00:49.400]  
[00:00:49.400 --> 00:00:49.640]   And
[00:00:49.640 --> 00:00:49.800]   we
[00:00:49.800 --> 00:00:50.200]   were
[00:00:50.200 --> 00:00:50.510]   lucky
[00:00:50.510 --> 00:00:51.000]   enough
[00:00:51.000 --> 00:00:51.350]   that
[00:00:51.350 --> 00:00:51.560]   one
[00:00:51.560 --> 00:00:51.720]   of
[00:00:51.720 --> 00:00:51.960]   our
[00:00:51.960 --> 00:00:52.790]   listeners
[00:00:52.790 --> 00:00:52.840]  ,
[00:00:52.840 --> 00:00:53.260]   your
[00:00:53.260 --> 00:00:53.730]   brother
[00:00:53.730 --> 00:00:53.880]  ,
